areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00092757,67.2,22.7,10.1,0,0
E00092758,67.5,22.5,9.2,0.8,0
E00092759,70.3,21.2,7.6,0.8,0
E00092760,60.4,26.9,11.8,0.9,0
E00092761,75.6,22.9,0.8,0.8,0
E00092763,63.1,31.5,5.4,0,0
E00092764,66.7,30,2.5,0.8,0
E00092765,50.4,24,25.6,0,0
E00092766,51.2,44.1,4.7,0,0
E00092767,22.1,40,37.2,0.7,0
E00092768,62.2,27.3,10.5,0,0
E00092769,34.5,29.4,36.1,0,0
E00092770,63.2,30.4,6.4,0,0
E00092771,40.4,40.4,19.3,0,0
E00092772,26.3,55.6,18,0,0
E00092773,34,37.1,28.9,0,0
E00092774,46.6,43.5,9.2,0.8,0
E00092775,62.5,30.5,7,0,0
E00092776,38.5,47,14.5,0,0
E00092777,35.6,45.8,17.8,0.8,0
E00092778,45.5,45.5,8.9,0,0
E00092779,53.9,30.5,14.8,0.8,0
E00092780,31.1,24.4,40.7,3.7,0
E00092781,29.6,38.4,30.4,0.8,0.8
E00092782,22.7,33.6,38.7,3.4,1.7
E00092783,14.3,15.1,68.1,1.7,0.8
E00092784,40,37.8,20.7,0.7,0.7
E00092785,49.6,35.7,13,1.7,0
E00092786,75.6,23,1.5,0,0
E00092787,68.5,25.4,6.2,0,0
E00092788,63.4,23.1,13.4,0,0
E00092790,71,20.2,8.9,0,0
E00092791,46.9,32.5,19.6,1,0
E00092792,43.8,46.1,10.2,0,0
E00092793,49.6,35.1,14.5,0,0.8
E00092794,58.3,31.5,10.2,0,0
E00092795,29.5,32.1,38.4,0,0
E00092796,40.3,42.9,16.8,0,0
E00092797,44.9,34.7,20,0.4,0
E00092937,62.1,32.8,5.2,0,0
E00092938,51,39.6,9.4,0,0
E00092943,54.2,30.8,13.1,1.9,0
E00092986,64.8,31.7,2.8,0.7,0
E00092992,36,48.5,15.4,0,0
E00092993,56.8,34.5,7.9,0.7,0
E00092998,40,45.5,13.8,0.7,0
E00093002,55.7,34.3,10,0,0
E00093003,44.8,39.6,15.6,0,0
E00093071,35.9,29.7,32.8,0.8,0.8
E00093072,40.7,32.2,22.6,3.4,1.1
E00093073,66.9,24.5,7.9,0.7,0
E00093074,40.5,28.6,30.4,0.4,0
E00093075,46.6,29.8,22.9,0.8,0
E00093076,57.8,25.8,15.6,0.8,0
E00093077,21.7,43.9,31.2,2.1,1.1
E00093078,32.3,30.6,32.3,4.8,0
E00093080,11.8,46.1,39.9,1.7,0.6
E00093081,33.3,36.4,27.9,2.3,0
E00093082,7,37.2,55,0.8,0
E00093083,8.2,45.1,43.4,3.3,0
E00093084,11.5,26.1,47.1,10.8,4.5
E00093085,18.5,34.1,42.2,3.5,1.7
E00093086,22.4,34.9,34.2,2.6,5.9
E00093087,30.9,35.5,23,3.9,6.6
E00093088,65.5,28.2,6.4,0,0
E00093089,69.1,23.7,6.5,0.7,0
E00093144,45.7,37.9,10.7,3.6,2.1
E00093145,22.4,43.4,30.8,3.5,0
E00093146,23,44.4,26.7,5.2,0.7
E00093147,30.3,58.2,9.8,1.6,0
E00093148,56.5,37.9,4.8,0.8,0
E00093149,34.9,39.5,22.5,3.1,0
E00093150,42.9,42.9,11.4,2.9,0
E00093151,31,48.4,18.3,0.8,1.6
E00093152,30,47.7,20.8,1.5,0
E00093153,20.4,28.6,43.5,6.1,1.4
E00093154,16.9,35.5,37.9,8.1,1.6
E00093155,25.4,30.6,38.1,6,0
E00093156,20.9,37.2,36.4,4.7,0.8
E00093157,33.3,38.2,28.5,0,0
E00093158,19.2,43.2,25.6,12,0
E00093160,12.4,30.1,49.7,6.5,1.3
E00093161,41.9,27.9,27.1,2.3,0.8
E00093162,33.9,40.5,23.1,2.5,0
E00093163,31.7,42.5,23.3,1.7,0.8
E00093164,39,32.9,22.6,5.5,0
E00093165,31.2,42.4,24,2.4,0
E00093166,6.4,38.4,47,5.5,2.7
E00093167,13.7,43.9,31.7,8.6,2.2
E00093168,7.4,39.1,47.4,4.2,1.9
E00093169,21.2,45.8,28,5.1,0
E00093170,6,38,42,10,4
E00093171,13.4,42.4,36.6,7.6,0
E00093172,31.4,50.6,14,2.3,1.7
E00093173,50.5,35.2,13.2,1.1,0
E00093174,56,33.9,10.1,0,0
E00093175,60,32.2,7.8,0,0
E00093176,54.7,25,19.1,1.3,0
E00093177,54.9,29.7,12.1,3.3,0
E00093178,36,37.7,23.7,1.8,0.9
E00093179,63.5,34.1,2.4,0,0
E00093181,45.6,43.5,10.2,0.7,0
E00093182,18.3,44.4,32.5,3.2,1.6
E00093183,9.4,46.9,38.3,5.5,0
E00093184,22.2,33.3,39.2,3.9,1.3
E00093185,8.2,47.3,40,4.1,0.5
E00093186,18.3,36.5,37.4,6.1,1.7
E00093187,6.1,25.7,66.9,1.4,0
E00093189,24.2,24.2,44.8,6.7,0
E00093190,15,32.1,44.9,7,1.1
E00093191,17.3,39.6,36,7.2,0
E00093192,12.6,41.5,35.6,10.4,0
E00093193,11.1,47,36.8,3.4,1.7
E00093194,8.7,37,51.4,2.9,0
E00093195,19.1,47.8,28.7,4.3,0
E00093196,51.1,34.8,14.1,0,0
E00093197,71.3,25.2,3.5,0,0
E00093198,53.7,35.5,9.9,0.8,0
E00093199,71.1,21.5,6.6,0.8,0
E00093200,36.3,46.7,16.3,0.7,0
E00093201,30.1,53.8,16.1,0,0
E00093202,33.6,54.3,10.7,1.4,0
E00093203,76.4,16.5,6.3,0.8,0
E00093204,39.7,20.7,37.9,1.7,0
E00093205,39.1,44.2,16.7,0,0
E00093206,64.4,24.2,11,0.5,0
E00093207,51.6,35.9,12.4,0,0
E00093208,58.1,31.3,10,0.6,0
E00093209,71.7,20.3,7.2,0.7,0
E00093210,58.5,32.3,9.2,0,0
E00093211,61.3,26.1,12.6,0,0
E00093212,52.9,34.6,11.5,1,0
E00093213,52.2,33.2,13.6,1.1,0
E00093214,73,19,7.1,0.8,0
E00093215,46.2,41.5,9.4,2.8,0
E00093216,57.5,30.8,11.7,0,0
E00093217,33.6,52.8,11.2,1.6,0.8
E00093219,6.6,56.2,35.8,1.5,0
E00093220,30.1,42.9,27.1,0,0
E00093221,25,57.9,15,1.4,0.7
E00093222,33.6,40.1,24.1,2.2,0
E00093223,68.6,22.4,7.1,1.9,0
E00093224,49.6,40.3,9.4,0.7,0
E00093226,36.4,40.7,22.2,0.6,0
E00093229,35.5,35.5,28,0.9,0
E00093230,47.1,43.7,9.2,0,0
E00093233,66.4,25.8,7.8,0,0
E00093235,41.8,45.2,13,0,0
E00093236,41,27.9,28.7,1.6,0.8
E00093237,28.9,28.9,36.2,6,0
E00093238,30.5,21.2,41.5,6.8,0
E00093239,25.8,34.7,29,9.7,0.8
E00093240,26.4,36.4,33.3,3.9,0
E00093241,36.6,36.6,25.5,1.3,0
E00093242,51.9,32.5,10.4,5.2,0
E00093243,30.2,51.7,17.4,0.7,0
E00093244,38.3,24.8,28.4,7.8,0.7
E00093245,18.8,48.4,25.8,6.3,0.8
E00093246,7.3,23.8,60.9,7.3,0.7
E00093247,23,17.2,57.4,2.5,0
E00093248,55.6,30.8,11.7,1.9,0
E00093251,28.6,39.4,29.5,2.5,0
E00093252,29.7,51,18.1,1.3,0
E00093253,35.9,37.5,22.7,3.9,0
E00093291,53.7,32.2,13.6,0.6,0
E00093292,20.3,35.3,37.6,3,3.8
E00093293,29.4,32.2,26.6,5.6,6.3
E00093294,0.8,30.5,61.1,6.9,0.8
E00093295,17.2,35.6,35.6,7.4,4.3
E00093296,23.8,24.6,40,10,1.5
E00093297,15.1,28.3,38.4,15.7,2.5
E00093298,49.1,36.1,11.1,3.7,0
E00093299,24.1,36.7,27.8,10.8,0.6
E00093300,50,31,19,0,0
E00093301,54.6,23.5,20.2,1.7,0
E00093302,26.4,16.6,42.3,11.7,3.1
E00093303,53.6,18.4,20,3.2,4.8
E00093304,18.2,33.5,35.9,9.4,2.9
E00093305,23.7,23.7,43.9,7.2,1.4
E00093306,28,26.6,36.4,6.3,2.8
E00093307,29.6,44.4,22.2,3,0.7
E00093308,42.6,24.4,22.7,6.3,4
E00093309,48.3,30.3,19.3,2.1,0
E00093323,52.8,34.1,13,0,0
E00093324,47.5,33.3,18.6,0.6,0
E00093325,49,30.8,17.4,2.4,0.4
E00093326,61.9,27.5,9.7,0.8,0
E00093328,45,33.6,21.4,0,0
E00093329,32.8,50.4,16.8,0,0
E00093330,38.8,45.2,15.4,0.5,0
E00093331,57,28.1,14.9,0,0
E00093332,55.1,37,7.1,0.8,0
E00093333,45.7,41.9,10.9,0.8,0.8
E00093334,37.3,51.6,10.3,0.8,0
E00093335,41.1,48.1,10.9,0,0
E00093336,25.2,60.9,13.9,0,0
E00093337,11.5,33.1,46.9,5.4,3.1
E00093339,23.1,41.5,27.9,6.1,1.4
E00093341,9,39.8,40.4,9.6,1.2
E00093342,43.4,29.5,24.6,1.6,0.8
E00093344,34.4,36.8,25.6,2.4,0.8
E00093345,50.3,23.3,24.5,1.9,0
E00093346,18.9,45.1,27.9,8.2,0
E00093350,36.7,48.1,14.8,0.5,0
E00093351,62.1,21.2,15.9,0.8,0
E00093352,45,45.8,8.4,0.8,0
E00093353,22,54.3,22.8,0.8,0
E00093354,57.1,31.6,9.8,0.8,0.8
E00093355,17.3,34.7,45.9,2,0
E00093356,65.8,28.3,5.8,0,0
E00093357,40.9,43.3,15,0.8,0
E00093358,39.7,46.3,14,0,0
E00093359,50.4,42.3,5.1,2.2,0
E00093360,31.7,32.5,34.9,0.8,0
E00093361,15.9,43.4,39.8,0.9,0
E00093362,28.9,44.6,23.1,3.3,0
E00093363,41.5,43,14.8,0.7,0
E00093364,22.1,69.5,7.6,0.8,0
E00093365,67.2,27.3,5.5,0,0
E00093367,33.1,59.9,7,0,0
E00093368,36.2,45.4,17.2,1.2,0
E00093380,61.2,26.4,11.9,0.5,0
E00093381,72.7,27.3,0,0,0
E00093382,77.9,18.6,3.6,0,0
E00093383,78.1,14.2,7.1,0,0.6
E00093384,84.1,12.9,2.3,0.8,0
E00093385,73.2,24.4,2.4,0,0
E00093386,86.4,10.9,2,0.7,0
E00093387,80.7,15.3,3.3,0.7,0
E00093388,67.4,27.1,5.4,0,0
E00093403,65.6,29.3,5.1,0,0
E00093416,38.2,46.6,14.5,0.8,0
E00093426,69.4,28.8,1.8,0,0
E00093430,41.6,42.6,15.8,0,0
E00093431,66.7,27.8,4.8,0.8,0
E00093432,51.8,41.2,7,0,0
E00093438,62.3,24.6,8.2,4.9,0
