areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00008147,47.7,37.1,12.1,3
E00008148,58.8,36.5,4.1,0.7
E00008149,65.9,31,3.2,0
E00008153,51.4,37.5,9.7,1.4
E00008159,39.8,45.8,10.8,3.6
E00008161,56.1,40.2,2.3,1.5
E00008164,61.9,31,7.1,0
E00008165,51.5,41.8,5.5,1.2
E00008166,52.9,34.3,10.8,2
E00008167,31.3,54.5,13.4,0.7
E00008168,72.2,24.3,3.5,0
E00008169,40.3,51.3,8.4,0
E00008170,22.2,53.8,20.5,3.4
E00008171,50.4,44.3,5.2,0
E00008172,54.7,43.5,1.9,0
E00008173,24.5,56.9,16.7,2
E00008174,35.2,54.4,9.6,0.8
E00008175,34.7,55.4,6.9,3
E00008176,27.9,58.6,10.7,2.9
E00008177,28.7,64.1,6,1.2
E00008178,58,37.8,2.5,1.7
E00008179,27.4,57.5,12.3,2.8
E00008180,43.1,45.9,11,0
E00008181,41.8,44.5,13.6,0
E00008182,32.7,62.6,3.7,0.9
E00008183,61,30.5,6.7,1.9
E00008184,55.4,38.8,5.8,0
E00008185,57.5,33.6,6.7,2.2
E00008186,56.1,38.3,4.7,0.9
E00008187,54.4,38.3,6.7,0.7
E00016159,31.6,59.5,8.9,0
E00016162,41.5,46.3,8.9,3.3
E00016163,36.7,46.8,14.7,1.8
E00016164,37.4,42.1,14,6.5
E00016165,50.4,37.6,11.1,0.9
E00016168,50.6,36.4,10.4,2.6
E00016169,22.1,45.2,23.1,9.6
E00016170,66.3,28.7,3.9,1.1
E00016172,58.1,36.8,4.3,0.9
E00016175,49.3,38.9,9,2.8
E00016176,30.8,60.9,6.8,1.5
E00016177,39.3,47.3,9.8,3.6
E00016181,53,37.9,4.5,4.5
E00016182,31.1,57.6,10.6,0.8
E00016184,49.6,38.4,9.6,2.4
E00016186,64.6,31.6,3.8,0
E00016193,73.4,26,0,0.6
E00016194,69.9,27.6,1.9,0.6
E00016198,51.6,43.4,3.1,1.9
E00016200,64.4,30.3,5.3,0
E00016202,71.2,25.3,2.5,1
E00016205,36.3,50.8,8.9,4
E00016208,47.7,40,9.2,3.1
E00016209,63.7,31.3,3.8,1.1
E00016210,67.7,26.3,3,3
E00016211,63.3,31.2,4.6,0.9
