areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00008147,71.3,20.9,7.8
E00008148,68,24.7,7.3
E00008149,59.1,38.6,2.3
E00008153,71.4,20.9,7.8
E00008159,76.4,19.2,4.4
E00008161,68.8,23,8.2
E00008164,79.2,17.4,3.4
E00008165,75.7,21.3,3
E00008166,81.3,16.7,1.9
E00008167,80.1,16.8,3.1
E00008168,71.1,20.9,8
E00008169,78.6,17.1,4.4
E00008170,80.9,14.7,4.3
E00008171,71.7,22.9,5.4
E00008172,67.5,30,2.5
E00008173,90.1,8.1,1.8
E00008174,82.1,13.7,4.1
E00008175,78,16.6,5.4
E00008176,77.8,19.5,2.7
E00008177,77.8,18.9,3.3
E00008178,71.4,16.9,11.7
E00008179,84.2,13.7,2.1
E00008180,77.5,16.8,5.7
E00008181,76.4,20.2,3.4
E00008182,81.9,15.2,2.9
E00008183,67.9,22.4,9.7
E00008184,66.2,29.5,4.2
E00008185,61.7,34.1,4.2
E00008186,72.3,19.2,8.5
E00008187,62.6,23.5,13.8
E00016159,79.6,17.1,3.4
E00016162,82.1,16.3,1.6
E00016163,79.9,16.5,3.6
E00016164,78.3,11.2,10.6
E00016165,84,12.6,3.4
E00016168,85.9,12.7,1.4
E00016169,86.4,8.9,4.7
E00016170,61.3,31.5,7.3
E00016172,62,32.1,5.9
E00016175,77.4,14.6,7.9
E00016176,82.3,13.5,4.2
E00016177,78.1,17.1,4.8
E00016181,78.6,12.8,8.6
E00016182,80.7,16,3.3
E00016184,76.1,20.2,3.8
E00016186,63.4,33.6,3.1
E00016193,52.1,39,8.9
E00016194,57.6,30.6,11.8
E00016198,68.9,23.9,7.2
E00016200,63.1,28.4,8.5
E00016202,62.7,35.6,1.8
E00016205,81.1,18,0.9
E00016208,75.6,17,7.4
E00016209,72.5,24.3,3.3
E00016210,67.7,19.1,13.2
E00016211,78.6,16.1,5.4
E00016212,77.7,14.9,7.4
E00016213,74.2,19.9,5.9
E00016214,78.1,14.2,7.7
E00016215,84.5,12.9,2.6
E00016216,77.2,19.6,3.2
E00016217,80.5,14.1,5.4
E00016218,74.9,20.3,4.8
E00016219,74.8,21.4,3.8
E00016220,72.9,21.7,5.4
E00016221,77.4,18.9,3.8
E00016222,76.5,19.7,3.8
E00016223,75.9,17.9,6.1
E00016224,70.7,26.9,2.4
E00016225,78,16.9,5.1
E00016226,77.9,16.4,5.7
E00016227,71.4,24,4.6
E00016228,80.8,16.2,2.9
E00016229,77.9,18,4.1
E00016230,76,19.1,4.9
E00016231,77.2,16,6.8
E00016232,75.3,15.7,9
E00016233,70.8,23.2,6
E00016235,65.4,31.4,3.2
E00016237,80.5,17.2,2.4
E00016238,75.1,20.9,3.9
E00016239,57.3,35.6,7.1
E00016241,73.2,19.7,7
E00016244,79.5,18.3,2.2
E00016245,56.6,32,11.4
E00016246,85.9,10.2,4
E00016247,81.5,13.2,5.3
E00016248,62.1,30.3,7.6
E00016249,80.3,8.4,11.3
E00016250,70.1,21.4,8.5
E00016252,85.5,8.4,6
E00016253,72.6,20.7,6.7
E00016254,90.8,7.4,1.8
E00016255,74.2,23.1,2.7
E00016309,73.2,21.5,5.3
E00016323,80.7,14.2,5.1
E00016324,84.5,9.3,6.2
E00016325,64.5,30.9,4.7
E00016326,86.6,10.2,3.2
E00016327,79.1,17.8,3.1
E00016328,80.4,11,8.6
E00016330,83,12.3,4.7
E00016396,77.6,13.5,8.9
E00016428,66.9,29,4.1
E00016429,75.7,19,5.3
E00016430,65.7,28,6.3
E00016543,75.7,14.7,9.6
E00016544,63.3,29.9,6.8
E00016545,73.4,18.2,8.4
E00016546,69.6,25.7,4.6
E00016547,81.6,13.7,4.7
E00016548,77.7,19.6,2.6
E00016549,90.8,6.9,2.3
E00016550,69,23.2,7.7
E00016551,84.4,12.2,3.4
E00016552,78.7,11.5,9.9
E00016553,83.7,13.6,2.7
E00016557,66.4,28.3,5.4
E00016559,59.8,37,3.2
E00016560,55.5,37,7.6
E00016562,78.5,16.5,5
E00016563,65.9,28.5,5.6
E00016564,72.4,19.3,8.2
E00016565,74.1,19.2,6.7
E00016566,76.6,20.3,3.1
E00016567,78.1,14.6,7.3
E00016569,76.5,18.9,4.6
E00016571,82.4,14.1,3.5
E00016572,75.7,20.9,3.3
E00016573,84.1,12.4,3.5
E00016574,76.2,14.5,9.2
E00016575,82.8,12.7,4.5
E00016576,85.2,9.5,5.3
E00016577,84,12.8,3.3
E00016578,79,14.3,6.7
E00016580,77.2,17.6,5.1
E00016583,83,10.9,6
E00016584,66.2,30.8,3
E00016587,72.3,19.9,7.8
E00016596,75.3,19.5,5.2
E00016598,64,29.9,6.1
E00016623,73.8,22.1,4
E00016628,71.4,23.2,5.4
E00016629,75.1,18.8,6.1
E00016633,65.4,27.4,7.2
E00016640,69.8,18.8,11.4
E00016641,68.3,24.1,7.5
E00016642,70.1,25.9,4
E00016643,72,23.8,4.2
E00016645,71,21.1,7.9
E00016646,65.3,28.7,6
E00016647,62.5,28.7,8.8
E00016648,63.4,27.4,9.2
E00016649,62.8,26.6,10.5
E00016652,70.4,21.3,8.3
E00016674,71.9,21.1,7
E00016676,79.9,13.4,6.7
E00016678,78.9,15.7,5.4
E00016682,58.2,39.7,2.2
E00016683,57.9,36.6,5.5
E00016685,74,18,8.1
E00016686,71.9,19.4,8.7
E00016688,79.4,15.9,4.7
E00016690,71.5,22.2,6.3
E00016691,66.7,27.3,6.1
E00016695,70,22.6,7.4
E00016696,68.2,24.4,7.4
E00016697,70.5,23.2,6.3
E00016699,72,24,4.1
E00016703,77.3,15.7,7
E00016705,63.5,33.9,2.5
E00016710,55.4,37.3,7.2
E00016711,64.2,33.2,2.6
E00016712,57.1,32.4,10.4
E00016713,61.4,31.6,6.9
E00016715,77.3,17,5.7
E00016726,63,28.8,8.2
E00016727,79.7,15.4,4.8
E00016880,80.3,13.2,6.6
E00016883,81.5,11.8,6.7
E00016886,83.8,13.8,2.4
E00016888,78.2,14.9,7
E00016891,76.6,19.5,4
E00016892,76.1,20.9,2.9
E00016894,81.8,13.8,4.4
E00016897,75,21.9,3.2
E00016899,65.9,28.8,5.3
E00016900,73.1,16.7,10.2
E00016902,68.3,24.4,7.3
E00016903,78.5,18.5,2.9
E00016905,77.4,17.4,5.2
E00016906,73.6,22.4,4
E00016907,74.1,13.8,12.1
E00016909,79.7,14.7,5.6
E00016910,69.7,19.8,10.5
E00016913,77.5,14.5,8.1
E00016914,75.1,17.1,7.8
E00016917,67.5,31.4,1.1
E00016919,74.4,22.8,2.8
E00016924,78.3,18.9,2.7
E00016927,81.9,14.9,3.1
E00173700,78.3,14.3,7.5
E00173702,88.6,8.1,3.2
E00173941,71.6,24.8,3.5
E00173942,52.8,45.1,2.1
E00173952,76.1,15,9
E00174008,52.6,45.9,1.5
E00174010,46.4,51.2,2.4
E00174011,61.3,35.8,2.8
E00174013,43.1,53.2,3.7
E00174015,57.6,40.3,2.1
E00174016,80.8,12.7,6.5
E00174019,71.3,24.3,4.4
