areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00008147,84.3,10.7,5
E00008148,80.1,13.8,6.1
E00008149,95.1,4.1,0.8
E00008153,75.9,13.3,10.8
E00008159,86.8,9.8,3.4
E00008161,83.2,13.2,3.6
E00008164,85.7,10.9,3.4
E00008165,89.9,7.5,2.7
E00008166,82.9,10.2,6.8
E00008167,92.8,5.3,1.9
E00008168,67.7,21.2,11.1
E00008169,85.7,10.3,4
E00008170,89.5,8.7,1.8
E00008171,93.4,6.2,0.4
E00008172,92.2,6.7,1.1
E00008173,88.8,9.4,1.8
E00008174,86.9,10.7,2.4
E00008175,87.4,6.3,6.3
E00008176,87.7,8.7,3.6
E00008177,82.9,12.3,4.8
E00008178,81.2,12.8,6
E00008179,93.4,5.3,1.2
E00008180,84.2,12.1,3.6
E00008181,90.6,6.8,2.6
E00008182,92.7,5.8,1.5
E00008183,87.8,7.3,4.9
E00008184,89.5,7.6,2.9
E00008185,89,7.6,3.4
E00008186,87.4,8,4.6
E00008187,79.7,13.3,7
E00016159,89.5,8.2,2.3
E00016162,87.6,10.4,2
E00016163,87.5,9,3.6
E00016164,75.5,16.8,7.8
E00016165,87.1,5.9,7
E00016168,83.3,10.4,6.3
E00016169,88.5,7.7,3.8
E00016170,85.4,10.1,4.5
E00016172,80,13.2,6.8
E00016175,79.4,13,7.6
E00016176,94,5.7,0.3
E00016177,82.1,10,8
E00016181,80.3,13.6,6.1
E00016182,90.2,8,1.8
E00016184,84.9,11.3,3.8
E00016186,90.4,7.2,2.4
E00016193,87.2,11.4,1.4
E00016194,87.8,10.2,2
E00016198,86,10.7,3.4
E00016200,85.3,9.3,5.4
E00016202,86.2,10.3,3.6
E00016205,87.4,10.4,2.2
E00016208,79.8,13.6,6.6
E00016209,86.6,8.9,4.5
E00016210,75.5,14.7,9.7
E00016211,84.8,9.9,5.3
E00016212,83.1,11.4,5.5
E00016213,86.1,9.1,4.8
E00016214,90,8.2,1.8
E00016215,84.8,11.5,3.7
E00016216,90.4,8.1,1.4
E00016217,84.8,9.2,6
E00016218,94,5.6,0.4
E00016219,85.3,10.9,3.8
E00016220,87.2,10.6,2.1
E00016221,90.9,6.6,2.5
E00016222,87.4,9.9,2.7
E00016223,86.2,8.1,5.7
E00016224,90.7,8.3,1
E00016225,86.6,10.7,2.8
E00016226,91.2,7.1,1.8
E00016227,86.9,10.7,2.4
E00016228,90.9,7.5,1.6
E00016229,86.2,10.7,3.2
E00016230,84.3,11.7,4.1
E00016231,79.4,15,5.5
E00016232,85.2,9.3,5.6
E00016233,80.2,12.2,7.6
E00016235,91.3,5.5,3.2
E00016237,88.3,10.7,1
E00016238,87.6,8.9,3.5
E00016239,80.6,11.5,7.9
E00016241,83,9.1,7.8
E00016244,86.1,9.9,4
E00016245,82.5,15.2,2.3
E00016246,82.3,12,5.7
E00016247,88.4,9.4,2.2
E00016248,91.5,6.4,2.1
E00016249,71.8,14.7,13.4
E00016250,80,13.2,6.8
E00016252,90.4,6.9,2.7
E00016253,91.6,6,2.3
E00016254,79.9,12.4,7.8
E00016255,92.3,6.3,1.4
E00016309,87.9,8.9,3.2
E00016323,82.9,10.9,6.2
E00016324,86.2,10,3.8
E00016325,86.7,10.3,3
E00016326,87.2,10.9,1.9
E00016327,92,6.2,1.9
E00016328,88.3,7.9,3.8
E00016330,82.7,10.8,6.5
E00016396,71.3,19.2,9.6
E00016428,88.1,9.4,2.5
E00016429,82,11.4,6.5
E00016430,82.8,10.9,6.2
E00016543,88.3,7.8,3.9
E00016544,82,15.5,2.5
E00016545,86.4,8.9,4.7
E00016546,86.8,10.2,3
E00016547,85.5,9.3,5.2
E00016548,87,10.7,2.3
E00016549,84.6,12.1,3.3
E00016550,86.9,10.5,2.5
E00016551,88.6,7.5,3.9
E00016552,76.6,15.1,8.3
E00016553,90.2,6.3,3.6
E00016557,86.7,9.8,3.6
E00016559,84.4,10.8,4.8
E00016560,88.3,7.5,4.2
E00016562,88.5,8.3,3.2
E00016563,84.8,10.4,4.8
E00016564,83.8,12.8,3.4
E00016565,81.6,14.8,3.5
E00016566,83.1,13.6,3.4
E00016567,85.4,13.5,1
E00016569,86.7,10.4,2.9
E00016571,90.3,7.4,2.3
E00016572,87.3,9,3.7
E00016573,90.1,6.1,3.8
E00016574,86,11.3,2.7
E00016575,90,7.9,2.1
E00016576,88.1,10.1,1.7
E00016577,90.5,7.1,2.5
E00016578,87.3,9.1,3.6
E00016580,86.6,8.6,4.8
E00016583,88.2,7.2,4.6
E00016584,89.2,8.1,2.7
E00016587,83.5,12.2,4.2
E00016596,87,10.1,2.9
E00016598,85.4,11.9,2.7
E00016623,88.2,8.4,3.4
E00016628,89.9,6.8,3.3
E00016629,81.2,10.9,7.9
E00016633,78.8,16,5.1
E00016640,73.6,16.8,9.5
E00016641,85.5,10.8,3.8
E00016642,82.2,12.6,5.2
E00016643,72.7,18.5,8.7
E00016645,83.1,10.9,5.9
E00016646,84.2,12.6,3.3
E00016647,84.5,11.5,3.9
E00016648,85.4,9.3,5.3
E00016649,78.7,12.3,9
E00016652,77.7,15.7,6.6
E00016674,88.1,8.8,3.1
E00016676,85.3,8.7,5.9
E00016678,80,15.9,4.1
E00016682,90.8,7,2.2
E00016683,90.1,9,0.9
E00016685,81.7,9.8,8.6
E00016686,78.6,16.8,4.7
E00016688,77.4,15.7,6.9
E00016690,80,13.7,6.3
E00016691,81.4,14.4,4.2
E00016695,80.6,14,5.4
E00016696,88,9.3,2.7
E00016697,84.3,11.2,4.5
E00016699,83,10.4,6.7
E00016703,85.7,9.2,5.1
E00016705,88.3,7.9,3.8
E00016710,88.5,8.3,3.2
E00016711,87.1,8.7,4.1
E00016712,88.1,8.9,3
E00016713,81.6,12.2,6.1
E00016715,83.4,12.9,3.8
E00016726,80.8,14.2,5
E00016727,79.6,13.3,7.1
E00016880,86.3,8.5,5.3
E00016883,86.4,9.7,3.9
E00016886,88.1,7.5,4.5
E00016888,81.2,11.1,7.6
E00016891,87,9.3,3.7
E00016892,88.6,7.5,3.9
E00016894,84.6,8.9,6.5
E00016897,88.6,7.5,3.9
E00016899,86.3,8.8,4.8
E00016900,89.2,7.8,3
E00016902,85.2,10.6,4.2
E00016903,93.8,3.8,2.4
E00016905,83.7,10.7,5.5
E00016906,91,5.4,3.6
E00016907,81.2,13,5.8
E00016909,83.4,12.1,4.6
E00016910,84.8,10.5,4.7
E00016913,84.1,11.7,4.1
E00016914,79.2,14.9,5.9
E00016917,87,10,3
E00016919,91.1,5.5,3.5
E00016924,89.2,8,2.7
E00016927,88.9,6.6,4.5
E00173700,90.7,5.6,3.7
E00173702,84.7,11.5,3.8
E00173941,88.9,9.2,1.9
E00173942,88.7,8.8,2.5
E00173952,82.2,13.6,4.2
E00174008,89.6,6.3,4.1
E00174010,94.8,5.2,0
E00174011,87,10.2,2.8
E00174013,94.1,5,0.9
E00174015,93,5.3,1.8
