areacd,disability_3a-001,disability_3a-002
E00008147,16.1,83.9
E00008148,15.8,84.2
E00008149,9,91
E00008153,24.1,75.9
E00008159,14,86
E00008161,15.6,84.4
E00008164,14.3,85.7
E00008165,9.6,90.4
E00008166,20.1,79.9
E00008167,13.1,86.9
E00008168,27,73
E00008169,18.3,81.7
E00008170,8.2,91.8
E00008171,8.5,91.5
E00008172,12.1,87.9
E00008173,11.7,88.3
E00008174,8.9,91.1
E00008175,11.3,88.7
E00008176,11.5,88.5
E00008177,19.6,80.4
E00008178,17,83
E00008179,7.9,92.1
E00008180,14.7,85.3
E00008181,8.6,91.4
E00008182,7.3,92.7
E00008183,11.8,88.2
E00008184,12.1,87.9
E00008185,12.1,87.9
E00008186,11.5,88.5
E00008187,18.6,81.4
E00016159,10,90
E00016162,10.4,89.6
E00016163,12.5,87.5
E00016164,23.4,76.6
E00016165,10.8,89.2
E00016168,13.5,86.5
E00016169,14.2,85.8
E00016170,13.6,86.4
E00016172,16.5,83.5
E00016175,22.4,77.6
E00016176,6.9,93.1
E00016177,14.3,85.7
E00016181,15.9,84.1
E00016182,12.5,87.5
E00016184,14.2,85.8
E00016186,10.5,89.5
E00016193,12,88
E00016194,10.9,89.1
E00016198,16.5,83.5
E00016200,15.6,84.4
E00016202,12.3,87.7
E00016205,11.7,88.3
E00016208,21,79
E00016209,16.4,83.6
E00016210,21.6,78.4
E00016211,13.6,86.4
E00016212,17.4,82.6
E00016213,14.9,85.1
E00016214,10.5,89.5
E00016215,14.7,85.3
E00016216,11.5,88.5
E00016217,15.7,84.3
E00016218,7.3,92.7
E00016219,13.5,86.5
E00016220,11.4,88.6
E00016221,15.6,84.4
E00016222,11.3,88.7
E00016223,13.2,86.8
E00016224,11.3,88.7
E00016225,13.4,86.6
E00016226,10,90
E00016227,13.9,86.1
E00016228,10.4,89.6
E00016229,14.1,85.9
E00016230,16.2,83.8
E00016231,18.5,81.5
E00016232,15.3,84.7
E00016233,18.7,81.3
E00016235,10.9,89.1
E00016237,15.1,84.9
E00016238,15.6,84.4
E00016239,20.8,79.2
E00016241,16.2,83.8
E00016244,10,90
E00016245,19.2,80.8
E00016246,16,84
E00016247,12.4,87.6
E00016248,9.2,90.8
E00016249,28,72
E00016250,17.9,82.1
E00016252,10.2,89.8
E00016253,7.7,92.3
E00016254,17,83
E00016255,8,92
E00016309,18.1,81.9
E00016323,17,83
E00016324,15.6,84.4
E00016325,13.3,86.7
E00016326,9.6,90.4
E00016327,12.1,87.9
E00016328,11,89
E00016330,16.5,83.5
E00016396,26.5,73.5
E00016428,13.5,86.5
E00016429,17.1,82.9
E00016430,17.7,82.3
E00016543,15,85
E00016544,15.2,84.8
E00016545,13.2,86.8
E00016546,14.7,85.3
E00016547,13.7,86.3
E00016548,14,86
E00016549,12.3,87.7
E00016550,12.8,87.2
E00016551,15,85
E00016552,26.3,73.7
E00016553,9.9,90.1
E00016557,16.9,83.1
E00016559,12.6,87.4
E00016560,13.1,86.9
E00016562,15.9,84.1
E00016563,17.2,82.8
E00016564,14.9,85.1
E00016565,14.6,85.4
E00016566,14.3,85.7
E00016567,12,88
E00016569,12.1,87.9
E00016571,12.5,87.5
E00016572,15,85
E00016573,14,86
E00016574,13.9,86.1
E00016575,14.8,85.2
E00016576,11.9,88.1
E00016577,12,88
E00016578,9.5,90.5
E00016580,13.9,86.1
E00016583,16.3,83.7
