areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00008147,80.1,14,5.9
E00008148,80.1,13.3,6.6
E00008149,79.2,19.7,1.1
E00008153,88,10.4,1.6
E00008159,92.2,7.8,0
E00008161,84.8,13.2,2
E00008164,88.7,10.5,0.8
E00008165,87,11.3,1.7
E00008166,92.2,6.8,1
E00008167,90.9,7.8,1.3
E00008168,86.1,11.1,2.8
E00008169,93,6.2,0.8
E00008170,94.4,5.6,0
E00008171,91.6,7.6,0.8
E00008172,79.6,18,2.4
E00008173,95.4,4.2,0.5
E00008174,90.7,9,0.4
E00008175,88.7,10.8,0.5
E00008176,90.4,9.2,0.3
E00008177,89.1,7.1,3.7
E00008178,88.6,10.1,1.3
E00008179,92.5,7.1,0.4
E00008180,88.8,9.4,1.7
E00008181,91.2,8.8,0
E00008182,92.5,7.1,0.4
E00008183,83.6,14.2,2.2
E00008184,79.1,19.1,1.7
E00008185,71.1,23.4,5.6
E00008186,85.8,12.3,2
E00008187,80.7,14.8,4.5
E00016159,86.5,10.8,2.7
E00016162,91.1,6.9,2
E00016163,91.2,8.1,0.7
E00016164,89.9,7.3,2.8
E00016165,93.2,6.8,0
E00016168,90.7,7.9,1.4
E00016169,92.5,6.3,1.2
E00016170,73.4,18,8.6
E00016172,81.7,15,3.3
E00016175,92.2,6.3,1.6
E00016176,87.3,12.1,0.7
E00016177,90.8,7.5,1.7
E00016181,88.5,9.1,2.4
E00016182,93.5,5.6,0.9
E00016184,90.5,9.5,0
E00016186,75.2,18.6,6.3
E00016193,66.5,24.5,8.9
E00016194,76.7,18.8,4.5
E00016198,81.2,15.5,3.3
E00016200,74.9,16.7,8.4
E00016202,74,22.6,3.4
E00016205,92,8,0
E00016208,92.6,5,2.3
E00016209,81.9,10.5,7.6
E00016210,78.1,11.8,10.1
E00016211,92,6.5,1.5
E00016212,92.6,6.7,0.6
E00016213,88,7.1,4.9
E00016214,85.6,11.4,3
E00016215,87.6,11.5,0.9
E00016216,84,14.2,1.8
E00016217,91.4,6.7,1.9
E00016218,87.5,11.1,1.4
E00016219,81.3,12.8,5.9
E00016220,90,7.4,2.6
E00016221,87.7,9.7,2.6
E00016222,89.9,9.2,0.8
E00016223,90.3,8.2,1.4
E00016224,85.6,14.4,0
E00016225,84.6,14.2,1.2
E00016226,88.3,10.8,0.9
E00016227,83.6,15.7,0.8
E00016228,94.6,4.7,0.7
E00016229,89.3,8.2,2.5
E00016230,89.9,7.8,2.2
E00016231,90.8,6.7,2.5
E00016232,84.2,15.4,0.3
E00016233,87.8,8.6,3.6
E00016235,76.7,18.3,5
E00016237,87.1,10.8,2.1
E00016238,85.2,11.7,3.1
E00016239,75.7,18.1,6.1
E00016241,79.7,13.2,7
E00016244,87.3,10.8,1.9
E00016245,76.2,11.7,12.1
E00016246,94.8,4,1.2
E00016247,88.5,10.2,1.3
E00016248,82.1,15,2.9
E00016249,90.7,7.6,1.7
E00016250,81.5,15.6,3
E00016252,91.3,7.5,1.2
E00016253,85.7,11.2,3.1
E00016254,91.7,7.9,0.4
E00016255,86.4,12.2,1.4
E00016309,85.8,12.4,1.8
E00016323,92.3,7.7,0
E00016324,90.7,6.9,2.4
E00016325,82.2,14,3.8
E00016326,91.4,6.6,2
E00016327,86.7,10.7,2.6
E00016328,94.9,5.1,0
E00016330,93.3,4.5,2.2
