geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00063413,91.3,5.8,2.9
E00063416,84.8,8.1,7.1
E00063716,91.1,6.4,2.5
E00063717,77.4,16.9,5.7
E00063718,81,14.6,4.5
E00063719,80.9,14.6,4.5
E00063720,86.9,8.5,4.6
E00126160,69.3,18.7,12
E00126161,79.6,12,8.4
E00126162,75.9,16.6,7.5
E00126163,64.6,19.4,16
E00126164,93.9,5.3,0.8
E00126165,91.1,5.6,3.2
E00126166,90.4,7,2.6
E00126167,98.7,0.9,0.4
E00126168,59.7,25,15.3
E00126169,59,23.9,17.1
E00126170,69.6,21.7,8.7
E00126171,74,18.6,7.4
E00126172,62.5,22.6,15
E00126173,97.5,1.7,0.8
E00126174,87.3,8.3,4.4
E00126175,99.7,0.3,0
E00126176,95.7,4.3,0
E00126177,93.4,4.3,2.3
E00126178,61.4,26,12.6
E00126179,86,10.1,3.9
E00126180,92.8,6.2,1
E00126181,100,0,0
E00126182,99.3,0.7,0
E00126183,100,0,0
E00126184,98.1,0.6,1.3
E00126185,98.9,0.4,0.7
E00126186,99.3,0.7,0
E00126187,95.8,4.2,0
E00126188,97.4,1.9,0.8
E00126189,99,1,0
E00126190,100,0,0
E00126191,99.4,0.3,0.3
E00126192,99.4,0.3,0.3
E00126193,99.6,0.4,0
E00126194,99.6,0,0.4
E00126195,98.6,1.4,0
E00126196,100,0,0
E00126197,99.7,0.3,0
E00126198,99.4,0.6,0
E00126199,100,0,0
E00126200,99,0.7,0.3
E00126201,98.7,1.3,0
E00126202,96.5,1.7,1.7
E00126203,97.6,2.1,0.3
E00126204,97.4,2.3,0.3
E00126205,96.4,3.4,0.3
E00126206,96.2,3.8,0
E00126207,99.3,0,0.7
E00126208,98.8,0.4,0.8
E00126209,100,0,0
E00126210,97.3,2.3,0.5
E00126211,99.3,0.4,0.4
E00126212,99,1,0
E00126213,95.7,2.6,1.7
E00126214,99,1,0
E00126215,99.3,0.7,0
E00126216,92.8,6.8,0.4
E00126217,96.2,3,0.8
E00126218,99.8,0.2,0
E00126219,97.1,2.5,0.4
E00126220,96.5,2.6,0.9
E00126221,95.8,2.8,1.4
E00126222,100,0,0
E00126223,99.2,0.4,0.4
E00126224,100,0,0
E00126225,100,0,0
E00126226,100,0,0
E00126227,100,0,0
E00126228,100,0,0
E00126229,98.9,1.1,0
E00126230,100,0,0
E00126231,98.6,1.4,0
E00126232,100,0,0
E00126233,98.3,0,1.7
E00126234,100,0,0
E00126235,99.3,0.7,0
E00126236,100,0,0
