geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00063413,8.8,24.2,62.6,4.4
E00063416,6.3,20.8,72.9,0
E00063716,15.2,26.1,54.3,4.3
E00063717,13.9,20.8,60.4,4.9
E00063718,17.2,21.2,53,8.6
E00063719,12.8,17.6,63.5,6.1
E00063720,11.1,30.6,55.6,2.8
E00126160,8.9,35.7,52.2,3.2
E00126161,10.3,23.6,60,6.2
E00126162,8.6,21.5,66.7,3.2
E00126163,14.9,14.9,65.3,5
E00126164,10.4,11.9,69.6,8.1
E00126165,11,28,58,3
E00126166,7.2,16.5,70.5,5.8
E00126167,2.6,28.2,53.8,15.4
E00126168,7.3,23.3,67.3,2
E00126169,9.8,28.2,62.1,0
E00126170,16.1,35.8,46,2.2
E00126171,4.8,20.8,70.4,4
E00126172,7.7,25.2,62.9,4.2
E00126173,9.1,27.3,54.5,9.1
E00126174,12.6,25.2,51.7,10.6
E00126175,8.1,16.7,66.2,9
E00126176,8.2,38.8,44.9,8.2
E00126177,6,28.6,65.5,0
E00126178,11.7,20.3,68,0
E00126179,14.3,16.9,67.5,1.3
E00126180,3.8,17.3,71.2,7.7
E00126181,5.6,26.9,61.1,6.5
E00126182,3.3,20.7,68,8
E00126183,4.8,20.2,71.2,3.8
E00126184,4.9,14.8,69.7,10.6
E00126185,5.9,20.6,66.9,6.6
E00126186,9.3,20.1,67,3.6
E00126187,6.2,21.6,63.6,8.6
E00126188,8.6,23.7,61.9,5.8
E00126189,14,22.1,45.7,18.2
E00126190,2.5,14.2,71.7,11.7
E00126191,6.4,15,71.1,7.5
E00126192,4.5,20.7,71.5,3.4
E00126193,13.4,18.8,57.1,10.7
E00126194,11,18.1,65.2,5.8
E00126195,5,22.5,66.9,5.6
E00126196,5.6,20.2,67.7,6.5
E00126197,2.6,18.1,75.5,3.9
E00126198,6,20.9,66,7
E00126199,10.4,21.4,55.5,12.7
E00126200,9.3,15.2,68.2,7.3
E00126201,8,29.5,55.7,6.8
E00126202,8.8,19.7,66.4,5.1
E00126203,6.1,23.7,64.1,6.1
E00126204,11.1,21.4,61.1,6.3
E00126205,13.2,19.1,62.5,5.1
E00126206,9.1,23.4,57.1,10.4
E00126207,4.5,36.4,54.5,4.5
E00126208,7.6,21.2,60.2,11
E00126209,11.3,16.1,67.7,4.8
E00126210,4.8,22.9,61,11.4
E00126211,5.3,28.7,59.6,6.4
E00126212,6.7,23.5,61.1,8.7
E00126213,9.6,17.5,68.4,4.4
E00126214,7.5,24.7,66.7,1.1
E00126215,7.9,17.1,69.3,5.7
E00126216,4,31.7,60.4,4
E00126217,7.8,13.7,68.6,9.8
E00126218,6.3,22.4,68.2,3.1
E00126219,6,24.1,65.4,4.5
E00126220,8.7,22.8,68.5,0
E00126221,7,19.8,72.1,1.2
E00126222,10,18.6,61.4,10
E00126223,9.5,17.7,59.9,12.9
E00126224,9.4,17,62.3,11.3
E00126225,12.4,16.9,56.2,14.6
E00126226,9.1,21.2,58.3,11.4
E00126227,8.7,16,67.3,8
E00126228,9.2,21.1,62.4,7.3
E00126229,12.8,23.4,48.9,14.9
E00126230,6.1,21.7,62.6,9.6
E00126231,9.6,13.7,57.5,19.2
E00126232,8.4,19.3,51.8,20.5
E00126233,5,20.2,63,11.8
E00126234,7.4,20.8,60.4,11.4
E00126235,13.1,16.1,65.7,5.1
E00126236,3.1,20.6,72.2,4.1
E00126237,5.6,18.8,68.1,7.6
E00126238,9.3,17.9,62.9,10
E00126239,3.8,18.9,71.7,5.7
E00126240,6.7,27.8,61.1,4.4
E00126241,6,18.8,64.4,10.7
E00126242,9.3,21.9,66.7,2.2
E00126243,14,14,64.5,7.4
E00126244,8.5,21.3,66,4.3
E00126245,9.8,17.2,60.7,12.3
E00126246,7.9,14.9,68.4,8.8
E00126247,4.8,21.4,67.5,6.3
E00126248,7.2,17.3,67.6,7.9
E00126249,13.5,22.5,55.9,8.1
E00126250,3,23.8,68.3,5
E00126251,6.8,22.4,61.2,9.5
E00126252,11.7,25.2,58.3,4.9
E00126253,9.7,16.5,58.3,15.5
E00126254,9.1,20.1,62.3,8.4
E00126255,8.2,19.7,60.7,11.5
E00126256,10.5,19.4,61.3,8.9
E00126257,8.5,22.9,57.5,11.1
E00126258,7.7,21,61.5,9.8
E00126260,6.8,35.3,54.9,3
E00126262,11.8,30.4,50,7.8
E00126265,13.6,27.1,55,4.3
E00126266,8.1,32.3,54.8,4.8
E00126267,12.5,33.1,54.4,0
E00126268,11.8,34.7,52.9,0.6
E00126269,13.2,35.5,46.1,5.3
E00126270,10,42.2,46.7,1.1
E00126271,11.5,33.8,50,4.6
E00126272,8.3,41.7,42.4,7.6
E00126274,9.5,15.2,67.6,7.6
E00126275,11.5,15.9,63.1,9.6
E00126276,6.9,23.5,63.7,5.9
E00126277,4.4,18.1,72,5.5
E00126278,7.9,18.8,65.3,7.9
E00126279,4.1,15.7,70.2,9.9
E00126280,7.4,18.8,68.8,5.1
