geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00063413,78.5,8.5,13
E00063416,63.9,14.2,21.9
E00063716,65.6,7.5,27
E00063717,58.3,18.7,23
E00063718,65.9,17.2,16.9
E00063719,50.7,21.1,28.2
E00063720,59.6,14.4,26
E00126160,72,19.1,8.8
E00126161,56.1,20.2,23.7
E00126162,54.9,22.1,22.9
E00126163,40.9,29.9,29.2
E00126164,76.8,4.6,18.6
E00126165,60.5,9.7,29.8
E00126166,75.4,7.5,17.1
E00126167,55.3,0.8,43.9
E00126168,58.3,27.9,13.8
E00126169,58.7,30.3,11
E00126170,61.6,20.7,17.8
E00126171,59.9,24,16.1
E00126172,56.8,33.5,9.7
E00126173,61.7,4.2,34.2
E00126174,74.3,5.4,20.2
E00126175,93.5,0.3,6.2
E00126176,69,5.9,25.1
E00126177,68.5,5.2,26.2
E00126178,47.2,34.1,18.7
E00126179,58.1,14.7,27.2
E00126180,61.3,7,31.7
E00126181,83.8,0.5,15.7
E00126182,88.6,1,10.3
E00126183,83.3,0.4,16.3
E00126184,89.7,0,10.3
E00126185,85.4,0.7,13.9
E00126186,93.2,0,6.8
E00126187,84.8,2.8,12.4
E00126188,83.5,2.6,13.9
E00126189,87.8,1.7,10.5
E00126190,89.2,1.8,9
E00126191,88.8,1.2,10
E00126192,82.3,0.3,17.4
E00126193,82.8,0.4,16.7
E00126194,85.1,1,13.8
E00126195,83.6,1.4,15
E00126196,79.2,0,20.8
E00126197,85.4,1.6,13.1
E00126198,87.6,2.2,10.2
E00126199,89.5,0.6,10
E00126200,79.7,2,18.4
E00126201,77.3,1.3,21.5
E00126202,75,2,23
E00126203,81.8,4.7,13.5
E00126204,68.6,2.5,28.9
E00126205,70.8,6.3,22.9
E00126206,72,6,22
E00126207,73.9,3,23.1
E00126208,84.3,2.2,13.4
E00126209,80.1,0.8,19.1
E00126210,79.4,1.7,18.9
E00126211,72.4,1,26.6
E00126212,84,1.9,14.2
E00126213,76.5,3.6,19.8
E00126214,73,1.5,25.5
E00126215,80.1,0.7,19.2
E00126216,72.7,10.2,17
E00126217,77.1,3.3,19.6
E00126218,82.9,1.7,15.4
E00126219,79,2.2,18.8
E00126220,73,3,24
E00126221,69,4.7,26.3
E00126222,88.2,0.9,10.8
E00126223,86.4,0.8,12.8
E00126224,90.9,0,9.1
E00126225,89.2,0,10.8
E00126226,89.5,0,10.5
E00126227,90.8,1.7,7.5
E00126228,87.9,2,10.1
E00126229,89.4,0.6,10.1
E00126230,91.7,0.8,7.5
E00126231,90,1.4,8.7
E00126232,95.4,0.5,4.1
E00126233,89.9,0.8,9.2
E00126234,90.7,0,9.3
E00126235,94.5,0.7,4.8
E00126236,88.4,2.9,8.7
E00126237,89,1,10
E00126238,92.9,0.3,6.8
E00126239,86.7,1.5,11.8
E00126240,85.7,1.1,13.2
E00126241,86.6,3.3,10.1
E00126242,39.1,27.1,33.9
E00126243,73.7,2.3,24
E00126244,72.1,5.6,22.3
E00126245,70.4,3.2,26.5
E00126246,75.6,5.2,19.2
E00126247,62.4,12.7,24.8
E00126248,84.6,1.6,13.8
E00126249,77.4,5.2,17.5
E00126250,84.2,4,11.7
E00126251,83.6,3.4,13
E00126252,53.2,12.5,34.3
E00126253,85.4,1.1,13.5
E00126254,86.3,2.7,11
E00126255,93.7,1.7,4.6
E00126256,84,2.8,13.2
E00126257,87.8,2.4,9.7
E00126258,92.1,1.4,6.4
E00126260,65.2,23.1,11.7
E00126262,75.7,9.7,14.6
E00126265,67.4,26.9,5.8
E00126266,58.3,33.1,8.6
E00126267,68.1,23.9,8
E00126268,71.8,21.7,6.6
E00126269,86,11.8,2.2
E00126270,85.1,10.2,4.6
E00126271,86.1,9.2,4.7
E00126272,78.9,13.6,7.5
E00126274,67.5,3.9,28.5
E00126275,87.9,1.5,10.6
E00126276,79,2.5,18.5
E00126277,88.2,1.1,10.7
E00126278,69.5,2.7,27.8
E00126279,77,1.9,21.2
E00126280,74.7,4.1,21.2
E00126281,60.1,9,30.9
E00126282,81.5,0.4,18.1
E00126283,73.4,1.2,25.4
E00126284,80.1,1,18.9
E00126285,70,5,25.1
E00126286,78.2,3,18.8
E00126287,77.2,0.4,22.4
E00126288,77.9,1.3,20.8
E00126289,83.2,2.5,14.3
E00126290,88.6,0.5,10.9
E00126291,91.1,1.6,7.3
E00126292,73.4,0.7,25.9
E00126293,79.5,0,20.5
E00126294,70.6,6,23.4
E00126295,66.8,2.4,30.8
E00126296,62.7,0.4,36.9
E00126297,89,0.4,10.5
E00126298,68,3.2,28.8
E00126299,73.2,2.5,24.3
E00126300,66.9,1.9,31.2
E00126301,64.9,5.5,29.6
E00126302,91.6,0.5,7.9
E00126303,80.2,3.9,15.9
E00126304,75.1,2.3,22.6
E00126305,76.8,1.7,21.6
E00126306,76.6,1.6,21.8
E00126307,74.7,2.3,23.1
E00126308,80.9,3.9,15.2
