geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00072272,5.7,21.7,67.5,5.1
E00072273,7.7,19.2,64.6,8.5
E00072274,10.3,19.7,62.4,7.7
E00072276,10.3,24.3,57,8.4
E00072277,7.7,17.1,64.4,10.8
E00072278,12.1,18.4,56.9,12.6
E00072280,12.5,18.2,62.5,6.8
E00072281,10.4,20.9,62.6,6.1
E00072282,10.5,21.9,58.1,9.5
E00072283,5.5,12.5,71.1,10.9
E00072284,8.9,17.2,65.1,8.9
E00072285,6.5,23.7,58.6,11.2
E00072286,10.5,17.8,68.4,3.3
E00072287,5.6,16.7,67.5,10.3
E00072288,5.4,18.5,67.3,8.9
E00072289,11.6,17.4,58.7,12.3
E00072290,8.4,17.6,62.6,11.5
E00072291,7,20.2,61.4,11.4
E00072292,12.5,23,54.6,9.9
E00072293,6.4,16.7,62.8,14.1
E00072294,12.4,12.4,66.3,9
E00072298,6,21.7,59,13.3
E00072299,9.2,30.3,51.4,9.2
E00072300,8,21.6,63.2,7.2
E00072302,10,23.3,63.3,3.3
E00072303,9.8,21.6,61.8,6.9
E00072304,10.5,17.7,61.3,10.5
E00072306,11.7,20.2,53.2,14.9
E00072307,5.4,31.3,54.5,8.9
E00072308,11.8,18.4,58.1,11.8
E00072311,6.7,14.3,70.6,8.4
E00072312,6.8,24.6,60.2,8.5
E00072313,7.8,17.7,61,13.5
E00072522,5.2,13.9,67.8,13
E00072523,10.4,24.3,57.4,7.8
E00072524,8.1,21.2,62.6,8.1
E00072527,4.7,16,67.9,11.3
E00072528,9.1,17.6,64.8,8.5
E00072529,8.3,21.1,60.6,10.1
E00072530,7.1,25.4,56.3,11.1
E00072531,10.8,24.7,58.1,6.5
E00072532,4.9,18,62.8,14.2
E00072533,7.6,22.8,63,6.5
E00072534,9.2,27.7,56.3,6.7
E00072535,5.2,21.6,67.9,5.2
E00072536,0.6,10.2,78.3,10.8
E00072537,9.3,14.8,71.6,4.3
E00072538,2.7,31,59.3,7.1
E00072539,4.1,18.9,68.9,8.1
E00072540,8.8,22.9,58.8,9.4
E00072541,5.6,23.4,60.5,10.5
E00072542,8.6,21.7,63.9,5.7
E00072543,5.8,24.1,60.6,9.5
E00072544,10,15.4,64.6,10
E00072545,2.7,18.5,67.9,10.9
E00072546,8.9,19.9,60.3,11
E00072547,18.8,14.5,56.5,10.1
E00072549,7.3,18.8,66.7,7.3
E00072550,10.7,22.3,58.3,8.7
E00072551,6.9,24.8,60,8.3
E00072552,5.7,18.6,65,10.7
E00072553,8.4,12.6,64.2,14.7
E00072555,11.9,18.7,60.4,9
E00072556,6.8,17.9,65.8,9.4
E00072557,8.2,19,66.7,6.1
E00072558,15.5,21.4,55.3,7.8
E00072559,5.3,22.6,59.4,12.8
E00072560,8.2,13.9,71.3,6.6
E00072561,5.7,19.7,65.6,9
E00072562,7.9,13.2,69.3,9.6
E00099182,9.1,23.9,36.4,30.7
E00099205,11.8,22.1,30.9,35.3
E00099211,12.5,26.4,37.5,23.6
E00099312,9.6,20.5,44.2,25.7
E00099313,16.9,14.5,48.2,20.5
E00149825,10.4,16.3,45.2,28.1
E00149826,10.8,16.8,49.7,22.8
E00149827,11.9,18.4,53.2,16.4
E00149828,12.8,13.4,45.9,27.9
E00149829,11.1,17.9,63.2,7.7
E00149830,13.1,17.7,45.4,23.8
E00149909,10.1,20.8,49.7,19.5
E00149910,11.6,13.9,40.5,34.1
E00149911,11.7,18.2,50.6,19.5
E00149912,5.2,16.9,49.4,28.6
E00149913,8.3,20.8,51.7,19.2
E00149914,4.7,23.4,59.8,12.1
E00149915,9.1,22,57.9,11
E00149916,10.1,20.6,56,13.3
E00149917,12.1,17.2,55.4,15.3
E00150131,9.7,19.4,51.6,19.4
E00150132,10.1,20.2,58.7,11
E00150133,7.6,24.2,56.8,11.4
E00150134,6.7,16,62.7,14.7
E00150135,15.2,18.4,43.2,23.2
E00150136,9.5,19.7,56.2,14.6
E00150137,12.4,12.4,52.2,23
E00150138,9.7,12.9,53.2,24.2
E00151341,14.7,16.5,62.4,6.4
E00151342,10.6,13.5,61,14.9
E00151343,13.8,16.9,52.3,16.9
E00151345,11.6,17.4,57,14
E00151346,11.8,14.3,67.2,6.7
E00151347,17.2,16.2,58.6,8.1
E00151349,12.8,19.4,56.6,11.2
E00151350,11.9,16.7,56.3,15.1
E00151351,8.3,15.6,62.4,13.8
E00151352,10.7,18.2,64.8,6.3
E00151353,10,21.4,55,13.6
E00151354,10.5,21.8,54.9,12.8
E00151355,7.4,22.1,59,11.5
E00151356,5,18,64,12.9
E00151357,6,19.2,64.2,10.6
E00151358,13.9,13.9,61.5,10.7
E00151359,8.7,18.3,65.2,7.8
E00151501,9.2,21.7,50,19
E00151642,12,24.8,45.3,17.9
E00151643,14.9,19,54.5,11.6
E00151644,8.5,16.4,63,12.1
E00151645,13.8,18.9,54.7,12.6
E00151646,9.1,18.2,58.4,14.3
E00151648,14,16.7,50,19.4
E00151650,10.7,25.2,48.5,15.5
E00151730,2.9,22.8,54.4,19.9
E00151733,9.3,20.1,56.7,13.9
E00151734,8.6,18.5,64.2,8.6
E00151735,10.6,19.9,57.6,11.9
E00151736,8.8,21.2,50.2,19.8
E00151737,7.2,18.9,49.5,24.3
E00151738,9.7,16.8,62.6,11
E00151739,8.3,21.8,61.7,8.3
E00151740,5.8,19.4,58.7,16.1
E00151741,7.6,16.1,62.7,13.6
E00151742,12,15,65.4,7.5
E00151743,10.4,16.4,56.7,16.4
E00151744,8.9,21.4,56.3,13.4
E00151745,7.3,17,66,9.7
E00151746,6.9,19.5,61,12.6
E00151747,10.7,23.3,52.7,13.3
E00151748,6.9,22.9,59,11.1
E00151749,6.9,14.9,66.7,11.5
E00151750,11.7,18.6,60.7,9
E00151751,6.1,17.6,63.5,12.8
E00151752,6.7,22.1,57.7,13.5
E00151753,8.3,18.6,62.8,10.3
E00151754,10.9,25,53.9,10.2
E00151755,7.9,21.8,50.9,19.4
E00151756,8.4,20.1,62.3,9.1
E00151757,11,21.5,58.3,9.2
E00151758,9.3,14.9,65.2,10.6
E00151759,6.2,27.8,55.7,10.3
E00151760,11.1,20.8,58.3,9.7
E00151761,9.6,15.4,57.7,17.3
E00151762,7.1,16.5,60.6,15.7
E00151763,10.2,19.5,61.9,8.5
E00151764,7.9,15.3,61,15.8
E00151765,10.2,24.5,58.2,7.1
E00151766,8.1,20.3,65.9,5.7
E00151767,15.2,19.6,50,15.2
E00151768,15.5,19.4,53.5,11.6
E00151769,8.5,15.2,68.3,7.9
E00151770,13.7,17.8,56.9,11.7
E00151772,11.2,20.9,56.1,11.8
E00151773,9.6,21.7,55.7,13
E00151774,9,22.4,55.2,13.4
E00151775,13.2,19.7,50,17.1
E00151776,5.6,19,62.7,12.7
E00151777,17,20.5,52.3,10.2
E00151778,10.9,19.2,50.6,19.2
E00151780,12.7,17.1,60.1,10.1
E00151781,9.6,12.2,63.5,14.8
E00151782,6.7,20.9,59.5,12.9
E00151783,7.7,17.9,60.3,14.1
E00151784,13.6,18.2,55.3,12.9
E00151785,15.2,21,55.1,8.7
E00151786,5.3,17.7,67.1,9.9
E00151787,10.6,20.1,61.9,7.4
E00151788,8.3,17.3,59.4,15
E00151789,9.9,17.4,59,13.7
E00151790,8.9,22.3,56.1,12.7
E00151791,12.7,21.6,58.2,7.5
E00151792,12.3,13,50.7,24
E00151794,11.9,22,44.7,21.4
E00151795,11.4,18.6,59.3,10.8
E00151796,10.7,18.7,52.7,18
E00151797,13.4,19.5,53.7,13.4
E00151798,14.5,11,54.7,19.8
E00151799,8.3,18.9,55.9,16.9
E00151800,13.5,17.1,60,9.4
E00151801,10.6,13.6,59.8,15.9
E00151802,9.8,17.9,53.7,18.7
E00151803,8.4,14.7,53.8,23.1
E00151804,7.9,18.8,59.4,13.9
E00151805,6.8,19.6,58.8,14.9
E00151806,9.2,19.5,60.5,10.8
E00151807,8.9,21,49.2,21
E00151808,10.1,16.9,53.4,19.6
E00151809,13.6,15.8,57.3,13.3
E00151810,13.9,18.4,39.2,28.5
E00151811,10.3,27.8,50.5,11.3
E00151812,12.5,17.9,63.4,6.3
E00151813,4.6,17.2,68.9,9.3
E00151814,8.2,21.2,57.6,12.9
E00151815,9.8,16.4,59,14.8
E00151816,7,19.8,57,16.3
E00151817,9.1,17.4,64.4,9.1
E00151819,15.4,13.8,52.3,18.5
E00151820,14.5,15.8,52.1,17.6
E00151821,7,22.9,48.6,21.5
E00151822,11.4,21.1,56.2,11.4
E00151823,9.4,20.6,61.3,8.8
