geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00072272,76.9,14.2,8.9
E00072273,82.6,12.8,4.5
E00072274,78.1,18.2,3.7
E00072276,78.5,15.2,6.2
E00072277,90.6,6.2,3.2
E00072278,89.3,7.7,3
E00072280,76.8,16.7,6.5
E00072281,85.3,10.2,4.6
E00072282,64,22.1,13.9
E00072283,84.7,11.3,4
E00072284,84.9,13.4,1.6
E00072285,76.9,14.7,8.4
E00072286,89.2,7.8,3
E00072287,76.8,17,6.2
E00072288,84,13.5,2.4
E00072289,84.4,11.7,3.9
E00072290,76.8,16.2,7
E00072291,80.3,14.2,5.4
E00072292,74.1,17,8.9
E00072293,78.1,14.8,7.1
E00072294,73,16.5,10.4
E00072298,75.1,18.3,6.6
E00072299,78.5,12.2,9.2
E00072300,75.1,15.7,9.2
E00072302,74.4,16.5,9.1
E00072303,75.3,15.8,8.9
E00072304,89.4,7,3.5
E00072306,76.9,17,6.1
E00072307,71,15.9,13.2
E00072308,76.5,16.2,7.3
E00072311,68.9,19.6,11.4
E00072312,70.2,17.9,11.9
E00072313,84.1,12.2,3.7
E00072522,78.7,15.4,5.9
E00072523,76.9,13,10.1
E00072524,74.1,15.4,10.5
E00072527,72,16.4,11.5
E00072528,72.9,14.6,12.5
E00072529,79.2,12.2,8.7
E00072530,84,10.1,5.9
E00072531,68.7,20,11.3
E00072532,83.9,9.7,6.4
E00072533,60.6,25.8,13.6
E00072534,75.8,12.9,11.2
E00072535,75.6,18.7,5.7
E00072536,69.9,24.1,6
E00072537,65.2,21.1,13.7
E00072538,79.4,13.9,6.6
E00072539,64.1,20.1,15.8
E00072540,82.1,11.8,6.2
E00072541,78.3,13.1,8.6
E00072542,79.5,14.1,6.4
E00072543,73.9,18.3,7.8
E00072544,80.8,14,5.2
E00072545,86.6,9.3,4.1
E00072546,81.6,13.1,5.3
E00072547,61.3,27.4,11.3
E00072549,73.3,15.9,10.8
E00072550,70.6,20,9.4
E00072551,69.6,21.5,8.9
E00072552,81.9,12.9,5.2
E00072553,74.6,18.8,6.7
E00072555,67.4,18.6,14
E00072556,69.9,19.5,10.6
E00072557,74.9,14.4,10.8
E00072558,67.8,19.6,12.5
E00072559,79.6,14.1,6.3
E00072560,82,15,3.1
E00072561,76.6,14.7,8.7
E00072562,69.7,17.7,12.5
E00099182,86,11.5,2.5
E00099205,87.9,7.6,4.5
E00099211,89.1,10.1,0.7
E00099312,88.2,10.2,1.6
E00099313,90.1,9.3,0.7
E00149825,80.5,14.6,4.9
E00149826,84,11.9,4.1
E00149827,85.4,12.9,1.7
E00149828,87.4,9.8,2.8
E00149829,83.1,12.9,4
E00149830,79.3,15.8,4.9
E00149909,84.3,14.2,1.5
E00149910,75.2,18.4,6.4
E00149911,81.9,14.5,3.6
E00149912,83.9,13.1,2.9
E00149913,84.1,12.8,3.1
E00149914,66,22,12
E00149915,81.5,12.5,6.1
E00149916,82.6,15.4,2
E00149917,76.4,18.7,4.9
E00150131,85.3,10,4.7
E00150132,80.6,15.5,3.9
E00150133,82.1,14.7,3.3
E00150134,81.4,13.3,5.3
E00150135,81.7,15.6,2.7
E00150136,80.1,13.7,6.1
E00150137,82.9,11.3,5.8
E00150138,84.6,14.7,0.6
E00151341,80.7,14.2,5.1
E00151342,79.5,13.5,6.9
E00151343,75.6,16.9,7.5
E00151345,75.9,16.5,7.6
E00151346,84.9,11.5,3.6
E00151347,74.5,16.1,9.4
E00151349,87.5,9,3.5
