geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00072272,94,5.3,0.7
E00072273,99.2,0.8,0
E00072274,97.6,2.4,0
E00072276,98.3,1.7,0
E00072277,99.7,0.3,0
E00072278,99.4,0.3,0.3
E00072280,100,0,0
E00072281,99.5,0.5,0
E00072282,98.1,1.5,0.4
E00072283,100,0,0
E00072284,99.3,0.7,0
E00072285,95.8,3.3,0.9
E00072286,100,0,0
E00072287,98.3,1.7,0
E00072288,98.9,1.1,0
E00072289,97,3,0
E00072290,97.7,1.5,0.8
E00072291,98.2,0.9,0.9
E00072292,98,1.7,0.3
E00072293,97.3,2,0.7
E00072294,93.2,5.5,1.4
E00072298,98.1,1.5,0.5
E00072299,95.5,4,0.6
E00072300,94.9,4,1.1
E00072302,93.9,4.9,1.2
E00072303,95.7,3.1,1.2
E00072304,98.6,0.9,0.5
E00072306,99.2,0.8,0
E00072307,94.9,3.8,1.3
E00072308,97,2.4,0.5
E00072311,99.6,0.4,0
E00072312,92.1,6.3,1.6
E00072313,99.6,0.4,0
E00072522,90.4,8.1,1.5
E00072523,95.1,3.3,1.6
E00072524,94.2,4.3,1.4
E00072527,94.6,4.3,1.1
E00072528,95.6,2.5,2
E00072529,93.8,5.5,0.7
E00072530,89.2,9.7,1.1
E00072531,95.6,4.4,0
E00072532,92.5,6.4,1.1
E00072533,97.5,2.2,0.4
E00072534,92.4,6.5,1.2
E00072535,95.4,3.5,1.1
E00072536,87.9,10.7,1.5
E00072537,98,2,0
E00072538,94.4,4.8,0.7
E00072539,95.7,3.9,0.4
E00072540,98.2,1.8,0
E00072541,98.1,1.9,0
E00072542,96.4,3.4,0.2
E00072543,98.6,1,0.3
E00072544,98.1,1.9,0
E00072545,95.7,4.3,0
E00072546,100,0,0
E00072547,98.7,0.4,0.9
E00072549,100,0,0
E00072550,98.8,1.2,0
E00072551,100,0,0
E00072552,98.8,0.9,0.3
E00072553,96.3,2.8,0.9
E00072555,100,0,0
E00072556,98.2,1.1,0.7
E00072557,96.3,3.1,0.6
E00072558,98.4,1.2,0.4
E00072559,98.9,0.8,0.4
E00072560,95.7,2.9,1.4
E00072561,91.9,7.2,0.9
E00072562,92.9,6,1.1
E00099182,100,0,0
E00099205,99.2,0.8,0
E00099211,99.3,0.7,0
E00099312,99.8,0.2,0
E00099313,99.7,0.3,0
E00149825,100,0,0
E00149826,99.7,0.3,0
E00149827,99.2,0.8,0
E00149828,100,0,0
E00149829,100,0,0
E00149830,99,1,0
E00149909,98.8,1.2,0
E00149910,96.6,2.2,1.2
E00149911,99.1,0.3,0.6
E00149912,100,0,0
E00149913,100,0,0
E00149914,97.5,2.1,0.4
E00149915,99.7,0.3,0
E00149916,95.9,2.1,2.1
E00149917,95.3,3.5,1.3
E00150131,100,0,0
E00150132,99.3,0.7,0
E00150133,97,3,0
E00150134,100,0,0
E00150135,99.5,0.5,0
E00150136,100,0,0
E00150137,98.7,0.9,0.4
E00150138,100,0,0
E00151341,100,0,0
E00151342,100,0,0
E00151343,100,0,0
E00151345,99.6,0.4,0
E00151346,100,0,0
E00151347,100,0,0
E00151349,99.7,0,0.3
E00151350,100,0,0
E00151351,95.8,3.8,0.4
E00151352,98.7,1,0.3
E00151353,99.7,0.3,0
E00151354,99.6,0.4,0
E00151355,99.6,0,0.4
E00151356,99.7,0.3,0
E00151357,99.6,0.4,0
E00151358,95.2,3.8,1
E00151359,98.4,1.6,0
E00151501,98.7,1,0.3
E00151642,99.1,0.9,0
E00151643,100,0,0
E00151644,99.7,0.3,0
E00151645,100,0,0
E00151646,99.3,0.7,0
E00151648,99.5,0.2,0.2
E00151650,100,0,0
E00151730,99.6,0.4,0
E00151733,98.8,0.2,1
E00151734,98.7,1.3,0
E00151735,100,0,0
E00151736,99,0.8,0.2
E00151737,100,0,0
E00151738,98.5,1.2,0.3
E00151739,100,0,0
E00151740,100,0,0
E00151741,100,0,0
E00151742,99.6,0.4,0
E00151743,99.4,0.6,0
E00151744,99.2,0.8,0
E00151745,99.1,0.6,0.2
E00151746,99.3,0.7,0
E00151747,99.7,0.3,0
E00151748,99,1,0
E00151749,100,0,0
E00151750,98.1,1.5,0.4
E00151751,97.3,2.7,0
E00151752,99.7,0,0.3
E00151753,100,0,0
E00151754,99.3,0,0.7
E00151755,100,0,0
