geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00072272,1.3,35.7,56.7,6.4
E00072273,1.7,15.7,60,22.6
E00072274,0,11.8,58.8,29.4
E00072276,0.7,11.5,63.3,24.5
E00072277,0,7.6,35.9,56.5
E00072278,0,2.4,25.6,72
E00072280,3.2,39.5,35.5,21.8
E00072281,1.2,12.3,35.8,50.6
E00072282,30.1,35.3,32.4,2.2
E00072283,0,24.1,45.7,30.2
E00072284,4.1,13.9,36.1,45.9
E00072285,0.7,14.8,72.6,11.9
E00072286,0,25.8,37.5,36.7
E00072287,0.9,16,64.2,18.9
E00072288,0,30,42.5,27.5
E00072289,0.8,6.3,24.6,68.3
E00072290,0,14.5,81.5,4
E00072291,0.9,45.9,52.3,0.9
E00072292,0.7,50.3,44.1,4.9
E00072293,1.5,43.9,50,4.5
E00072294,4.5,75.8,14.4,5.3
E00072298,2.9,34.6,60.6,1.9
E00072299,0.7,41.3,55.8,2.2
E00072300,4.2,33.8,59.9,2.1
E00072302,0.8,35.9,62.5,0.8
E00072303,0,35.5,62.9,1.6
E00072304,1,18.8,75,5.2
E00072306,0.8,22,66.1,11
E00072307,0.7,47.8,49.3,2.2
E00072308,9.4,26.8,52,11.8
E00072311,31.3,43.3,23.3,2
E00072312,13.6,19.2,56,11.2
E00072313,0,21,56.3,22.7
E00072522,8.4,21.4,68.7,1.5
E00072523,0.8,35.4,60.8,3.1
E00072524,6.9,38.8,50.9,3.4
E00072527,18,39.1,42.9,0
E00072528,2,30.3,44.7,23
E00072529,9.3,43.4,45.7,1.6
E00072530,0,34,66,0
E00072531,2.4,50,46.8,0.8
E00072532,0.7,46.6,51.4,1.4
E00072533,23.4,37.5,34.4,4.7
E00072534,2.3,38.3,46.9,12.5
E00072535,2.5,23.1,68.6,5.8
E00072536,0.6,70.4,24.9,4.1
E00072537,6.6,58.3,31.8,3.3
E00072538,12.8,42.1,45.1,0
E00072539,39.8,38.3,17.2,4.7
E00072540,0,28.3,58.6,13.1
E00072541,2.5,26.2,64.8,6.6
E00072542,0.5,21.6,68.8,9
E00072543,0,15.1,73.8,11.1
E00072544,0,8.8,81.4,9.7
E00072545,0.7,5.7,72.1,21.4
E00072546,0,22.8,68.5,8.7
E00072547,1.6,52.8,44.1,1.6
E00072549,0.9,21.4,73.2,4.5
E00072550,0.8,39.1,50.8,9.4
E00072551,0,27.5,68.7,3.8
E00072552,2.4,35.7,55.6,6.3
E00072553,1.7,61.5,30.8,6
E00072555,7.9,41.3,44.4,6.3
E00072556,14.4,43.2,36.7,5.8
E00072557,1.6,23.3,70.5,4.7
E00072558,0.8,32.2,58.5,8.5
E00072559,10.1,58.1,26.4,5.4
E00072560,4.8,19.4,69.4,6.5
E00072561,0.8,30.6,65.3,3.3
E00072562,8.2,43.4,40.2,8.2
E00099182,4.4,18.9,34.4,42.2
E00099205,6.3,16.7,37.5,39.6
E00099211,0,14.7,35.3,50
E00099312,1.6,22,28.5,47.8
E00099313,1.6,13.1,45.1,40.2
E00149825,2.1,9.3,44.3,44.3
E00149826,0,12.7,42.1,45.2
E00149827,2.7,16.4,32.2,48.6
E00149828,0,7.9,48,44.1
E00149829,0,12.4,53.1,34.5
E00149830,5.4,16.9,40,37.7
E00149909,4.4,15.6,35.6,44.4
E00149910,2.7,15,38.1,44.2
E00149911,1.4,6.9,53.8,37.9
E00149912,0,43.1,41.4,15.5
E00149913,0,27.9,57.7,14.4
E00149914,2.7,31.3,53.6,12.5
E00149915,0.8,37.6,48.1,13.5
E00149916,7.9,34.2,42.1,15.8
E00149917,6.5,19.6,67.4,6.5
E00150131,1.5,22.2,33.3,43
E00150132,3.5,23.4,29.1,44
E00150133,3.2,38.7,53.2,4.8
E00150134,1.6,30.2,51.9,16.3
E00150135,1,22.5,34.3,42.2
E00150136,0,8.8,84,7.2
E00150137,0,13.8,46.8,39.4
E00150138,1.6,4.7,46.9,46.9
