geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00064406,10.6,44.7,30.9,13.8
E00064416,68,29.1,2.9,0
E00064417,23.4,52.3,19.5,4.7
E00064418,22.9,49.3,22.1,5.7
E00064419,26.1,42,26.8,5.1
E00064420,46.2,41.9,9.4,2.6
E00064421,8.6,50,32.8,8.6
E00064422,26.5,45.6,23.1,4.8
E00064423,22.9,44.9,22.9,9.3
E00064424,12.2,37.4,42,8.4
E00064425,28.7,42.6,21.7,7
E00064426,13.3,37.5,39.1,10.2
E00064427,65,30.1,4.9,0
E00064428,37,38.9,19.4,4.6
E00064429,21.8,43,28.2,7
E00064430,16.2,48,30.4,5.4
E00064431,5.4,45.9,36.9,11.7
E00064432,7.1,33,48.2,11.6
E00064433,8.5,33,33,25.5
E00064434,5.6,35.7,49.2,9.5
E00064435,16,43.7,31.1,9.2
E00064436,16.9,45.2,29.8,8.1
E00064437,20,49.1,21.8,9.1
E00064438,16,47.3,29.8,6.9
E00064439,70.6,29.4,0,0
E00064440,38,48.8,10.7,2.5
E00064812,62.1,29.6,6.5,1.8
E00064813,61.5,31,6.3,1.3
E00064817,60.4,34,1.4,4.2
E00064819,36.4,46.6,11,5.9
E00064821,73.2,22.6,3.8,0.4
E00064825,36.6,46.9,13.8,2.8
E00064827,56.1,34.5,7.9,1.4
E00064854,47.7,44,7.3,0.9
E00064855,48.6,36,13.5,1.8
E00064856,48.7,35.4,13.3,2.7
E00064861,56.2,32.2,8.3,3.3
E00064862,45.5,42.8,11.7,0
E00064864,35,41.7,19.2,4.2
E00064866,21.1,50.7,23,5.3
E00064867,42.9,38.9,16.3,2
E00064873,51.9,41.9,5.4,0.8
E00064874,41.9,42.6,11.5,4.1
E00064875,38.5,46.2,12,3.4
E00064876,26.4,42.4,24,7.2
E00064878,50,39.8,8.6,1.6
E00064879,49.7,37.9,11.1,1.3
E00064880,67.1,25.9,5.7,1.3
E00064881,46.1,37.6,11.5,4.8
E00064882,24,47.9,27.3,0.8
E00064883,53.9,33.1,8.4,4.5
E00064884,60.5,32.7,6.1,0.7
E00064885,44.1,50,4.6,1.3
E00064886,49.3,40.3,9.7,0.7
E00064887,49.6,40.7,7.3,2.4
E00064889,34.1,43.9,20.7,1.2
E00064891,48.9,45.1,5.3,0.8
E00064892,35.8,40.3,23.9,0
E00064893,42.1,43.8,13.2,0.8
E00064894,32.1,45.8,17.3,4.8
E00064895,46,42.9,7.9,3.2
E00064979,14.4,49.2,30.3,6.1
E00064980,25,49.2,18.9,6.8
E00064981,19.2,43.1,31.5,6.2
E00064982,39.7,46.8,10.3,3.2
E00064983,32.5,41,24.8,1.7
E00064984,30.1,48.6,15.8,5.5
E00064985,39,41.9,13.2,5.9
E00064986,46.7,35.8,16.7,0.8
E00064987,38.5,40.2,13.9,7.4
E00064988,30.4,50,13.7,5.9
E00064989,38.5,45.4,10,6.2
E00064990,34.1,41.5,17.9,6.5
E00064991,51.6,36.1,9.8,2.5
E00064992,15.3,45.3,33.6,5.8
E00064993,40.8,44.9,13.3,1
E00064994,41.4,43.1,12.9,2.6
E00064995,30.5,48.1,16.8,4.6
E00064996,18.9,50.3,22.4,8.4
E00064997,35.2,39.8,19.5,5.5
E00064998,37.6,45.3,17.1,0
E00064999,50,38.5,9.2,2.3
E00065000,14.2,54.5,22.4,9
E00065002,22.6,40.1,33.6,3.6
E00065003,37.1,43.9,16.7,2.3
E00065004,40.9,46.1,10.4,2.6
E00065005,39.7,49.1,11.2,0
E00065006,57.1,34.8,7.6,0.5
E00065007,11.7,53.1,30.9,4.3
E00065008,47,35.8,14.2,3
E00065009,12.1,48.4,33.1,6.5
E00065010,53,41.6,5.4,0
E00065011,38.4,40.2,17,4.5
E00065012,52.4,38.8,8.8,0
E00065013,43.7,39.4,14.1,2.8
E00065014,51.1,39.3,8.9,0.7
E00065015,17,50,31,2
E00065016,53.5,37.4,8.4,0.6
E00065017,38.7,40.3,18.5,2.5
E00065018,75.2,23.1,1.7,0
E00065019,50.6,39.9,7.7,1.8
E00065020,63.3,29,6.5,1.2
E00065021,63.2,30.8,5.3,0.8
E00065022,63.3,31.2,5,0.5
E00065023,52.4,40,7.6,0
E00065024,60.7,29.2,8.3,1.8
E00065025,41.4,40.1,14,4.5
E00065026,53.4,33.5,11.9,1.1
E00065027,44.9,44.9,7.8,2.4
E00065028,48.3,40.8,9.5,1.4
E00065029,48,38.5,12.8,0.7
E00065030,40.3,42.4,15.1,2.2
E00065031,60.1,28.3,7.6,4
E00065032,54.3,38.6,7.1,0
E00065033,53.1,37.5,9.4,0
E00065034,65.2,29.8,4.5,0.5
E00065035,42.3,38.7,16.2,2.7
E00065036,51.9,35.3,12,0.8
E00065037,57.8,32,10.2,0
E00065038,53.2,34.7,9.7,2.4
E00065039,59.7,30.6,7.6,2.1
E00065040,70.2,25.4,4.4,0
E00065041,57.9,31,9.7,1.4
E00065042,53.1,39.5,5.8,1.6
E00065043,42.4,41.8,13.9,1.9
E00065405,6.1,45.9,30.6,17.3
E00065407,6.6,34.1,41.3,18
E00065408,6.6,33.6,48.7,11.2
E00065409,11,37.7,35.5,15.8
E00065410,3.3,27,46.7,23
E00065411,15.4,41.5,33.8,9.2
E00065413,8.9,40.2,37.5,13.4
E00065414,18.8,35.3,35.3,10.5
E00065415,4.1,28.8,60.3,6.8
E00065416,7.3,30.7,42.3,19.7
E00065417,21.7,41.4,29.9,7
E00065418,20,40.7,32.1,7.1
E00065419,4.7,38.7,45.3,11.3
E00065421,25.4,40.1,26.1,8.5
E00065422,14.1,55.6,24.4,5.9
E00065424,7.3,32.5,44.7,15.4
E00065425,9.7,35.1,39.6,15.7
E00065426,4.5,35.1,42.3,18
E00065427,8.6,54.7,31.3,5.5
E00065428,9.3,48.3,32.2,10.2
E00065429,15.5,44.5,26.4,13.6
E00065430,24.4,51.3,21.8,2.6
E00065611,31.5,41.6,21.3,5.6
E00065612,12.4,43.1,32.8,11.7
E00065613,31.4,44.3,17.9,6.4
E00065614,7.6,53.4,28,11
E00065615,9,43.2,38.1,9.7
E00065616,6.8,44.4,36.8,12
E00065617,10.6,44.7,32.6,12.1
E00065618,13.1,33.6,37.7,15.6
E00065619,7.8,37.1,42,13.1
E00065620,0.6,30.4,53.8,15.2
E00065621,16.3,49.6,25.5,8.5
E00065622,38.7,44.1,10.8,6.5
E00065623,18,48.2,28.1,5.8
E00065624,20.8,50.7,27.1,1.4
E00065625,7,50,32.8,10.2
E00065626,12.9,52.4,27.4,7.3
E00065627,24.2,53.6,19.6,2.6
E00065628,8.1,38.7,38.7,14.5
E00065629,7.7,35,38.5,18.9
E00065630,17.9,47,27.4,7.7
E00065631,19.2,43.1,33.1,4.6
E00065632,36.6,34.5,22.8,6.2
E00065633,6.6,43.8,38,11.6
E00065634,15.3,40.5,36.6,7.6
E00065635,12.9,44.9,33.3,8.8
E00065636,7.3,43.9,38.2,10.6
E00065637,8.7,40.2,33.9,17.3
E00065638,25.6,40.6,25.6,8.3
E00065639,24.4,40.9,26.8,7.9
E00065640,5.8,25.7,52,16.4
E00065641,17.6,43.7,34.5,4.2
E00065642,28.6,39.8,21.8,9.8
E00065643,37.6,44.4,14.3,3.8
E00065644,18.8,41.4,32,7.8
E00065645,7.3,40.3,41.1,11.3
E00065646,37.9,39.8,19.3,3.1
E00065647,27.3,47.5,19.4,5.8
E00065648,19.5,52.6,21.1,6.8
E00065649,15.1,54.8,26,4.1
E00065650,18.9,53.5,22.8,4.7
E00065651,23.1,52.9,19,5
E00065653,37.1,31.9,22.4,8.6
E00065654,50,44.7,3.2,2.1
E00065655,26,41.7,24.4,7.9
E00065656,7.8,24.8,49.6,17.8
E00065657,30.7,46,16.1,7.3
E00065658,21.2,49.6,24.1,5.1
E00065659,11,45.2,37,6.8
E00065676,6.3,33.9,42.5,17.3
E00066043,7.8,42.2,40.3,9.7
E00066044,5.1,36.2,42,16.7
E00066045,5.1,38.2,41.4,15.3
E00066046,8.6,26.7,50,14.7
E00066047,5.6,34.1,42.9,17.5
E00066048,14,40.4,33.3,12.3
E00066049,2.6,37.7,37.7,21.9
E00066050,11.9,51.9,29.6,6.7
E00066051,4.2,38.7,40.1,16.9
E00066052,5.7,31.9,44.7,17.7
E00066053,6.2,28.4,46.3,19.1
E00066054,6.6,30.7,38,24.8
E00066055,4.1,23.6,47.3,25
E00066056,7.9,46.5,29.9,15.7
E00066057,0.8,39.2,47.2,12.8
E00066058,11.7,42.2,35.9,10.2
E00066059,4.4,24.4,51.1,20
E00066060,7.7,41.3,34.3,16.8
E00066061,5,30.7,47.5,16.8
E00066062,4.2,25.9,51.7,18.2
E00066063,11.5,47.5,31.1,9.8
E00066064,7,38.8,38.8,15.5
E00066065,21.9,47.4,24.8,5.8
E00066066,7.4,18.8,49.7,24.2
E00066067,6.1,57,29.8,7
E00066068,12.9,44.4,33.9,8.9
E00066071,11.5,31.1,32.8,24.6
E00066072,7.3,27.5,43.1,22
E00066117,8,53.6,32.1,6.3
E00066118,47.9,38.7,10.9,2.5
