geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00064406,70.3,0.4,29.3
E00064416,36.6,4.6,58.8
E00064417,66.7,1.8,31.5
E00064418,70.8,0.4,28.8
E00064419,68.5,2.7,28.8
E00064420,37.9,3.2,58.9
E00064421,66.1,3.4,30.5
E00064422,66.9,3.4,29.7
E00064423,65.8,2.2,32
E00064424,72.3,0,27.7
E00064425,63.1,3.2,33.7
E00064426,65.1,0.7,34.2
E00064427,19.5,0,80.5
E00064428,45.3,1.7,53
E00064429,60.9,3.6,35.5
E00064430,67.1,2.9,30
E00064431,69.1,1.3,29.7
E00064432,62,2.9,35.1
E00064433,63.4,0.9,35.8
E00064434,62.5,1.1,36.4
E00064435,61.7,1.7,36.5
E00064436,61.6,3.2,35.2
E00064437,66.2,2.9,30.9
E00064438,63.9,1.1,35
E00064439,8.3,0,91.7
E00064440,24.1,2.6,73.3
E00064812,45.3,4.3,50.4
E00064813,33.7,18.7,47.6
E00064817,41,19.8,39.2
E00064819,48.4,8.8,42.8
E00064821,37.5,11.8,50.8
E00064825,48.1,3.8,48.1
E00064827,43.1,6,50.9
E00064854,38.7,3.6,57.7
E00064855,48.4,6.8,44.8
E00064856,48.3,6.8,44.9
E00064861,37,6.5,56.5
E00064862,41.1,3.3,55.7
E00064864,56.2,3.6,40.1
E00064866,63.8,4,32.3
E00064867,47.4,5.7,46.9
E00064873,57.1,8,34.8
E00064874,68.5,2.4,29.1
E00064875,60.9,8.4,30.7
E00064876,57.8,3,39.3
E00064878,43.1,6.7,50.2
E00064879,56.6,9,34.5
E00064880,59.4,8.6,32
E00064881,54.3,15,30.8
E00064882,62.6,3.7,33.7
E00064883,60.1,6,33.9
E00064884,51.8,7.8,40.5
E00064885,54.8,3.9,41.2
E00064886,59.8,8.8,31.5
E00064887,68,9.1,22.8
E00064889,63.4,13.7,22.9
E00064891,57.7,6.3,36
E00064892,70.1,9.7,20.1
E00064893,61.4,4.7,34
E00064894,54.7,4.5,40.8
