geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00064406,13.2,68.4,18.4
E00064416,6,70.2,23.8
E00064417,13.2,64.5,22.4
E00064418,9.6,68.5,21.9
E00064419,7.4,62.8,29.8
E00064420,3.4,63,33.6
E00064421,5,67.5,27.5
E00064422,14.8,64.8,20.5
E00064423,6.3,80,13.8
E00064424,9.5,74.3,16.2
E00064425,9.7,66.7,23.7
E00064426,6.4,76.6,17
E00064427,4,76.8,19.2
E00064428,7,44.5,48.4
E00064429,16.4,52.7,30.9
E00064430,15.2,62.6,22.2
E00064431,11,72.6,16.4
E00064432,15.6,66.7,17.7
E00064433,15.3,69.4,15.3
E00064434,12.9,69.3,17.8
E00064435,14.8,64.8,20.5
E00064436,13.3,65.3,21.4
E00064437,11.6,68.1,20.3
E00064438,10.9,64.1,25
E00064439,3.2,80,16.8
E00064440,7.5,69.9,22.6
E00064812,13.2,48,38.8
E00064813,8.7,42.3,49
E00064817,5.2,41.8,53
E00064819,8.2,36.1,55.7
E00064821,11.4,50.5,38.1
E00064825,9.4,51.1,39.6
E00064827,8.9,50.4,40.7
E00064854,8.4,47.9,43.7
E00064855,13.1,53.5,33.3
E00064856,8.5,34,57.5
E00064861,4.8,55.6,39.7
E00064862,11.1,44.4,44.4
E00064864,9.2,51.8,39
E00064866,9.7,53.8,36.6
E00064867,10.7,63.9,25.4
E00064873,16.5,53.6,29.9
E00064874,15.1,47.3,37.6
E00064875,13.3,51.1,35.6
E00064876,4.7,74.4,20.9
E00064878,8.3,43.3,48.3
E00064879,6.1,56.5,37.4
E00064880,11.5,49,39.4
E00064881,10.3,62.1,27.6
E00064882,12.2,65.6,22.2
E00064883,13.3,51.1,35.6
E00064884,25,38.7,36.3
E00064885,9.5,54,36.5
E00064886,20,47,33
E00064887,15.8,50,34.2
E00064889,10.9,43.8,45.3
E00064891,14.2,56.6,29.2
E00064892,20,50,30
E00064893,25.3,51.8,22.9
E00064894,12.8,54.6,32.6
E00064895,25,41.1,33.9
E00064979,6.8,56.4,36.8
E00064980,5.4,71.1,23.5
E00064981,11.4,68.6,20
E00064982,7.5,63.2,29.2
E00064983,9.9,75.7,14.4
E00064984,7.7,56.8,35.5
E00064985,11.2,55.2,33.6
E00064986,9.5,62.1,28.4
E00064987,11.6,55.4,33
E00064988,7.7,72.5,19.8
E00064989,4,66.4,29.5
E00064990,14.5,56.5,29
E00064991,8,54,38.1
E00064992,17.5,60.8,21.6
E00064993,3.4,76.1,20.5
E00064994,5.7,58,36.4
E00064995,6.1,63.2,30.7
E00064996,15.8,62.4,21.8
E00064997,17,54,29
E00064998,11.3,71.1,17.5
E00064999,9.3,59.3,31.4
E00065000,15.3,72.9,11.8
E00065002,8.3,71.7,20
E00065003,7.2,54.1,38.7
E00065004,6.7,54.8,38.5
E00065005,7.6,66.4,26.1
E00065006,13.9,54.4,31.6
E00065007,9.8,75.5,14.7
E00065008,9,63.2,27.8
E00065009,13.2,65.9,20.9
E00065010,9.7,45.1,45.1
