geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00064406,96.3,2.7,1
E00064416,94,6,0
E00064417,95.1,4.6,0.4
E00064418,97.9,1.4,0.7
E00064419,93.6,5,1.4
E00064420,93.7,4,2.2
E00064421,95.4,2.5,2.1
E00064422,96.8,1.9,1.3
E00064423,96.7,3,0.4
E00064424,99.7,0.3,0
E00064425,95.1,3.1,1.7
E00064426,98.5,0.9,0.6
E00064427,100,0,0
E00064428,95.1,2.8,2.1
E00064429,93.9,4.9,1.2
E00064430,97.8,1.6,0.5
E00064431,97.9,1.7,0.3
E00064432,99.6,0.4,0
E00064433,99.3,0.7,0
E00064434,100,0,0
E00064435,97.7,2.3,0
E00064436,95.2,3.1,1.7
E00064437,97.5,1.7,0.8
E00064438,96.7,2,1.3
E00064439,99.3,0,0.7
E00064440,91.2,6.9,1.9
E00064812,73.6,15.2,11.2
E00064813,76.1,18.1,5.8
E00064817,61.7,24.6,13.6
E00064819,70.4,21.3,8.3
E00064821,71.7,18.5,9.8
E00064825,71.4,22.2,6.4
E00064827,77.1,17.1,5.7
E00064854,85.4,10,4.6
E00064855,74.9,18.2,6.9
E00064856,79.2,13.4,7.4
E00064861,88.4,8.4,3.1
E00064862,83.2,14,2.8
E00064864,85.2,12.2,2.7
E00064866,92.8,6,1.2
E00064867,93.6,6,0.4
E00064873,84.8,10.1,5.1
E00064874,87.1,11.8,1.1
E00064875,80.7,15.9,3.4
E00064876,90.3,7.3,2.4
E00064878,77.4,17.1,5.4
E00064879,76,14.9,9.1
E00064880,70.1,19.9,10
E00064881,73.9,16.9,9.1
E00064882,94.3,5.4,0.4
E00064883,75.4,15.7,9
E00064884,68.6,16,15.4
E00064885,71.7,18.6,9.7
E00064886,73,20.7,6.3
E00064887,69.9,14.3,15.8
E00064889,83,12.6,4.3
E00064891,78.6,13.2,8.2
E00064892,69.2,22.6,8.2
E00064893,77,17.1,5.8
E00064894,95.7,3.8,0.5
E00064895,78.3,17.4,4.3
E00064979,97.4,2.2,0.3
E00064980,98.4,0.8,0.8
E00064981,97.2,2.4,0.3
E00064982,97.5,2.1,0.4
E00064983,99,1,0
E00064984,95.4,2.7,2
E00064985,94.1,5.3,0.6
E00064986,94.3,4.5,1.2
E00064987,91.1,6.9,2
E00064988,92.2,5.4,2.4
E00064989,97,3,0
E00064990,97,2.7,0.3
E00064991,94.7,4.1,1.2
E00064992,95.3,3.1,1.7
E00064993,99.4,0.6,0
E00064994,89.3,9,1.6
E00064995,97.8,1.8,0.4
E00064996,97.9,1.8,0.3
E00064997,96,2.5,1.5
E00064998,96.4,2.3,1.4
E00064999,98.8,1.2,0
E00065000,95.1,3.5,1.4
E00065002,97.8,1.6,0.6
E00065003,95.5,3.4,1
E00065004,95.8,2.3,1.9
E00065005,95.1,2.3,2.6
E00065006,84.6,10.7,4.7
E00065007,97.3,1.8,0.9
E00065008,93.9,4.9,1.3
E00065009,97.8,2.2,0
E00065010,74,16.7,9.3
E00065011,95.6,3.3,1.1
E00065012,95.6,3.6,0.9
E00065013,97.2,1.4,1.4
E00065014,77.6,16.4,6
E00065015,94.4,5.2,0.5
E00065016,89.7,6.6,3.6
E00065017,97.4,1.8,0.7
E00065018,87.5,10.5,2
E00065019,87.2,8.9,3.9
E00065020,82.7,12.7,4.5
E00065021,92.3,6.5,1.2
E00065022,73.7,18.6,7.6
E00065023,63.9,24.1,12
E00065024,70.6,20.9,8.4
E00065025,67.2,21.1,11.8
E00065026,66.5,26.7,6.8
