geography_code,disability_3a-001,disability_3a-002
E00002387,9.5,90.5
E00002389,7.8,92.2
E00002391,10.2,89.8
E00002394,14.8,85.2
E00002395,19.1,80.9
E00002396,12.6,87.4
E00002397,15.4,84.6
E00002399,13.4,86.6
E00002400,12.3,87.7
E00002401,10.7,89.3
E00002402,11.7,88.3
E00002403,12.4,87.6
E00002404,9.1,90.9
E00002405,10.9,89.1
E00002413,11.5,88.5
E00002417,24.9,75.1
E00002418,14.7,85.3
E00002419,8.2,91.8
E00002422,16.7,83.3
E00002423,12.2,87.8
E00002424,10.7,89.3
E00002440,4.7,95.3
E00002445,10.9,89.1
E00002446,8.9,91.1
E00002448,21.1,78.9
E00002449,19,81
E00002450,9.6,90.4
E00002451,12.1,87.9
E00002452,14.9,85.1
E00002453,10.2,89.8
E00002454,17,83
E00002455,17.7,82.3
E00002456,18.8,81.2
E00002457,13.2,86.8
E00002458,10,90
E00002459,8.2,91.8
E00002460,8.3,91.7
E00002461,9.6,90.4
E00002462,13.3,86.7
E00002463,10.9,89.1
E00002464,12.9,87.1
E00002465,11.7,88.3
E00002466,10.8,89.2
E00002467,8.7,91.3
E00002468,9.8,90.2
E00002469,11,89
E00002470,12.7,87.3
E00002471,13.7,86.3
E00002472,13.6,86.4
E00002473,14.8,85.2
E00002474,8.9,91.1
E00002475,12.8,87.2
E00002476,11.7,88.3
E00002477,15.4,84.6
E00002478,14.1,85.9
E00002479,11.6,88.4
E00002480,12,88
E00002481,12.1,87.9
E00002482,15.9,84.1
E00002483,23.2,76.8
E00002484,8.7,91.3
E00002486,14.3,85.7
E00002487,15.7,84.3
E00002489,15.7,84.3
E00002490,11.9,88.1
E00002491,8.6,91.4
E00002492,15.3,84.7
E00002493,11.3,88.7
E00002494,10.2,89.8
E00002495,15.1,84.9
E00002531,13.4,86.6
E00002533,15,85
E00002534,14.4,85.6
E00002535,16.5,83.5
E00002536,11.8,88.2
E00002537,10.8,89.2
E00002538,15.1,84.9
E00002540,11,89
E00002541,11.3,88.7
E00002542,11.8,88.2
E00002544,16.4,83.6
E00002545,16.1,83.9
E00002546,23.7,76.3
E00002547,18,82
E00002548,14.3,85.7
E00002549,13.2,86.8
E00002550,14.2,85.8
E00002552,12.5,87.5
E00002553,17.2,82.8
E00002559,20.4,79.6
E00002560,20.1,79.9
E00002561,11.5,88.5
E00002562,16.5,83.5
E00002563,20.3,79.7
E00002564,18.1,81.9
E00002565,10.1,89.9
E00002566,17.6,82.4
E00002567,8.3,91.7
E00002568,17.8,82.2
E00002569,16.6,83.4
E00002570,11.8,88.2
E00002577,14.9,85.1
E00002578,11.9,88.1
E00002579,21.1,78.9
E00002580,13.4,86.6
E00002581,15.9,84.1
E00002582,8.7,91.3
E00002583,21,79
E00002584,12.6,87.4
E00002585,12.7,87.3
E00002586,11.5,88.5
E00002692,13.1,86.9
E00002695,9.7,90.3
E00002697,12.7,87.3
E00002699,9.5,90.5
E00002702,10.8,89.2
E00002707,19.9,80.1
E00002709,20.5,79.5
E00002712,8.7,91.3
E00002715,30.7,69.3
E00002717,12.4,87.6
E00002728,15.1,84.9
E00002729,11.3,88.7
E00002730,10.1,89.9
E00002732,10.4,89.6
E00002733,15.8,84.2
E00002735,11.4,88.6
E00002737,9.6,90.4
E00002829,10.1,89.9
E00002832,12.2,87.8
E00002836,11.9,88.1
E00002886,14.5,85.5
E00002887,14.8,85.2
E00002888,13.3,86.7
E00002891,10.5,89.5
E00002892,14.3,85.7
E00002893,14.2,85.8
E00002894,16.8,83.2
E00002897,17.6,82.4
E00002898,17,83
E00002899,24.9,75.1
E00002900,18.6,81.4
E00002901,19.8,80.2
E00002903,16.4,83.6
E00002904,14.7,85.3
E00002905,16.7,83.3
E00002907,18.4,81.6
E00002910,13.4,86.6
E00002911,18.6,81.4
E00002914,14.3,85.7
E00002915,14.6,85.4
E00002916,18.8,81.2
E00002918,17.7,82.3
E00002919,14.8,85.2
E00002926,10.8,89.2
E00003022,17.1,82.9
E00003023,13.3,86.7
E00003024,19.7,80.3
E00003025,8.5,91.5
E00003026,15.2,84.8
E00003027,9.3,90.7
E00003028,6.8,93.2
E00003029,11.1,88.9
E00003030,11.5,88.5
E00003031,12.1,87.9
E00003032,17.7,82.3
E00003033,16.3,83.7
E00003069,23.9,76.1
E00003070,22.6,77.4
E00003071,8.5,91.5
E00003072,11.7,88.3
E00003073,17.1,82.9
E00003075,12.1,87.9
E00003076,24,76
E00003077,13.7,86.3
E00003078,15.9,84.1
E00003079,15.4,84.6
E00003080,11,89
E00003081,15.8,84.2
E00003082,11.2,88.8
E00003083,11.5,88.5
E00003084,12,88
E00003085,16.2,83.8
E00003086,17.6,82.4
E00003087,14.6,85.4
E00003088,11.1,88.9
E00003089,10.6,89.4
E00003090,11.2,88.8
E00003091,14,86
E00003092,8.1,91.9
E00003093,13.7,86.3
E00003094,13.1,86.9
E00003095,10.8,89.2
E00003096,6,94
E00003097,10.4,89.6
E00003098,15.2,84.8
E00003099,11.3,88.7
E00003100,12.2,87.8
E00003101,8.4,91.6
E00003102,12.1,87.9
E00003103,15.1,84.9
E00003104,12.5,87.5
E00003105,8.4,91.6
E00003106,18.3,81.7
E00003107,9,91
E00003108,10.5,89.5
E00174688,12.5,87.5
E00174689,11.8,88.2
E00174691,16.1,83.9
E00174694,16.4,83.6
E00174706,14.9,85.1
E00174707,7.3,92.7
E00174708,12.4,87.6
E00174710,10.5,89.5
E00174712,17,83
E00174719,10.4,89.6
E00174726,15.4,84.6
E00178898,11.5,88.5
E00178908,17.1,82.9
E00178916,15.9,84.1
E00178921,17.2,82.8
E00178946,6.2,93.8
E00178952,15.7,84.3
E00178965,7.6,92.4
E00178986,10.7,89.3
E00179006,13,87
E00179014,11.5,88.5
E00179030,18.7,81.3
E00179034,13.8,86.2
E00179038,10.2,89.8
E00179046,11.5,88.5
E00179048,13.2,86.8
E00179053,13.5,86.5
E00179054,16.3,83.7
E00179058,29.2,70.8
E00179061,2.4,97.6
