geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00002387,25,7.6,8.5,45,13.9
E00002389,16.1,1.6,5.7,71.2,5.4
E00002391,18.3,4.4,7.8,51.2,18.3
E00002394,19.3,12.2,9.2,48.5,10.8
E00002395,17.5,17.3,8.6,41.7,14.8
E00002396,13.3,8.6,12.6,58.6,6.8
E00002397,23.7,25.7,9.1,22.2,19.3
E00002399,22,8.1,5.6,56.5,7.8
E00002400,13.5,8.2,4.7,61.3,12.3
E00002401,11.6,9.4,8.1,65.9,5
E00002402,19.6,5.6,8.1,62.7,4
E00002403,26.2,8.2,4.9,48.3,12.3
E00002404,7.6,7.9,6.9,75.5,2.2
E00002405,9.2,11.8,11.8,63.1,4.1
E00002413,16.1,13.1,6.1,56.4,8.3
E00002417,28.2,13.7,3.9,41.6,12.5
E00002418,16,13.7,8.1,50.2,12.1
E00002419,19,7.6,4.4,54.4,14.6
E00002422,10.6,23.2,4.3,40.9,21
E00002423,15.4,42.4,6.9,22.8,12.4
E00002424,16.2,23.7,6.4,34.2,19.4
E00002440,12.4,19,4.4,33.1,31.1
E00002445,13.9,11.3,8.9,49.6,16.3
E00002446,32.1,19.6,4.6,33.1,10.6
E00002448,29.4,13.4,5.6,44.7,6.9
E00002449,9.5,42.9,6.8,26.9,13.9
E00002450,8.8,14.1,7.6,42.4,27.1
E00002451,20.5,8.8,5.9,46.6,18.3
E00002452,20.6,27.7,16.9,29.9,4.9
E00002453,15.8,8,6.3,50.3,19.8
E00002454,23.9,8.8,1.6,48,17.8
E00002455,17.6,37.6,4,31.4,9.5
E00002456,21,35.5,5.9,28.1,9.6
E00002457,25.4,14.5,7.1,35.5,17.5
E00002458,17.3,11.4,6.9,43.6,20.8
E00002459,53.8,7.9,3.9,22.2,12.3
E00002460,12.6,5.6,10.2,64.3,7.2
E00002461,24.8,13.2,6.4,42.6,13
E00002462,22.4,12.1,8.3,44.2,13
E00002463,26.8,5.9,7.5,46.9,12.9
E00002464,13.6,10.4,8,56.4,11.5
E00002465,19.4,13.9,9.1,48.4,9.1
E00002466,8.9,11.5,10.2,58.9,10.5
E00002467,37.6,5.6,3,49.2,4.5
E00002468,19.1,12.6,7.8,44.3,16.2
E00002469,41.1,3.8,7.7,38.2,9.1
E00002470,19.7,8.6,7,50.8,13.9
E00002471,11.9,11.2,9.6,53.5,13.8
E00002472,10.9,5.8,11.2,64.5,7.6
E00002473,30,6.8,7.5,46.1,9.7
E00002474,14.5,11.2,9.6,58,6.8
E00002475,24.8,11.8,5.8,45.5,12.1
E00002476,21.2,29.2,5,28.3,16.2
E00002477,13.5,13.8,14.9,48.1,9.7
E00002478,15.7,15.1,17,41.2,11
E00002479,33.2,9.1,2.5,47.4,7.8
E00002480,24.2,23.4,4.6,42.4,5.4
E00002481,20.1,16.3,6.6,45.7,11.3
E00002482,3.2,54.2,6.9,22.8,13
E00002483,16.2,40.3,6.3,20.1,17.2
E00002484,26.1,19.7,2.8,39.6,11.8
E00002486,20.2,22,7.3,38.1,12.3
E00002487,28.1,33.6,5.8,25.4,7.1
E00002489,31.1,19.2,4.8,27.2,17.7
E00002490,35,14.4,3.1,34.1,13.3
E00002491,16.1,31.7,8,19.5,24.7
E00002492,27.5,14.1,2.3,40.3,15.9
E00002493,27.5,11.9,3,44.4,13.1
E00002494,15.8,12.4,5.2,49.4,17.3
E00002495,10.3,38.3,6.8,27.3,17.3
E00002531,4.7,70.1,5.6,10,9.6
E00002533,19.9,34.6,8.3,26.3,10.9
E00002534,17.5,45.2,6.8,24.8,5.7
E00002535,8.2,49.5,7.4,24,10.9
E00002536,15.9,27.8,6,39.6,10.6
E00002537,10.4,42.7,4.1,37,5.7
E00002538,20.1,31.4,7.5,29.8,11.2
E00002540,9.6,25.7,7.9,45.2,11.6
E00002541,13.2,24.7,6.7,45.3,10
E00002542,17.3,31.1,7.1,40.3,4.2
E00002544,14.8,56.3,4.5,16,8.4
E00002545,12.7,34.6,5.2,30.3,17.2
E00002546,18,33.9,5.1,25.1,18
E00002547,8.8,41.8,8,28.7,12.7
E00002548,11.3,33.9,9.2,34.2,11.3
E00002549,7.9,31,7.1,47.3,6.7
E00002550,11.8,31.8,7.3,24.7,24.4
E00002552,16.4,25.6,8.6,41.4,8
E00002553,10.7,35.9,12.8,34.1,6.6
E00002559,15.9,31.6,8.4,37.8,6.2
E00002560,13.8,54.5,6.3,15.6,9.8
E00002561,14.1,42.6,8.7,28.7,5.9
E00002562,10,61,7,16.4,5.6
E00002563,6.3,56.9,3.9,19.2,13.7
E00002564,15.4,29.7,11.4,34,9.5
E00002565,11.1,43,9.5,26.8,9.7
E00002566,14.9,42.9,3.7,29.1,9.3
E00002567,8.1,19,6.9,57.2,8.8
E00002568,14.3,33.8,6.2,35.1,10.7
E00002569,17.1,31.6,8.3,33.7,9.4
E00002570,15.5,40.3,11.6,14,18.6
E00002577,11.5,29.1,8.8,45.2,5.5
E00002578,17.4,10.2,6.4,59.8,6.1
E00002579,9,42.8,6.7,37.1,4.5
E00002580,16.9,17.7,11.7,44.9,8.8
E00002581,12.9,54.5,4.5,20.7,7.5
E00002582,5.5,15.2,8.1,61,10.3
E00002583,15.1,38.6,8.8,32.5,5
E00002584,6.9,25,6.9,53,8.2
E00002585,23.6,12.2,5.5,50.9,7.8
E00002586,20.4,28.1,9.4,38.8,3.3
E00002692,30.4,9.5,5.2,47.9,7
E00002695,22.4,8.2,3.8,58,7.6
E00002697,14.6,17.5,7.1,48.2,12.7
E00002699,27.3,7,7.7,47.8,10.3
E00002702,22.2,19.1,5.1,48.1,5.6
E00002707,12,10.1,7.9,63.7,6.4
E00002709,11.1,14.7,12.4,59.9,1.8
E00002712,22.1,11.8,3.9,56.9,5.4
E00002715,10.4,6.6,7.9,44,31.1
E00002717,16,12.9,5.5,63.7,1.8
E00002728,9.6,35.4,8.3,30.4,16.3
E00002729,15.8,4.4,9,53.7,17.2
E00002730,17.8,13.2,5.6,48.8,14.6
E00002732,33.5,10.3,3.1,42.5,10.6
E00002733,20.1,17.7,5.3,49.3,7.5
E00002735,28,17.2,7.5,37.7,9.7
E00002737,22.2,8.9,7.9,56.4,4.6
E00002829,13.3,13.7,9.9,54.9,8.2
E00002832,7.1,6.1,10.9,68.7,7.1
E00002836,22.6,7.5,5.3,60.5,4.1
E00002886,12.4,47,9.1,22.4,9.1
E00002887,35.8,31.2,4.1,20.8,8.1
E00002888,13.1,42.3,9.6,20.5,14.4
E00002891,10.7,61.9,3,15.8,8.7
E00002892,15.2,51.3,6.6,14.5,12.4
E00002893,16.1,34.6,7.4,22.6,19.3
E00002894,20.7,46.1,4.7,19,9.5
E00002897,7.2,62,6.9,19.3,4.6
E00002898,13.8,43.8,6.5,26.2,9.7
E00002899,16.2,37.3,7.6,26.5,12.4
E00002900,16.6,53.3,4,19.2,6.9
E00002901,19.9,35.4,5.6,27,12.1
E00002903,21.6,30.1,8.8,24.3,15.2
E00002904,23.5,33.9,8.6,21.4,12.5
E00002905,18.9,33.2,12.5,21.9,13.6
E00002907,10.3,50.9,5.3,13.9,19.6
E00002910,17.7,31.8,5.8,27.1,17.7
E00002911,9.8,50.5,5.8,23.1,10.8
