geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00002387,18.1,32.3,26,23.6
E00002389,17.1,42.9,32.4,7.6
E00002391,25.7,56.2,14.3,3.8
E00002394,51.7,33.1,11.9,3.3
E00002395,44,41.1,10.9,4
E00002396,25.7,55.4,16.8,2
E00002397,44.9,38.1,11.9,5.1
E00002399,30,47.5,18.3,4.2
E00002400,15.6,50.5,23.9,10.1
E00002401,33.6,50,14.1,2.3
E00002402,25.2,51.2,20.3,3.3
E00002403,28.3,42.5,23.3,5.8
E00002404,23,46,23,8
E00002405,45.6,50,4.4,0
E00002413,56.5,35.9,6,1.6
E00002417,63.8,20.8,13.8,1.5
E00002418,55.7,37.7,4.9,1.6
E00002419,25.2,38.7,30.3,5.9
E00002422,35.7,40.6,21,2.8
E00002423,36.4,49,10.6,4
E00002424,34.7,53.3,11.1,0.9
E00002440,53.8,38.6,6.8,0.8
E00002445,34.1,45,14,7
E00002446,35.3,41.2,12.6,10.9
E00002448,48.7,32.5,12,6.8
E00002449,54.7,38.1,5.8,1.4
E00002450,50.4,42.6,6.2,0.8
E00002451,25.7,45.3,20.1,8.9
E00002452,45.3,48.8,5.8,0
E00002453,23.1,50,18.5,8.5
E00002454,23.6,45.5,21.1,9.8
E00002455,51,35.6,11.9,1.5
E00002456,62.5,34.2,2.6,0.7
E00002457,52.5,36.1,8.2,3.3
E00002458,37.3,39.7,16.7,6.3
E00002459,34,42.4,13.9,9.7
E00002460,16.1,62.9,19.4,1.6
E00002461,47,37.1,12.6,3.3
E00002462,28.7,53,13.9,4.3
E00002463,21.7,52.2,23.5,2.6
E00002464,36.1,49.6,10.5,3.8
E00002465,53.2,36.3,7.3,3.2
E00002466,54.3,40.2,4.7,0.8
E00002467,34.2,55.5,8.4,1.9
E00002468,64.3,30.2,4.7,0.8
E00002469,24.4,44.9,24.4,6.3
E00002470,55.9,34.7,6.8,2.5
E00002471,59.3,37.2,2.7,0.9
E00002472,27.1,64.7,8.3,0
E00002473,33.3,48.1,14,4.7
E00002474,38,44,13.3,4.7
E00002475,56.9,30.1,10.6,2.4
E00002476,61.9,29.1,7.6,1.3
E00002477,63.5,28.2,7.7,0.6
E00002478,55.4,35.4,8.5,0.8
E00002479,31.2,43.2,20.8,4.8
E00002480,46.2,41.8,9.5,2.5
E00002481,42.5,37.4,14,6.1
E00002482,61.8,32.6,5.6,0
E00002483,53.9,38.3,6.3,1.6
E00002484,60.3,33.8,4,2
E00002486,53.8,37.9,7.6,0.7
E00002487,46.3,40.4,11.8,1.5
E00002489,35.2,38,20.4,6.5
E00002490,33.3,39.7,16.3,10.6
E00002491,58.2,37.1,3.1,1.5
E00002492,48.4,37.3,12.7,1.6
E00002493,33.3,43.4,18.6,4.7
E00002494,43.3,29.9,19.7,7.1
E00002495,59.4,36.2,4.3,0
E00002531,49.6,43.7,5.9,0.8
E00002533,58.9,37.1,4,0
E00002534,65.1,27,6.6,1.3
E00002535,51.8,39,9.2,0
E00002536,43.1,51.3,5.1,0.5
E00002537,43.3,50.4,5.7,0.7
E00002538,64.9,24.8,8.4,2
E00002540,54,39.4,4.4,2.2
E00002541,44.4,44.4,10,1.3
E00002542,54.1,37,7.7,1.1
E00002544,55.5,43.1,1.5,0
E00002545,67.2,27.1,5.7,0
E00002546,73.8,21.1,3.4,1.7
E00002547,73.2,19.7,6.3,0.8
E00002548,57.8,34.5,6,1.7
E00002549,67.4,28.2,2.8,1.7
E00002550,49.2,43.1,5.4,2.3
E00002552,54.4,40,5.6,0
E00002553,64.1,27.3,8.6,0
E00002559,55,36.4,7.1,1.4
E00002560,52.8,32,13.6,1.6
E00002561,52.7,38.4,7.5,1.4
E00002562,53.6,35.5,8.7,2.2
E00002563,61.8,37.5,0.7,0
E00002564,55.4,38.5,5.4,0.7
E00002565,60.1,31.2,5.8,2.9
E00002566,64.6,30.8,3.1,1.5
E00002567,51.3,42.3,4.5,1.9
E00002568,62.1,32.3,4.8,0.8
E00002569,56.2,38.6,4.6,0.7
E00002570,62.2,31.1,4.4,2.2
E00002577,47.6,39.8,11.4,1.2
E00002578,13.7,61.3,20.2,4.8
E00002579,70.2,23.6,5.8,0.5
E00002580,56.8,38.1,4,1.1
E00002581,60,34.5,4.8,0.7
E00002582,40.3,43.7,12.6,3.4
E00002583,63.3,34.2,2.5,0
E00002584,35.2,50.8,12.3,1.6
E00002585,23.4,54.7,17.5,4.4
E00002586,50,37.4,9.3,3.3
E00002692,29.5,38.5,25.4,6.6
E00002695,39,40.7,15.4,4.9
E00002697,44,43.5,11.1,1.4
E00002699,37.9,40.7,16.4,5
E00002702,48.3,30.8,14.7,6.3
E00002707,62.6,32.8,3.8,0.8
E00002709,60.5,31.9,5.9,1.7
E00002712,50,36.4,13.6,0
E00002715,44.8,45.4,4.9,4.9
E00002717,66.2,26.1,7,0.6
E00002728,53.1,38.1,8,0.9
E00002729,42,43.5,12.2,2.3
E00002730,47.7,43.6,8.7,0
E00002732,52.8,38.2,9,0
E00002733,42.2,46.1,11.7,0
E00002735,48.9,40.5,8.4,2.3
E00002737,59.5,29.7,7.4,3.4
E00002829,52.9,39.7,7.4,0
E00002832,39.7,46.3,10.7,3.3
E00002836,34,48.9,13.8,3.2
E00002886,63,29.9,4.9,2.2
E00002887,28.8,43.2,22.9,5.1
E00002888,59.7,35.8,3.7,0.7
E00002891,59.6,33.3,7.1,0
E00002892,52.2,38.8,7.9,1.1
E00002893,57.4,34,7.8,0.7
E00002894,60.6,33.1,5.6,0.6
E00002897,47.4,38.7,11.7,2.2
E00002898,62.6,30.9,5.8,0.7
E00002899,57.8,31.1,11.1,0
E00002900,43.3,41.7,12.5,2.5
E00002901,42.1,40.2,14,3.7
E00002903,53.1,35.7,10.2,1
E00002904,51.2,41.9,6.2,0.8
E00002905,52.4,36.2,10.5,1
E00002907,49,42.9,6.1,2
E00002910,60.4,36.9,1.8,0.9
E00002911,46.6,41.5,8.5,3.4
E00002914,38.3,32.5,23.3,5.8
E00002915,50.3,40.6,8.4,0.7
E00002916,63.1,23.8,12.3,0.8
E00002918,55.5,37.5,5.5,1.6
E00002919,55.7,36.6,6,1.6
E00002926,56.8,36.9,4.5,1.8
E00003022,36.7,49.2,10.9,3.1
E00003023,42.4,40.8,14.4,2.4
E00003024,45.5,40.2,11.4,3
E00003025,49.3,38.9,8.3,3.5
E00003026,42.1,48.4,8.7,0.8
E00003027,55.4,35.7,8.9,0
E00003028,35.2,32,23.2,9.6
E00003029,56.7,34.8,7.1,1.4
E00003030,29.8,46,16.9,7.3
E00003031,47.2,36.6,13.8,2.4
E00003032,44.5,32,17.2,6.3
E00003033,49.6,43.9,5.7,0.8
E00003069,54.5,37.3,6.4,1.8
E00003070,49.4,36.2,13.2,1.1
E00003071,52.3,38.1,6.5,3.2
E00003072,71.1,25,3.9,0
E00003073,47.1,45.4,5.9,1.7
E00003075,37.9,46,11.3,4.8
E00003076,62.7,30.2,6.6,0.5
E00003077,48.2,43.9,6.7,1.2
E00003078,55.1,34.6,9.3,1
E00003079,56.9,40.1,2.2,0.7
E00003080,66.4,29.8,3.8,0
E00003081,65.1,31.4,2.3,1.2
E00003082,61.2,28.4,9.5,0.9
E00003083,64.9,25.4,7.9,1.8
E00003084,70.7,24.8,4.5,0
E00003085,51.8,40.4,6.4,1.4
E00003086,54.8,38.3,6.1,0.9
E00003087,48.2,42.1,8.8,0.9
E00003088,70.1,26.1,3.2,0.6
E00003089,65.5,28.6,4.2,1.7
E00003090,51.2,38.3,10,0.5
E00003091,63.2,33.1,3,0.8
E00003092,63.6,31.5,4.8,0
E00003093,61.1,35.9,2.3,0.8
E00003094,66.7,28.6,1.6,3.2
E00003095,65.9,29.9,4.2,0
E00003096,72.1,23.4,4,0.5
E00003097,81.2,16.8,1.5,0.5
E00003098,66.7,23.4,9,0.9
E00003099,50.7,37.5,9.9,2
E00003100,48.4,45.9,5.7,0
E00003101,65.7,27.7,4.4,2.2
E00003102,68.3,30,1.3,0.4
E00003103,59,35.9,5.1,0
E00003104,64.7,29.4,5.9,0
E00003105,79,17.9,1.5,1.5
E00003106,67,28.8,4.2,0
E00003107,51.5,34.6,8.5,5.4
E00003108,54.9,31.3,12.5,1.4
E00174688,47.1,47.1,4.8,1
E00174689,38.1,49.3,10.4,2.2
E00174691,51.4,44.1,3.6,0.9
E00174694,62,29.3,4.3,4.3
E00174706,82.1,17.1,0.9,0
E00174707,79.1,16.4,4.5,0
E00174708,69.6,27.8,1.7,0.9
E00174710,73.7,21.1,3.2,2.1
E00174712,73.4,21,5.6,0
E00174719,60.2,29.6,7.1,3.1
E00174726,38.8,36.2,17.2,7.8
E00178898,61.1,30.5,7.9,0.5
E00178908,60.7,35.4,2.9,1
E00178916,60,32.6,6,1.4
E00178921,51.5,38.2,10.3,0
E00178946,46.5,47.9,5.6,0
E00178952,50.5,41.7,6.8,1
E00178965,44.2,46.4,8.7,0.7
E00178986,23.8,71.4,2.4,2.4
E00179006,56.9,37.9,1.7,3.4
E00179014,45.1,42.9,10.4,1.6
E00179030,34.7,50.4,13.2,1.7
E00179034,59.4,33.1,7.5,0
E00179038,49.5,42.1,7.4,1.1
E00179046,22.4,42.9,30.6,4.1
E00179048,47.9,37.1,12.6,2.4
E00179053,34.6,55.8,8.2,1.4
E00179054,29.9,41.8,19.4,9
E00179058,30.1,60.3,6.8,2.7
E00179061,53.8,44.2,1.9,0
