geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00002387,45.8,54.2
E00002389,55.4,44.6
E00002391,43.2,56.8
E00002394,27,73
E00002395,28.5,71.5
E00002396,45.3,54.7
E00002397,34.9,65.1
E00002399,53.9,46.1
E00002400,44.9,55.1
E00002401,40.5,59.5
E00002402,43.4,56.6
E00002403,44.1,55.9
E00002404,48.8,51.2
E00002405,37.1,62.9
E00002413,28.8,71.2
E00002417,31.3,68.7
E00002418,38.5,61.5
E00002419,47.9,52.1
E00002422,38.8,61.2
E00002423,30.7,69.3
E00002424,37.9,62.1
E00002440,47.9,52.1
E00002445,44.9,55.1
E00002446,47.6,52.4
E00002448,40.8,59.2
E00002449,26.8,73.2
E00002450,32.1,67.9
E00002451,51.6,48.4
E00002452,57.6,42.4
E00002453,42,58
E00002454,52.2,47.8
E00002455,42.7,57.3
E00002456,27.7,72.3
E00002457,44.7,55.3
E00002458,42.6,57.4
E00002459,54.2,45.8
E00002460,45.2,54.8
E00002461,44.8,55.2
E00002462,47.5,52.5
E00002463,45.5,54.5
E00002464,42.9,57.1
E00002465,35.4,64.6
E00002466,38.6,61.4
E00002467,34.3,65.7
E00002468,33.6,66.4
E00002469,47.6,52.4
E00002470,41,59
E00002471,33.3,66.7
E00002472,39.8,60.2
E00002473,55.7,44.3
E00002474,48.8,51.2
E00002475,38.3,61.7
E00002476,39.2,60.8
E00002477,28.9,71.1
E00002478,37,63
E00002479,44.6,55.4
E00002480,35.3,64.8
E00002481,39.7,60.3
E00002482,13.3,86.7
E00002483,33.9,66.1
E00002484,41.4,58.6
E00002486,36.1,63.9
E00002487,40.2,59.8
E00002489,41.7,58.3
E00002490,48.5,51.5
E00002491,40.9,59.1
E00002492,47.3,52.7
E00002493,51.9,48.1
E00002494,38.1,61.9
E00002495,32.4,67.6
E00002531,23,77
E00002533,35.2,64.8
E00002534,32.3,67.7
E00002535,33.1,66.9
E00002536,40.7,59.3
E00002537,30.7,69.3
E00002538,34,66
E00002540,34.3,65.7
E00002541,35.2,64.8
E00002542,35.8,64.2
E00002544,20.4,79.6
E00002545,29.6,70.4
E00002546,26.7,73.3
E00002547,25.9,74.1
E00002548,30.8,69.2
E00002549,24.2,75.8
E00002550,35.5,64.5
E00002552,37.4,62.6
E00002553,24.3,75.7
E00002559,34.2,65.8
E00002560,28.4,71.6
E00002561,34.3,65.7
E00002562,30.5,69.5
E00002563,23.1,76.9
E00002564,29.2,70.8
E00002565,35.3,64.7
E00002566,31.7,68.3
E00002567,42.8,57.2
E00002568,35.2,64.8
E00002569,32.3,67.7
E00002570,28.9,71.1
E00002577,33.9,66.1
E00002578,52.7,47.3
E00002579,17.9,82.1
E00002580,39.7,60.3
E00002581,29.4,70.6
E00002582,33.7,66.3
E00002583,25.9,74.1
E00002584,24.9,75.1
E00002585,48.4,51.6
E00002586,32.2,67.8
E00002692,45.1,54.9
E00002695,39.9,60.1
E00002697,36.9,63.1
E00002699,43.2,56.8
E00002702,42.6,57.4
E00002707,27.4,72.6
E00002709,27.7,72.3
E00002712,41.4,58.6
E00002715,39.5,60.5
E00002717,34.9,65.1
E00002728,31.2,68.8
E00002729,34.8,65.2
E00002730,46.8,53.2
E00002732,42.3,57.7
E00002733,35.3,64.7
E00002735,36.7,63.3
E00002737,34.7,65.3
E00002829,33.6,66.4
E00002832,39.1,60.9
E00002836,49.3,50.7
E00002886,30,70
E00002887,50.5,49.5
E00002888,49,51
E00002891,36.2,63.8
E00002892,27.1,72.9
E00002893,37.6,62.4
E00002894,29.8,70.2
E00002897,25.2,74.8
E00002898,30.2,69.8
E00002899,23.1,76.9
E00002900,31.4,68.6
E00002901,37,63
E00002903,34.3,65.7
E00002904,31.7,68.3
E00002905,32.5,67.5
E00002907,23.8,76.2
E00002910,32.8,67.2
E00002911,25.3,74.7
E00002914,36.6,63.4
E00002915,36.2,63.8
E00002916,28.1,71.9
E00002918,45,55
E00002919,29,71
E00002926,29.3,70.7
E00003022,33.7,66.3
E00003023,33.3,66.7
E00003024,30.7,69.3
E00003025,48.3,51.7
E00003026,30.8,69.2
E00003027,47.2,52.8
E00003028,47.1,52.9
E00003029,31.7,68.3
E00003030,53.1,46.9
E00003031,33.1,66.9
E00003032,42.3,57.7
E00003033,34,66
E00003069,27.3,72.7
E00003070,28.6,71.4
E00003071,31.8,68.2
E00003072,38.4,61.6
E00003073,34,66
E00003075,34.2,65.8
E00003076,24.9,75.1
E00003077,32.9,67.1
E00003078,31.8,68.2
E00003079,37,63
E00003080,38.4,61.6
E00003081,42.7,57.3
E00003082,34.7,65.3
E00003083,26.5,73.5
E00003084,31.8,68.2
E00003085,39.1,60.9
E00003086,33.2,66.8
E00003087,36.2,63.8
E00003088,39.8,60.2
E00003089,31.4,68.6
E00003090,52.6,47.4
E00003091,42,58
E00003092,21.9,78.1
E00003093,31.6,68.4
E00003094,32,68
E00003095,32.8,67.2
E00003096,43.5,56.5
E00003097,44.5,55.5
E00003098,23.5,76.5
E00003099,34.2,65.8
E00003100,32.5,67.5
E00003101,28.6,71.4
E00003102,47.2,52.8
E00003103,25.4,74.6
E00003104,26.7,73.3
E00003105,43,57
E00003106,24.7,75.3
E00003107,39.8,60.2
E00003108,38.9,61.1
E00174688,38,62
E00174689,37.9,62.1
E00174691,27.1,72.9
E00174694,28.7,71.3
E00174706,40.3,59.7
E00174707,39.8,60.2
E00174708,34.1,65.9
E00174710,32.6,67.4
E00174712,23.8,76.2
E00174719,28.6,71.4
E00174726,30,70
E00178898,28.7,71.3
E00178908,28.9,71.1
E00178916,36.3,63.7
E00178921,23.4,76.6
E00178946,37.6,62.4
E00178952,30.7,69.3
E00178965,38,62
E00178986,26.4,73.6
E00179006,14.4,85.6
E00179014,32.8,67.2
E00179030,39.7,60.3
E00179034,37.3,62.7
E00179038,39.9,60.1
E00179046,50,50
E00179048,36,64
E00179053,39.2,60.8
E00179054,49.3,50.7
E00179058,30.2,69.8
E00179061,43.3,56.7
