geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00002387,41.4,58.6
E00002389,60.4,39.6
E00002391,52.9,47.1
E00002394,51.6,48.4
E00002395,56.3,43.7
E00002396,60.6,39.4
E00002397,56.6,43.4
E00002399,51,49
E00002400,60.5,39.5
E00002401,57.5,42.5
E00002402,62.7,37.3
E00002403,51.8,48.2
E00002404,61.6,38.4
E00002405,64,36
E00002413,47.2,52.8
E00002417,45.9,54.1
E00002418,44.2,55.8
E00002419,50.4,49.6
E00002422,57.1,42.9
E00002423,58.7,41.3
E00002424,43.6,56.4
E00002440,42.6,57.4
E00002445,49.1,50.9
E00002446,38.1,61.9
E00002448,43.3,56.7
E00002449,54.2,45.8
E00002450,41.7,58.3
E00002451,46.6,53.4
E00002452,37.3,62.7
E00002453,40.5,59.5
E00002454,48.2,51.8
E00002455,51.1,48.9
E00002456,46.9,53.1
E00002457,38.1,61.9
E00002458,38.2,61.8
E00002459,45.7,54.3
E00002460,59.4,40.6
E00002461,45.3,54.7
E00002462,51.9,48.1
E00002463,50.1,49.9
E00002464,49.7,50.3
E00002465,50.2,49.8
E00002466,58.6,41.4
E00002467,65.2,34.8
E00002468,45.1,54.9
E00002469,51.7,48.3
E00002470,43.7,56.3
E00002471,38.9,61.1
E00002472,63.5,36.5
E00002473,49.5,50.5
E00002474,59.3,40.7
E00002475,36.4,63.6
E00002476,44.7,55.3
E00002477,51.6,48.4
E00002478,57.5,42.5
E00002479,48.9,51.1
E00002480,43.2,56.8
E00002481,51,49
E00002482,66.8,33.2
E00002483,48,52
E00002484,29.1,70.9
E00002486,44.4,55.6
E00002487,57.3,42.7
E00002489,39.2,60.8
E00002490,36.4,63.6
E00002491,33.3,66.7
E00002492,32.8,67.2
E00002493,37.3,62.7
E00002494,32.9,67.1
E00002495,48.9,51.1
E00002531,60,40
E00002533,51.4,48.6
E00002534,54.5,45.5
E00002535,54.5,45.5
E00002536,43.5,56.5
E00002537,49,51
E00002538,45.9,54.1
E00002540,56.1,43.9
E00002541,58.4,41.6
E00002542,49.5,50.5
E00002544,41.4,58.6
E00002545,37.8,62.2
E00002546,44.7,55.3
E00002547,43.8,56.2
E00002548,47.3,52.7
E00002549,49.3,50.7
E00002550,54.6,45.4
E00002552,53.8,46.2
E00002553,51.7,48.3
E00002559,50.4,49.6
E00002560,55.5,44.5
E00002561,44.4,55.6
E00002562,50.8,49.2
E00002563,52,48
E00002564,47.6,52.4
E00002565,50.7,49.3
E00002566,41.1,58.9
E00002567,45,55
E00002568,44.1,55.9
E00002569,51.6,48.4
E00002570,45.3,54.7
E00002577,60.3,39.7
E00002578,65.2,34.8
E00002579,49.8,50.2
E00002580,41.8,58.2
E00002581,57.2,42.8
E00002582,58.8,41.2
E00002583,45.1,54.9
E00002584,64.9,35.1
E00002585,55.6,44.4
E00002586,60.8,39.2
E00002692,57.4,42.6
E00002695,47.1,52.9
E00002697,53.2,46.8
E00002699,44.4,55.6
E00002702,57.3,42.7
E00002707,47.9,52.1
E00002709,54.3,45.7
E00002712,53.2,46.8
E00002715,41.2,58.8
E00002717,39.9,60.1
E00002728,50.4,49.6
E00002729,42.6,57.4
E00002730,41.3,58.7
E00002732,35.1,64.9
E00002733,48.8,51.2
E00002735,48.6,51.4
E00002737,49,51
E00002829,61.8,38.2
E00002832,55.6,44.4
E00002836,55.9,44.1
E00002886,52,48
E00002887,45.4,54.6
E00002888,43.9,56.1
E00002891,47.8,52.2
E00002892,50.9,49.1
E00002893,58.2,41.8
E00002894,44.9,55.1
E00002897,57.2,42.8
E00002898,43.6,56.4
E00002899,43.5,56.5
E00002900,55,45
E00002901,54.9,45.1
E00002903,43.4,56.6
E00002904,51.2,48.8
E00002905,39,61
E00002907,60,40
E00002910,45.1,54.9
E00002911,62.6,37.4
E00002914,55.7,44.3
E00002915,44.3,55.7
E00002916,48.7,51.3
E00002918,45.6,54.4
E00002919,52.4,47.6
E00002926,51.6,48.4
E00003022,51,49
E00003023,55.8,44.2
E00003024,58.1,41.9
E00003025,31.1,68.9
E00003026,57.6,42.4
E00003027,19.9,80.1
E00003028,39.5,60.5
E00003029,33.9,66.1
E00003030,40,60
E00003031,28.4,71.6
E00003032,48,52
E00003033,35.3,64.7
E00003069,54.7,45.3
E00003070,51.8,48.2
E00003071,39.2,60.8
E00003072,41.6,58.4
E00003073,51.9,48.1
E00003075,56.1,43.9
E00003076,63.7,36.3
E00003077,54.8,45.2
E00003078,55,45
E00003079,41,59
E00003080,36.1,63.9
E00003081,35.9,64.1
E00003082,42.1,57.9
E00003083,48,52
E00003084,37.6,62.4
E00003085,39,61
E00003086,50,50
E00003087,37.1,62.9
E00003088,36.5,63.5
E00003089,38.3,61.7
E00003090,33.8,66.2
E00003091,35,65
E00003092,41.3,58.7
E00003093,47.4,52.6
E00003094,38.7,61.3
E00003095,35.2,64.8
E00003096,45.5,54.5
E00003097,24.3,75.7
E00003098,49.4,50.6
E00003099,39.4,60.6
E00003100,46.9,53.1
E00003101,31.6,68.4
E00003102,34.6,65.4
E00003103,51.6,48.4
E00003104,51.5,48.5
E00003105,27.3,72.7
E00003106,46.4,53.6
E00003107,35.7,64.3
E00003108,42.6,57.4
E00174688,47.1,52.9
E00174689,52.5,47.5
E00174691,57,43
E00174694,52.4,47.6
E00174706,33.2,66.8
E00174707,23,77
E00174708,41.5,58.5
E00174710,31.2,68.8
E00174712,41.5,58.5
E00174719,53.3,46.7
E00174726,58.5,41.5
E00178898,50.7,49.3
E00178908,43.5,56.5
E00178916,52.5,47.5
E00178921,56.7,43.3
E00178946,47.7,52.3
E00178952,57.4,42.6
E00178965,62.6,37.4
E00178986,55.1,44.9
E00179006,57.9,42.1
E00179014,53.2,46.8
E00179030,52.8,47.2
E00179034,44.5,55.5
E00179038,56.3,43.7
E00179046,65.2,34.8
E00179048,54.7,45.3
E00179053,55.2,44.8
E00179054,40.1,59.9
E00179058,65,35
E00179061,46,54
