areacd,sex-001,sex-002
E00001605,53.4,46.6
E00001607,51.2,48.8
E00001799,51.2,48.8
E00001804,54.1,45.9
E00001805,49.3,50.7
E00001813,58.8,41.2
E00001814,57.4,42.6
E00001821,48.4,51.6
E00001822,51.3,48.7
E00001826,51,49
E00001827,57.3,42.7
E00001828,55.4,44.6
E00001831,50.6,49.4
E00001832,50,50
E00001833,52.3,47.7
E00001834,50.3,49.7
E00001835,50.2,49.8
E00001836,53.6,46.4
E00001837,50.8,49.2
E00001838,51.8,48.2
E00001839,53.9,46.1
E00001840,55.8,44.2
E00001841,49.9,50.1
E00001844,49.1,50.9
E00001847,49.2,50.8
E00001851,51.3,48.7
E00001852,52,48
E00001853,50.8,49.2
E00001854,52.3,47.7
E00001855,50.3,49.7
E00001856,53.5,46.5
E00001857,50.2,49.8
E00001858,51.4,48.6
E00001859,48.7,51.3
E00001860,49.4,50.6
E00001861,48.8,51.2
E00001862,53.7,46.3
E00001864,51.4,48.6
E00001865,50.9,49.1
E00001866,52.6,47.4
E00001980,51.7,48.3
E00002108,53.8,46.2
E00002109,53.3,46.7
E00002110,51.9,48.1
E00002111,50.3,49.7
E00002112,55.1,44.9
E00002114,50.9,49.1
E00002115,55.1,44.9
E00002117,53.6,46.4
E00002118,51.1,48.9
E00002120,52,48
E00002121,54.1,45.9
E00002123,62.2,37.8
E00002124,51.3,48.8
E00002125,55.2,44.8
E00002126,50.8,49.2
E00002127,52.5,47.5
E00002128,49.6,50.4
E00002129,56.2,43.8
E00002130,50,50
E00002131,48.1,51.9
E00002132,56.5,43.5
E00002133,50.8,49.2
E00002134,54.5,45.5
E00002135,52,48
E00002136,49.4,50.6
E00002137,54.5,45.5
E00002138,52.1,47.9
E00002139,52.2,47.8
E00002140,51.5,48.5
E00002141,52.9,47.1
E00002142,55.8,44.2
E00011695,51.8,48.2
E00080504,52.5,47.5
E00080505,47.8,52.2
E00080506,52.8,47.2
E00080507,51.8,48.2
E00080508,56.7,43.3
E00080509,44.5,55.5
E00080513,50,50
E00080514,51.4,48.6
E00080515,51.3,48.7
E00080516,51,49
E00080517,48.8,51.2
E00080519,51.4,48.6
E00080521,47.2,52.8
E00080522,48.9,51.1
E00080523,49.2,50.8
E00080524,50.4,49.6
E00080525,50.8,49.2
E00080526,51.6,48.4
E00080527,49.1,50.9
E00080528,53.1,46.9
E00080529,51.1,48.9
E00080530,54.4,45.6
E00080531,49.7,50.3
E00080532,49.7,50.3
E00080535,50.5,49.5
E00080536,51.3,48.7
E00080537,53.4,46.6
E00080538,52.7,47.3
E00080539,53.6,46.4
E00080541,46.3,53.7
E00080542,49.6,50.4
E00080543,52.6,47.4
E00080544,53.9,46.1
E00080545,48.8,51.2
E00080546,50,50
E00080547,48.2,51.8
E00080548,51.2,48.8
E00080549,53.1,46.9
E00080550,51.1,48.9
E00080551,49.4,50.6
E00080552,48,52
E00080553,48.8,51.2
E00080554,47.3,52.7
E00080555,50.7,49.3
E00080556,51.6,48.4
E00080557,51.3,48.7
E00080558,50.8,49.2
E00080559,55.8,44.2
E00080594,50.3,49.7
E00080596,51.7,48.3
E00080598,47.4,52.6
E00080600,49.2,50.8
E00080601,52.7,47.3
E00080602,51.5,48.5
E00080603,48.8,51.2
E00080604,51.1,48.9
E00080605,50.5,49.5
E00080607,53.4,46.6
E00080608,52,48
E00080609,45.5,54.5
E00080610,52.9,47.1
E00080650,51.3,48.7
E00080651,50.8,49.2
E00080653,48.5,51.5
E00080654,50,50
E00080655,52.6,47.4
E00080656,52.2,47.8
E00080657,47.3,52.7
E00080658,47.7,52.3
E00080659,52.6,47.4
E00080660,50.1,49.9
E00080661,50.9,49.1
E00080662,52,48
E00080663,52.6,47.4
E00080665,51.1,48.9
E00080666,51.6,48.4
E00080667,51.2,48.8
E00080668,45.7,54.3
E00080669,48.8,51.2
E00080670,46.3,53.7
E00080671,53.3,46.7
E00080672,53.9,46.1
E00080673,50.1,49.9
E00080674,49.5,50.5
E00080675,53.4,46.6
E00080676,52.5,47.5
E00080677,54.3,45.7
E00080679,47.9,52.1
E00080680,46.6,53.4
E00080681,52,48
E00080682,49.1,50.9
E00080683,51.5,48.5
E00080684,53.4,46.6
E00080685,52,48
E00080686,52.6,47.4
E00080687,53.3,46.7
E00080688,49.2,50.8
E00080689,48.6,51.4
E00080690,46.8,53.2
E00080691,48.2,51.8
E00080692,51.1,48.9
E00080693,61.4,38.6
E00080694,51.5,48.5
E00080695,52.4,47.6
E00080696,53.1,46.9
E00080697,50,50
E00080698,48.8,51.2
E00080699,54.9,45.1
E00080700,53.7,46.3
E00080701,44,56
E00080702,53.1,46.9
E00080703,50.6,49.4
E00080704,46.6,53.4
E00080705,45.1,54.9
E00080706,51.5,48.5
E00080707,54.2,45.8
E00080708,46.6,53.4
E00080709,50.2,49.8
E00080710,51.4,48.6
E00080711,46.2,53.8
E00080712,52,48
E00080713,49.4,50.6
E00080715,51.6,48.4
E00080716,49.5,50.5
E00080717,48.2,51.8
E00080718,52,48
E00080719,50.4,49.6
E00080720,53.9,46.1
E00080721,48.1,51.9
E00080722,54.8,45.2
E00080723,50.9,49.1
E00080724,52.5,47.5
E00080725,52.4,47.6
E00080727,50.1,49.9
E00080728,50.2,49.8
E00080730,51.7,48.3
E00080732,47.9,52.1
E00080733,50,50
E00080734,51.9,48.1
E00080735,48.9,51.1
E00080736,55,45
E00080737,53.8,46.2
E00080738,52.8,47.2
E00080739,46.7,53.3
E00080740,50,50
E00080741,51.1,48.9
E00080742,53.2,46.8
E00080743,47.9,52.1
E00080744,50,50
E00080745,51.2,48.8
E00080746,52.7,47.3
E00080747,47.7,52.3
E00080748,51,49
E00080749,46.6,53.4
E00080750,50.8,49.2
E00080751,48.6,51.4
E00080752,51.1,48.9
E00080802,49.9,50.1
E00080803,47,53
E00080805,50.1,49.9
E00080807,51.8,48.2
E00080809,50.9,49.1
E00080810,52.8,47.2
E00080862,51.5,48.5
E00080863,55.2,44.8
E00080864,50.6,49.4
E00080865,50,50
E00080866,49.7,50.3
E00080867,49.2,50.8
E00080868,49.7,50.3
E00080869,50.6,49.4
E00080870,52.7,47.3
E00080871,51.9,48.1
E00080872,50.3,49.7
E00080873,56.1,43.9
E00080874,57.9,42.1
E00080875,56.7,43.3
E00080876,55.3,44.7
E00080877,50.5,49.5
E00080878,50.9,49.1
E00080879,49.6,50.4
E00080880,48.8,51.2
E00080881,51.7,48.3
E00080910,56,44
E00080916,50.6,49.4
E00080947,50.6,49.4
E00080948,49,51
E00080949,47,53
E00080951,44.6,55.4
E00080952,49.1,50.9
E00080953,51.8,48.2
E00080955,52.2,47.8
E00080957,53.6,46.4
E00080958,53.7,46.3
E00080959,49.5,50.5
E00080960,50,50
E00080961,54.4,45.6
E00080963,42.7,57.3
E00080964,53.9,46.1
E00080965,52.1,47.9
E00080966,49.2,50.8
E00080967,51.7,48.3
E00080968,47.1,52.9
E00080969,47.4,52.6
E00080970,48.3,51.7
E00122515,51.9,48.1
E00122517,50.5,49.5
E00122518,53.2,46.8
E00122519,51.3,48.7
E00122521,50.8,49.2
E00122522,51.3,48.7
E00122523,50.5,49.5
E00122524,50.8,49.2
E00122525,50,50
E00122526,52.6,47.4
E00122527,52,48
E00122528,51.7,48.3
E00122529,51.7,48.3
E00122530,49.6,50.4
E00122531,52,48
E00122532,53.3,46.7
E00122533,52.3,47.7
E00122534,50.7,49.3
E00122535,53.2,46.8
E00122536,51.2,48.8
E00122538,50.6,49.4
E00122539,48.2,51.8
E00122540,54.8,45.2
E00122541,42.5,57.5
E00122542,49.7,50.3
E00122543,51.6,48.4
E00122545,51.4,48.6
E00122546,53.4,46.6
E00122547,51.2,48.8
E00122548,49.2,50.8
E00122549,50.2,49.8
E00122550,50.5,49.5
E00122551,59.7,40.3
E00122552,51.6,48.4
E00122553,47.8,52.2
E00122554,54.8,45.2
E00122555,46.8,53.2
E00122556,49.4,50.6
E00122558,50.1,49.9
E00122560,57.2,42.8
E00122562,49.2,50.8
E00122564,48.2,51.8
E00122566,53.8,46.2
E00122567,50,50
E00122568,47.9,52.1
E00122570,51.4,48.6
E00122571,49.3,50.7
E00122572,49.9,50.1
E00122573,48.7,51.3
E00122574,49.1,50.9
E00122575,52.6,47.4
E00122576,49.1,50.9
E00122577,52.1,47.9
E00122578,54.2,45.8
E00122579,49.5,50.5
E00122580,51.7,48.3
E00122581,51.4,48.6
E00122582,49.6,50.4
E00122583,48.7,51.3
E00122584,48.5,51.5
E00122585,50.9,49.1
E00122586,53.6,46.4
E00122587,49.2,50.8
E00122588,49.9,50.1
E00122589,51.8,48.2
E00122590,46.2,53.8
E00122593,51.5,48.5
E00122595,49.6,50.4
E00122596,53.8,46.2
E00122597,46.8,53.2
E00122598,55.6,44.4
E00122599,51.8,48.2
E00122600,51.5,48.5
E00122601,48.6,51.4
E00122602,55.1,44.9
E00122603,55.8,44.2
E00122616,49.7,50.3
E00122622,49.9,50.1
E00122623,52.2,47.8
E00122624,48.4,51.6
E00122625,51,49
E00122626,42.8,57.2
E00122629,46.9,53.1
E00122630,51.6,48.4
E00122631,53.6,46.4
E00122632,49.9,50.1
E00122633,52.1,47.9
E00122634,54.4,45.6
E00122635,51.4,48.6
E00122636,47.9,52.1
E00122650,53.4,46.6
E00122652,52.6,47.4
E00122653,54,46
E00122654,51.6,48.4
E00122655,55,45
E00122656,53.7,46.3
E00122657,48.9,51.1
E00122658,51.2,48.8
E00122659,51,49
E00122660,53.9,46.1
E00122661,47.7,52.3
E00122662,42.5,57.5
E00122663,50.4,49.6
E00122664,52.2,47.8
E00122665,43.9,56.1
E00122666,51.1,48.9
E00122667,48.6,51.4
E00122668,51.9,48.1
E00122669,53.8,46.2
E00122670,47.9,52.1
E00122671,47.4,52.6
E00122672,47.6,52.4
E00122673,53,47
E00122674,49.6,50.4
E00122675,50.4,49.6
E00122676,49.6,50.4
E00122678,48.7,51.3
E00122679,53.2,46.8
E00122680,51.6,48.4
E00122681,52,48
E00122682,50.5,49.5
E00122683,49.8,50.2
E00122684,49.8,50.2
E00122685,57.1,42.9
E00122686,49,51
E00122687,53.3,46.7
E00122688,51.4,48.6
E00122689,54.1,45.9
E00122690,51,49
E00122691,52.1,47.9
E00122692,51.2,48.8
E00122693,52.6,47.4
E00122694,51.4,48.6
E00122695,60.4,39.6
E00122696,48,52
E00122697,48.9,51.1
E00122698,53.2,46.8
E00122699,51.2,48.8
E00122700,50.9,49.1
E00122701,52.5,47.5
E00122702,48.2,51.8
E00122703,47.4,52.6
E00122704,55.4,44.6
E00122706,52.4,47.6
E00122707,50.6,49.4
E00122708,53.7,46.3
E00122709,51.6,48.4
E00122710,51.3,48.7
E00122711,57.2,42.8
E00122712,50.9,49.1
E00122713,51.8,48.2
E00122714,51.9,48.1
E00122715,55.4,44.6
E00122716,48.9,51.1
E00122717,50.7,49.3
E00122718,48.9,51.1
E00122719,47.6,52.4
E00122720,45.8,54.2
E00122721,52.4,47.6
E00122722,49.2,50.8
E00122723,50.9,49.1
E00122724,52.3,47.7
E00122725,50.6,49.4
E00122726,48.1,51.9
E00122727,51.2,48.8
E00122728,53.3,46.7
E00122729,51.9,48.1
E00122730,45.7,54.3
E00122731,49.6,50.4
E00122732,53.5,46.5
E00122733,51.4,48.6
E00122734,49.9,50.1
E00122735,50.7,49.3
E00122736,54.7,45.3
E00122737,49.8,50.2
E00122739,48.9,51.1
E00122740,52.6,47.4
E00122742,52,48
E00122743,47.1,52.9
E00122744,52.1,47.9
E00122745,49.2,50.8
E00122746,46.5,53.5
E00122747,48.9,51.1
E00122748,54,46
E00122749,54.1,45.9
E00122750,51.2,48.8
E00122751,49.1,50.9
E00122752,56.3,43.7
E00122753,55.1,44.9
E00122755,53.3,46.7
E00122756,50,50
E00122757,50.9,49.1
E00122758,52.5,47.5
E00122759,46.9,53.1
E00122760,45.9,54.1
E00122766,52.2,47.8
E00122768,51.3,48.7
E00122769,50.5,49.5
E00122771,51.5,48.5
E00122772,52.3,47.7
E00122773,52,48
E00122774,50,50
E00122776,49.6,50.4
E00122777,50.8,49.2
E00122778,53.7,46.3
E00122779,56.5,43.5
E00122780,51.1,48.9
E00122781,50.8,49.2
E00122783,53.5,46.5
E00122784,52,48
E00122785,49.5,50.5
E00122786,49.3,50.7
E00122787,53.6,46.4
E00122788,47.3,52.7
E00122789,51.5,48.5
E00122790,54,46
E00122791,52.6,47.4
E00122792,49.9,50.1
E00122793,52.6,47.4
E00122794,50.4,49.6
E00122795,50.7,49.3
E00122796,50.7,49.3
E00122797,55.4,44.6
