areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00001605,85.9,14.1,0
E00001607,99.3,0.7,0
E00001799,93.7,6.3,0
E00001804,87.5,12.5,0
E00001805,84.9,15.1,0
E00001813,71.9,28.1,0
E00001814,81.2,18.8,0
E00001821,7.1,92.9,0
E00001822,44.4,55.6,0
E00001826,61.8,38.2,0
E00001827,93.5,6.5,0
E00001828,36.1,63.9,0
E00001831,74.4,25.6,0
E00001832,100,0,0
E00001833,81.4,18.6,0
E00001834,88.9,10.6,0.6
E00001835,53.3,46.7,0
E00001836,99.4,0,0.6
E00001837,98.4,1.6,0
E00001838,91,9,0
E00001839,42.9,57.1,0
E00001840,96.5,3.5,0
E00001841,96.1,3.9,0
E00001844,99.2,0.8,0
E00001847,48.9,51.1,0
E00001851,74.2,25.8,0
E00001852,100,0,0
E00001853,71.6,28.4,0
E00001854,98.2,1.8,0
E00001855,99.1,0,0.9
E00001856,100,0,0
E00001857,100,0,0
E00001858,23.8,76.2,0
E00001859,46.4,53.6,0
E00001860,35.1,64.9,0
E00001861,83.9,16.1,0
E00001862,100,0,0
E00001864,100,0,0
E00001865,98.4,0.8,0.8
E00001866,74.8,25.2,0
E00001980,65.9,34.1,0
E00002108,92,8,0
E00002109,86.7,13.3,0
E00002110,82.2,17.8,0
E00002111,79,21,0
E00002112,47.5,52.5,0
E00002114,6.5,93.5,0
E00002115,98.5,1.5,0
E00002117,81.8,18.2,0
E00002118,54.8,45.2,0
E00002120,89.3,10.7,0
E00002121,93.9,6.1,0
E00002123,41.3,58.7,0
E00002124,89,11,0
E00002125,98.3,1.7,0
E00002126,55.7,44.3,0
E00002127,96.1,3.1,0.8
E00002128,100,0,0
E00002129,90.2,9.8,0
E00002130,37.6,61.8,0.6
E00002131,85.3,14.7,0
E00002132,61.6,38.4,0
E00002133,89.8,10.2,0
E00002134,37.1,62.9,0
E00002135,56,44,0
E00002136,45,55,0
E00002137,63.2,36.8,0
E00002138,26.5,73.5,0
E00002139,92.6,7.4,0
E00002140,91.2,8.8,0
E00002141,95.7,4.3,0
E00002142,23,77,0
E00011695,77.3,18,4.7
E00080504,72.3,27.7,0
E00080505,94.6,5.4,0
E00080506,42.9,57.1,0
E00080507,100,0,0
E00080508,100,0,0
E00080509,41.3,57.9,0.8
E00080513,0,100,0
E00080514,99.2,0.8,0
E00080515,91.3,8.7,0
E00080516,81,19,0
E00080517,88,12,0
E00080519,100,0,0
E00080521,90.2,9.8,0
E00080522,100,0,0
E00080523,62.3,37.7,0
E00080524,86.2,13.8,0
E00080525,100,0,0
E00080526,57.7,29.8,12.5
E00080527,82.1,17.9,0
E00080528,72.9,27.1,0
E00080529,83.8,15.4,0.9
E00080530,99.2,0.8,0
E00080531,96.6,1.7,1.7
E00080532,81.5,18.5,0
E00080535,95.9,4.1,0
E00080536,40.5,59.5,0
E00080537,87.5,12.5,0
E00080538,3.6,95.7,0.7
E00080539,57.4,42.6,0
E00080541,22.5,77.5,0
E00080542,93.8,0,6.2
E00080543,51.6,48.4,0
E00080544,100,0,0
E00080545,92.1,7.9,0
E00080546,86,14,0
E00080547,55.9,44.1,0
E00080548,62.2,37.8,0
E00080549,83.7,16.3,0
E00080550,99.2,0.8,0
E00080551,93.8,6.3,0
E00080552,97.9,2.1,0
E00080553,77.3,22.7,0
E00080554,95,5,0
E00080555,100,0,0
E00080556,6.7,93.3,0
E00080557,80.6,19.4,0
E00080558,86.6,13.4,0
E00080559,51.7,48.3,0
E00080594,78.6,21.4,0
E00080596,81.1,18.9,0
E00080598,63.6,36.4,0
E00080600,100,0,0
E00080601,80.3,19.7,0
E00080602,31.1,68.9,0
E00080603,65.7,34.3,0
E00080604,83.3,16.7,0
E00080605,98.9,1.1,0
E00080607,70.9,29.1,0
E00080608,81.7,18.3,0
E00080609,10.1,89.9,0
E00080610,84.3,15.7,0
E00080650,63.8,36.2,0
E00080651,52.1,47.9,0
E00080653,98.9,1.1,0
E00080654,84.4,15.6,0
E00080655,40,60,0
E00080656,30.1,69.9,0
E00080657,1.2,98.8,0
E00080658,0,100,0
E00080659,4.6,95.4,0
E00080660,35.2,64.8,0
E00080661,51.9,48.1,0
E00080662,16.2,83.8,0
E00080663,28.2,71.8,0
E00080665,29.4,70.6,0
E00080666,26.4,73.6,0
E00080667,7.6,92.4,0
E00080668,75.9,24.1,0
E00080669,40,60,0
E00080670,84.1,15.9,0
E00080671,80.8,19.2,0
E00080672,92.9,7.1,0
E00080673,71.9,28.1,0
E00080674,70.5,29.5,0
E00080675,75.2,24.8,0
E00080676,6.3,93.7,0
E00080677,84.2,15.1,0.7
E00080679,83.5,16.5,0
E00080680,54.3,45.7,0
E00080681,95,5,0
E00080682,98.6,1.4,0
E00080683,48.6,51.4,0
E00080684,34.5,65.5,0
E00080685,88.3,11.7,0
E00080686,69,31,0
E00080687,55.7,44.3,0
E00080688,93.6,6.4,0
E00080689,69.4,30.6,0
E00080690,100,0,0
E00080691,100,0,0
E00080692,100,0,0
E00080693,13.1,86.9,0
E00080694,47.3,52.7,0
E00080695,100,0,0
E00080696,84.8,14.4,0.8
E00080697,99,1,0
E00080698,98.3,1.7,0
E00080699,37.4,62.6,0
E00080700,63.3,36.7,0
E00080701,92.2,7.8,0
E00080702,75.6,24.4,0
E00080703,89.5,10.5,0
E00080704,68.6,31.4,0
E00080705,81.9,18.1,0
E00080706,71.4,28.6,0
E00080707,97.6,2.4,0
E00080708,79.6,20.4,0
E00080709,80.4,19.6,0
E00080710,80,20,0
E00080711,62.4,37.6,0
E00080712,92.8,7.2,0
E00080713,94.1,5.9,0
E00080715,57.1,42.9,0
E00080716,100,0,0
E00080717,99.3,0.7,0
E00080718,60.2,39.8,0
E00080719,99.2,0.8,0
E00080720,99.1,0.9,0
E00080721,100,0,0
E00080722,4,96,0
E00080723,99.1,0.9,0
E00080724,95.2,4,0.8
E00080725,97.5,2.5,0
E00080727,95.9,4.1,0
E00080728,100,0,0
E00080730,97.1,2.9,0
E00080732,100,0,0
E00080733,69.5,30.5,0
E00080734,93.5,6.5,0
E00080735,98.4,1.6,0
E00080736,3.3,96.7,0
E00080737,99.2,0.8,0
E00080738,100,0,0
E00080739,94.2,5.8,0
E00080740,77.6,22.4,0
E00080741,86.8,13.2,0
E00080742,98.7,1.3,0
E00080743,63.9,36.1,0
E00080744,63.2,36.8,0
E00080745,45.3,54.7,0
E00080746,100,0,0
E00080747,65,35,0
E00080748,98.4,1.6,0
E00080749,95.9,4.1,0
E00080750,87.3,12.7,0
E00080751,96.8,3.2,0
E00080752,87.7,11.5,0.8
E00080802,100,0,0
E00080803,100,0,0
E00080805,99.3,0.7,0
E00080807,85.1,14.9,0
E00080809,95.2,4.8,0
E00080810,67.2,32.8,0
E00080862,100,0,0
E00080863,74,26,0
E00080864,89,11,0
E00080865,100,0,0
E00080866,97.6,2.4,0
E00080867,96.1,3.9,0
E00080868,100,0,0
E00080869,99.1,0.9,0
E00080870,97.5,2.5,0
E00080871,93.8,6.3,0
E00080872,99.1,0.9,0
E00080873,11.6,88.4,0
E00080874,17,83,0
E00080875,92.6,6.6,0.8
E00080876,68.4,31.1,0.5
E00080877,98.4,1.6,0
E00080878,100,0,0
E00080879,97.6,2.4,0
E00080880,98.3,0.8,0.8
