areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00001605,85.9,10,4.1
E00001607,86.4,10.6,3.1
E00001799,83.1,11.6,5.2
E00001804,76.5,18.6,5
E00001805,84,12.1,3.9
E00001813,81.2,12.9,5.9
E00001814,82.7,12.6,4.7
E00001821,96.3,3.7,0
E00001822,84.7,10.3,4.9
E00001826,79.7,13.1,7.2
E00001827,94.7,5.3,0
E00001828,88.7,7.7,3.7
E00001831,80,14.6,5.4
E00001832,87,9.2,3.8
E00001833,85.2,10.4,4.4
E00001834,89,8,3
E00001835,87.3,10.5,2.2
E00001836,82,12.3,5.7
E00001837,86.5,11,2.5
E00001838,86.6,10.7,2.6
E00001839,80.5,13.9,5.6
E00001840,86.7,11.9,1.5
E00001841,83,12.3,4.7
E00001844,87.9,9.3,2.8
E00001847,82.8,12,5.2
E00001851,87.5,11.4,1.1
E00001852,74.8,14.4,10.7
E00001853,87.5,7.9,4.6
E00001854,78.5,14.1,7.4
E00001855,81.6,10.8,7.6
E00001856,81.6,13.5,4.9
E00001857,82.1,10.9,7
E00001858,67.2,25.3,7.5
E00001859,84.6,11.4,3.9
E00001860,68.9,22.5,8.6
E00001861,78.1,16,5.9
E00001862,79.6,12.3,8
E00001864,86.9,10.1,3
E00001865,77.6,14.7,7.6
E00001866,84.2,9.8,6
E00001980,82.8,12.4,4.9
E00002108,82.3,11.6,6.1
E00002109,82.5,11.5,6
E00002110,79.2,15.3,5.5
E00002111,90.6,7.4,1.9
E00002112,83.4,11.9,4.7
E00002114,80.5,15.4,4.1
E00002115,85.3,9.9,4.8
E00002117,90,8.7,1.2
E00002118,87.1,7.7,5.1
E00002120,85.7,10.7,3.6
E00002121,78.6,15,6.3
E00002123,65.8,23.8,10.4
E00002124,73.8,17.9,8.3
E00002125,79.2,13.9,6.9
E00002126,83,11.2,5.8
E00002127,84.8,11.6,3.6
E00002128,85,10.2,4.8
E00002129,81.1,10.6,8.2
E00002130,84.9,11.5,3.6
E00002131,82,11.8,6.2
E00002132,71.1,18.3,10.6
E00002133,86.2,8.8,5
E00002134,78.4,14.6,7
E00002135,82.3,11.4,6.3
E00002136,83.9,12.6,3.5
E00002137,83.4,12.1,4.6
E00002138,81.6,12.9,5.5
E00002139,88.6,6.9,4.5
E00002140,83,11.5,5.6
E00002141,82.1,13,4.9
E00002142,73,18.3,8.7
E00011695,82.7,10.6,6.7
E00080504,70.3,20.3,9.4
E00080505,83.3,10.8,5.9
E00080506,89.1,9.5,1.4
E00080507,85.7,10.5,3.7
E00080508,80.2,12,7.7
E00080509,90.3,8.5,1.2
E00080513,82.3,11.7,6
E00080514,83.3,12.3,4.4
E00080515,82.9,12,5
E00080516,82,13.4,4.6
E00080517,80.3,13.7,6
E00080519,85.8,12.8,1.4
E00080521,84.7,11.9,3.5
E00080522,87,10.2,2.8
E00080523,79.4,14.5,6.1
E00080524,84,11.2,4.8
E00080525,80.1,13.4,6.5
E00080526,81.5,14.5,4
E00080527,81.6,14,4.4
E00080528,74.8,16.9,8.3
E00080529,73.8,16.6,9.6
E00080530,84.7,10.4,4.9
E00080531,78.9,15.8,5.4
E00080532,76.3,16.8,7
E00080535,81.2,10.8,8.1
E00080536,77.5,18.2,4.4
E00080537,79.4,13,7.6
E00080538,82.5,13.7,3.9
E00080539,71.5,22.2,6.3
E00080541,87.9,10.8,1.3
E00080542,89.4,8,2.7
E00080543,73.7,15.2,11.1
E00080544,82.9,12.5,4.7
E00080545,86.6,8.7,4.7
E00080546,81.9,13.7,4.4
E00080547,79.5,13.5,6.9
E00080548,87.9,9.6,2.6
E00080549,84.7,11.2,4.1
E00080550,79.6,14.6,5.7
E00080551,79.2,14.1,6.7
E00080552,84.4,11.1,4.5
E00080553,85.1,9.8,5.1
E00080554,85.9,11.5,2.6
E00080555,76.7,17.2,6.1
E00080556,84.9,11.8,3.3
E00080557,82.2,12.7,5.1
E00080558,85.7,9.8,4.5
E00080559,82.3,12,5.7
E00080594,93.1,6.6,0.3
E00080596,91.6,6.3,2.1
E00080598,92.1,6.3,1.7
E00080600,91,6.8,2.2
E00080601,88.1,9.5,2.5
E00080602,94.8,4.4,0.7
E00080603,96.1,2.9,1
E00080604,89.6,8.8,1.6
E00080605,91.1,6,2.8
E00080607,90,8.4,1.6
E00080608,93.1,5.9,1.1
E00080609,88.2,7.9,3.9
E00080610,90.3,5.9,3.8
E00080650,89.6,8.3,2.2
E00080651,88.4,8,3.6
E00080653,91.4,7.6,1
E00080654,86.3,10.3,3.4
E00080655,89.2,8.7,2.1
E00080656,85,10.5,4.5
E00080657,92.4,5.4,2.2
E00080658,86.3,10.9,2.8
E00080659,82.3,12.1,5.7
E00080660,89.8,8.6,1.5
E00080661,84.8,10.2,5.1
E00080662,82.7,12.4,4.9
E00080663,76.1,13.3,10.6
E00080665,88.3,9.5,2.2
E00080666,86.5,10.6,2.9
E00080667,88.2,9,2.8
E00080668,85.1,14.3,0.6
E00080669,87.9,10.5,1.6
E00080670,87.2,9.9,2.9
E00080671,80.4,14.6,5
E00080672,83.9,12.2,3.9
E00080673,75.9,13.7,10.5
E00080674,91.7,6.1,2.2
E00080675,84.5,12.3,3.2
E00080676,86.5,9.8,3.7
E00080677,84.6,11.7,3.6
E00080679,84.5,11.5,4
E00080680,83.3,11.6,5.1
E00080681,88.4,7.2,4.3
E00080682,84.5,9.9,5.6
E00080683,90.2,7.9,2
E00080684,87.2,7.5,5.3
E00080685,77.4,17.8,4.8
E00080686,76.3,16.2,7.5
E00080687,84.3,10.6,5.1
E00080688,80.4,14.3,5.3
E00080689,74.8,16.9,8.3
E00080690,84,10.9,5.1
E00080691,82.1,10.2,7.7
E00080692,81.4,12.9,5.8
E00080693,36,37.7,26.3
E00080694,64.4,21.3,14.2
E00080695,86,10.6,3.4
E00080696,84.7,12.7,2.6
E00080697,86.6,11.2,2.2
E00080698,81.1,14.1,4.9
E00080699,75.7,12.8,11.5
E00080700,77,16.6,6.4
E00080701,84,11.9,4.1
E00080702,84.9,11.9,3.1
E00080703,87.4,10.7,2
E00080704,84.9,10.6,4.6
E00080705,85.4,11.5,3.1
E00080706,83.6,14.1,2.3
E00080707,83.8,13.4,2.8
E00080708,89.4,8.7,2
E00080709,87.1,9.4,3.5
E00080710,66.1,18.7,15.2
E00080711,78.5,14.6,7
E00080712,85.6,10.1,4.3
