areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00001605,27.3,46.1,7,19.5
E00001607,34.3,52.1,2.9,10.7
E00001799,22.6,30.6,38.7,8.1
E00001804,21.6,59.1,0,19.3
E00001805,22.5,38.3,31.7,7.5
E00001813,16.7,30.2,44.4,8.7
E00001814,15.8,36.1,28.6,19.5
E00001821,6.1,69.7,15.2,9.1
E00001822,11.2,24.2,47.2,17.4
E00001826,10.9,18.2,54.5,16.4
E00001827,6.7,55.6,28.9,8.9
E00001828,1,27.6,64.3,7.1
E00001831,31.8,42.6,1.6,24
E00001832,30.2,56,3.4,10.3
E00001833,40,40,8.3,11.7
E00001834,36.7,48.9,1.1,13.3
E00001835,24.3,40.7,8.6,26.4
E00001836,20.9,42.3,28.8,8
E00001837,34.4,51.6,3.3,10.7
E00001838,29.9,48.6,2.8,18.8
E00001839,36.4,41.5,6.8,15.3
E00001840,36.8,50.9,1.8,10.5
E00001841,40,48,3.3,8.7
E00001844,27.6,54.5,8.9,8.9
E00001847,19.4,25.8,12.9,41.9
E00001851,29,39,14,18
E00001852,15.4,29.9,46.2,8.5
E00001853,30.4,44.2,6.5,18.8
E00001854,15.6,31.2,42.2,11
E00001855,27,36.5,27.8,8.7
E00001856,25.9,31.5,34.3,8.3
E00001857,33.6,40.8,13.6,12
E00001858,1.6,3.9,92.2,2.3
E00001859,33,34.9,2.8,29.4
E00001860,5.3,30.5,56.5,7.6
E00001861,14.3,48.2,22.3,15.2
E00001862,11.8,24.4,55.1,8.7
E00001864,28.7,40.7,26.9,3.7
E00001865,10.3,23.8,55.6,10.3
E00001866,14.4,30.5,46.6,8.5
E00001980,37.1,31.4,4.3,27.1
E00002108,19.4,31.7,42.4,6.5
E00002109,12.7,44.4,30.2,12.7
E00002110,2,6.1,87.1,4.8
E00002111,14.4,55.2,15.2,15.2
E00002112,9.2,21,39.5,30.3
E00002114,5.5,22,31.5,40.9
E00002115,18.2,42.4,22,17.4
E00002117,16.3,55.3,5.7,22.7
E00002118,8.3,30.1,27.8,33.8
E00002120,18.8,43.1,25.4,12.7
E00002121,18.5,23.1,47.7,10.8
E00002123,0.8,3.3,86,9.9
E00002124,9.6,21.7,63.9,4.8
E00002125,25.7,30.1,26.5,17.7
E00002126,14.5,26.6,45.1,13.9
E00002127,19.7,40.9,24.4,15
E00002128,23.6,40.9,24.5,10.9
E00002129,18.3,27.5,47.5,6.7
E00002130,11.9,23.2,40.1,24.9
E00002131,20,37,31.1,11.9
E00002132,16.1,23.2,44.6,16.1
E00002133,45.9,37.2,8.1,8.8
E00002134,9.5,11.8,72.8,5.9
E00002135,16.4,23.4,49.2,10.9
E00002136,28.3,34.8,11.6,25.4
E00002137,15.5,32.6,38.8,13.2
E00002138,17.3,13.5,63.5,5.8
E00002139,18.6,44.3,9.3,27.8
E00002140,25.6,41.1,12.2,21.1
E00002141,10.6,23.9,57.5,8
E00002142,8.9,14.5,27.4,49.2
E00011695,35.9,23.4,7,33.6
E00080504,16.7,23.3,55.8,4.2
E00080505,24.3,47.3,14.2,14.2
E00080506,12.7,51.2,1.8,34.3
E00080507,29,60.2,0,10.8
E00080508,19.8,35.3,37.1,7.8
E00080509,19.8,43.7,0,36.5
E00080513,6.9,23.1,29.2,40.8
E00080514,22.6,42.7,23.4,11.3
E00080515,23.3,47.6,24.3,4.9
E00080516,20.5,42.7,18.8,17.9
E00080517,25.2,45,23.7,6.1
E00080519,23.2,62.6,4.5,9.6
E00080521,38.8,55,0,6.3
E00080522,36.3,56.6,0,7.1
E00080523,18,28.7,30,23.3
E00080524,32.8,33.6,14.5,19.1
E00080525,52.4,37.9,1,8.7
E00080526,15.4,27.9,14.4,42.3
E00080527,41,45.3,1.7,12
E00080528,30.5,28.1,34.4,7
E00080529,7.7,35.9,49.6,6.8
E00080530,20.5,44.4,27.4,7.7
E00080531,25.8,32.5,33.3,8.3
E00080532,16.2,26.7,50.5,6.7
E00080535,23.4,30.6,31.5,14.5
E00080536,15.6,20.3,52.3,11.7
E00080537,32,43,17.2,7.8
E00080538,4.4,9.5,81.8,4.4
E00080539,10.9,19,63.5,6.6
E00080541,15.5,36.9,1,46.6
E00080542,25.8,50,9.1,15.2
E00080543,14,33.3,43.4,9.3
E00080544,25.8,39.5,17.7,16.9
E00080545,19,38.9,34.9,7.1
E00080546,20.9,46.5,21.7,10.9
E00080547,19.4,26.6,37.4,16.5
E00080548,14.6,57.7,0.7,27
E00080549,23.6,32.3,33.9,10.2
E00080550,20.9,36.4,32.6,10.1
E00080551,33.6,46.9,11.7,7.8
E00080552,20,49.3,17.9,12.9
E00080553,13.2,39,38.4,9.4
E00080554,24.4,52.8,17.9,4.9
E00080555,17.4,38.3,37.4,7
E00080556,4.2,12.6,72.3,10.9
E00080557,15.2,39.9,22.2,22.8
E00080558,23.6,34.6,28.3,13.4
E00080559,11.2,30.2,50,8.6
E00080594,12.6,60.2,1,26.2
E00080596,30,45.6,0,24.4
E00080598,13.8,42.3,3.8,40
E00080600,33.3,57.6,0,9.1
E00080601,25,44.7,2.6,27.6
E00080602,13.1,42.6,3.3,41
E00080603,13.7,53.4,1.4,31.5
E00080604,27.8,51.9,0,20.3
E00080605,38.1,47.4,1,13.4
E00080607,26.6,45.3,0,28.1
E00080608,17.4,69.7,0,12.9
E00080609,7.6,39.2,0,53.2
E00080610,18.2,48.8,1.7,31.4
E00080650,13.3,39.3,9.7,37.8
E00080651,10.9,35.9,5.2,47.9
E00080653,34.8,52.2,5.4,7.6
E00080654,33.7,39.3,1.1,25.8
E00080655,14.7,22.8,36,26.5
E00080656,0.7,20.7,49,29.7
E00080657,5.7,27,4,63.2
E00080658,7.1,30.5,5,57.4
E00080659,5.6,2.8,83.3,8.3
E00080660,11.2,32.6,6.2,50
E00080661,16,29.5,26.3,28.2
E00080662,6.4,11.8,66.4,15.5
E00080663,5,9.4,76.3,9.4
E00080665,15,20,9.2,55.8
E00080666,11.5,21.6,8.8,58.1
E00080667,8.3,19.7,22.3,49.7
E00080668,21.7,53,0,25.3
E00080669,12.7,38.6,6.3,42.3
E00080670,29.8,41.3,0,28.8
E00080671,32.2,41.3,0.8,25.6
E00080672,24,38.5,8.3,29.2
E00080673,14.9,25.4,19.4,40.3
E00080674,17.6,59.6,0,22.9
E00080675,12.4,18.6,10.9,58.1
E00080676,5.6,19.2,58.4,16.8
E00080677,20.7,31.4,7.9,40
E00080679,19.8,36.6,4.6,38.9
E00080680,12.3,21.7,11.6,54.3
E00080681,18.2,33.9,7.4,40.5
E00080682,31,39.4,5.6,23.9
E00080683,17.2,41.6,8.6,32.5
E00080684,3.6,17.9,52.7,25.9
E00080685,12.6,32.4,36,18.9
E00080686,29,28,31,12
E00080687,18.9,36.5,20.8,23.9
E00080688,37.1,31.5,21,10.5
E00080689,14.9,30.6,48.8,5.8
E00080690,54.2,40.2,0.9,4.7
E00080691,16.1,36.4,39,8.5
E00080692,30,39.1,19.1,11.8
