areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00001605,15.4,46.9,33.1,4.6,0
E00001607,30.9,42.4,20.9,5.8,0
E00001799,25.4,34.9,29.4,10.3,0
E00001804,10.5,40.7,43,5.8,0
E00001805,23.3,33.3,36.7,6.7,0
E00001813,13.6,29.6,42.4,12.8,1.6
E00001814,7.6,31.8,50,9.1,1.5
E00001821,6.1,36.4,55.6,2,0
E00001822,12.3,23.3,50.9,9.8,3.7
E00001826,17.9,19.6,51.8,10.7,0
E00001827,19.6,30.4,41.3,8.7,0
E00001828,2,33.3,53.5,10.1,1
E00001831,14,25.6,48.8,11.6,0
E00001832,41.2,37.7,16.7,3.5,0.9
E00001833,42.5,32.5,22.5,2.5,0
E00001834,41.7,34.4,20,2.8,1.1
E00001835,15.9,36.2,44.2,3.6,0
E00001836,26.5,43.2,24.7,4.9,0.6
E00001837,33.6,41,19.7,5.7,0
E00001838,18.6,44.8,28.3,6.9,1.4
E00001839,15.1,38.7,40.3,5.9,0
E00001840,28.1,47.4,21.1,3.5,0
E00001841,43.4,33.6,21.7,1.3,0
E00001844,28.1,38.8,27.3,5.8,0
E00001847,18.4,30.3,43.8,7,0.5
E00001851,28,42,21,8,1
E00001852,26.7,41.4,24.1,7.8,0
E00001853,33.1,38.8,22.3,5,0.7
E00001854,23.6,36.4,30.9,9.1,0
E00001855,42.1,33.3,20.2,3.5,0.9
E00001856,36.1,30.6,22.2,9.3,1.9
E00001857,41.9,31.5,24.2,2.4,0
E00001858,8.5,15.4,70.8,4.6,0.8
E00001859,18.5,30.6,42.6,8.3,0
E00001860,9,18.7,67.9,4.5,0
E00001861,17,29.5,45.5,7.1,0.9
E00001862,23.2,36.8,29.6,8,2.4
E00001864,33.3,32.4,29.6,3.7,0.9
E00001865,23.2,21.6,44,9.6,1.6
E00001866,17.1,29.9,51.3,1.7,0
E00001980,37.2,27.7,30.7,4.4,0
E00002108,21.6,20.9,43.2,10.1,4.3
E00002109,17.3,29.9,38.6,9.4,4.7
E00002110,5.5,26.9,51,13.1,3.4
E00002111,9,35.2,41.8,12.3,1.6
E00002112,4.2,13.4,58.8,21.8,1.7
E00002114,0,16.9,46.8,31.5,4.8
E00002115,15.9,31.8,45.5,5.3,1.5
E00002117,16.4,33.6,36.3,12.3,1.4
E00002118,5.3,24.8,46.6,16.5,6.8
E00002120,30.3,32,28.7,5.6,3.4
E00002121,22.4,22.4,43.3,10.4,1.5
E00002123,1.7,24.8,66.1,7.4,0
E00002124,11,32.9,41.5,14.6,0
E00002125,29.3,31,31,6.9,1.7
E00002126,16,31.4,46.3,4.6,1.7
E00002127,9.4,32,38.3,18,2.3
E00002128,24.5,30,35.5,10,0
E00002129,27.9,30.3,30.3,10.7,0.8
E00002130,8,15.9,57.4,16.5,2.3
E00002131,25.4,35.8,23.1,12.7,3
E00002132,10.7,17.9,63.4,7.1,0.9
E00002133,42.6,37.2,12.8,7.4,0
E00002134,10.1,21.3,52.7,15.4,0.6
E00002135,18.3,29.4,42.1,9.5,0.8
