geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00097971,39.1,1.1,59.7
E00097972,53,2.3,44.6
E00097973,58,2,40
E00097974,52.3,1.7,46
E00097980,61.3,1.9,36.8
E00097981,50.2,0.5,49.3
E00097982,61.7,2.1,36.2
E00097983,63,0.4,36.6
E00127314,53.1,2,44.9
E00127315,56.8,2.3,40.8
E00127316,34.7,0.4,64.9
E00127317,30.8,1.4,67.7
E00127318,35.1,0.9,64
E00127319,50.8,2.4,46.8
E00127320,26.5,2.9,70.6
E00127321,30,2,68
E00127322,47.7,5,47.2
E00127323,50.2,2.9,46.9
E00127324,29,2.1,69
E00127325,54,3.6,42.4
E00127326,54.6,1.7,43.7
E00127327,59.9,1.9,38.2
E00127328,52.7,2.3,45
E00127382,45.6,2.3,52
E00127383,70.5,4.1,25.3
E00127385,54.2,1.9,43.9
E00127386,55.8,0.4,43.8
E00127387,56.4,0.4,43.3
E00127389,57.9,6.9,35.1
E00127390,68.2,2.3,29.5
E00127393,47.5,6.1,46.4
E00127394,52.3,6.2,41.6
E00127397,61.2,2,36.7
E00127398,69.6,3.8,26.6
E00127412,66.7,2.6,30.7
E00127424,50.4,0.4,49.2
E00127425,69.4,0,30.6
E00127434,52.1,2.6,45.3
E00127435,66.1,3.3,30.6
E00127436,41.6,7.7,50.7
E00127437,57.2,5,37.8
E00127438,51.3,0,48.7
E00127439,50.7,3.7,45.6
E00127440,53.3,10,36.7
E00127441,59,6.9,34
E00127442,50.3,6.7,43.1
E00127443,64.5,2,33.5
E00127444,54.8,5.4,39.8
E00127445,59.5,0.8,39.7
E00127446,61.5,2.6,35.9
E00127447,36.6,2.3,61
E00127448,68.2,2.1,29.7
E00127449,61.3,4,34.8
E00127450,56.4,4.1,39.4
E00127451,50.3,4.8,44.9
E00127452,67.3,2.4,30.2
E00127453,63.9,3.2,32.9
E00127454,55.9,5.6,38.5
E00127455,51.6,6.4,42
E00127456,52.6,1.4,46
E00127457,53.4,4.3,42.2
E00127458,59.7,4.3,36
E00127459,45.6,4.6,49.8
E00127460,50.6,1.1,48.3
E00127461,41,8,51.1
E00127462,41.1,4,54.9
E00127463,44.8,2.8,52.4
E00127464,52.9,0,47.1
E00127465,47.9,3.3,48.8
E00127466,50.2,3.2,46.6
E00127467,43.3,3.4,53.4
E00127468,53.4,2.3,44.3
E00127469,65.3,2.7,32
E00127470,40.2,3.8,56
E00127471,67.4,1.3,31.4
E00127472,56.2,3.4,40.4
E00127473,53.2,3.9,42.9
E00127474,34.4,1.5,64.1
E00127475,53.4,5.8,40.9
E00127476,57.2,3.3,39.5
E00127477,63.3,2.4,34.3
E00127478,65.7,4.3,30
E00127479,58.6,5.9,35.5
E00127480,61.7,5.7,32.5
E00127481,57.7,3.3,39.1
E00127482,65.1,3.9,31
E00127483,57.4,2.1,40.5
E00127484,64.3,4.3,31.4
E00127485,66.5,4.1,29.4
E00127486,60.3,0,39.7
E00127487,67.1,2.6,30.3
E00127488,24,1.9,74
E00127489,47.9,9.7,42.4
E00127490,58.5,3.5,38
E00127491,53.1,8.2,38.7
E00127492,57.9,10.3,31.8
E00127493,57.1,4.4,38.5
E00127494,57.8,2,40.2
E00127495,43.4,7,49.6
E00127496,53.6,2.9,43.5
E00127497,54.9,2.8,42.3
E00127499,52.7,2.9,44.4
E00127500,60.5,3.2,36.2
E00127501,46.4,3.3,50.2
E00127502,53.8,1.7,44.5
E00127503,58.9,2.9,38.2
E00127504,69,2.2,28.9
E00127505,61.3,1.2,37.5
E00127506,56.4,2.4,41.2
E00127507,59.5,0.4,40.1
E00127508,58.7,1.3,40
E00127509,50.5,1.5,48
E00127512,64.3,1.5,34.2
E00127513,58.1,0.4,41.5
E00127514,53.5,2.5,44
E00127560,28.8,1.7,69.4
E00127561,58.3,2.8,39
E00127564,54.4,1.8,43.8
E00127565,54.1,2.6,43.3
E00127566,62.9,1.1,36
E00127567,57.9,0.8,41.3
E00127568,47.4,1.9,50.7
E00127569,65.6,3.7,30.7
E00127570,50.5,3.8,45.7
E00127571,51.5,4.6,43.8
E00127572,60.7,2.7,36.6
E00127573,51.1,11.7,37.2
E00127574,62.7,3.6,33.7
E00127575,53.7,6.9,39.4
E00127576,50.5,3.2,46.3
E00127577,39.6,5.5,54.9
E00127578,50,3,47
E00127579,49,2.7,48.3
E00127580,31.7,4.9,63.4
E00127581,58.9,3.1,37.9
E00127582,57.3,5.6,37.1
E00127583,47.6,1.8,50.6
E00127584,58,5.7,36.3
E00127585,59.3,3.2,37.6
E00127586,60.8,3,36.1
E00127587,53.5,0,46.5
E00127588,61.5,7,31.6
E00127589,28.5,4.7,66.8
E00127590,56.8,2.2,41.1
E00127591,31.3,0.7,68.1
E00127592,52.5,5.4,42.2
E00127593,54.3,5.9,39.7
E00127594,45.6,2.8,51.6
E00127595,50.8,5.2,44
E00127596,60.8,4.4,34.8
E00127666,64.2,1.9,33.9
E00127667,59,1.5,39.6
