geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00097971,0,0,0.3,99.7,0
E00097972,0.3,0,1.3,98.4,0
E00097973,1.3,0,0.4,98.3,0
E00097974,0.7,0,1.1,97.5,0.7
E00097980,0,0,1.5,97.9,0.6
E00097981,0,0,0.4,99.6,0
E00097982,0,0,0.4,99.3,0.4
E00097983,0,0,0.4,99.3,0.4
E00127314,0,0,0.3,99.7,0
E00127315,0.4,0,0.4,99.2,0
E00127316,0.4,0.4,0.4,98.6,0.4
E00127317,2.6,0,0,97.4,0
E00127318,0.4,0,0.4,99.1,0
E00127319,0,0.4,1.1,98.5,0
E00127320,2.1,0.5,1,96.3,0
E00127321,0,0,1.8,98.2,0
E00127322,1.1,0,3.1,93.5,2.3
E00127323,0.4,1.1,0,96.1,2.5
E00127324,1.6,0,1,95.8,1.6
E00127325,0.4,0.4,0.8,98,0.4
E00127326,0.4,1.4,1.8,96,0.4
E00127327,0,0,0.3,98.4,1.3
E00127328,0,0,1,99,0
E00127382,6,0.7,1.4,91.5,0.2
E00127383,1.9,3.5,2.3,90.8,1.5
E00127385,3.6,2,0.7,93.5,0.3
E00127386,2.1,0,1.7,92.7,3.5
E00127387,3.4,1.2,0,95.1,0.3
E00127389,2.6,0,1.6,95.5,0.3
E00127390,10.8,0,3,86.2,0
E00127393,2,0.4,0.8,96.9,0
E00127394,0.9,1.3,3.1,94.4,0.3
E00127397,0.4,3,2.6,93.9,0
E00127398,6.5,1,2.9,86.3,3.3
E00127412,0.3,0,0.3,99.4,0
E00127424,1.1,0,1.8,96.5,0.7
E00127425,3.5,0,0.7,95.5,0.3
E00127434,0,0,0,99.7,0.3
E00127435,1.8,0,0.9,94.8,2.4
E00127436,0.7,0,2.2,97,0
E00127437,1.7,1.7,5.4,89.1,2
E00127438,3.6,1.8,0,92.8,1.8
E00127439,1.1,0.4,3.8,94.7,0
E00127440,0.6,0.6,1.1,97.8,0
E00127441,4.7,0,1.7,92.3,1.3
E00127442,0.8,0,0,92.5,6.7
E00127443,1.6,0,0,98.4,0
E00127444,0,0,0.7,98.3,1
E00127445,0.3,0,1.6,95.9,2.2
E00127446,0,0,1.4,98.6,0
E00127447,0.4,0,0.4,99.3,0
E00127448,1,0,2.3,96.7,0
E00127449,0,0.3,0,99.7,0
E00127450,1.4,0.4,1.4,96.8,0
E00127451,3.3,0,2.4,93.8,0.5
E00127452,0,1.6,1,97.1,0.3
E00127453,0.7,0,1.8,95.3,2.2
E00127454,2.4,0,1.9,95.1,0.5
E00127455,2.9,0.7,1.1,93,2.2
E00127456,1.6,0,0,98.4,0
E00127457,0,0,3.7,95.4,0.9
E00127458,2.2,0.4,0,95.5,1.8
E00127459,0.3,0,0,99.7,0
E00127460,0,0,1.3,98.7,0
E00127461,0.5,0,0.5,98.6,0.5
E00127462,0.4,0,0.4,99.2,0
E00127463,1.2,0,0,97.1,1.7
E00127464,0.4,0,0.8,98.4,0.4
E00127465,0.4,0,0.8,98.8,0
E00127466,1.1,0.4,0.4,98.1,0
E00127467,3.8,0,1.3,94.4,0.4
E00127468,1.1,0,0,98.9,0
E00127469,0.6,1.7,0.6,97.1,0
E00127470,1.1,0,0,98.9,0
E00127471,2.8,0,0.7,95.8,0.7
E00127472,2.9,0,0,95.9,1.2
E00127473,0.4,0,0.4,99.3,0
E00127474,1.4,0,0.7,97.9,0
E00127475,5.8,3.1,0.3,88,2.7
E00127476,0.8,0,0.4,98.9,0
E00127477,0,0,1.5,98.5,0
E00127478,0,0.4,2.2,97.4,0
E00127479,0,0,0,99.1,0.9
E00127480,0.7,0,0.3,99,0
E00127481,2.1,0,0.4,97.5,0
E00127482,1.3,0.3,1.6,96.6,0.3
E00127483,1.3,0.3,1.6,95.8,1
E00127484,0,0.4,1.8,97.8,0
E00127485,3.1,0.4,0,96.5,0
E00127486,0.4,0,1.5,97.8,0.4
E00127487,0,0.6,1,98.1,0.3
E00127488,0,0,0.7,99.3,0
