geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00097971,63.4,30.3,0,6.2
E00097972,47.3,43.3,0.7,8.7
E00097973,54.1,32.4,0.9,12.6
E00097974,58.9,29.8,1.6,9.7
E00097980,35.9,33.1,17.9,13.1
E00097981,64,26.1,1.8,8.1
E00097982,53.8,39.3,1.7,5.1
E00097983,47.1,38,5,9.9
E00127314,55.5,33.6,3.9,7
E00127315,51.8,39.5,0,8.8
E00127316,53.6,9.9,1.3,35.1
E00127317,59.9,24.5,1.4,14.3
E00127318,69.2,13.1,2.3,15.4
E00127319,62.2,31.5,0,6.3
E00127320,54.8,10.5,5.6,29
E00127321,70.6,12.7,0.8,15.9
E00127322,26.8,18.9,0,54.3
E00127323,48.8,30.7,0,20.5
E00127324,55.3,11.8,1.3,31.6
E00127325,34.4,37.6,3.2,24.8
E00127326,25.3,40.4,2,32.3
E00127327,47.4,41.4,0.8,10.5
E00127328,49.3,36.6,2.2,11.9
E00127382,57.4,34.5,0,8.1
E00127383,23.2,32.6,0.7,43.5
E00127385,59.8,33.1,0,7.1
E00127386,57.6,35.6,0,6.8
E00127387,62.3,32.6,1.4,3.6
E00127389,13.7,24.4,13.7,48.1
E00127390,16.7,35.8,7.5,40
E00127393,6.4,15.5,68.2,10
E00127394,12.6,12.6,61.5,13.3
E00127397,18.8,18.8,44.4,17.9
E00127398,35,49.6,0,15.4
E00127412,39.7,43,2,15.2
E00127424,55,23.5,2,19.5
E00127425,49.6,35.3,1.7,13.4
E00127434,29,29.8,15.3,25.8
E00127435,42.1,42.9,2.3,12.8
E00127436,11.6,7.2,45.7,35.5
E00127437,10.4,16.5,14.8,58.3
E00127438,18.6,14.4,4.1,62.9
E00127439,45.1,31,2.7,21.2
E00127440,14.8,13.6,13.6,58
E00127441,11.1,2.4,10.3,76.2
E00127442,11.4,19,14.3,55.2
E00127443,39.2,41.6,0,19.2
E00127444,50,38.6,0,11.4
E00127445,39,32.4,0,28.7
E00127446,45,44.2,0,10.8
