geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00097971,97.1,2.9
E00097972,97.4,2.6
E00097973,98.7,1.3
E00097974,97.9,2.1
E00097980,97,3
E00097981,97,3
E00097982,98.2,1.8
E00097983,97.8,2.2
E00127314,99.4,0.6
E00127315,99.2,0.8
E00127316,92.5,7.5
E00127317,96.8,3.2
E00127318,96.5,3.5
E00127319,97.8,2.2
E00127320,91,9
E00127321,97.7,2.3
E00127322,95,5
E00127323,95.4,4.6
E00127324,92.9,7.1
E00127325,94.5,5.5
E00127326,95.3,4.7
E00127327,98.4,1.6
E00127328,99.4,0.6
E00127382,91.5,8.5
E00127383,89.7,10.3
E00127385,90.6,9.4
E00127386,89.9,10.1
E00127387,90.5,9.5
E00127389,86.4,13.6
E00127390,85.6,14.4
E00127393,89.9,10.1
E00127394,92.5,7.5
E00127397,88.2,11.8
E00127398,88.6,11.4
E00127412,98.6,1.4
E00127424,93,7
E00127425,93.5,6.5
E00127434,91.5,8.5
E00127435,90.3,9.7
E00127436,90.6,9.4
E00127437,85.1,14.9
E00127438,88,12
E00127439,92.8,7.2
E00127440,89.8,10.2
E00127441,86.6,13.4
E00127442,88,12
E00127443,93.2,6.8
E00127444,95.6,4.4
E00127445,94,6
E00127446,92.4,7.6
E00127447,91.8,8.2
E00127448,92.9,7.1
E00127449,93.9,6.1
E00127450,92.8,7.2
E00127451,85.2,14.8
E00127452,92,8
E00127453,89,11
E00127454,87.9,12.1
E00127455,91.1,8.9
E00127456,89.8,10.2
E00127457,95,5
E00127458,91.5,8.5
E00127459,96.5,3.5
E00127460,93.4,6.6
E00127461,87.3,12.7
E00127462,95,5
E00127463,93.5,6.5
E00127464,94.5,5.5
E00127465,91.6,8.4
E00127466,94,6
E00127467,96.2,3.8
E00127468,96.8,3.2
E00127469,92.9,7.1
E00127470,95.9,4.1
E00127471,96.2,3.8
E00127472,88.3,11.7
E00127473,91.8,8.2
E00127474,92.9,7.1
E00127475,78,22
E00127476,94.7,5.3
E00127477,90.7,9.3
E00127478,96.7,3.3
E00127479,91.8,8.2
E00127480,92.6,7.4
E00127481,91.5,8.5
E00127482,91.5,8.5
E00127483,87.4,12.6
E00127484,93,7
E00127485,93.8,6.3
E00127486,95.2,4.8
E00127487,94.8,5.2
E00127488,95.6,4.4
E00127489,94.1,5.9
E00127490,78.2,21.8
E00127491,86.5,13.5
E00127492,76.5,23.5
E00127493,89.1,10.9
E00127494,95.8,4.2
E00127495,93.8,6.2
E00127496,91.6,8.4
E00127497,91.6,8.4
E00127499,91.1,8.9
E00127500,96.4,3.6
E00127501,98.2,1.8
E00127502,97.8,2.2
E00127503,94.5,5.5
E00127504,95.7,4.3
E00127505,93.5,6.5
E00127506,99.4,0.6
E00127507,97,3
E00127508,97.8,2.2
E00127509,99.2,0.8
E00127512,95.7,4.3
E00127513,97.9,2.1
E00127514,96.4,3.6
E00127560,99,1
E00127561,94.4,5.6
E00127564,96.4,3.6
E00127565,95.5,4.5
E00127566,93.5,6.5
E00127567,94.9,5.1
E00127568,96.3,3.7
E00127569,92.7,7.3
E00127570,91.1,8.9
E00127571,82.4,17.6
E00127572,97.9,2.1
E00127573,79.4,20.6
E00127574,96.6,3.4
E00127575,84.5,15.5
E00127576,93.3,6.7
E00127577,91.5,8.5
E00127578,94.5,5.5
E00127579,96.5,3.5
E00127580,89.2,10.8
E00127581,94.5,5.5
E00127582,97.6,2.4
E00127583,94.1,5.9
E00127584,91.4,8.6
E00127585,93.7,6.3
E00127586,97.6,2.4
E00127587,96,4
E00127588,93.8,6.2
E00127589,96,4
E00127590,94.6,5.4
E00127591,96.1,3.9
E00127592,88.6,11.4
E00127593,90.8,9.2
E00127594,92.5,7.5
E00127595,94.1,5.9
E00127596,92.6,7.4
E00127666,95.5,4.5
E00127667,95,5
E00127668,95.6,4.4
E00127669,95,5
E00127671,95.5,4.5
E00127673,96.6,3.4
E00127674,94.7,5.3
E00127675,90.3,9.7
E00127677,91.7,8.3
E00127678,87.9,12.1
E00127679,90.8,9.2
E00127681,78.6,21.4
E00127686,94.3,5.7
E00127694,97,3
E00127697,94.1,5.9
E00127702,95.3,4.7
E00127703,94.2,5.8
E00127704,98.5,1.5
E00127705,95.5,4.5
E00127706,97.7,2.3
E00127707,99,1
E00127708,95.9,4.1
E00127709,97.7,2.3
E00127710,95.2,4.8
E00127711,96,4
E00127712,96.4,3.6
E00127713,94.9,5.1
E00127714,98.4,1.6
E00127715,99.7,0.3
E00127716,97.2,2.8
E00127717,97.5,2.5
E00127718,96.7,3.3
E00127719,95.7,4.3
E00127720,95.5,4.5
E00127721,94.8,5.2
E00127722,96,4
E00127723,94.8,5.2
E00127724,98.1,1.9
E00127725,92.9,7.1
E00127726,91,9
E00127745,94.7,5.3
E00127746,93.3,6.7
E00127747,91.8,8.2
E00127748,93.2,6.8
E00127749,90,10
E00127750,92.7,7.3
E00127751,90.8,9.2
E00127752,92.5,7.5
E00127753,94.7,5.3
E00127754,93,7
E00127755,97.2,2.8
