areacd,country_of_birth_3a-001,country_of_birth_3a-002
W00007124,99.6,0.4
W00007125,99.7,0.3
W00007126,98.6,1.4
W00007127,99.4,0.6
W00007197,97.6,2.4
W00007198,95.2,4.8
W00007199,96.5,3.5
W00007200,97.5,2.5
W00007201,98.1,1.9
W00007202,98.9,1.1
W00007203,98.8,1.2
W00007204,98.8,1.2
W00007205,97.9,2.1
W00007206,99.7,0.3
W00007207,98.6,1.4
W00007208,99.7,0.3
W00007209,98.1,1.9
W00007210,97.9,2.1
W00007211,96.7,3.3
W00007212,96.5,3.5
W00007355,98.1,1.9
W00007356,95.7,4.3
W00007357,95.3,4.7
W00007358,98.6,1.4
W00007359,98.4,1.6
W00007360,100,0
W00007468,98.1,1.9
W00007469,98.2,1.8
W00007470,100,0
W00007471,100,0
W00007472,96.3,3.7
W00007473,97.3,2.7
W00007474,99.5,0.5
W00007475,99.6,0.4
W00007517,99.1,0.9
W00007518,98.4,1.6
W00007519,99.2,0.8
W00007520,98.6,1.4
W00007521,96.8,3.2
W00007522,100,0
W00007523,98.9,1.1
W00007524,99.7,0.3
W00007525,98.4,1.6
W00007526,96.4,3.6
W00007527,97.4,2.6
W00007528,95.9,4.1
W00007529,97.5,2.5
W00007530,99.6,0.4
W00007531,97.5,2.5
W00007532,98.2,1.8
W00007533,96.2,3.8
W00007534,97.4,2.6
W00007535,98.6,1.4
W00007536,98.6,1.4
W00007537,98.4,1.6
W00007538,99.2,0.8
W00007539,95.5,4.5
W00007556,98.2,1.8
W00007557,94.2,5.8
W00007558,97.7,2.3
W00007559,94.1,5.9
W00007560,97.7,2.3
W00007561,99.3,0.7
W00007562,98.8,1.2
W00007563,97.7,2.3
W00007564,98.1,1.9
W00007565,86.1,13.9
W00007566,91.8,8.2
W00007567,97.8,2.2
W00007568,97.4,2.6
W00007569,95.9,4.1
W00007570,95.9,4.1
W00007571,97.4,2.6
W00007572,98.8,1.2
W00007573,97.8,2.2
W00007574,96.6,3.4
W00007575,99.2,0.8
W00007576,97.5,2.5
W00007577,98.3,1.7
W00007578,96.6,3.4
W00007579,98.1,1.9
W00007580,98.8,1.2
W00007581,95.1,4.9
W00007582,96.9,3.1
W00007583,95.1,4.9
W00007584,96.2,3.8
W00007585,96.4,3.6
W00007586,97.3,2.7
W00007587,97.6,2.4
W00007588,99.4,0.6
W00007589,98.3,1.7
W00007606,98.3,1.7
W00007607,95.8,4.2
W00007609,96.9,3.1
W00007610,97.5,2.5
W00007611,97.9,2.1
W00007612,96.6,3.4
W00007613,98.1,1.9
W00007614,94.2,5.8
W00007615,94,6
W00007616,95.9,4.1
W00007618,96.9,3.1
W00007619,98,2
W00007620,94,6
W00007621,98.5,1.5
W00007622,96.7,3.3
W00007623,96.9,3.1
W00007624,92.9,7.1
W00007625,95.8,4.2
W00007626,95,5
W00007627,87.3,12.7
W00007628,96,4
W00007629,98.6,1.4
W00007630,93.2,6.8
W00007631,95,5
W00007632,86,14
W00007633,92.5,7.5
W00007634,99,1
W00007635,92.8,7.2
W00007636,99.7,0.3
W00007637,99,1
W00007638,96.6,3.4
W00007640,99.2,0.8
W00007641,100,0
W00007642,98.6,1.4
W00007643,99.1,0.9
W00007644,96.4,3.6
W00007645,99.6,0.4
W00007646,97.2,2.8
W00007647,98.4,1.6
W00007665,98.7,1.3
W00007666,99.7,0.3
W00007668,95.5,4.5
W00007672,99.5,0.5
W00007673,99.3,0.7
W00007674,96.2,3.8
W00007675,97.7,2.3
W00007676,95.8,4.2
W00007677,96.1,3.9
W00007678,95.5,4.5
W00007679,96.2,3.8
W00007680,98.1,1.9
W00007681,100,0
W00007682,95.5,4.5
W00007683,99.3,0.7
W00007684,96,4
W00007685,93.1,6.9
W00007686,95.1,4.9
W00007687,99.2,0.8
W00007688,98,2
W00007689,99,1
W00007690,98.4,1.6
W00007691,96.2,3.8
W00007692,95.1,4.9
W00007693,99.2,0.8
W00007694,99.2,0.8
W00007695,98.7,1.3
W00007696,99,1
W00007697,98.7,1.3
W00007698,98,2
W00007699,97.2,2.8
W00007700,95.9,4.1
W00007701,94.4,5.6
W00007702,94.1,5.9
W00007703,98.2,1.8
W00007704,85.2,14.8
W00007705,98.6,1.4
W00007706,97.3,2.7
W00007707,98.3,1.7
W00007708,99.2,0.8
W00007709,98.7,1.3
W00007719,95.7,4.3
W00007720,90.8,9.2
W00007721,99.2,0.8
W00007722,96.6,3.4
W00007723,100,0
W00007724,94,6
W00007725,98.6,1.4
W00007726,87.1,12.9
W00007727,98.1,1.9
W00007728,96.3,3.7
W00007729,93.7,6.3
W00007730,95.1,4.9
W00007731,97.7,2.3
W00007732,98.8,1.2
W00007733,93.5,6.5
W00007734,99,1
W00007735,95.2,4.8
W00007736,98.4,1.6
W00007737,95.7,4.3
W00007738,95.8,4.2
W00007739,95.5,4.5
W00007740,95.2,4.8
W00007741,98.6,1.4
W00009795,98.2,1.8
W00009796,93.8,6.2
W00010316,96,4
W00010336,97.4,2.6
W00010350,98.7,1.3
