areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00007124,33.3,28.9,31.6,6.1
W00007125,28.2,32.3,21.8,17.7
W00007126,29,33.1,16.9,21
W00007127,26,26,24.4,23.6
W00007197,37.3,34.8,17.4,10.6
W00007198,55.4,23.1,16.2,5.4
W00007199,30.8,39.2,13.1,16.9
W00007200,46.6,26.3,12.7,14.4
W00007201,44.2,36.3,11.5,8
W00007202,35.5,32.3,17.7,14.5
W00007203,26.8,36.6,17.9,18.8
W00007204,50,25.8,12.1,12.1
W00007205,35,43.1,14.6,7.3
W00007206,27.3,39.4,20.5,12.9
W00007207,21.8,28.2,27.3,22.7
W00007208,22.5,28.7,24.8,24
W00007209,32.7,25.2,19.6,22.4
W00007210,20.9,30.4,27,21.7
W00007211,19.1,41.2,13.7,26
W00007212,58.1,28.6,4.8,8.6
W00007355,34.4,38.4,15.2,12
W00007356,36.5,34.6,16.4,12.6
W00007357,26.4,40.8,20.8,12
W00007358,33.1,33.9,18.9,14.2
W00007359,32.6,38.1,16.6,12.7
W00007360,31.9,41.7,18.1,8.3
W00007468,29.8,29,20.6,20.6
W00007469,34.7,30.6,21,13.7
W00007470,35.1,44,9.7,11.2
W00007471,23.8,43.4,13.9,18.9
W00007472,34.5,33.8,20.1,11.5
W00007473,32.1,38.9,13,16
W00007474,17.3,38.8,17.3,26.6
W00007475,41.5,37.8,11.1,9.6
W00007517,36.2,31.4,18.1,14.3
W00007518,24,31.4,19.8,24.8
W00007519,42.3,30.1,14.6,13
W00007520,28.6,38.5,18.7,14.3
W00007521,21.2,41.8,18.8,18.2
W00007522,30.3,36.1,17.2,16.4
W00007523,24.6,37.7,22.1,15.6
W00007524,31.8,31.8,22,14.4
W00007525,27.4,33.3,24.4,14.8
W00007526,34.6,36.2,11.8,17.3
W00007527,24.2,36.4,19.7,19.7
W00007528,19.5,39,21.2,20.3
W00007529,25,47.6,14.5,12.9
W00007530,27.4,48.1,14.8,9.6
W00007531,40,29.1,14.5,16.4
W00007532,26.2,34.4,25.4,13.9
W00007533,30.6,33.1,17.7,18.5
W00007534,30.2,37.1,19.8,12.9
W00007535,21.7,48.1,17.1,13.2
W00007536,33.6,32.8,18.8,14.8
W00007537,35.1,31.5,15.3,18
W00007538,28.8,39.8,18.6,12.7
W00007539,33.7,28.7,17.8,19.8
W00007556,27.6,33.3,20.5,18.6
W00007557,45.9,33.3,11.7,9
W00007558,26.1,29.7,23.4,20.7
W00007559,48.6,28.2,12.7,10.6
W00007560,39.8,34.3,12,13.9
W00007561,29.8,38.8,16.5,14.9
W00007562,46.3,24.8,16.5,12.4
W00007563,33.3,37.4,13,16.3
W00007564,26.7,33.6,21.4,18.3
W00007565,45.3,32,12.5,10.2
W00007566,59.7,26.9,7.6,5.9
W00007567,30,35.8,20,14.2
W00007568,29.2,30.8,29.2,10.8
W00007569,75.8,18.7,3.3,2.2
W00007570,24.8,31.6,23.9,19.7
W00007571,21.7,37.5,19.2,21.7
W00007572,32.5,35.1,17.5,14.9
W00007573,50,36.3,7.8,5.9
W00007574,38.3,23.3,15.8,22.6
W00007575,40.5,35.5,10.7,13.2
W00007576,42.9,29.8,15.5,11.8
W00007577,34.8,32.6,14.8,17.8
W00007578,45.7,31.5,14.2,8.7
W00007579,33.9,33.9,14.9,17.4
W00007580,33.9,38.4,11.6,16.1
W00007581,33.3,32.6,15.6,18.5
W00007582,32.8,36.1,23,8.2
W00007583,34.9,37.2,17.8,10.1
W00007584,13.2,54.5,20.7,11.6
W00007585,17.2,45.3,22.7,14.8
W00007586,45.1,38.5,12.3,4.1
W00007587,26.7,30.8,24.2,18.3
W00007588,29,31,24.8,15.2
W00007589,27.3,42.4,14.4,15.9
W00007606,41.4,25,24.1,9.5
W00007607,16.2,45.2,20.6,18
W00007609,37,32.8,13.4,16.8
W00007610,35.9,34.2,17.9,12
W00007611,23.2,38.4,25.6,12.8
W00007612,29.5,45,13.2,12.4
W00007613,31.3,26.3,19.7,22.7
W00007614,25.7,35.8,20.3,18.2
W00007615,32.3,34.6,15.4,17.7
W00007616,42.9,35.7,8,13.4
W00007618,25.6,37.6,22.4,14.4
W00007619,24.4,34.1,20.3,21.1
W00007620,53.6,30.4,8.9,7.1
W00007621,27.1,27.1,25.6,20.2
W00007622,21.1,32,21.1,25.8
W00007623,25.9,33.3,25.9,14.9
W00007624,69.9,21.4,3.9,4.9
W00007625,32.4,33.8,21.8,12
W00007626,34.8,36.9,14.2,14.2
W00007627,68.9,21.7,6.6,2.8
W00007628,34.5,30.1,20.4,15
W00007629,24.4,25.2,24.4,26
W00007630,39.2,28.3,19.2,13.3
W00007631,26.4,36.4,14.7,22.5
W00007632,41.7,31.5,15.7,11
W00007633,40,31.7,15.8,12.5
W00007634,33.9,38.8,17.6,9.7
W00007635,31.7,22.8,21.8,23.8
W00007636,25.4,29.2,20.8,24.6
W00007637,39.4,39.4,15.4,5.8
W00007638,41.5,30.5,15.3,12.7
W00007640,17.7,41.8,16.3,24.1
W00007641,41.4,31.7,15.2,11.7
W00007642,26.3,37.5,17.1,19.1
W00007643,38.9,37.2,8,15.9
W00007644,30.2,37.1,24.1,8.6
W00007645,35.1,39.5,14.9,10.5
W00007646,35,35.8,16.7,12.5
W00007647,29.9,29.2,19.7,21.2
W00007665,37.1,38.4,13.2,11.3
W00007666,25.4,32.8,19.4,22.4
W00007668,32.8,35.5,17.2,14.5
W00007672,45.3,30.5,5.3,18.9
W00007673,34.8,30.4,20,14.8
W00007674,28,43.2,14.4,14.4
W00007675,20.4,43.5,18.5,17.6
W00007676,28.6,38.7,20.2,12.6
W00007677,40.3,33.9,13.7,12.1
W00007678,34.3,33.6,17.1,15
W00007679,24.4,41.5,21.1,13
W00007680,30.5,43,20.3,6.3
W00007681,18.5,46,18.5,16.9
W00007682,22,29.8,19.1,29.1
W00007683,20.9,31.8,19.1,28.2
W00007684,28.1,37.2,19,15.7
W00007685,37.7,37.7,14,10.5
W00007686,23.8,45.4,20,10.8
W00007687,33.1,43.2,13.6,10.2
W00007688,46.3,27.6,17.2,9
W00007689,54.9,28.7,9.8,6.6
W00007690,17.3,39.3,18,25.3
W00007691,22.7,38.6,20.5,18.2
W00007692,27,39.3,22.1,11.5
W00007693,22.1,40.5,21.5,16
W00007694,25,38.9,22.2,13.9
W00007695,38.9,22.2,23.1,15.7
W00007696,42.2,45,9.2,3.7
