areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00007124,2.7,32.7,64.6
W00007125,8.9,28.5,62.6
W00007126,6.4,28.8,64.8
W00007127,7.4,26.4,66.1
W00007197,3.8,37.3,58.9
W00007198,4.6,55,40.5
W00007199,6.1,31.3,62.6
W00007200,4.2,46.6,49.2
W00007201,0,44.2,55.8
W00007202,0.8,34.2,65
W00007203,3.5,26.1,70.4
W00007204,4.8,49.6,45.6
W00007205,2.4,35,62.6
W00007206,1.5,27.5,71
W00007207,3.5,21.2,75.2
W00007208,4,23.4,72.6
W00007209,0.9,32.1,67
W00007210,6.1,22.6,71.3
W00007211,2.3,18.9,78.8
W00007212,5.8,58.7,35.6
W00007355,3.9,33.6,62.5
W00007356,3.2,36.7,60.1
W00007357,4.8,26.6,68.5
W00007358,3.1,32.6,64.3
W00007359,4.4,33.1,62.4
W00007360,2,30.5,67.5
W00007468,7.5,30.1,62.4
W00007469,3.2,34.1,62.7
W00007470,3,35.6,61.5
W00007471,4.8,23,72.2
W00007472,2.9,33.1,64
W00007473,6.6,32.8,60.6
W00007474,6.5,17.4,76.1
W00007475,0.7,41,58.2
W00007517,4.6,35.8,59.6
W00007518,5.9,24.4,69.7
W00007519,2.1,42.3,55.6
W00007520,2.2,28.3,69.6
W00007521,4.7,21.1,74.3
W00007522,5.6,30.6,63.7
W00007523,1.7,26.1,72.3
W00007524,4.6,30.5,64.9
W00007525,1.5,26.9,71.6
W00007526,3.1,35.4,61.4
W00007527,5.4,25.4,69.2
W00007528,4.2,20.2,75.6
W00007529,6.8,23.7,69.5
W00007530,2.3,28,69.7
W00007531,4.5,40,55.5
W00007532,8.9,26,65
W00007533,2.5,30.3,67.2
W00007534,1.7,29.4,68.9
W00007535,3.1,21.9,75
W00007536,5.5,33.9,60.6
W00007537,3.6,34.8,61.6
W00007538,3.3,29.2,67.5
W00007539,5.7,32.1,62.3
W00007556,3.3,27.3,69.3
W00007557,5.3,45.6,49.1
W00007558,6.2,26.5,67.3
W00007559,4.9,47.9,47.2
W00007560,0,39.8,60.2
W00007561,1.6,29.5,68.9
W00007562,0,45.2,54.8
W00007563,5.6,33.1,61.3
W00007564,2.3,27.8,69.9
W00007565,4.6,44.3,51.1
W00007566,2.6,59.8,37.6
W00007567,0.8,30,69.2
W00007568,5.1,28.3,66.7
W00007569,0,75.6,24.4
W00007570,4.3,25,70.7
W00007571,5,20.7,74.4
W00007572,0,34.2,65.8
W00007573,1,50,49
W00007574,6.1,37.4,56.5
W00007575,0,40.8,59.2
W00007576,0,43.4,56.6
W00007577,3.8,35.9,60.3
W00007578,3.9,45,51.2
W00007579,2.5,33.3,64.2
W00007580,4.5,34.2,61.3
W00007581,5.2,33.6,61.2
W00007582,2.4,35.7,61.9
W00007583,1.6,35.7,62.7
W00007584,6.5,12.1,81.5
W00007585,3.2,17.5,79.4
W00007586,2.4,44.7,52.8
W00007587,7.6,26.1,66.4
W00007588,2.1,28.8,69.2
W00007589,2.3,27.5,70.2
W00007606,3.5,40.4,56.1
W00007607,2.7,16.2,81.1
W00007609,1.7,39,59.3
W00007610,4.2,35.6,60.2
W00007611,0,23.8,76.2
W00007612,2.4,29.9,67.7
W00007613,6.5,31,62.5
W00007614,7.5,26,66.4
W00007615,6.1,32.1,61.8
W00007616,5.4,42.3,52.3
W00007618,1.6,25,73.4
W00007619,5.6,25,69.4
W00007620,4.3,53,42.6
W00007621,3.2,27.8,69
W00007622,4.7,21.1,74.2
W00007623,4.5,26.1,69.3
W00007624,0,70.4,29.6
W00007625,2.9,33.1,64
W00007626,2.1,34.3,63.6
W00007627,3.8,68.9,27.4
W00007628,4.3,34.5,61.2
W00007629,6.2,24.6,69.2
W00007630,4.1,38.5,57.4
W00007631,5.4,26.4,68.2
W00007632,5.5,41.7,52.8
W00007633,3.4,39.5,57.1
W00007634,1.3,33.6,65.1
W00007635,1.1,33.7,65.3
W00007636,5.3,24.4,70.2
W00007637,1.9,38.1,60
W00007638,0.8,43,56.2
W00007640,2.8,17.6,79.6
W00007641,2.8,42,55.2
W00007642,3.9,26,70.1
W00007643,1.8,38.7,59.5
W00007644,2.6,30.2,67.2
W00007645,2.6,35.1,62.3
W00007646,3.3,35,61.7
W00007647,0.7,30.6,68.7
W00007665,1.9,37.3,60.8
W00007666,2.2,24.5,73.4
W00007668,2.7,33.2,64.1
W00007672,1,45.8,53.1
W00007673,2.2,35.1,62.7
W00007674,3.4,27.7,68.9
W00007675,6.3,21.6,72.1
W00007676,1.7,27.7,70.6
W00007677,4,39.7,56.3
W00007678,3.6,34.3,62
W00007679,0,23.4,76.6
W00007680,3.1,30.2,66.7
W00007681,4.8,18.3,77
W00007682,9.4,21.6,69.1
W00007683,6.4,22,71.6
W00007684,5.8,28.1,66.1
W00007685,7,39.1,53.9
W00007686,3,23.5,73.5
