areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00007124,53.6,30.6,2.4,9.6,3.8
W00007125,52.3,30.9,5.8,9.9,1.2
W00007126,33.2,36.6,6.3,21.4,2.5
W00007127,47.1,35.8,3.5,11.3,2.3
W00007197,41.9,38.8,3.8,13.1,2.3
W00007198,26.1,43.5,6.3,21.3,2.9
W00007199,24.3,39.4,6.6,27,2.7
W00007200,41.2,37.7,6.4,13.2,1.5
W00007201,32.3,43.8,8.3,14.1,1.6
W00007202,38.1,38.1,4.1,17.4,2.3
W00007203,26.2,42.2,4.9,24.8,1.9
W00007204,39.3,35.2,7.8,15.1,2.7
W00007205,34.8,37.6,7.6,15.2,4.8
W00007206,20.2,47.2,7.9,23,1.6
W00007207,31,40.7,5.1,21.8,1.4
W00007208,36,38.4,3.2,19.2,3.2
W00007209,34,46.8,3.9,12.3,3
W00007210,25.7,49.1,8.4,16.4,0.4
W00007211,22.3,44.2,6.4,24.7,2.5
W00007212,33.1,31.2,7.8,24.7,3.2
W00007355,38.7,34.8,4.8,16.5,5.2
W00007356,29.8,36.3,6.5,21.4,6.1
W00007357,23,48.4,6,20.6,2
W00007358,40.1,44.8,3.9,8.2,3
W00007359,34,40.4,4.8,16.7,4.2
W00007360,26.1,51,6.1,14.9,1.9
W00007468,39.3,39.7,4.2,13,3.8
W00007469,38.8,42.7,4.9,11.2,2.4
W00007470,34.6,41.9,4.3,16.7,2.6
W00007471,21.2,44.2,8,23,3.5
W00007472,25.2,37.8,5.9,28.3,2.8
W00007473,19,39.2,6.1,30.8,4.9
W00007474,38,42.1,6.5,10.3,3.1
W00007475,39.8,41.6,4.9,10.2,3.5
W00007517,37.2,38.2,3,16.1,5.5
W00007518,25.8,49.6,3.7,18.4,2.5
W00007519,30.3,37.3,4.8,25.2,2.4
W00007520,13.6,43.8,5.7,34.1,2.8
W00007521,14.2,41.3,7.7,33.6,3.2
W00007522,15.2,45.9,6.5,32.5,0
W00007523,24.7,43,5.5,23.4,3.4
W00007524,34.4,41.9,3.6,18.2,2
W00007525,14.1,41.1,6.1,35.7,3
W00007526,30.1,40.7,6.2,19,4
W00007527,19.8,41.1,8.9,28.7,1.6
W00007528,34,41.1,6.2,14.8,3.8
W00007529,14.8,37.2,10,36.8,1.2
W00007530,17.9,40.2,5.6,29.1,7.2
W00007531,32.3,37.1,8.6,17.2,4.8
W00007532,24.7,44.2,4.8,23.8,2.6
W00007533,30.7,40.5,6.8,19.5,2.4
W00007534,46.2,34.2,4.6,13.1,1.9
W00007535,21.3,34.9,7.6,32.9,3.2
W00007536,32.4,45.8,4.4,14.2,3.1
W00007537,26.6,42.7,8.3,19.3,3.1
W00007538,12.9,41.5,8,34.4,3.1
W00007539,16.3,40,7.9,32.6,3.2
W00007556,22.4,40.5,5,30.8,1.2
W00007557,19.3,47.2,7.4,22.2,4
W00007558,29.3,42.3,7.4,17.7,3.3
W00007559,26,43.7,3.5,25.5,1.3
W00007560,22.9,41.3,7.8,24,3.9
W00007561,21.8,43.2,3.8,29.5,1.7
W00007562,28.1,42.4,4.4,20.7,4.4
W00007563,33,44.3,4.7,15.6,2.4
W00007564,16.5,44.8,3.8,33.3,1.5
W00007565,31.9,40.2,6.4,21.6,0
W00007566,32.2,32.2,5.8,25.7,4.1
W00007567,24.6,39.5,7,25.4,3.5
W00007568,31.1,40.2,5.4,21.2,2.1
W00007569,42.6,38.3,2.6,11.3,5.2
W00007570,23.4,40,5.5,25.5,5.5
W00007571,27.1,43.3,5.3,21.9,2.4
W00007572,27.5,44.4,3.9,23.2,1
W00007573,34.1,31.7,7.2,24,2.9
W00007574,30.9,45.7,5.8,15.6,2.1
W00007575,28.3,42.9,7.3,19.5,2
W00007576,25.6,46.5,7,18.3,2.6
W00007577,35.8,38.6,6.3,19.3,0
W00007578,21.5,48.3,5.4,19,5.9
W00007579,28.7,49,3,16.3,3
W00007580,27.1,49,7.1,13.3,3.3
W00007581,28.8,43.8,6.7,17.9,2.9
W00007582,25.8,41.9,2.8,26.7,2.8
W00007583,25.7,44.7,4.4,22.1,3.1
W00007584,16.2,38.7,6.6,36.5,1.8
W00007585,15,43.6,5.3,34.2,1.9
W00007586,34,34.5,9.6,16.8,5.1
W00007587,34,39.9,5,18.5,2.5
W00007588,17,43.3,8.7,29.2,1.8
W00007589,29.2,44.9,4.5,17.3,4.1
W00007606,38.5,39.6,6.4,12.8,2.7
W00007607,19,45.4,3.6,29.1,2.9
W00007609,21.2,50,8,18.9,1.9
W00007610,34.4,39,7.7,18.5,0.5
W00007611,23.5,42,8,24.8,1.7
W00007612,24.9,51.1,3.6,14.7,5.8
W00007613,34.1,43.8,4.6,14,3.5
W00007614,21.4,49.8,4.9,20.7,3.2
W00007615,28.5,44.2,5,18.6,3.7
W00007616,29.1,39,8.2,22,1.6
W00007618,21.1,45,5.8,26.4,1.7
W00007619,35.1,44.4,1.3,15.1,4.2
W00007620,43.8,37.9,6.5,11.8,0
W00007621,37.9,40.3,4.9,14.4,2.5
W00007622,34.6,39.4,6.1,18.3,1.6
W00007623,14.9,48.2,5.6,29.1,2.2
W00007624,34.2,34.2,6.2,21.2,4.1
W00007625,19.7,51.2,6.3,20.1,2.8
W00007626,24.3,44.9,8.1,22.7,0
W00007627,31.1,24.4,11.7,15.6,17.2
W00007628,17.2,52,4,24.2,2.5
W00007629,30.9,43.9,5.2,16.4,3.7
W00007630,23.3,50.7,4.1,19.6,2.3
W00007631,19.8,47.4,5.6,26.9,0.4
W00007632,25.7,47.2,4.1,19.3,3.7
W00007633,29.2,44.6,3.6,21,1.5
W00007634,19.8,46.2,6.3,26.1,1.5
W00007635,31.1,41.3,5.4,18,4.2
W00007636,11.6,45.6,3.5,37.1,2.3
W00007637,25.1,45,9.4,18.7,1.8
W00007638,25.8,37.4,6.6,25.8,4.5
W00007640,13.2,46.6,5.7,33.1,1.4
W00007641,20,50.4,4.8,23,1.7
W00007642,17.1,40.8,4.5,34.6,3.1
W00007643,30.6,39.9,8.3,18.7,2.6
W00007644,16.8,47,6.9,26.7,2.5
W00007645,27.7,42.7,4.4,20.9,4.4
W00007646,21.1,46.4,8.1,22,2.4
W00007647,29.8,38.2,6.7,22.3,2.9
W00007665,26.9,39.8,5.3,25,3
W00007666,33.9,47.5,4.7,13.6,0.4
W00007668,26.2,36.4,4.1,29.4,3.8
W00007672,38.4,35.1,8.6,13.2,4.6
W00007673,37.7,39.7,1.7,16.7,4.2
W00007674,22.7,38.9,6.1,31,1.3
W00007675,40.5,36.7,3.7,15.8,3.3
W00007676,28.9,46.3,5.5,13.3,6
W00007677,35.7,40.5,3.3,16.7,3.8
W00007678,30.9,40.2,6.1,19.9,2.8
W00007679,19,41.8,7.6,27,4.6
W00007680,29.5,35.5,9,24.8,1.3
W00007681,14.9,42,9.5,33.6,0
W00007682,33.3,46.3,4.1,12.6,3.7
W00007683,25.9,46.4,7.5,17.6,2.5
W00007684,22.6,42.7,8.1,20.5,6
W00007685,31.3,36.4,6.1,23.4,2.8
W00007686,19.4,44,8.5,25.8,2.4
W00007687,26.2,47,7.4,13.9,5.4
W00007688,40.2,39.7,5.2,11.9,3.1
W00007689,33.2,34.7,8.3,19.2,4.7
W00007690,14.7,40.6,5.6,36.9,2.2
W00007691,22.7,40.2,8.2,26.8,2.1
W00007692,24.5,39.9,8.6,24,3
W00007693,15.9,42.1,7.6,31.7,2.7
W00007694,37.5,36,7,15.5,4
W00007695,45.6,36.1,2.8,10,5.6
W00007696,55.2,33.3,6.9,4.6,0
W00007697,35.6,41.5,7.2,15.3,0.4
W00007698,21.4,40.9,5.5,29.5,2.7
W00007699,37.2,34,5.1,20.5,3.2
W00007700,37.9,39.8,5.2,14.2,2.8
W00007701,25.8,36.8,11,24.4,1.9
W00007702,22.9,39,11,23.4,3.7
W00007703,21.6,44.6,5.6,24.7,3.5
W00007704,30.2,37.8,9.3,18.6,4.1
W00007705,50.2,33,1.8,12.7,2.3
W00007706,14,39.7,8.4,36.4,1.4
W00007707,33.1,45.7,2.9,13.1,5.1
W00007708,23.3,42.9,4.8,25.7,3.3
W00007709,18.4,46.7,5.4,27,2.5
W00007719,27.7,43.4,6,20,3
W00007720,35.8,35.4,7,18.5,3.3
W00007721,49.6,27.8,6.1,15.7,0.9
W00007722,24.4,42.7,5.1,24.8,3
W00007723,40.6,45.2,3.6,9.6,1
W00007724,49.4,27.6,6.4,15.4,1.3
W00007725,33.2,40.4,5.1,18.7,2.6
W00007726,34.2,44,4.2,15.3,2.3
W00007727,24.3,46.3,5.1,21.6,2.7
W00007728,15.3,42.8,10.5,28.4,3.1
W00007729,43.2,36.4,3.7,11.7,4.9
W00007730,35.3,44.9,4.3,15,0.5
W00007731,22.1,40.7,4,31.4,1.8
W00007732,27.3,52.4,4.2,13.3,2.8
W00007733,38.3,42.5,5.1,10.7,3.3
W00007734,28,39.8,0,30.1,2.2
W00007735,21.6,43.2,9.3,22,4
W00007736,25.2,46.1,4.3,22.9,1.6
W00007737,37.1,38.1,3.3,18.6,2.9
W00007738,35.5,38.5,3.7,20.3,2
W00007739,37.3,39.2,2.8,18.4,2.4
W00007740,46.4,28.1,6.8,16.1,2.6
W00007741,29.9,38.2,2,28.7,1.2
W00009795,39.4,42.3,2.4,13,2.9
