areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
W00007124,32.9,67.1
W00007125,36.2,63.8
W00007126,48.1,51.9
W00007127,37.6,62.4
W00007197,27.2,72.8
W00007198,30.2,69.8
W00007199,32.9,67.1
W00007200,28.9,71.1
W00007201,53.1,46.9
W00007202,37.7,62.3
W00007203,40.2,59.8
W00007204,26.3,73.7
W00007205,38.3,61.7
W00007206,37.2,62.8
W00007207,36.9,63.1
W00007208,36.9,63.1
W00007209,41.2,58.8
W00007210,40.9,59.1
W00007211,51.4,48.6
W00007212,33.3,66.7
W00007355,29.6,70.4
W00007356,41,59
W00007357,46.5,53.5
W00007358,32.2,67.8
W00007359,37.9,62.1
W00007360,45.6,54.4
W00007468,38.7,61.3
W00007469,20.8,79.2
W00007470,46.8,53.2
W00007471,41.4,58.6
W00007472,42.6,57.4
W00007473,51.2,48.8
W00007474,35.8,64.2
W00007475,26.1,73.9
W00007517,33.5,66.5
W00007518,44.9,55.1
W00007519,43,57
W00007520,48.3,51.7
W00007521,60.4,39.6
W00007522,47.6,52.4
W00007523,50.4,49.6
W00007524,46.4,53.6
W00007525,54.5,45.5
W00007526,41,59
W00007527,50.2,49.8
W00007528,40.1,59.9
W00007529,58.2,41.8
W00007530,54.8,45.2
W00007531,41.6,58.4
W00007532,33.3,66.7
W00007533,37.8,62.2
W00007534,40.3,59.7
W00007535,55.3,44.7
W00007536,36.9,63.1
W00007537,41.5,58.5
W00007538,56.3,43.8
W00007539,41.9,58.1
W00007556,47.2,52.8
W00007557,33.7,66.3
W00007558,34.1,65.9
W00007559,26.1,73.9
W00007560,37.6,62.4
W00007561,52.8,47.2
W00007562,35.6,64.4
W00007563,35.4,64.6
W00007564,43.7,56.3
W00007565,33.8,66.2
W00007566,33.9,66.1
W00007567,53.9,46.1
W00007568,38.2,61.8
W00007569,20.5,79.5
W00007570,42.4,57.6
W00007571,53.2,46.8
W00007572,43.2,56.8
W00007573,38.9,61.1
W00007574,33.2,66.8
W00007575,44,56
W00007576,38.7,61.3
W00007577,40.6,59.4
W00007578,36.1,63.9
W00007579,38.6,61.4
W00007580,29,71
W00007581,36.3,63.8
W00007582,38.8,61.2
W00007583,42.7,57.3
W00007584,63.3,36.7
W00007585,62.9,37.1
W00007586,31.1,68.9
W00007587,38.1,61.9
W00007588,48.5,51.5
W00007589,41.6,58.4
W00007606,25.9,74.1
W00007607,45.4,54.6
W00007609,41.9,58.1
W00007610,32.3,67.7
W00007611,41.2,58.8
W00007612,32,68
W00007613,31.2,68.8
W00007614,36.9,63.1
W00007615,38.3,61.7
W00007616,38.7,61.3
W00007618,50.6,49.4
W00007619,42.4,57.6
W00007620,20.2,79.8
W00007621,28.4,71.6
W00007622,35.1,64.9
W00007623,44.5,55.5
W00007624,29.1,70.9
W00007625,41.7,58.3
W00007626,42.4,57.6
W00007627,20.6,79.4
W00007628,34.7,65.3
W00007629,30.1,69.9
W00007630,36.2,63.8
W00007631,37.2,62.8
W00007632,30.6,69.4
W00007633,28.6,71.4
W00007634,36.7,63.3
W00007635,24.1,75.9
W00007636,57.3,42.7
W00007637,35.3,64.7
W00007638,33.5,66.5
W00007640,54.9,45.1
W00007641,34.9,65.1
W00007642,54.3,45.7
W00007643,47.1,52.9
W00007644,41.3,58.7
W00007645,49.3,50.7
W00007646,36.7,63.3
W00007647,32.1,67.9
W00007665,48.7,51.3
W00007666,45,55
W00007668,54.1,45.9
W00007672,34.7,65.3
W00007673,34.7,65.3
W00007674,54.1,45.9
W00007675,30.5,69.5
W00007676,38.1,61.9
W00007677,34,66
W00007678,37.4,62.6
W00007679,53.2,46.8
W00007680,53.1,46.9
W00007681,59.8,40.2
W00007682,28.5,71.5
W00007683,45,55
W00007684,46.8,53.2
W00007685,36.5,63.5
W00007686,55.1,44.9
W00007687,36.5,63.5
W00007688,19.1,80.9
W00007689,36.1,63.9
W00007690,55.9,44.1
W00007691,46.4,53.6
W00007692,59.8,40.2
W00007693,53.6,46.4
W00007694,38.3,61.7
W00007695,24.7,75.3
W00007696,46,54
W00007697,31.3,68.7
W00007698,47.7,52.3
W00007699,46.1,53.9
W00007700,37.9,62.1
W00007701,43.1,56.9
W00007702,48.4,51.6
W00007703,48.7,51.3
W00007704,39.2,60.8
W00007705,32.3,67.7
W00007706,48.6,51.4
W00007707,29.7,70.3
W00007708,36.8,63.2
W00007709,53.5,46.5
W00007719,32.6,67.4
W00007720,31.6,68.4
W00007721,6.1,93.9
W00007722,48.7,51.3
W00007723,27.4,72.6
W00007724,18.1,81.9
W00007725,42.7,57.3
W00007726,25.2,74.8
W00007727,30.1,69.9
W00007728,46.8,53.2
W00007729,28.6,71.4
W00007730,19.8,80.2
W00007731,53.7,46.3
W00007732,37.9,62.1
W00007733,26.5,73.5
W00007734,33,67
W00007735,48.7,51.3
W00007736,41,59
W00007737,34.6,65.4
W00007738,43,57
W00007739,34.1,65.9
W00007740,42.7,57.3
W00007741,47.6,52.4
W00009795,29,71
W00009796,56.6,43.4
W00010316,37.2,62.8
W00010336,29.8,70.2
W00010350,50.2,49.8
