areacd,in_full_time_education-001,in_full_time_education-002
W00007124,15.3,84.7
W00007125,18.7,81.3
W00007126,17.3,82.7
W00007127,18.8,81.2
W00007197,18.6,81.4
W00007198,9.5,90.5
W00007199,17.6,82.4
W00007200,13.7,86.3
W00007201,10.8,89.2
W00007202,14.2,85.8
W00007203,17.8,82.2
W00007204,13.8,86.2
W00007205,11.6,88.4
W00007206,16.4,83.6
W00007207,26.6,73.4
W00007208,24.3,75.7
W00007209,20.4,79.6
W00007210,22.6,77.4
W00007211,15.2,84.8
W00007212,9.7,90.3
W00007355,13.1,86.9
W00007356,14.8,85.2
W00007357,14.1,85.9
W00007358,15.5,84.5
W00007359,18.9,81.1
W00007360,11.7,88.3
W00007468,22.9,77.1
W00007469,21.7,78.3
W00007470,12.9,87.1
W00007471,17.3,82.7
W00007472,18.5,81.5
W00007473,17.8,82.2
W00007474,25.2,74.8
W00007475,15.4,84.6
W00007517,13.8,86.2
W00007518,20.5,79.5
W00007519,13.9,86.1
W00007520,14.2,85.8
W00007521,17,83
W00007522,15.6,84.4
W00007523,19.3,80.7
W00007524,13.7,86.3
W00007525,16.4,83.6
W00007526,20.3,79.7
W00007527,17.3,82.7
W00007528,24.3,75.7
W00007529,13.3,86.7
W00007530,9.3,90.7
W00007531,23.5,76.5
W00007532,18.5,81.5
W00007533,21,79
W00007534,14,86
W00007535,13.5,86.5
W00007536,20.1,79.9
W00007537,23.3,76.7
W00007538,13.2,86.8
W00007539,17.7,82.3
W00007556,19.3,80.7
W00007557,16.9,83.1
W00007558,28,72
W00007559,14.5,85.5
W00007560,14.8,85.2
W00007561,15.9,84.1
W00007562,15.2,84.8
W00007563,19.2,80.8
W00007564,16,84
W00007565,10.8,89.2
W00007566,11.8,88.2
W00007567,15.8,84.2
W00007568,20.7,79.3
W00007569,9.2,90.8
W00007570,20.6,79.4
W00007571,19.1,80.9
W00007572,13.9,86.1
W00007573,9,91
W00007574,21.7,78.3
W00007575,16.5,83.5
W00007576,15.6,84.4
W00007577,14.2,85.8
W00007578,13.5,86.5
W00007579,21.5,78.5
W00007580,14,86
W00007581,20.3,79.7
W00007582,19.7,80.3
W00007583,14.7,85.3
W00007584,10,90
W00007585,17.4,82.6
W00007586,10.6,89.4
W00007587,21.3,78.7
W00007588,14.5,85.5
W00007589,17.2,82.8
W00007606,18.8,81.2
W00007607,18.1,81.9
W00007609,17.9,82.1
W00007610,17.3,82.7
W00007611,15.4,84.6
W00007612,15.1,84.9
W00007613,22.5,77.5
W00007614,19.5,80.5
W00007615,15.7,84.3
W00007616,15.3,84.7
W00007618,16,84
W00007619,21.6,78.4
W00007620,14.8,85.2
W00007621,26.8,73.2
W00007622,26.8,73.2
W00007623,16.3,83.7
W00007624,14.7,85.3
W00007625,17.8,82.2
W00007626,16.5,83.5
W00007627,4.9,95.1
W00007628,21.9,78.1
W00007629,25.5,74.5
W00007630,16.7,83.3
W00007631,20.1,79.9
W00007632,16.5,83.5
W00007633,20.4,79.6
W00007634,16,84
W00007635,32.9,67.1
W00007636,19.8,80.2
W00007637,18.6,81.4
W00007638,16.3,83.7
W00007640,17.2,82.8
W00007641,20,80
W00007642,18.9,81.1
W00007643,16.7,83.3
W00007644,20.6,79.4
W00007645,12,88
W00007646,16.5,83.5
W00007647,25.6,74.4
W00007665,12.7,87.3
W00007666,23.3,76.7
W00007668,15.2,84.8
W00007672,20.3,79.7
W00007673,20.7,79.3
W00007674,11.1,88.9
W00007675,16.9,83.1
W00007676,14.1,85.9
W00007677,15.7,84.3
W00007678,15,85
W00007679,18.4,81.6
W00007680,6.9,93.1
W00007681,11.3,88.7
W00007682,31.4,68.6
W00007683,23.4,76.6
W00007684,13,87
W00007685,12.8,87.2
W00007686,11.8,88.2
W00007687,14.1,85.9
W00007688,23.8,76.2
W00007689,5.9,94.1
W00007690,16.1,83.9
W00007691,9.8,90.2
W00007692,13.3,86.7
W00007693,15.8,84.2
W00007694,21.2,78.8
W00007695,21,79
W00007696,6.5,93.5
W00007697,21.2,78.8
W00007698,10.8,89.2
W00007699,15,85
W00007700,23.7,76.3
W00007701,15.8,84.2
W00007702,8.8,91.2
W00007703,15.2,84.8
W00007704,12.5,87.5
W00007705,20.7,79.3
W00007706,15.6,84.4
W00007707,23.1,76.9
W00007708,17.6,82.4
W00007709,19.1,80.9
W00007719,14.8,85.2
W00007720,18.1,81.9
W00007721,9.1,90.9
W00007722,14,86
W00007723,26.6,73.4
W00007724,6.3,93.8
W00007725,12.2,87.8
W00007726,14.2,85.8
W00007727,16.2,83.8
W00007728,15.2,84.8
W00007729,25.4,74.6
W00007730,25.3,74.7
W00007731,11.3,88.7
W00007732,19.6,80.4
W00007733,24.8,75.2
W00007734,15.4,84.6
W00007735,9.2,90.8
W00007736,18.4,81.6
W00007737,24.1,75.9
W00007738,22.5,77.5
W00007739,21.9,78.1
W00007740,8.3,91.7
W00007741,16.7,83.3
W00009795,26.2,73.8
W00009796,25.9,74.1
W00010316,13.3,86.7
W00010336,4.7,95.3
W00010350,19.8,80.2
