areacd,heating_type_3a-001,heating_type_3a-002
W00007124,0,100
W00007125,0,100
W00007126,0,100
W00007127,2.5,97.5
W00007197,0.6,99.4
W00007198,1.5,98.5
W00007199,1.5,98.5
W00007200,1.6,98.4
W00007201,0,100
W00007202,0,100
W00007203,1.8,98.2
W00007204,0,100
W00007205,1.7,98.3
W00007206,0.8,99.2
W00007207,0,100
W00007208,0,100
W00007209,0.9,99.1
W00007210,0,100
W00007211,0,100
W00007212,1,99
W00007355,0.8,99.2
W00007356,1.9,98.1
W00007357,0,100
W00007358,1.6,98.4
W00007359,1.6,98.4
W00007360,0,100
W00007468,0.8,99.2
W00007469,0,100
W00007470,2.2,97.8
W00007471,0,100
W00007472,0,100
W00007473,0.8,99.2
W00007474,0.7,99.3
W00007475,0,100
W00007517,1,99
W00007518,0.8,99.2
W00007519,0,100
W00007520,0,100
W00007521,1.8,98.2
W00007522,0,100
W00007523,0,100
W00007524,0,100
W00007525,0,100
W00007526,0.8,99.2
W00007527,0.8,99.2
W00007528,0,100
W00007529,0.8,99.2
W00007530,0.7,99.3
W00007531,0,100
W00007532,0,100
W00007533,0,100
W00007534,1.7,98.3
W00007535,0,100
W00007536,0,100
W00007537,0.9,99.1
W00007538,0.8,99.2
W00007539,0,100
W00007556,0,100
W00007557,0.9,99.1
W00007558,0,100
W00007559,0,100
W00007560,1.9,98.1
W00007561,0.8,99.2
W00007562,0,100
W00007563,0.8,99.2
W00007564,0.8,99.2
W00007565,0.8,99.2
W00007566,1.7,98.3
W00007567,0,100
W00007568,0,100
W00007569,0,100
W00007570,0,100
W00007571,0.8,99.2
W00007572,0,100
W00007573,1,99
W00007574,3,97
W00007575,2.5,97.5
W00007576,1.2,98.8
W00007577,0,100
W00007578,0.8,99.2
W00007579,0,100
W00007580,1.8,98.2
W00007581,0,100
W00007582,1.6,98.4
W00007583,0,100
W00007584,0,100
W00007585,2.3,97.7
W00007586,0.8,99.2
W00007587,0,100
W00007588,0,100
W00007589,0,100
W00007606,0,100
W00007607,0,100
W00007609,1.7,98.3
W00007610,0,100
W00007611,0,100
W00007612,0,100
W00007613,0,100
W00007614,0,100
W00007615,0,100
W00007616,0,100
W00007618,0,100
W00007619,0,100
W00007620,0,100
W00007621,0,100
W00007622,0,100
W00007623,0,100
W00007624,0,100
W00007625,0,100
W00007626,0.7,99.3
W00007627,0,100
W00007628,0,100
W00007629,0,100
W00007630,0,100
W00007631,1.6,98.4
W00007632,0,100
W00007633,0.8,99.2
W00007634,0.4,99.6
W00007635,0,100
W00007636,0,100
W00007637,1.9,98.1
W00007638,0,100
W00007640,0,100
W00007641,0.7,99.3
W00007642,0,100
W00007643,0,100
W00007644,0,100
W00007645,0.9,99.1
W00007646,1.7,98.3
W00007647,1.5,98.5
W00007665,0,100
W00007666,1.5,98.5
W00007668,0,100
W00007672,0,100
W00007673,0,100
W00007674,0,100
W00007675,1.8,98.2
W00007676,0,100
W00007677,0,100
W00007678,0,100
W00007679,0,100
W00007680,0.8,99.2
W00007681,0,100
W00007682,0,100
W00007683,0,100
W00007684,0,100
W00007685,0.9,99.1
W00007686,0,100
W00007687,1.7,98.3
W00007688,0,100
W00007689,0,100
W00007690,0,100
W00007691,0,100
W00007692,0,100
W00007693,0,100
W00007694,0,100
W00007695,0.9,99.1
W00007696,0,100
W00007697,3,97
W00007698,0.8,99.2
W00007699,0,100
W00007700,0,100
W00007701,1.8,98.2
W00007702,0,100
W00007703,0.8,99.2
W00007704,1,99
W00007705,0,100
W00007706,0,100
W00007707,0,100
W00007708,0.9,99.1
W00007709,0.6,99.4
W00007719,0,100
W00007720,1.5,98.5
W00007721,1.1,98.9
W00007722,0,100
W00007723,0,100
W00007724,0.8,99.2
W00007725,1.5,98.5
W00007726,2.1,97.9
W00007727,0.7,99.3
W00007728,0.8,99.2
W00007729,3.2,96.8
W00007730,0.8,99.2
W00007731,0,100
W00007732,0,100
W00007733,0,100
W00007734,0,100
W00007735,1.6,98.4
W00007736,0.7,99.3
W00007737,0.9,99.1
W00007738,0,100
W00007739,1.7,98.3
W00007740,0,100
W00007741,0,100
W00009795,0,100
W00009796,0,100
W00010316,1.2,98.8
W00010336,0,100
W00010350,0,100
