areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00007124,61.5,0,38.5
W00007125,61.8,0,38.2
W00007126,72.2,1.4,26.4
W00007127,61.1,0.3,38.5
W00007197,63.7,0.9,35.4
W00007198,73.3,0.9,25.8
W00007199,80.2,1.3,18.5
W00007200,65,1.6,33.3
W00007201,76.4,0,23.6
W00007202,65.9,0.8,33.3
W00007203,83.1,0,16.9
W00007204,59.2,0,40.8
W00007205,64.2,2.1,33.7
W00007206,82.3,0,17.7
W00007207,61.3,1.4,37.3
W00007208,71.9,0,28.1
W00007209,80.2,0,19.8
W00007210,83.1,1.4,15.5
W00007211,83.2,1.8,15
W00007212,78.8,2.4,18.8
W00007355,72,1.1,26.9
W00007356,73.2,1.8,25
W00007357,79.6,3.6,16.8
W00007358,71.9,0.4,27.8
W00007359,75.2,1.3,23.5
W00007360,82,0,18
W00007468,63.4,0.6,36
W00007469,52.7,1.4,45.9
W00007470,76.8,0,23.2
W00007471,82.4,0,17.6
W00007472,71.3,2.6,26.1
W00007473,85.8,0.3,13.9
W00007474,60.4,0.3,39.3
W00007475,65.9,0.4,33.7
W00007517,72.2,0,27.8
W00007518,79.6,1,19.5
W00007519,74.8,0,25.2
W00007520,84.5,1,14.6
W00007521,88.2,1.5,10.3
W00007522,83.5,0,16.5
W00007523,77,0.7,22.3
W00007524,74.7,0,25.3
W00007525,84.9,0.6,14.4
W00007526,75.1,1.8,23.1
W00007527,86.3,1.3,12.5
W00007528,56.3,4.1,39.7
W00007529,87.1,0.7,12.1
W00007530,82.7,0.4,16.9
W00007531,58.3,2.1,39.6
W00007532,71.7,1.8,26.5
W00007533,58.9,3.9,37.2
W00007534,56.6,1,42.4
W00007535,84,1,14.9
W00007536,75.3,1.1,23.7
W00007537,73.5,0.4,26.1
W00007538,83.7,0.8,15.5
W00007539,77.3,4.1,18.6
W00007556,78.1,0.8,21.2
W00007557,75,3.8,21.2
W00007558,58.5,1.3,40.2
W00007559,72.5,1.8,25.6
W00007560,76.6,0.9,22.5
W00007561,87.8,0,12.2
W00007562,75.6,0,24.4
W00007563,60.3,1.5,38.2
W00007564,84.6,2,13.4
W00007565,66.1,9.8,24.1
W00007566,68.2,5.1,26.7
W00007567,81.6,0.4,18
W00007568,71.2,3,25.8
W00007569,60.3,2.5,37.2
W00007570,69.6,2.4,28
W00007571,79,2.3,18.7
W00007572,71.7,1.2,27.1
W00007573,57.3,0.9,41.9
W00007574,63.8,1.3,35
W00007575,76.2,0.4,23.4
W00007576,74.1,1.9,24
W00007577,74.9,1,24.1
W00007578,66.2,4.7,29.1
W00007579,73.6,0,26.4
W00007580,76.2,0.4,23.4
W00007581,61.8,3.6,34.6
W00007582,80.6,2.3,17.1
W00007583,78.1,3,18.9
W00007584,91.1,0.7,8.2
W00007585,89.4,1.9,8.7
W00007586,62.7,1.8,35.6
W00007587,70.7,2.1,27.2
W00007588,83.9,0,16.1
W00007589,73.2,1,25.8
W00007606,53.1,0.8,46.1
W00007607,85.2,1.7,13.1
W00007609,78.7,2.3,19
W00007610,61.6,2.9,35.5
W00007611,76.7,2.1,21.2
W00007612,74.6,3,22.4
W00007613,65.8,1,33.1
W00007614,65.4,4.6,30
W00007615,74.3,4.3,21.5
W00007616,82.1,2.3,15.6
W00007618,82.9,1,16.1
W00007619,69.7,1.3,29
W00007620,62.2,6,31.8
W00007621,55.2,0.9,43.8
W00007622,61.4,1.5,37.2
W00007623,81,2.5,16.5
W00007624,69.9,3.2,26.9
W00007625,72.3,2.6,25.1
W00007626,77.7,4.3,17.9
W00007627,51.6,10.5,37.9
W00007628,67.1,3.5,29.4
W00007629,62.9,1.4,35.7
W00007630,64,6,30
W00007631,77.9,0.9,21.1
W00007632,65.1,7.1,27.8
W00007633,63.9,7.1,29
W00007634,77,1.3,21.8
W00007635,58.3,5.3,36.4
W00007636,87.6,0,12.4
W00007637,77.2,0.5,22.3
W00007638,78.2,2.1,19.7
W00007640,82.9,0.6,16.6
W00007641,82.1,0,17.9
W00007642,85.6,1.1,13.3
W00007643,80.1,0,19.9
W00007644,85.5,1.6,12.9
W00007645,73.6,0.4,26
W00007646,77.5,1.2,21.3
W00007647,71.8,0,28.2
W00007665,75.8,1.6,22.6
W00007666,67.9,0,32.1
W00007668,79.8,1,19.3
W00007672,58.9,0.5,40.6
W00007673,64.4,0.3,35.3
W00007674,81.7,3.8,14.4
W00007675,62.5,1.5,36
W00007676,76.4,0.8,22.9
W00007677,63,1.2,35.8
W00007678,74,3.5,22.6
W00007679,75.9,1.7,22.4
W00007680,81.5,0.4,18.1
W00007681,88.2,0,11.8
W00007682,52.6,3.7,43.7
W00007683,75.1,0,24.9
W00007684,81.2,2.5,16.3
W00007685,72.6,3.5,23.9
W00007686,80.8,3.1,16.1
W00007687,71.3,0.8,27.9
W00007688,51.8,0.8,47.5
W00007689,67.1,0,32.9
W00007690,92,1.3,6.6
W00007691,82.4,2.8,14.8
W00007692,82.3,1.9,15.8
W00007693,86,1.3,12.7
W00007694,67.2,0.4,32.4
W00007695,54,0.8,45.1
W00007696,62.5,0,37.5
W00007697,72.1,0.7,27.3
W00007698,84.8,0,15.2
W00007699,79.2,1.7,19.1
W00007700,60.9,3.8,35.3
W00007701,76.6,3.2,20.2
W00007702,79.7,3.8,16.5
W00007703,75.7,0.4,23.9
W00007704,64.8,11.9,23.3
W00007705,57.6,1.4,41
W00007706,85.2,2,12.9
W00007707,54.4,1.7,43.9
W00007708,85.8,1.2,13
W00007709,80.8,0.5,18.7
W00007719,68.3,3.6,28.1
W00007720,65.2,5.5,29.4
W00007721,57.5,0,42.5
W00007722,78.9,2.3,18.8
W00007723,51.7,0,48.3
W00007724,63.3,3,33.7
W00007725,74.6,1.4,24
W00007726,57.4,11.4,31.3
W00007727,79.2,0.3,20.5
W00007728,77,2.6,20.4
W00007729,47.3,5.4,47.3
W00007730,59.9,4.5,35.6
W00007731,88.5,1.9,9.6
W00007732,80.5,1.2,18.3
W00007733,53.3,6.5,40.2
W00007734,74.8,0,25.2
W00007735,80,2.8,17.2
W00007736,78.5,0.3,21.1
W00007737,71.9,2.5,25.5
W00007738,75.8,4.2,20
W00007739,68.6,4.1,27.3
W00007740,63.3,2.4,34.3
W00007741,80.4,0.3,19.2
W00009795,51.3,0.7,48
W00009796,87.7,3.1,9.3
