areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
W00007124,27,43.5,26.1,3.5,0
W00007125,34.1,37.4,22.8,4.9,0.8
W00007126,54.5,28.5,17.1,0,0
W00007127,37.6,34.4,22.4,4,1.6
W00007197,22.6,37.8,38.4,1.2,0
W00007198,26.9,40.8,32.3,0,0
W00007199,45.8,32.8,19.8,1.5,0
W00007200,15.5,38.8,43.1,1.7,0.9
W00007201,29.3,32.8,33.6,4.3,0
W00007202,27.4,51.6,19.4,1.6,0
W00007203,44.2,38.9,15,1.8,0
W00007204,20,38.3,39.2,2.5,0
W00007205,30.3,41.8,25.4,1.6,0.8
W00007206,42.1,42.9,12,2.3,0.8
W00007207,29.7,37.8,29.7,1.8,0.9
W00007208,32,33.6,30.5,3.9,0
W00007209,22.2,46.3,29.6,0.9,0.9
W00007210,37.9,35.3,25.9,0.9,0
W00007211,49.6,29.8,19.1,1.5,0
W00007212,21,57.1,21.9,0,0
W00007355,35.2,34.4,28,2.4,0
W00007356,29.7,50,20.3,0,0
W00007357,46.4,39.2,14.4,0,0
W00007358,32,35.2,30.5,2.3,0
W00007359,40.3,37.6,21,1.1,0
W00007360,59,31.3,9,0.7,0
W00007468,28.8,36.4,30.3,4.5,0
W00007469,17.1,43.9,36.6,1.6,0.8
W00007470,25.7,48.5,20.6,4.4,0.7
W00007471,43.4,38.5,18,0,0
W00007472,38.1,38.1,23,0,0.7
W00007473,51.9,33.8,10.5,3,0.8
W00007474,38.7,35,19.7,5.1,1.5
W00007475,38.5,39.3,19.3,3,0
W00007517,35.6,40.4,22.1,1,1
W00007518,40.2,34.4,23,2.5,0
W00007519,31.7,36.3,31.7,0.4,0
W00007520,54.8,32.3,12.9,0,0
W00007521,58.2,32.9,8.2,0,0.6
W00007522,46,37.1,15.3,1.6,0
W00007523,58.7,28.9,11.6,0.8,0
W00007524,43.5,38.2,16,2.3,0
W00007525,49.3,39.6,10.4,0.7,0
W00007526,39.7,44.4,15.1,0.8,0
W00007527,43.2,37.9,15.9,2.3,0.8
W00007528,25,35,35.8,4.2,0
W00007529,66.4,25.4,7.4,0,0.8
W00007530,41.5,47.4,10.4,0.7,0
W00007531,29.1,20.9,49.1,0.9,0
W00007532,31.7,39.2,29.2,0,0
W00007533,35.2,31.1,29.5,4.1,0
W00007534,38.5,42.7,17.9,0.9,0
W00007535,54.7,31.3,14.1,0,0
W00007536,27,35.7,34.9,2.4,0
W00007537,25.2,36,36,2.7,0
W00007538,47.5,38.1,12.7,0.8,0.8
W00007539,46.6,41.7,10.7,1,0
W00007556,38.7,38.1,21.3,1.9,0
W00007557,13.2,45.6,37.7,2.6,0.9
W00007558,39.3,33.9,22.3,3.6,0.9
W00007559,18.8,56.9,20.1,4.2,0
W00007560,19.6,43.9,36.4,0,0
W00007561,32.8,40.2,23.8,3.3,0
W00007562,19.5,50.4,27.6,1.6,0.8
W00007563,39.3,41.8,15.6,3.3,0
W00007564,45.8,31.3,20.6,2.3,0
