geography_code,sex-001,sex-002
E00092757,49.3,50.7
E00092758,52,48
E00092759,52.1,47.9
E00092760,49.4,50.6
E00092761,49.3,50.7
E00092763,51.5,48.5
E00092764,49.4,50.6
E00092765,50.2,49.8
E00092766,55.1,44.9
E00092767,54.1,45.9
E00092768,51.6,48.4
E00092769,54.2,45.8
E00092770,50.5,49.5
E00092771,50.3,49.7
E00092772,51.1,48.9
E00092773,62,38
E00092774,50.7,49.3
E00092775,49.8,50.2
E00092776,50.2,49.8
E00092777,54.8,45.2
E00092778,48.9,51.1
E00092779,52.6,47.4
E00092780,53.6,46.4
E00092781,49.6,50.4
E00092782,52.8,47.2
E00092783,41.1,58.9
E00092784,51.6,48.4
E00092785,49.6,50.4
E00092786,52.9,47.1
E00092787,51.6,48.4
E00092788,49.5,50.5
E00092790,50.2,49.8
E00092791,50.9,49.1
E00092792,57.6,42.4
E00092793,51.7,48.3
E00092794,52.1,47.9
E00092795,57.7,42.3
E00092796,54.4,45.6
E00092797,51.7,48.3
E00092937,48.6,51.4
E00092938,51.4,48.6
E00092943,51.8,48.2
E00092986,51.5,48.5
E00092992,52.9,47.1
E00092993,51.9,48.1
E00092998,50.7,49.3
E00093002,49.1,50.9
E00093003,49.4,50.6
E00093071,42.7,57.3
E00093072,49.2,50.8
E00093073,49.9,50.1
E00093074,50.2,49.8
E00093075,50.9,49.1
E00093076,49.7,50.3
E00093077,46.6,53.4
E00093078,52.6,47.4
E00093080,59,41
E00093081,45.6,54.4
E00093082,45.6,54.4
E00093083,48.9,51.1
E00093084,42.8,57.2
E00093085,46.9,53.1
E00093086,46.7,53.3
E00093087,46.1,53.9
E00093088,53.6,46.4
E00093089,49.3,50.7
E00093144,50,50
E00093145,50.9,49.1
E00093146,51.1,48.9
E00093147,51.7,48.3
E00093148,48.4,51.6
E00093149,47.7,52.3
E00093150,51.8,48.2
E00093151,51.7,48.3
E00093152,52.4,47.6
E00093153,53.5,46.5
E00093154,53.3,46.7
E00093155,55.2,44.8
E00093156,52.5,47.5
E00093157,51.3,48.7
E00093158,50.7,49.3
E00093160,50.3,49.7
E00093161,50.5,49.5
E00093162,52.6,47.4
E00093163,44.9,55.1
E00093164,48.7,51.3
E00093165,51.2,48.8
E00093166,51.7,48.3
E00093167,46.1,53.9
E00093168,54.2,45.8
E00093169,47,53
E00093170,48.7,51.3
E00093171,52.7,47.3
E00093172,44.8,55.2
E00093173,48.6,51.4
E00093174,54.7,45.3
E00093175,46.5,53.5
E00093176,52.5,47.5
E00093177,51.9,48.1
E00093178,51.9,48.1
E00093179,51.5,48.5
E00093181,51,49
E00093182,48.1,51.9
E00093183,49.5,50.5
E00093184,47.1,52.9
E00093185,51.7,48.3
E00093186,47,53
E00093187,52.9,47.1
E00093189,45.1,54.9
E00093190,47,53
E00093191,49.4,50.6
E00093192,47.5,52.5
E00093193,53.6,46.4
E00093194,48.8,51.2
E00093195,52.3,47.7
E00093196,50.9,49.1
E00093197,53.9,46.1
E00093198,53.8,46.2
E00093199,48.2,51.8
E00093200,55.4,44.6
E00093201,54,46
E00093202,49.3,50.7
E00093203,48.1,51.9
E00093204,56.4,43.6
E00093205,52,48
E00093206,50.7,49.3
E00093207,48.8,51.2
E00093208,53.6,46.4
E00093209,50.6,49.4
E00093210,46.7,53.3
E00093211,50.7,49.3
E00093212,52.4,47.6
E00093213,50.9,49.1
E00093214,49.1,50.9
E00093215,46.4,53.6
E00093216,48.8,51.2
E00093217,48.5,51.5
E00093219,50.9,49.1
E00093220,52.9,47.1
E00093221,49.2,50.8
E00093222,52.5,47.5
E00093223,48.7,51.3
E00093224,49.7,50.3
E00093226,46.7,53.3
E00093229,50.4,49.6
E00093230,50.8,49.2
E00093233,49,51
E00093235,47.1,52.9
E00093236,50.6,49.4
E00093237,52.3,47.7
E00093238,54.9,45.1
E00093239,48.2,51.8
E00093240,54.5,45.5
E00093241,49.9,50.1
E00093242,53.1,46.9
E00093243,49.3,50.7
E00093244,51,49
E00093245,49.7,50.3
E00093246,51.5,48.5
E00093247,52.2,47.8
E00093248,48.8,51.2
E00093251,50.6,49.4
E00093252,48.6,51.4
E00093253,52.1,47.9
E00093291,49.3,50.7
E00093292,45.6,54.4
E00093293,37.7,62.3
E00093294,49.2,50.8
E00093295,43,57
E00093296,46.4,53.6
E00093297,44.4,55.6
E00093298,54.4,45.6
E00093299,48.7,51.3
E00093300,46.5,53.5
E00093301,46.7,53.3
E00093302,42.3,57.7
E00093303,43.7,56.3
E00093304,37.7,62.3
E00093305,38,62
E00093306,36.8,63.2
E00093307,51.1,48.9
E00093308,30.7,69.3
E00093309,48.8,51.2
E00093323,55.6,44.4
E00093324,52.1,47.9
E00093325,50.6,49.4
E00093326,49,51
E00093328,51.7,48.3
E00093329,53.8,46.2
E00093330,53,47
E00093331,51.7,48.3
E00093332,51.4,48.6
E00093333,49.3,50.7
E00093334,52.1,47.9
E00093335,53.9,46.1
E00093336,48.2,51.8
E00093337,43.2,56.8
E00093339,48,52
E00093341,43.1,56.9
E00093342,45,55
E00093344,47.1,52.9
E00093345,52,48
E00093346,53.8,46.2
E00093350,47.8,52.3
E00093351,49.1,50.9
E00093352,49.6,50.4
E00093353,50.2,49.8
E00093354,50.5,49.5
E00093355,52.7,47.3
E00093356,60.4,39.6
E00093357,50,50
E00093358,53.2,46.8
E00093359,49.8,50.2
E00093360,48.1,51.9
E00093361,52.2,47.8
E00093362,47.9,52.1
E00093363,51.2,48.8
E00093364,53.1,46.9
E00093365,51.9,48.1
E00093367,44.6,55.4
E00093368,48.5,51.5
E00093380,51.3,48.7
E00093381,49.5,50.5
E00093382,49,51
E00093383,49.6,50.4
E00093384,47.8,52.2
E00093385,49.8,50.2
E00093386,53.1,46.9
E00093387,51.3,48.7
E00093388,51.8,48.2
E00093403,51.7,48.3
E00093416,48.5,51.5
E00093426,50.4,49.6
E00093430,55.1,44.9
E00093431,48.3,51.7
E00093432,48.3,51.7
E00093438,52.2,47.8
E00093439,49.1,50.9
E00093440,49.3,50.7
E00093441,52.6,47.4
E00093442,54.5,45.5
E00093443,50.8,49.2
E00150480,50.2,49.8
E00150481,52.5,47.5
E00150483,48.5,51.5
E00150485,50.9,49.1
E00150486,50,50
E00150487,51.5,48.5
E00150488,53,47
E00150489,53.4,46.6
E00150492,47.4,52.6
E00150493,48.8,51.2
E00150494,48.1,51.9
E00150495,49,51
E00150496,52.3,47.7
E00150497,50.3,49.7
E00150498,48.9,51.1
E00150499,53.8,46.2
E00150598,52.6,47.4
E00150599,53.1,46.9
E00150600,48.7,51.3
E00150601,49.3,50.7
E00150602,54.5,45.5
E00150603,50.2,49.8
E00150604,45.3,54.7
E00150605,49.5,50.5
E00150606,51.6,48.4
E00150607,50.9,49.1
E00150608,50.7,49.3
E00150609,51.4,48.6
E00150610,51.2,48.8
E00150793,46.3,53.7
E00150795,53.8,46.2
E00174343,53.8,46.2
E00174361,52.2,47.8
E00174380,52.5,47.5
E00174383,50,50
E00174391,49,51
E00174402,47.4,52.6
E00174410,48.6,51.4
E00174411,48.7,51.3
E00174419,50.1,49.9
E00174420,48.8,51.2
E00174424,48,52
E00174425,50,50
E00184551,61.7,38.3
E00184555,49,51
E00184568,49.9,50.1
E00184569,43.1,56.9
E00184577,50.8,49.2
E00184583,48.8,51.2
E00184584,50.9,49.1
E00184586,52.9,47.1
E00184599,52,48
E00184607,51.4,48.6
E00184611,44.7,55.3
E00184612,50,50
E00184614,49.7,50.3
E00184622,54,46
E00184623,45.1,54.9
E00184630,44.3,55.7
E00184632,52.6,47.4
E00184633,50.6,49.4
E00184634,47.8,52.2
