geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00092757,12.3,13.9,56.6,17.2
E00092758,9.9,20.7,59.5,9.9
E00092759,9.3,19.4,61.1,10.2
E00092760,6.4,17.9,61.5,14.2
E00092761,13,25.2,52.7,9.2
E00092763,13.5,16.7,61.5,8.3
E00092764,12.1,23.2,53.5,11.1
E00092765,14.8,14.8,55.6,14.8
E00092766,10.2,18.4,56.1,15.3
E00092767,11.6,25.9,48.2,14.3
E00092768,9.7,17.6,61.1,11.6
E00092769,14.5,23.7,50,11.8
E00092770,12.2,18.7,57.7,11.4
E00092771,11.3,17.6,59.1,11.9
E00092772,7.3,22.6,55.6,14.5
E00092773,10.6,19.7,63.6,6.1
E00092774,8.6,17.2,56.9,17.2
E00092775,10.8,17.7,58.5,13.1
E00092776,13.1,21.2,57.7,8
E00092777,7.8,21.3,59.6,11.3
E00092778,11.5,28.7,52.9,6.9
E00092779,9.6,23.5,59.6,7.4
E00092780,14.8,13,63.9,8.3
E00092781,8.8,31.3,53.8,6.3
E00092782,16.2,24.8,52.4,6.7
E00092783,11.1,27,52.4,9.5
E00092784,9,16.8,60.6,13.5
E00092785,11.6,14.3,61.6,12.5
E00092786,13.9,18,59.8,8.2
E00092787,10.1,14.9,66.9,8.1
E00092788,10.6,16.8,60.2,12.4
E00092790,7.9,21.7,57.9,12.5
E00092791,9,14.6,64.2,12.3
E00092792,8.7,24,53.8,13.5
E00092793,11.6,19,52.4,17
E00092794,4.6,19.8,65.6,9.9
E00092795,12.5,21.9,53.1,12.5
E00092796,8.2,19.4,65.7,6.7
E00092797,5.6,16.4,69.4,8.6
E00092937,6.7,16.7,60,16.7
E00092938,5.1,17.3,65.3,12.2
E00092943,13.8,21.4,44.8,20
E00092986,6.9,22,60.1,11
E00092992,6.7,20.8,63.8,8.7
E00092993,7.3,24.3,62.1,6.2
E00092998,8.7,17.4,62.3,11.6
E00093002,7.3,22.7,61.3,8.7
E00093003,8.2,17.7,64.6,9.5
E00093071,8.8,15,59.9,16.3
E00093072,5.7,17.2,66,11.1
E00093073,10.1,17.3,64.2,8.4
E00093074,5.2,17.5,66.8,10.4
E00093075,8.5,22.8,63.5,5.3
E00093076,6.8,21.8,65.3,6.1
E00093077,8.7,15.9,66.8,8.7
E00093078,8.5,21.7,58.1,11.6
E00093080,5.8,26.9,61.1,6.3
E00093081,7.4,16.1,64.4,12.1
E00093082,5.5,19.8,61.5,13.2
E00093083,10.9,17.8,58.4,12.9
E00093084,6.8,14.6,67.3,11.2
E00093085,4.1,11.7,73.9,10.4
E00093086,6.1,19.2,64.1,10.6
E00093087,6,19.6,63.4,11.1
E00093088,7.2,20.6,61.1,11.1
E00093089,10.4,24.4,57.5,7.8
E00093144,7.3,21.3,64,7.3
E00093145,8.9,17.8,65.8,7.5
E00093146,4.8,19.9,67.8,7.5
E00093147,1.3,18.2,66.2,14.3
E00093148,7.2,36.2,56.5,0
E00093149,5.7,17.7,69,7.6
E00093150,2.6,24.8,57.3,15.4
E00093151,5.6,21.6,63.2,9.6
E00093152,9.4,11.5,74.1,5
E00093153,8.2,24.6,59.7,7.5
E00093154,10,23.3,61.3,5.3
E00093155,14.2,23.9,54.2,7.7
E00093156,9.5,25.9,56.9,7.8
E00093157,10.9,19.3,63.9,5.9
E00093158,6,19.4,64.2,10.4
E00093160,12.9,20.1,61.9,5
E00093161,12,18.7,58.7,10.7
E00093162,8.5,25.4,56.3,9.9
E00093163,3.9,14.8,74.8,6.5
E00093164,8.4,24.2,59,8.4
E00093165,5.5,19,62.6,12.9
E00093166,7.6,19.5,65.7,7.1
E00093167,13.9,22.5,55,8.6
E00093168,11.1,21.4,57.9,9.5
E00093169,7.3,14.7,65.1,12.8
E00093170,9.8,20.5,61.6,8
E00093171,8.1,22,62.9,7
E00093172,11.4,13,66.3,9.2
E00093173,14.5,15.3,43.5,26.6
E00093174,10.5,22.8,60.5,6.1
E00093175,14.4,13.5,56.7,15.4
E00093176,6.6,13.1,66.6,13.8
E00093177,15.7,18.3,45.2,20.9
E00093178,9.6,27.9,53.8,8.7
E00093179,15.8,19.8,50.5,13.9
E00093181,10.2,14.2,58.3,17.3
E00093182,4.5,13.4,76.9,5.2
E00093183,10,16.4,62.9,10.7
E00093184,8.3,19.6,60.7,11.3
E00093185,11.5,14.2,69.3,5
E00093186,12.7,14.3,66.7,6.3
E00093187,11.9,14.9,69.3,4
E00093189,6.8,17.5,61,14.7
E00093190,8.9,15.5,70,5.6
E00093191,4.6,19.7,69.7,5.9
E00093192,9.5,23.3,60.3,6.9
E00093193,11.3,22.6,58.9,7.3
E00093194,11.5,20,63.8,4.6
E00093195,13.7,15.3,66.9,4
E00093196,9,14.7,64.4,11.9
E00093197,10.5,17.3,67.7,4.5
E00093198,7.3,20.2,67.9,4.6
E00093199,11.3,15.5,65.5,7.7
E00093200,10.7,14.9,66.7,7.7
E00093201,8.8,20.6,53.7,16.9
E00093202,14.1,17.2,61.7,7
E00093203,9.8,19.7,60.7,9.8
E00093204,1.4,23.3,65.8,9.6
E00093205,12.7,17.5,59.5,10.3
E00093206,9.6,16.8,62.1,11.4
E00093207,6.2,23.6,56.2,14
E00093208,12.3,15.3,62.6,9.8
E00093209,8.4,16.8,62.3,12.6
E00093210,6.5,28.6,48.1,16.9
E00093211,9.9,22.7,61,6.4
E00093212,12.1,15.6,61.7,10.6
E00093213,6.6,17.6,63.9,11.9
E00093214,12.7,17.3,58.7,11.3
E00093215,12.2,16.9,60.5,10.5
E00093216,10.6,18.7,61.8,8.9
E00093217,12.3,14.5,62.3,10.9
E00093219,0.9,29.9,63.6,5.6
E00093220,6.9,17.2,67.2,8.6
E00093221,2.9,15.2,66.1,15.8
E00093222,7,20.3,67.7,5.1
E00093223,8.6,18.9,63.5,9
E00093224,8.1,22.5,57.4,12
E00093226,10.9,18.9,61.2,9
E00093229,7.9,21.4,65.7,5
E00093230,9.2,16.3,66.7,7.8
E00093233,7.2,16.6,66.9,9.4
E00093235,8.7,17,63.3,11
E00093236,7.1,20.7,67.1,5
E00093237,5.1,26.9,59.6,8.3
E00093238,10.9,25.2,53.8,10.1
E00093239,6.4,25.1,62.6,5.8
E00093240,10.8,16.2,67.7,5.4
E00093241,11.3,17.3,63.1,8.3
E00093242,8.1,19.5,61.6,10.8
E00093243,8.4,16.8,64.7,10.1
E00093244,7.6,25.3,53.8,13.3
E00093245,6.6,26.3,61.3,5.8
E00093246,10.8,25.4,62.3,1.5
E00093247,4.5,27.3,68.2,0
E00093248,7.5,19.3,60.4,12.8
E00093251,8.1,18.7,65.7,7.4
E00093252,9.4,19.9,61.4,9.4
E00093253,10.1,23.7,61.5,4.7
E00093291,9.3,18.1,64.6,8
E00093292,2.9,17.1,70.6,9.4
E00093293,6.8,11.2,64.7,17.3
E00093294,1.4,31,52.1,15.5
E00093295,7.6,16.8,62.4,13.2
E00093296,5.9,13,71,10.1
E00093297,9.4,14.3,65.9,10.3
E00093298,10.1,22.5,61.6,5.8
E00093299,3.5,21,66,9.5
E00093300,8.7,15.9,70.6,4.8
E00093301,7.5,29.9,54,8.6
E00093302,2.4,13.8,72.9,10.9
E00093303,7,14,70.8,8.2
E00093304,5.6,16.2,71.8,6.5
E00093305,6.3,16,69.1,8.6
E00093306,7.4,7.4,66.3,18.9
E00093307,6.6,18,69.5,6
E00093308,5.1,11.8,65.8,17.3
E00093309,7.4,15.3,68.8,8.5
E00093323,12.3,18.5,58.5,10.8
E00093324,10.5,21.1,55.8,12.6
E00093325,8.4,16.1,67.4,8.1
E00093326,9.5,18.2,60.2,12
E00093328,9,15,62.4,13.5
E00093329,9.2,26.7,55.8,8.3
E00093330,7.8,20.6,61.7,10
E00093331,12.3,14.6,64.6,8.5
E00093332,14.6,17.7,56.9,10.8
E00093333,4.4,22.2,63,10.4
E00093334,16.3,18.7,59.3,5.7
E00093335,5.4,25,54.3,15.2
E00093336,4.9,25.9,60.5,8.6
E00093337,9.4,17.1,57.3,16.2
E00093339,4.7,18.2,68.2,8.8
E00093341,4.5,13.1,69.8,12.6
E00093342,10.8,16.2,64.2,8.8
E00093344,7.8,17.5,64.9,9.7
E00093345,3.5,16.9,71.5,8.1
E00093346,7.4,19.9,69.1,3.7
E00093350,5.3,18.8,63.9,12
E00093351,10,16.4,66.4,7.3
E00093352,7.3,17.6,68.5,6.7
E00093353,9,23,61.5,6.6
E00093354,15.6,12.7,58.4,13.3
E00093355,7.6,19,63.8,9.5
E00093356,10.9,23.9,54.3,10.9
E00093357,3.9,19.6,66.7,9.8
E00093358,1.2,22,67.1,9.8
E00093359,6.9,20.1,65.3,7.6
E00093360,4.2,16.8,68.1,10.9
E00093361,8.3,16.5,68.8,6.4
E00093362,8.3,22.7,65.9,3
E00093363,4.8,24.8,61,9.5
E00093364,6.7,13.5,75,4.8
E00093365,8.7,22.8,60.9,7.6
E00093367,6.6,18.9,67.9,6.6
