geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00092757,8.4,32.8,37,21.8
E00092758,8.5,43.2,35.6,12.7
E00092759,8.5,36.4,39.8,15.3
E00092760,7.1,42.7,39.8,10.4
E00092761,0.7,38.8,42.5,17.9
E00092763,8.7,42.1,34.9,14.3
E00092764,9.3,41.5,37.3,11.9
E00092765,13,41.2,29,16.8
E00092766,9.4,41.4,35.9,13.3
E00092767,27.3,43.4,22.4,7
E00092768,4.1,36.8,49.7,9.4
E00092769,31.9,44.5,14.3,9.2
E00092770,9.6,36.8,43.2,10.4
E00092771,12,45.2,33.7,9
E00092772,15.2,51.5,24.2,9.1
E00092773,36.7,39.8,15.3,8.2
E00092774,9.2,43.8,36.9,10
E00092775,8.5,46.2,32.3,13.1
E00092776,13.8,36.2,35.3,14.7
E00092777,12,41.9,30.8,15.4
E00092778,18.8,39.3,28.6,13.4
E00092779,12.5,47.7,29.7,10.2
E00092780,27.4,39.3,26.7,6.7
E00092781,25.2,49.6,19.5,5.7
E00092782,33.6,39.5,21.8,5
E00092783,44.3,41.8,9.8,4.1
E00092784,16.1,43.1,32.8,8
E00092785,7.9,41.2,34.2,16.7
E00092786,2.2,38.2,47.8,11.8
E00092787,6.2,33.8,42.3,17.7
E00092788,3.7,35.6,43,17.8
E00092790,2.4,33.9,46.8,16.9
E00092791,13.5,35.8,43,7.8
E00092792,13.1,46.9,33.1,6.9
E00092793,12.9,39.4,35.6,12.1
E00092794,0.9,44.5,40.9,13.6
E00092795,38.4,39.3,17.9,4.5
E00092796,11,43.2,33.9,11.9
E00092797,8.1,39.8,44.3,7.7
E00092937,5.2,39.1,36.5,19.1
E00092938,8.7,40.9,35.6,14.8
E00092943,0.9,29.2,39.6,30.2
E00092986,3.5,30.1,47.6,18.9
E00092992,5.1,47.8,33.1,14
E00092993,2.1,37.9,44.3,15.7
E00092998,7.6,55.9,28.3,8.3
E00093002,4.3,36.9,48.9,9.9
E00093003,3.9,52.6,29.2,14.3
E00093071,33.1,40.9,22,3.9
E00093072,23,52.9,21.3,2.9
E00093073,8.6,40.7,33.6,17.1
E00093074,18.5,48.9,26.9,5.7
E00093075,22.3,40,30.8,6.9
E00093076,11.6,51.9,29.5,7
E00093077,32.1,47.4,16.3,4.2
E00093078,39.2,47.2,12,1.6
E00093080,43.3,41,11.8,3.9
E00093081,21.1,45.3,28.9,4.7
E00093082,52.3,37.7,6.2,3.8
E00093083,48.8,37.2,12.4,1.7
E00093084,48.1,40.9,9.7,1.3
E00093085,42.8,43.9,11.6,1.7
E00093086,44.4,39.9,13.1,2.6
E00093087,41.5,39.5,15.6,3.4
E00093088,0.9,28.2,43.6,27.3
E00093089,3.6,32.4,51.1,12.9
E00093144,14.5,51.4,26.8,7.2
E00093145,20.7,53.8,15.9,9.7
E00093146,22.2,49.6,25.2,3
E00093147,26,49.6,14.6,9.8
E00093148,16.1,62.9,17.7,3.2
