geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00092757,9,28.7,5.3,54.9,2
E00092758,13.7,36.3,3,43.2,3.8
E00092759,9.4,34.5,5.5,50.2,0.4
E00092760,10.7,37.6,7.4,41.6,2.8
E00092761,9.5,33.8,5.7,48.7,2.3
E00092763,9.1,40.9,5.2,41.7,3
E00092764,10.9,38.2,10,39.5,1.4
E00092765,10.3,30.5,4.8,51.8,2.6
E00092766,14,32.9,4.8,45.6,2.6
E00092767,19.6,40,5.2,32.2,3
E00092768,9.6,43.9,2.7,41.2,2.7
E00092769,14.1,38.9,7.6,37.3,2.2
E00092770,13.8,36.4,6.7,41,2.1
E00092771,11.4,36.5,5.7,42.8,3.7
E00092772,19.4,37,10.6,30.8,2.2
E00092773,20.7,40,8,28.7,2.7
E00092774,19.6,41.7,8.5,26.8,3.4
E00092775,18.4,40.2,9.4,29.5,2.6
E00092776,14.2,36.2,6.9,40.9,1.7
E00092777,17.7,36.2,7.1,34.3,4.7
E00092778,18.3,39.6,7.4,31.2,3.5
E00092779,18.8,42.9,10,25.8,2.5
E00092780,24.4,44.8,5,22.2,3.6
E00092781,26.5,41.6,6.4,24.2,1.4
E00092782,24.7,43.6,7,20.7,4
E00092783,22.2,47.5,7,22.2,1.3
E00092784,12.7,48.3,5.9,31.4,1.7
E00092785,15.5,31.5,6.8,43.8,2.3
E00092786,9.3,33.2,5.2,49.6,2.6
E00092787,12.7,32.8,6.7,44.4,3.4
E00092788,10,39.8,5.6,43.5,1.1
E00092790,4.3,37.9,4.3,52,1.6
E00092791,20.2,43.6,6,29.7,0.5
E00092792,12.3,44.3,6.6,32.1,4.7
E00092793,7.3,30.8,5.3,54.3,2.4
E00092794,7.6,53,4.9,34.6,0
E00092795,30.7,35.6,4.9,24.5,4.3
E00092796,18.2,47.6,4.4,28,1.8
E00092797,8.1,42.8,6.6,41.4,1.1
E00092937,9,44.1,8.1,35.1,3.6
E00092938,16.1,32.8,10.2,36.5,4.4
E00092943,12.2,36.9,6.8,39.6,4.5
E00092986,8.7,41.3,8.7,39.5,1.8
E00092992,17.5,43.2,7.4,28.8,3.1
E00092993,10.5,46.1,6.7,34.8,1.9
E00092998,13.5,48.2,5.3,30.2,2.9
E00093002,12,48,9.5,27.6,2.9
E00093003,16,50,6.8,24.1,3.1
E00093071,18.9,41,8.8,24.9,6.5
E00093072,22.4,46.1,7,20.8,3.8
E00093073,11.9,45.8,7.5,31.9,3.1
E00093074,22.2,39.7,3.7,32.1,2.3
E00093075,19.6,49.3,10,18.9,2.2
E00093076,19.7,47.2,8.7,23.2,1.2
E00093077,25.8,37.5,9.6,25.5,1.6
E00093078,34.6,39.2,7.1,14.2,5
E00093080,20.6,40.2,8.1,21.4,9.7
E00093081,20.1,47.6,8.7,20.1,3.5
E00093082,26,40.3,11.6,18.8,3.3
E00093083,25,48.9,6.4,15.4,4.3
E00093084,37,29,13.3,17.7,3
E00093085,24.5,39.8,9.2,22.3,4.1
E00093086,24,41.9,7.5,22.5,4.2
E00093087,24.2,40.7,10.6,22,2.5
E00093088,7.7,46.9,6.2,38.1,1.2
E00093089,7.1,50,7.1,33.8,2
E00093144,17.5,49.6,9.5,20.8,2.6
E00093145,16.7,52.9,9.5,17.9,3
E00093146,30.7,39.8,11.7,15.7,2.2
E00093147,27,41.7,14.2,13.7,3.4
E00093148,31.6,34,16,16.5,1.9
E00093149,22.1,39.5,10.3,24.3,3.8
E00093150,16.7,44,12.4,23,3.8
E00093151,16.5,46.3,13.6,21.5,2.1
E00093152,18.8,47.5,6.3,27.5,0
E00093153,25.1,43.3,8,17.1,6.5
E00093154,24,45.4,9.6,14,7
E00093155,24.5,48.6,6.2,17.1,3.5
E00093156,30.2,39.7,11.5,15.3,3.4
E00093157,23.5,42.5,8.8,18.6,6.6
