areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00046353,73.5,2.7,23.9
E00046413,77.2,3.4,19.4
E00046414,81,0,19
E00046416,66,2.8,31.2
E00046417,85.8,1,13.2
E00046418,74.9,3.4,21.6
E00046419,73.4,5.1,21.6
E00046420,81.2,1.4,17.4
E00046421,73.9,4.5,21.7
E00046422,68,2,29.9
E00046424,68.6,1.6,29.8
E00046427,70.4,4,25.5
E00046429,81.8,3.4,14.8
E00046430,71.1,1.3,27.5
E00046973,71.9,2.3,25.8
E00046974,76.9,1.7,21.5
E00046975,67,2.7,30.2
E00046976,75.5,5.4,19.1
E00046977,67.3,2.9,29.8
E00046978,89,0.9,10.1
E00046980,74.9,3.6,21.4
E00046981,77.8,0.9,21.3
E00046982,66.1,3,30.9
E00046983,66.3,3,30.7
E00046984,67.4,1.8,30.8
E00046985,69.1,2.6,28.3
E00046986,80.9,3.7,15.4
E00046987,84.9,0.7,14.3
E00046988,83,2.1,14.8
E00046989,83.5,2.6,13.9
E00046991,87.3,3.5,9.2
E00046994,87.8,1.9,10.2
E00046995,89.8,2.4,7.8
E00046996,85.3,2.6,12.1
E00046997,74.8,5.5,19.7
E00046999,90,3.7,6.4
E00047000,89.1,2.9,8
E00047004,84.2,3.6,12.1
E00047006,86.8,0.3,12.9
E00047009,87,3.5,9.5
E00047013,88,2.3,9.8
E00047015,65.1,1.7,33.1
E00047020,63.7,1.8,34.5
E00047022,56.6,1.2,42.2
E00047024,77.7,3.3,19
E00047027,77.3,4.3,18.4
E00047028,62,2.5,35.5
E00047030,66.8,1.4,31.8
E00047031,82.8,4.3,12.9
E00047032,51.7,2,46.3
E00047033,45.7,7.2,47.1
E00047034,70.4,1.6,28
E00047036,57.4,5.2,37.4
E00047037,83.9,0.9,15.2
E00047038,51.8,3.5,44.7
E00047039,54.8,1.2,44.1
E00047040,81.8,6.2,12.1
E00047042,52,1.5,46.5
E00047043,77.9,4.7,17.4
E00047044,71.9,3.2,24.9
E00047045,63.6,2.2,34.2
E00047047,77.4,1.8,20.9
E00047048,85.7,5,9.4
E00047049,80.6,2.3,17.1
E00047050,70.2,2.1,27.7
E00047052,77.5,3.4,19
E00047053,72.8,6,21.2
E00047054,78,1.9,20.1
E00047374,53,2.9,44.1
E00047375,74.2,4,21.8
E00047377,66,3.2,30.8
E00047378,67,3,30.1
E00047379,64.3,2.6,33.1
E00047383,70.4,2.8,26.7
E00047384,60.9,2,37
E00047385,55.9,4.7,39.4
E00047387,65,3,31.9
E00047388,67,2,31
E00047394,67.6,2.5,29.9
E00047397,82.4,1.4,16.2
E00047398,74.3,3.2,22.4
E00047400,69.4,1.9,28.7
E00047401,77.8,2.4,19.7
E00047402,76.5,2.3,21.1
E00047405,70,1.1,29
E00047406,66.9,1.2,31.9
E00047407,61.6,2.9,35.5
E00047409,61.7,1.9,36.4
E00047412,73.7,3.7,22.6
E00047413,73.1,1.2,25.7
E00047416,76.7,2.7,20.6
E00047418,44.4,1.2,54.5
E00047419,73.5,2.5,24
E00047420,62.5,1.4,36
