areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00046353,41.6,39.4,17.5,1.5,0
E00046413,28.2,37.3,22.7,10.9,0.9
E00046414,24.4,32.6,31.4,11.6,0
E00046416,41.4,31.9,20.7,6,0
E00046417,27.7,31.5,31.5,9.2,0
E00046418,16.7,38.2,34,10.4,0.7
E00046419,17.9,44.7,26,11.4,0
E00046420,36.7,32.8,21.9,8.6,0
E00046421,23.3,35.6,32.2,5.5,3.4
E00046422,32.2,38.3,20,8.7,0.9
E00046424,25.7,47.1,17.6,9.6,0
E00046427,24.2,41,24.2,9.3,1.2
E00046429,29.2,42.7,18,9,1.1
E00046430,38.2,36.8,20.6,4.4,0
E00046973,28.2,35.9,26.2,8.7,1
E00046974,41.7,33.3,19,6,0
E00046975,27.9,35.7,29.2,6.5,0.6
E00046976,23,29.4,36.5,10.3,0.8
E00046977,28.8,45.5,23.5,2.3,0
E00046978,51.4,29,15,4.7,0
E00046980,26.2,40.4,27,5.7,0.7
E00046981,35.7,34.1,22.2,7.9,0
E00046982,32,43,18.8,6.3,0
E00046983,25.6,38,24.8,10.7,0.8
E00046984,26.1,45.2,25.2,3.5,0
E00046985,26.3,34.6,30.1,9,0
E00046986,30.4,32,29.6,8,0
E00046987,37.5,35.2,26.1,1.1,0
E00046988,48.3,32.5,15,4.2,0
E00046989,51.9,29.6,17.6,0.9,0
E00046991,43.1,33.6,17.2,6,0
E00046994,39.6,38.7,17.1,4.5,0
E00046995,56.1,33.6,9.3,0.9,0
E00046996,48.8,32.8,15.2,3.2,0
E00046997,23.1,26.9,30.8,19.2,0
E00046999,44.1,44.9,10.2,0.8,0
E00047000,56.8,29.5,10.6,3,0
E00047004,38.7,36.3,20.2,4.8,0
E00047006,30.9,38.1,27.8,3.1,0
E00047009,56.6,27.9,11.6,3.9,0
E00047013,40.9,40,16.5,2.6,0
E00047015,31.5,41.9,22.6,4,0
E00047020,48,25.2,23.6,3.3,0
E00047022,32.1,44.3,19.3,4.3,0
E00047024,41.2,36.1,18.6,4.1,0
E00047027,50.7,35.8,11.2,2.2,0
E00047028,40.3,34.1,21.7,3.9,0
E00047030,36,32.6,23.6,7.9,0
E00047031,45.4,36.1,16.7,1.9,0
E00047032,37.1,36.4,20,5.7,0.7
E00047033,28.9,44.4,20,6.7,0
E00047034,36.5,26.9,34.6,1,1
