areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00046353,17.1,18.6,30,34.3
E00046413,32.7,23.6,17.3,26.4
E00046414,34.9,12.8,24.4,27.9
E00046416,23.3,18.1,27.6,31
E00046417,47.3,18.3,13,21.4
E00046418,10.6,7.8,62.4,19.1
E00046419,24.4,9.8,32.5,33.3
E00046420,36.8,25.6,8.8,28.8
E00046421,18.1,5.6,36.8,39.6
E00046422,21.7,14.8,33.9,29.6
E00046424,25,26.5,13.2,35.3
E00046427,10.5,8,52.5,29
E00046429,25.3,28.7,25.3,20.7
E00046430,24.1,21.2,19,35.8
E00046973,24.3,15.5,41.7,18.4
E00046974,8.3,3.6,75,13.1
E00046975,33.1,11,18.2,37.7
E00046976,7.3,10.6,74.8,7.3
E00046977,31.3,19.8,19.1,29.8
E00046978,50.9,36.8,0,12.3
E00046980,28.4,23.4,19.1,29.1
E00046981,22.8,20.5,44.9,11.8
E00046982,11.6,11.6,38,38.8
E00046983,0.8,4.9,45.5,48.8
E00046984,20.2,14.9,28.1,36.8
E00046985,18,15.8,29.3,36.8
E00046986,30.4,22.4,24.8,22.4
E00046987,39.1,35.9,3.3,21.7
E00046988,40.7,40.7,4.2,14.4
E00046989,41.1,37.4,1.9,19.6
E00046991,41.4,44,0.9,13.8
E00046994,39.4,44,0.9,15.6
E00046995,42.1,44.9,0.9,12.1
E00046996,57.7,32.5,0,9.8
E00046997,14.5,15.7,54.2,15.7
E00046999,52.5,38.3,0,9.2
E00047000,55,34.1,3.1,7.8
E00047004,54,31,0,15.1
E00047006,26.3,23.2,30.3,20.2
E00047009,53.9,34.4,0.8,10.9
E00047013,48.7,31.1,0,20.2
E00047015,29.7,16.4,14.1,39.8
E00047020,24.4,16,25.2,34.5
E00047022,17.5,19.7,8.8,54
E00047024,20.6,25.8,39.2,14.4
E00047027,38.5,43.7,0.7,17
E00047028,29.4,27,7.9,35.7
E00047030,44.8,27.6,4.6,23
E00047031,57.4,31.5,0,11.1
E00047032,24.1,19,16.1,40.9
E00047033,10.4,18.5,22.2,48.9
E00047034,22.1,9.6,16.3,51.9
E00047036,17.7,16.8,21.2,44.2
E00047037,52.3,31.2,0,16.5
E00047038,12.6,22.1,22.1,43.2
E00047039,20,14.6,15.4,50
E00047040,38.1,36.2,7.6,18.1
E00047042,17.7,13.5,17.7,51
E00047043,33.5,25.7,22.8,18
E00047044,37.1,27,13.5,22.5
E00047045,24,21,17,38
E00047047,27.4,22.6,28.3,21.7
E00047048,40.5,23.1,20.7,15.7
E00047049,34.7,34.7,6.3,24.2
E00047050,31.7,32.5,17.5,18.3
E00047052,48.3,22.4,8.6,20.7
E00047053,38.2,19.7,19.7,22.4
E00047054,18.5,24.6,41.5,15.4
E00047374,18.1,11,27.6,43.3
E00047375,27.8,17.5,31,23.8
E00047377,36.9,20.4,11.7,31.1
E00047378,20,16.7,28.3,35
E00047379,16,8.9,39.1,36.1
E00047383,20.5,11.4,36.7,31.3
E00047384,23,9.2,27.6,40.1
E00047385,18.9,12.1,22.7,46.2
E00047387,22.2,11.7,38.9,27.2
E00047388,11,9.6,48.6,30.8
E00047394,30.8,20.8,8.5,40
E00047397,13.9,10.4,66,9.7
E00047398,19.2,22.5,20.8,37.5
E00047400,22.1,15.7,27.9,34.3
E00047401,20.6,23.5,36.8,19.1
E00047402,18.1,23.6,30.2,28
E00047405,10.7,20.8,35.6,32.9
E00047406,30.1,11.5,29.2,29.2
E00047407,14.2,16.3,36.2,33.3
E00047409,35,15.8,15.8,33.3
E00047412,20.2,20.2,33,26.6
E00047413,32.6,13.2,31.8,22.5
E00047416,24.4,18.6,34,23.1
E00047418,11.8,8.4,12.6,67.2
E00047419,21.8,19,29.6,29.6
E00047420,21.2,15.2,26.7,37
E00047426,24.2,18.8,25.8,31.3
E00047427,16.9,24.6,33.8,24.6
E00047428,26,13,23.6,37.4
E00047429,22.9,22.9,16.2,38.1
E00047430,6.4,10.7,65,17.9
E00047433,25,17,18.2,39.8
E00047434,28.2,20.9,5.5,45.5
E00047437,32.8,19.5,10.2,37.5
E00047438,19.4,14.8,48.1,17.6
E00047439,26.1,13.4,27.6,32.8
E00047441,27.8,20.3,13.9,38
E00047442,15,8.7,32.4,43.9
E00047445,19.1,13.6,35.2,32.2
E00050267,40.8,30,7.7,21.5
E00050268,34.1,43.4,12.4,10.1
E00050269,32,28.8,30.4,8.8
E00050270,28.2,26.5,28.2,17.1
E00050271,55.4,25,4.5,15.2
E00050272,28.6,32.3,30.8,8.3
E00050273,39.1,29.1,18.2,13.6
E00050274,30,29.2,30.8,10
E00050275,33.3,25.7,26.7,14.3
E00050276,18.3,30.5,37.4,13.7
E00050277,28.5,26.9,30,14.6
E00050278,35.5,28.1,28.1,8.3
E00050279,26.2,27.8,29.4,16.7
E00050280,27.7,37.6,19.1,15.6
E00050282,30,26.7,30,13.3
E00050283,21.1,25.4,41.2,12.3
E00050284,48.5,29.5,12.9,9.1
E00050304,43.3,32.8,9.7,14.2
E00050305,21.7,10.4,57.4,10.4
E00050311,46.1,36.2,0.7,17
E00050313,43.1,35.8,1.6,19.5
E00050314,28.3,23.2,19.6,29
E00050315,21.4,25.7,28.6,24.3
E00050316,39.7,25.5,3.5,31.2
E00050317,19.5,17.1,54.5,8.9
E00050318,51.3,37.6,2.6,8.5
E00050319,46.3,32.5,1.3,20
E00050472,32.8,26.4,21.6,19.2
E00050506,15.4,15.4,59.4,9.8
E00050509,17.5,24,45.5,13
E00050510,16.8,12.2,42,29
E00050511,34,14.7,14.7,36.5
E00050512,22,24.4,31.5,22
E00050513,31.1,14.3,31.9,22.7
E00050514,38.8,16.5,1.4,43.2
E00050515,7.3,26.4,43.6,22.7
E00050516,34.2,34.2,14.5,17.1
E00050517,24.1,33.8,28.3,13.8
