areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00046353,44.3,16.2,28.7,10.8
E00046413,40.3,11.6,31,17.1
E00046414,39,17.1,20,23.8
E00046416,40.9,26,20.5,12.6
E00046417,45,18.5,15.9,20.6
E00046418,49,12.5,15.6,22.9
E00046419,54.3,10.1,23.3,12.4
E00046420,43.8,16.7,28.5,11.1
E00046421,41.9,15.2,24.8,18.1
E00046422,38.7,20.7,22.5,18
E00046424,41.7,17.9,13.9,26.5
E00046427,46,20.7,16.7,16.7
E00046429,42.3,16.2,25.4,16.2
E00046430,48.2,12.8,19.9,19.1
E00046973,57.6,16.5,11.8,14.1
E00046974,60.7,11.2,10.1,18
E00046975,40.4,16.2,14,29.4
E00046976,56.2,16.9,11.2,15.7
E00046977,48.2,19.9,14.2,17.7
E00046978,43.8,14.2,31.5,10.5
E00046980,51.6,13.5,12.3,22.6
E00046981,53.4,15.8,12.3,18.5
E00046982,41.2,17.6,17.6,23.5
E00046983,54.6,19.3,16,10.1
E00046984,50,22.3,6.2,21.5
E00046985,48.8,12.2,16.3,22.8
E00046986,51.7,11.7,22.1,14.5
E00046987,42.7,19.1,26.4,11.8
E00046988,41.4,14.3,28.6,15.7
E00046989,44.9,16,26.9,12.2
E00046991,43.6,15.1,28.5,12.8
E00046994,40.4,17.4,28.7,13.5
E00046995,40.3,21.4,28.6,9.7
E00046996,42,12.8,33,12.2
E00046997,47.4,19.3,12.3,21.1
E00046999,45.2,10.7,31,13.2
E00047000,39,14.7,34.9,11.5
E00047004,43.5,17.8,26.2,12.6
E00047006,34,16.5,38.1,11.3
E00047009,45.3,15.1,30.2,9.4
E00047013,40.1,12.3,28.4,19.1
E00047015,50.8,11.4,15.9,22
E00047020,40.2,25,18.9,15.9
E00047022,53.1,12.2,16.3,18.4
E00047024,46.2,22.6,13.2,17.9
E00047027,52.6,14.9,22.4,10.1
E00047028,55,14.7,12.4,17.8
E00047030,43.7,16.5,19.4,20.4
E00047031,45.4,21.7,21.1,11.8
E00047032,48.9,14.4,18,18.7
E00047033,46.4,17.1,10,26.4
E00047034,54.1,16.2,18,11.7
E00047036,52.1,9.4,12.8,25.6
E00047037,41.6,16.1,30.4,11.8
E00047038,60.2,14,8.6,17.2
E00047039,52.9,12.7,11.8,22.5
E00047040,48.7,6.6,21.7,23
E00047042,49.4,23,10.3,17.2
E00047043,50.2,15.3,21.1,13.4
E00047044,56.5,17.4,9.8,16.3
E00047045,54.5,9.8,13.8,22
E00047047,46.2,22.2,11.1,20.5
E00047048,51,16.1,24.2,8.7
E00047049,49.7,11,18.6,20.7
E00047050,57.4,12.1,13.5,17
E00047052,61.5,11.1,14.8,12.6
E00047053,39.8,20.4,19.3,20.4
E00047054,58.1,14.9,9.5,17.6
E00047374,48.6,21,15.2,15.2
E00047375,41,23,18,18
E00047377,54.4,9.6,16.7,19.3
E00047378,52.5,14.8,18.9,13.9
E00047379,46.5,20.5,10.2,22.8
E00047383,48.3,16.9,11,23.7
E00047384,41.5,19.7,16.2,22.5
E00047385,52.1,20.2,11.8,16
E00047387,43.9,12.2,22.8,21.1
E00047388,56.3,8.7,15.5,19.4
E00047394,51.4,20,15.7,12.9
E00047397,63.4,16.1,8.9,11.6
E00047398,56.9,13.1,13.8,16.2
E00047400,44.1,17.4,23.6,14.9
E00047401,51.9,7.5,18,22.6
E00047402,53.1,15.1,14,17.9
E00047405,44.8,15.8,15.8,23.6
E00047406,48.9,10.6,10.6,29.8
E00047407,54.1,13.5,14.3,18
E00047409,63.3,12.2,8.8,15.6
E00047412,39.6,15.6,21.9,22.9
E00047413,44.4,16.9,19.7,19
E00047416,45.7,16.5,14.2,23.6
E00047418,48.2,13.3,12,26.5
E00047419,55.8,16.9,14.9,12.3
E00047420,49.4,26.8,11.9,11.9
E00047426,56.1,13,8.1,22.8
E00047427,52.8,8.7,22.8,15.7
E00047428,44.4,22.2,14.1,19.3
E00047429,53.4,14.7,14.7,17.2
E00047430,47.9,16.2,18.8,17.1
E00047433,46.4,17.3,20.9,15.5
E00047434,52.7,15.3,10.7,21.4
E00047437,53,11.4,15.2,20.5
E00047438,50.4,16,13.4,20.2
E00047439,49.2,17.2,18,15.6
E00047441,44.7,19.1,11.7,24.5
E00047442,40.9,16.8,15.4,26.8
E00047445,54,13.2,17.2,15.5
E00050267,48.8,10.6,24.7,15.9
E00050268,51.5,8.9,24.9,14.8
E00050269,58.5,8.1,12.2,21.1
E00050270,61.6,10.3,8.2,19.9
E00050271,56.9,9.8,18.6,14.7
E00050272,50,14.7,21.2,14.1
E00050273,54.1,6.4,23.9,15.6
E00050274,59.6,8.7,16.8,14.9
E00050275,56.9,10.9,18.2,13.9
E00050276,56.4,11.3,16.5,15.8
E00050277,55.1,12.3,15.9,16.7
E00050278,60.8,6.4,17.6,15.2
E00050279,61.9,14.9,9,14.2
E00050280,40.1,11.9,19.2,28.8
E00050282,61.5,14.6,13.1,10.8
E00050283,55.7,14.8,17.4,12.2
E00050284,50.9,16.4,20.8,11.9
E00050304,53.5,10.1,19.2,17.2
E00050305,57.1,20.8,14.3,7.8
E00050311,36.8,14.8,33,15.4
E00050313,53,18.7,11.4,16.9
E00050314,55.4,12.4,16.5,15.7
E00050315,59.2,9.5,6.8,24.5
E00050316,55,10.7,18.3,16
E00050317,56.3,12.5,12.5,18.8
E00050318,41.6,16.1,27.7,14.6
E00050319,57.8,10.1,22.9,9.2
E00050472,51.5,19.1,13.2,16.2
E00050506,58.3,12,10.2,19.4
E00050509,60.4,14.2,16,9.4
E00050510,56.3,16.7,11.5,15.6
E00050511,64.8,11,12.9,11.4
E00050512,56.5,14.3,21.8,7.5
E00050513,55.1,17.3,10.2,17.3
E00050514,58.6,15.3,12.8,13.3
E00050515,52.6,10.5,18.4,18.4
E00050516,57,14.6,14.6,13.9
E00050517,58,9.3,7.3,25.4
E00050518,49.1,18.3,14.2,18.3
E00050519,61.6,7.5,10.3,20.5
E00050520,56.6,19.3,9,15.2
E00050521,60.9,9.6,7,22.6
E00050523,56.3,15.5,17.5,10.7
E00050524,52.5,19.8,13,14.7
E00050525,43.6,15.5,17.3,23.6
E00050526,54.3,13.6,11.4,20.7
E00050528,58,13.7,13,15.3
E00050529,56.1,10.3,15,18.7
E00050530,53.5,12.4,15.1,18.9
E00050531,48.5,18.7,17.2,15.7
E00050532,53.1,21.1,9.4,16.4
E00050533,52.2,14.2,12.7,20.9
E00050534,50,21.3,16.1,12.6
E00050535,63,16,6.2,14.8
E00050536,57.8,18.1,12.1,12.1
E00050537,65.2,12.6,10.4,11.9
E00050538,63.4,9.9,9.9,16.9
