areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00046353,60,40
E00046413,60.5,39.5
E00046414,60.9,39.1
E00046416,48.5,51.5
E00046417,56.7,43.3
E00046418,57.1,42.9
E00046419,52.2,47.8
E00046420,54.6,45.4
E00046421,51.6,48.4
E00046422,56.3,43.7
E00046424,53.3,46.7
E00046427,47.2,52.8
E00046429,62.6,37.4
E00046430,55,45
E00046973,52.5,47.5
E00046974,54.7,45.3
E00046975,45.9,54.1
E00046976,56.1,43.9
E00046977,44,56
E00046978,62.2,37.8
E00046980,50.8,49.2
E00046981,56.3,43.7
E00046982,46.5,53.5
E00046983,48.7,51.3
E00046984,50.6,49.4
E00046985,46.9,53.1
E00046986,55.9,44.1
E00046987,64.1,35.9
E00046988,69.6,30.4
E00046989,61.8,38.2
E00046991,66.8,33.2
E00046994,68.8,31.2
E00046995,70.4,29.6
E00046996,62.6,37.4
E00046997,60.9,39.1
E00046999,66.5,33.5
E00047000,65.1,34.9
E00047004,56.3,43.7
E00047006,66.3,33.7
E00047009,58.3,41.7
E00047013,60.4,39.6
E00047015,43.2,56.8
E00047020,50.8,49.2
E00047022,47.1,52.9
E00047024,66.3,33.7
E00047027,59.8,40.2
E00047028,49.2,50.8
E00047030,50,50
E00047031,53.4,46.6
E00047032,35.8,64.3
E00047033,37.5,62.5
E00047034,53.1,46.9
E00047036,46.4,53.6
E00047037,61.2,38.8
E00047038,42.8,57.2
E00047039,40.8,59.2
E00047040,61.7,38.3
E00047042,39.3,60.7
E00047043,58.9,41.1
E00047044,47.7,52.3
E00047045,49.2,50.8
E00047047,54,46
E00047048,66.9,33.1
E00047049,59.2,40.8
E00047050,52.8,47.2
E00047052,52,48
E00047053,49.1,50.9
E00047054,66.2,33.8
E00047374,45.7,54.3
E00047375,58.8,41.2
E00047377,49.7,50.3
E00047378,50,50
E00047379,55.2,44.8
E00047383,57,43
E00047384,47.5,52.5
E00047385,43.9,56.1
E00047387,53.1,46.9
E00047388,55.8,44.2
E00047394,49.9,50.1
E00047397,62.5,37.5
E00047398,53.4,46.6
E00047400,53.5,46.5
E00047401,64.1,35.9
E00047402,57.4,42.6
E00047405,48.4,51.6
E00047406,49.2,50.8
E00047407,49.2,50.8
E00047409,46.2,53.8
E00047412,55.8,44.2
E00047413,50.6,49.4
E00047416,56.1,43.9
E00047418,33.7,66.3
E00047419,55.3,44.7
E00047420,45,55
E00047426,49.1,50.9
E00047427,59.2,40.8
E00047428,39.7,60.3
E00047429,41.9,58.1
E00047430,49.7,50.3
E00047433,48.3,51.7
E00047434,44.6,55.4
E00047437,43.1,56.9
E00047438,56.6,43.4
E00047439,53.8,46.2
E00047441,43.1,56.9
E00047442,44.1,55.9
E00047445,54.4,45.6
E00050267,73.7,26.3
E00050268,86.1,13.9
E00050269,75.3,24.7
E00050270,75.7,24.3
E00050271,80.3,19.7
E00050272,79.5,20.5
E00050273,79.2,20.8
E00050274,83,17
E00050275,79,21
E00050276,87,13
E00050277,76.4,23.6
E00050278,82.1,17.9
E00050279,75.3,24.7
E00050280,76.3,23.7
E00050282,79.7,20.3
E00050283,79.6,20.4
E00050284,82.2,17.8
E00050304,74.6,25.4
E00050305,82.6,17.4
E00050311,80.2,19.8
E00050313,75.2,24.8
E00050314,74.6,25.4
E00050315,66.3,33.7
E00050316,62.6,37.4
E00050317,76.3,23.7
E00050318,87.7,12.3
E00050319,70.5,29.5
E00050472,67.6,32.4
E00050506,61.1,38.9
E00050509,70.4,29.6
E00050510,60.1,39.9
E00050511,50.4,49.6
E00050512,62.9,37.1
E00050513,61.8,38.2
E00050514,65.8,34.2
E00050515,54,46
E00050516,68.9,31.1
E00050517,72.5,27.5
E00050518,64.4,35.6
E00050519,56.5,43.5
E00050520,71.8,28.2
E00050521,63.5,36.5
E00050523,82.4,17.6
E00050524,50.4,49.6
E00050525,57.5,42.5
E00050526,73.8,26.2
E00050528,60.4,39.6
E00050529,63.6,36.4
E00050530,59.9,40.1
E00050531,60.4,39.6
E00050532,56.3,43.7
E00050533,55,45
E00050534,59.7,40.3
E00050535,65.7,34.3
E00050536,64.1,35.9
E00050537,59.5,40.5
E00050538,71.4,28.6
E00050539,63.1,36.9
E00050540,65.2,34.8
E00050541,67.5,32.5
E00050542,75.1,24.9
E00050546,73,27
E00050547,74.7,25.3
E00050548,73.9,26.1
E00050549,79.3,20.7
E00050550,70.2,29.8
E00050551,71.5,28.5
E00050552,74.2,25.8
E00050553,74.7,25.3
E00050554,73,27
E00050555,67.5,32.5
E00050556,57.3,42.7
E00050557,58.7,41.3
E00050558,64.5,35.5
E00050578,87.2,12.8
E00050592,69.8,30.2
E00050594,86.5,13.5
E00050595,64.6,35.4
E00050596,82.5,17.5
E00050598,63.9,36.1
E00050600,75.1,24.9
E00050601,82,18
E00050602,78.5,21.5
E00050603,64.8,35.2
E00050605,85.2,14.8
E00050606,80.1,19.9
E00050607,79.1,20.9
E00050610,80.2,19.8
E00050611,84,16
E00050612,80.7,19.3
E00050613,69.7,30.3
E00050614,82.5,17.5
E00050615,83.6,16.4
E00050622,72,28
E00050624,63.9,36.1
E00050626,64.7,35.3
E00050628,73.8,26.2
E00050660,73.4,26.6
