areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00046353,15.4,36.7,2.4,45.5,0
E00046413,31.7,40.4,2.4,22.3,3.1
E00046414,35.1,38.5,2.6,20.8,3
E00046416,33.1,29,3.7,32,2.2
E00046417,32.2,43.3,1.1,21,2.4
E00046418,33.2,36.3,3.9,26.6,0
E00046419,34.4,34.1,2,27.8,1.7
E00046420,38.2,37.2,0.9,22.4,1.3
E00046421,26.1,36.2,3.3,29.7,4.7
E00046422,27.4,33.3,3.8,33.3,2.1
E00046424,36.6,29.2,7.7,21.5,4.9
E00046427,25.7,37.7,1.1,32.5,3
E00046429,24.9,43.1,0.4,29.2,2.5
E00046430,31.4,41.2,1.2,23.8,2.4
E00046973,25.5,37.5,4.5,22,10.5
E00046974,25,44.3,1.6,26,3.1
E00046975,32.5,38.7,3.7,20.2,4.8
E00046976,30.8,41.5,1.5,18.8,7.3
E00046977,32.2,37.3,4.5,18.8,7.3
E00046978,19.1,37.1,1.8,39.2,2.8
E00046980,35.1,36.7,3.3,19.6,5.2
E00046981,33.3,38.7,4.5,20.5,3
E00046982,32.9,35.4,3.3,22.6,5.8
E00046983,21.8,41.2,4.2,29.2,3.7
E00046984,36.5,39.7,3.5,16.1,4.2
E00046985,36.3,41.6,2.2,18,1.9
E00046986,30.5,39.8,3.3,24.5,1.9
E00046987,23.9,34.3,3.8,35.2,2.8
E00046988,24.3,33.2,5.2,32.5,4.9
E00046989,19.8,37.5,2.7,37.2,2.7
E00046991,24.8,35.2,2,33.9,4
E00046994,20.1,37.9,2.9,37.9,1.3
E00046995,16.5,36.1,2.7,43.1,1.6
E00046996,17.9,38.9,3.7,37.2,2.3
E00046997,27.4,38.7,1.8,25,7.1
E00046999,19.2,34.2,4.2,39.9,2.4
E00047000,19.9,30.2,1.1,46.7,2.1
E00047004,28.8,30.4,2,31.3,7.5
E00047006,29.5,37.5,2.7,28,2.3
