areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00003252,95.2,4.8,0
E00003280,47.1,52.9,0
E00003283,89.9,10.1,0
E00003378,20,80,0
E00003379,57.3,42.7,0
E00003380,17.2,82.8,0
E00003381,39.9,60.1,0
E00003382,21.3,78.7,0
E00003383,78.6,21.4,0
E00003384,76.1,23.9,0
E00003385,67,33,0
E00003386,95.7,4.3,0
E00003387,24.8,75.2,0
E00003388,94.3,5.7,0
E00003389,92.5,7.5,0
E00003390,100,0,0
E00003391,61.5,38.5,0
E00003392,43.3,56,0.7
E00003393,74.8,25.2,0
E00003394,16.7,83.3,0
E00003395,67.3,32.7,0
E00003396,100,0,0
E00003397,39.4,60.6,0
E00003398,18,82,0
E00003399,56.7,43.3,0
E00003400,52.1,47,0.9
E00003401,86.9,13.1,0
E00003402,75.9,24.1,0
E00003403,92.7,7.3,0
E00003404,75.9,24.1,0
E00003405,96.8,3.2,0
E00003406,35.5,64.5,0
E00003407,46.2,53.8,0
E00003408,42.9,57.1,0
E00003409,42.9,57.1,0
E00003410,96.9,3.1,0
E00003411,100,0,0
E00003412,100,0,0
E00003413,32.1,67.9,0
E00003414,41.8,58.2,0
E00003415,56.2,43.1,0.7
E00003416,70.9,29.1,0
E00003417,49.1,50.9,0
E00003418,54.8,45.2,0
E00003419,39.2,60.8,0
E00003420,78,22,0
E00003421,60.5,39.5,0
E00003422,34,66,0
E00003423,13.4,86.6,0
E00003424,18.1,81.9,0
E00003425,81.7,18.3,0
E00003426,21.1,78.9,0
E00003427,74,26,0
E00003428,63.2,36.8,0
E00003429,41.7,58.3,0
E00003430,69.2,30.8,0
E00003431,31,69,0
E00003432,6.1,93.9,0
E00003433,15.8,84.2,0
E00003434,18.8,81.3,0
E00003435,39.3,60.7,0
E00003436,9.9,90.1,0
E00003437,72.8,27.2,0
E00003438,19.4,80.6,0
E00003439,12.6,87.4,0
E00003440,43.8,56.2,0
E00003441,63.1,36.9,0
E00003442,16.7,83.3,0
E00003443,8.9,91.1,0
E00003444,25.7,74.3,0
E00003445,22.4,77.6,0
E00003446,1.2,98.8,0
E00003447,55.9,44.1,0
E00003448,14.9,85.1,0
E00003449,10.7,89.3,0
E00003450,12.2,87.8,0
E00003451,47,53,0
E00003452,20,80,0
E00003453,53,47,0
E00003454,23.8,76.2,0
E00003455,36.3,63.7,0
E00003456,7.2,92.8,0
E00003457,14.6,85.4,0
E00003458,98.3,1.7,0
E00003459,29.4,70.6,0
E00003460,86.7,13.3,0
E00003461,16.4,83.6,0
E00003462,2.4,97.6,0
E00003463,0,100,0
E00003465,22,78,0
E00003466,2,98,0
E00003467,17.5,82.5,0
E00003468,43.7,56.3,0
E00003469,0,100,0
E00003470,18.8,81.3,0
E00003471,20.7,79.3,0
E00003472,55.6,44.4,0
E00003474,49,51,0
E00003475,44.4,55.6,0
E00003476,6.9,92.2,1
E00003477,7.3,92.7,0
E00003478,13.9,86.1,0
E00003479,29.9,69.2,0.9
E00003480,19.1,80.4,0.4
E00003481,0.9,99.1,0
E00003482,63,37,0
E00003483,100,0,0
E00003484,36.8,63.2,0
E00003485,54.7,45.3,0
E00003486,56.2,43.8,0
E00003487,65.7,34.3,0
E00003488,98.9,1.1,0
E00003489,11,89,0
E00003490,25,75,0
E00003491,13.3,86.7,0
E00003492,3,97,0
E00003599,0.7,99.3,0
E00003600,4.7,95.3,0
E00003601,11.5,88.5,0
E00003602,13,87,0
E00003603,20.5,79.5,0
E00003604,3.1,96.9,0
E00003605,24.2,75.8,0
E00003606,7.7,91.9,0.5
E00003607,6.5,93.5,0
E00003608,9.8,90.2,0
E00003609,46.3,53.7,0
E00003610,26.1,73.9,0
E00003611,45.6,54.4,0
E00003612,1.6,98.4,0
E00003613,26.4,73.6,0
E00003614,14.9,85.1,0
E00003615,24.8,75.2,0
E00003616,15.2,84.8,0
E00003617,7.4,92.6,0
E00003618,24.2,75.8,0
E00003619,2.2,97.8,0
E00003620,12,88,0
E00003621,17.5,82.5,0
E00003622,8.5,91.5,0
E00003623,2.6,97.4,0
E00003624,10.3,89.7,0
E00003625,9.7,90.3,0
E00003626,5.7,94.3,0
E00003628,19.5,80.5,0
E00003629,10.3,89.7,0
E00003630,53.3,46.7,0
E00003631,5,95,0
E00003632,65.3,34.7,0
E00003633,51.5,47.5,1
E00003634,3.3,96.7,0
E00003635,10.7,89.3,0
E00003636,46.4,53.6,0
E00003637,3.5,93.6,2.8
E00003638,7.8,91.3,1
E00003639,3,97,0
E00003640,27.5,72.5,0
E00003641,30.7,69.3,0
E00003642,0,100,0
E00003643,33.1,66.9,0
E00003759,90.7,9.3,0
E00003765,1.7,98.3,0
E00003766,51,49,0
E00003767,43.6,56.4,0
E00003768,100,0,0
E00003769,84.1,15.9,0
E00003770,48.3,51.7,0
E00003771,36.6,63.4,0
E00003773,80,20,0
E00003774,100,0,0
E00003775,34,66,0
E00003776,94.6,5.4,0
E00003777,98.3,0.9,0.9
E00003778,0.7,99.3,0
E00003779,100,0,0
E00003780,100,0,0
E00003889,53.5,46.5,0
E00003890,81.6,18.4,0
E00003891,21.4,78.6,0
E00003892,60.5,39.5,0
E00003893,67.6,32.4,0
E00003894,34.1,65.9,0
E00003895,39.4,59.1,1.5
E00003896,36.9,63.1,0
E00003897,94.1,5.9,0
E00003898,73,27,0
E00003899,29.4,70.6,0
E00003900,41.2,58,0.8
E00003901,70.9,29.1,0
E00003902,26.4,73.6,0
E00003903,57,43,0
E00003904,15,85,0
E00003905,79.9,20.1,0
E00003906,64.6,35.4,0
E00003907,94.5,5.5,0
E00003908,58.8,41.2,0
E00003909,49.3,50,0.7
E00003910,18.1,81.9,0
E00003911,10.9,89.1,0
E00003912,45.9,54.1,0
E00003913,18.5,81.5,0
E00003914,56.5,43.5,0
E00003915,62.3,37.7,0
E00003916,5.1,94.9,0
E00003917,69.1,30.9,0
E00003918,36.5,63.5,0
E00003919,75.8,24.2,0
E00003920,15.3,84.7,0
E00003921,47.3,52.7,0
E00003922,58,42,0
E00003923,21.7,78.3,0
E00003924,39.7,60.3,0
E00003925,7.8,92.2,0
E00003926,73.9,26.1,0
E00003927,89.7,10.3,0
E00003928,38.4,61.6,0
E00003929,29,70.1,0.9
E00003930,25.8,74.2,0
E00003931,47.9,52.1,0
E00003932,66.7,33.3,0
E00003933,10.6,89.4,0
E00003934,11.2,88.8,0
E00003935,44.7,55.3,0
E00003936,28.9,71.1,0
E00003937,53.3,46.7,0
E00003938,43.4,56.6,0
E00003939,23.6,76.4,0
E00003940,53,47,0
E00003941,54.8,45.2,0
E00003942,29.5,70.5,0
E00003943,44.9,55.1,0
E00003944,48.9,51.1,0
E00003945,77.3,22.7,0
E00003946,87.8,12.2,0
E00003947,45,55,0
E00004044,27,73,0
E00004045,20.3,79.7,0
E00004046,33.1,66.9,0
E00005655,17,83,0
E00005656,29.4,70.6,0
E00005657,68.3,31.7,0
E00005658,11.5,88.5,0
E00005659,14.9,85.1,0
E00005660,53.5,46.5,0
E00005661,29.9,70.1,0
E00005662,22.5,77.5,0
E00005663,2.8,97.2,0
E00005664,34.1,65.9,0
E00005665,53.1,46.9,0
E00005667,33.1,66.9,0
E00005668,56.6,43.4,0
E00005669,60.8,39.2,0
E00005670,34.5,65.5,0
E00005671,9,91,0
E00005672,25.8,74.2,0
E00005673,43.8,55.6,0.7
E00005675,13,86,1
E00005682,74.5,25.5,0
E00005684,43.7,56.3,0
E00005685,41.1,58.9,0
E00005686,9.6,90.4,0
E00005687,22,78,0
E00005688,38.2,61.8,0
E00005689,20.9,79.1,0
E00005690,14.5,85.5,0
E00005691,12.4,87.6,0
E00005692,22.9,77.1,0
E00005693,10.3,89.7,0
E00005694,15.6,84.4,0
E00005695,50,50,0
E00005696,31.8,68.2,0
E00005697,21.1,78.9,0
E00005698,12,88,0
E00005699,34.4,65.6,0
E00005700,59.3,40.7,0
E00005701,59.6,40.4,0
E00005702,20.5,79.5,0
E00005703,100,0,0
E00005704,98.4,1.6,0
E00005705,40.9,59.1,0
E00005706,29.2,70.8,0
