areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00003252,88,7.2,2.4,2.4
E00003280,81.3,5.7,3.3,9.8
E00003283,93.5,3.7,2.8,0
E00003378,84.8,6.7,1.8,6.7
E00003379,91.4,2.6,0,6
E00003380,90.6,1.8,0.6,7
E00003381,93.2,4.8,0.7,1.4
E00003382,90.4,4.3,0,5.3
E00003383,90.2,4.5,3,2.3
E00003384,87.5,8.8,1.5,2.2
E00003385,89.5,4.8,0,5.7
E00003386,92.3,3.4,0.9,3.4
E00003387,86.4,6.4,2.4,4.8
E00003388,87.8,5.7,1.6,4.9
E00003389,94.9,2.5,1.7,0.8
E00003390,85.9,12.6,0.7,0.7
E00003391,94.5,2.7,0,2.7
E00003392,83.2,6.3,0.7,9.8
E00003393,94.7,2.3,0,3.1
E00003394,81,8.7,3.2,7.1
E00003395,85.8,7.5,1.9,4.7
E00003396,93.2,4.5,1.5,0.8
E00003397,87.6,6.2,0,6.2
E00003398,93.5,1.4,2.2,2.9
E00003399,91.2,3.3,1.1,4.4
E00003400,94,4.3,1.7,0
E00003401,89.3,7.4,2.5,0.8
E00003402,90,5.5,1.8,2.7
E00003403,92.6,5.1,0.7,1.5
E00003404,82.1,8,3.6,6.3
E00003405,89.5,8.9,0,1.6
E00003406,84.4,6.6,1.6,7.4
E00003407,87.3,4.2,2.8,5.6
E00003408,87.7,3.8,3.8,4.7
E00003409,93,3.7,0.5,2.7
E00003410,89.2,7.7,0.8,2.3
E00003411,94.7,3.5,0,1.8
E00003412,91.4,4.3,1.7,2.6
E00003413,86,4.7,1.6,7.8
E00003414,85.5,7.3,0.9,6.4
E00003415,87.6,6.5,2,3.9
E00003416,89.2,7.2,0.9,2.7
E00003417,88.8,2.8,0.9,7.5
E00003418,88.8,4.1,0.5,6.6
E00003419,88.5,4.2,3.1,4.2
E00003420,89,7.3,0.9,2.8
E00003421,89.5,7,0.9,2.6
E00003422,84.5,5.2,0,10.3
E00003423,86.9,4.9,2.5,5.7
E00003424,81.8,8.1,1.4,8.8
E00003425,94,3.4,0,2.6
E00003426,89.3,5.4,1.8,3.6
E00003427,85.7,5.1,4.1,5.1
E00003428,91.7,4.5,0.8,3
E00003429,91,4.1,1.6,3.3
E00003430,92,7,1,0
E00003431,86.3,6.8,2.1,4.8
E00003432,86,6.1,0.9,7
E00003433,84.8,7.6,0.7,6.9
E00003434,85.2,6.3,0,8.6
E00003435,88.8,5.6,2,3.6
E00003436,82.4,8.4,2.3,6.9
E00003437,86.1,7,2.6,4.3
E00003438,77,11.9,0,11.1
E00003439,84.6,8.1,0.7,6.6
E00003440,88.4,6.2,2.7,2.7
E00003441,85.6,6.4,1.6,6.4
E00003442,85,7,0.5,7.5
E00003443,85.9,8.9,0.7,4.4
E00003444,89.7,2.9,0,7.4
E00003445,88.2,3.9,1.3,6.5
E00003446,83.3,6.2,3.1,7.4
E00003447,85.7,5,1.2,8.1
E00003448,88.7,2.8,1.7,6.8
E00003449,85.1,2.8,3.5,8.5
E00003450,85.3,5.2,1,8.4
E00003451,88.6,6,2.7,2.7
E00003452,87.8,4.7,2.9,4.7
E00003453,94,1.5,0.8,3.8
E00003454,85.2,4.9,2.1,7.7
E00003455,88.5,2.7,2.7,6.2
E00003456,88.9,2.6,1.3,7.2
E00003457,91.3,3.6,0.7,4.3
E00003458,91.3,7.8,0,0.9
E00003459,89.5,2,2.6,5.9
E00003460,94.7,2.6,2.6,0
E00003461,89,6.4,0.9,3.7
E00003462,85.7,7.1,1.2,6
E00003463,83.1,3.4,1.7,11.9
E00003465,84.7,5.8,1.5,8
E00003466,83.7,7.1,4.1,5.1
E00003467,87.4,5.4,1.8,5.4
E00003468,83.2,9.5,1.1,6.3
E00003469,83.6,4.9,2.5,9
E00003470,84.5,7.7,0,7.7
E00003471,92.9,2.4,2.4,2.4
E00003472,91.7,3.7,0,4.6
E00003474,84.1,4.6,1.3,9.9
E00003475,92.9,3.5,1.4,2.1
E00003476,93.1,1,1,5
E00003477,88,4,1.6,6.4
E00003478,77.6,9.3,1.9,11.2
E00003479,87.6,4.8,1,6.7
E00003480,77.1,7.2,3,12.7
E00003481,88.9,3.4,2.6,5.1
E00003482,92.3,3.8,0,3.8
E00003483,93.5,5.6,0.9,0
E00003484,91.2,7.4,0,1.5
E00003485,94.3,3.8,0,1.9
E00003486,91.4,2.9,1,4.8
E00003487,88.2,5.9,2.9,2.9
E00003488,91.5,5.3,0,3.2
E00003489,80.4,6.9,0,12.7
E00003490,78.8,12.5,3.8,4.8
E00003491,88.6,2.9,0,8.6
E00003492,81.8,6.1,1,11.1
E00003599,86.2,2.2,1.4,10.1
E00003600,88.4,5.2,0.6,5.8
E00003601,89.1,6.1,0,4.8
E00003602,91.5,2.3,3.1,3.1
E00003603,82.6,2.3,1.5,13.6
E00003604,69.8,4.7,3.1,22.5
E00003605,89.1,3.1,0,7.8
E00003606,81.1,6.8,1.4,10.8
E00003607,69.2,8.4,7.5,15
E00003608,84.2,6,2.2,7.6
E00003609,88,7.4,0,4.6
E00003610,75,10.3,4.3,10.3
E00003611,89.5,5.6,1.2,3.7
E00003612,67.7,11.3,8.1,12.9
E00003613,81.3,12.5,1.3,5
E00003614,81.3,7.5,1.5,9.7
E00003615,85.4,5.6,0.7,8.3
E00003616,82.7,6.7,1.1,9.5
E00003617,86.4,10.6,0,3
E00003618,89.8,2.3,2.3,5.5
E00003619,79.3,5.4,0,15.2
E00003620,83.3,8.7,1.6,6.3
E00003621,78.3,8.7,4.3,8.7
E00003622,86.6,8.5,0.7,4.2
E00003623,83.6,3.9,1.3,11.2
E00003624,88,5.1,0.6,6.3
E00003625,83.6,13.1,0.8,2.5
E00003626,88.6,3.6,2.1,5.7
E00003628,86.8,3.1,1.6,8.5
E00003629,85,4.7,1.9,8.4
E00003630,83.6,9,1.6,5.7
E00003631,78,5.7,2.8,13.5
E00003632,81,9,3,7
E00003633,92.2,2.9,1,3.9
E00003634,79.3,4.5,2.2,14
E00003635,80.8,10,0,9.2
E00003636,82.6,6.4,4.6,6.4
E00003637,89.4,2.8,0.7,7.1
