areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00003252,13.4,31.7,25.6,29.3
E00003280,26.7,25.8,27.5,20
E00003283,13.8,38.5,17.4,30.3
E00003378,52.1,27.3,9.7,10.9
E00003379,36.9,30.9,18.1,14.1
E00003380,55.9,32.9,10,1.2
E00003381,41.1,21.9,14.4,22.6
E00003382,49.5,26.9,9.7,14
E00003383,34.4,45,10.7,9.9
E00003384,24.1,21.3,21.3,33.3
E00003385,29.2,39.6,12.3,18.9
E00003386,25.6,24.8,28.2,21.4
E00003387,30.9,32.5,19.5,17.1
E00003388,27.6,39,20.3,13
E00003389,14.3,34.5,26.9,24.4
E00003390,11.9,23.1,23.1,41.8
E00003391,35.7,32.9,15.4,16.1
E00003392,29.5,34.5,16.5,19.4
E00003393,25.8,39.4,17.4,17.4
E00003394,28.8,38.4,16.8,16
E00003395,20.6,33.6,23.4,22.4
E00003396,12.1,26.5,20.5,40.9
E00003397,26.8,25.8,24.7,22.7
E00003398,38.8,34.5,15.1,11.5
E00003399,30.8,29.7,20.9,18.7
E00003400,47.4,25,11.2,16.4
E00003401,12.9,31.5,25.8,29.8
E00003402,35.1,27,15.3,22.5
E00003403,27.7,37.2,18.2,16.8
E00003404,24.3,32.4,22.5,20.7
E00003405,12.7,15.1,28.6,43.7
E00003406,32.8,36,20,11.2
E00003407,32.4,32.4,16.5,18.7
E00003408,33.7,36.5,14.4,15.4
E00003409,41.1,35.3,11.1,12.6
E00003410,19.8,26,22.1,32.1
E00003411,16.8,36.3,15,31.9
E00003412,20.2,23.5,27.7,28.6
E00003413,49.6,24.4,7.6,18.3
E00003414,33.3,29.6,17.6,19.4
E00003415,44.4,32.7,11.1,11.8
E00003416,26.1,35.1,17.1,21.6
E00003417,40.7,28.7,19.4,11.1
E00003418,29.9,39.8,15.9,14.4
E00003419,26.8,27.3,27.3,18.6
E00003420,29,38.3,20.6,12.1
E00003421,27.2,29.8,20.2,22.8
E00003422,58.2,19.4,14.3,8.2
E00003423,40.5,33.1,14,12.4
E00003424,37,32.2,17.1,13.7
E00003425,26.5,29.1,21.4,23.1
E00003426,41.2,27.2,15.8,15.8
E00003427,21.4,34.7,20.4,23.5
E00003428,24.8,29.3,25.6,20.3
E00003429,30.9,28.5,19.5,21.1
E00003430,20.8,31.7,20.8,26.7
E00003431,31.9,31.9,20.1,16
E00003432,54,25.7,11.5,8.8
E00003433,30.1,38.4,21.9,9.6
E00003434,59.1,30.7,7.1,3.1
E00003435,34.2,30.1,16.6,19.2
E00003436,44.3,35.9,13,6.9
E00003437,15.8,40.4,21.1,22.8
E00003438,42,37.4,13,7.6
E00003439,54.5,32.1,8.2,5.2
E00003440,38.4,34.2,13.7,13.7
E00003441,35.3,31,17.6,16
E00003442,40.6,38,11.8,9.6
E00003443,45.1,36.8,9.8,8.3
E00003444,38.3,37.1,18.9,5.7
E00003445,40.5,39.9,12.4,7.2
E00003446,45.1,35.2,15.4,4.3
E00003447,41,32.3,16.1,10.6
