areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00003252,11,41.5,39,8.5
E00003280,27.9,50,18,4.1
E00003283,11,53.2,28.4,7.3
E00003378,45.5,43.6,9.7,1.2
E00003379,23.8,58.3,15.9,2
E00003380,33.3,56.7,9.4,0.6
E00003381,30.2,52.3,11.4,6
E00003382,55.3,39.4,5.3,0
E00003383,31.5,56.9,9.2,2.3
E00003384,23.5,52.9,19.9,3.7
E00003385,26.4,63.2,10.4,0
E00003386,17.1,64.1,13.7,5.1
E00003387,33.3,47.2,16.3,3.3
E00003388,28.5,52.8,15.4,3.3
E00003389,17.6,54.6,22.7,5
E00003390,11.1,71.1,14.8,3
E00003391,23.6,59,13.2,4.2
E00003392,40.6,40.6,15.9,2.9
E00003393,23.3,49.6,19.4,7.8
E00003394,35.2,53.3,9,2.5
E00003395,27.4,56.6,12.3,3.8
E00003396,9.8,73.7,14.3,2.3
E00003397,37.4,42.4,18.2,2
E00003398,33.8,57.6,6.5,2.2
E00003399,24.2,51.6,19.8,4.4
E00003400,27.8,56.5,12.2,3.5
E00003401,19,55.4,17.4,8.3
E00003402,30.3,50.5,14.7,4.6
E00003403,25.5,55.5,16.1,2.9
E00003404,40.5,36,18,5.4
E00003405,6.4,56,27.2,10.4
E00003406,36.3,50.8,9.7,3.2
E00003407,25.9,53.1,16.1,4.9
E00003408,41,45.7,7.6,5.7
E00003409,32.3,49.7,14.3,3.7
E00003410,19.7,51.5,20.5,8.3
E00003411,10.6,50.4,30.1,8.8
E00003412,11.2,52.6,29.3,6.9
E00003413,35.1,48.1,13.7,3.1
E00003414,36.7,40.4,15.6,7.3
E00003415,31.4,54.2,13.7,0.7
E00003416,19.1,61.8,17.3,1.8
E00003417,36.4,43,14,6.5
E00003418,32.3,51.5,11.6,4.5
E00003419,26,54.7,15.6,3.6
E00003420,28.4,54.1,16.5,0.9
E00003421,22.8,57,14.9,5.3
E00003422,52.6,42.3,5.2,0
E00003423,39.7,46.3,13.2,0.8
E00003424,51.4,39.2,4.7,4.7
E00003425,20.9,64.3,13,1.7
E00003426,33.9,50.4,10.4,5.2
E00003427,19.4,64.3,15.3,1
E00003428,13.5,69.9,13.5,3
E00003429,30.6,52.4,11.3,5.6
E00003430,14.7,57.8,21.6,5.9
E00003431,34.7,53.5,9.7,2.1
E00003432,36.3,54,8,1.8
E00003433,29.9,50.3,17.7,2
E00003434,37.5,54.7,7.8,0
E00003435,30.6,51,16.8,1.5
E00003436,27.3,58.3,10.6,3.8
E00003437,9.5,49.1,28.4,12.9
E00003438,33.3,54.1,9.6,3
E00003439,41.5,53.3,4.4,0.7
E00003440,24,56.8,12.3,6.8
E00003441,19.1,53.7,21.8,5.3
E00003442,27.3,59.4,10.7,2.7
E00003443,39.6,43.3,13.4,3.7
E00003444,21.3,58,17.8,2.9
E00003445,27.3,59.7,11.7,1.3
E00003446,37.8,52.4,9.1,0.6
E00003447,25.5,59,12.4,3.1
E00003448,34.5,52.9,10.9,1.7
E00003449,34.3,59.3,5.7,0.7
E00003450,33,51.3,14.1,1.6
E00003451,20,62,16.7,1.3
E00003452,27.1,56.5,14.7,1.8
E00003453,19.4,44.8,29.1,6.7
E00003454,34,52.8,11.1,2.1
E00003455,24.6,55.3,15.8,4.4
E00003456,26.8,57.5,14.4,1.3
E00003457,40.3,44.6,10.8,4.3
E00003458,9.5,38.8,40.5,11.2
E00003459,19.6,55.6,19.6,5.2
E00003460,16,49.3,29.3,5.3
E00003461,30,51.8,16.4,1.8
E00003462,57.6,32.9,4.7,4.7
E00003463,38.1,55.9,4.2,1.7
E00003465,32.1,54.5,9,4.5
E00003466,28.6,58.2,11.2,2
E00003467,30.6,55.3,12.4,1.8
E00003468,17.9,50.5,23.2,8.4
E00003469,39.2,50.8,8.3,1.7
E00003470,32.9,45.2,16.1,5.8
E00003471,31,64.3,3.6,1.2
E00003472,27.1,46.7,25.2,0.9
E00003474,34.2,51.3,12.5,2
E00003475,23.6,44.4,26.4,5.6
E00003476,38.5,43.3,17.3,1
E00003477,42.9,46,9.5,1.6
E00003478,28.7,58.3,8.3,4.6
E00003479,22.4,52.3,17.8,7.5
E00003480,49.6,42.8,7.2,0.4
E00003481,35,54.7,9.4,0.9
E00003482,25.6,59.7,12.4,2.3
E00003483,7.5,43.4,34.9,14.2
E00003484,19.1,48.5,16.2,16.2
E00003485,22.2,48.1,20.4,9.3
E00003486,13.3,50.5,28.6,7.6
E00003487,24.3,55.7,14.3,5.7
E00003488,10.5,49.5,26.3,13.7
E00003489,36.6,46.5,12.9,4
E00003490,35.8,47.7,13.8,2.8
E00003491,49.5,44.8,3.8,1.9
E00003492,51.5,34.3,14.1,0
E00003599,50.4,43.1,6.6,0
E00003600,54.1,39.5,6.4,0
E00003601,49.1,43,6.7,1.2
E00003602,49.6,40.6,6,3.8
E00003603,50,40.9,8.3,0.8
E00003604,63.1,33.1,2.3,1.5
E00003605,43.8,45.4,9.2,1.5
E00003606,42.3,50,6.8,0.9
E00003607,51.4,42.1,5.6,0.9
E00003608,55.4,34.4,7.5,2.7
E00003609,50.5,40.2,7.5,1.9
E00003610,44.7,37.7,13.2,4.4
E00003611,36.6,56.5,5,1.9
E00003612,45.2,44.4,9.7,0.8
E00003613,55,38.8,4.4,1.9
E00003614,50,43.3,5.2,1.5
E00003615,42.4,47.9,5.6,4.2
E00003616,50,43.8,2.8,3.4
E00003617,51.1,42.9,5.3,0.8
E00003618,52.8,37,6.3,3.9
E00003619,41.5,43.6,14.9,0
E00003620,51.2,44,3.2,1.6
E00003621,42.4,48.2,6.5,2.9
E00003622,52.1,43.7,3.5,0.7
E00003623,57,39.1,3.4,0.4
E00003624,51.6,39,6.3,3.1
E00003625,56.5,36.3,7.3,0
E00003626,47.1,46.4,3.6,2.9
