geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00037088,46.5,36.6,8.5,8.5
E00037090,21.3,45.1,20.5,13.1
E00037091,40.8,40,15.2,4
E00037092,12.7,42.1,33.3,11.9
E00037108,8.9,44.5,31.5,15.1
E00037396,23,47.6,23.8,5.6
E00037405,32.2,40.1,21.1,6.6
E00037406,32.5,45.7,15.2,6.6
E00037407,55.5,35.3,7.6,1.7
E00037408,37.7,36.9,18.5,6.9
E00037409,12.8,57.3,22.2,7.7
E00037410,19.2,40.8,29.6,10.4
E00037440,36,39.8,19,5.2
E00037441,27.4,49.6,20,3
E00037442,34.2,36.7,24.2,5
E00037443,27.2,42.4,19.2,11.2
E00037444,21.4,45.3,23.1,10.3
E00037445,23.7,39.8,29.7,6.8
E00037446,32.2,34.9,24.2,8.7
E00037447,23.4,39.3,27.6,9.7
E00037448,31.9,33.3,23.7,11.1
E00037449,26.7,44.2,23,6.1
E00037450,29.6,48.7,13.8,7.9
E00037451,22,38.1,31.2,8.7
E00037452,31.5,44.8,22.4,1.4
E00037453,13.5,33.1,39.3,14
E00037454,16.3,40.4,30.5,12.8
E00037455,21.4,42.9,27.1,8.6
E00037456,21.3,41.3,31.3,6
E00037457,18.5,45,27.8,8.6
E00037458,26.5,41.9,25,6.6
E00037459,21.8,34.6,32.3,11.3
E00037460,14,54.5,23.1,8.3
E00037461,21.7,50.8,19.6,7.9
E00037462,31.6,33.8,23.3,11.3
E00037463,13.1,45.4,32.3,9.2
E00037464,18.4,47.5,27.7,6.4
E00037465,13.5,31.6,39.1,15.8
E00037466,14,46.5,28.7,10.9
E00037467,28.1,38.8,25.6,7.4
E00037468,24.8,46,21.9,7.3
E00037469,50,37.5,8.9,3.6
E00037470,15.6,50,24.2,10.2
E00037471,17.9,39.6,34.3,8.2
E00037472,12.4,34.1,38.8,14.7
E00037473,16.4,42.9,30.7,10
E00037474,16.4,47.1,25,11.4
E00037475,29.9,43.1,23.6,3.5
E00037476,10.5,38,38,13.5
E00037477,29.9,41.9,24.8,3.4
E00037478,21.2,44.9,25.4,8.5
E00037479,29.8,39.7,23.1,7.4
E00037480,13.5,51.9,24.8,9.8
E00037481,13,58.8,22.1,6.1
E00037482,5.5,31.8,46.2,16.5
E00037483,20.3,47.8,24.6,7.2
E00037484,18.4,42.8,34.2,4.6
E00037485,19.1,29.4,41.2,10.3
E00037486,29.1,41.9,21.4,7.7
E00037487,18.5,30.1,34.2,17.1
E00037488,36.6,37.3,19.4,6.7
E00037489,10.5,52.5,30.2,6.8
E00037490,28.3,46.2,22.8,2.8
E00037491,20.8,39.2,34.2,5.8
E00037492,21.1,37.4,29.3,12.2
E00037493,35.6,43.7,17,3.7
E00037494,19.8,42.4,28.5,9.3
E00037495,22.5,48.6,21.8,7
E00037496,41.1,37.9,14.5,6.5
E00037497,26.1,58,12.7,3.2
E00037498,33.1,38.7,25,3.2
E00037499,21.8,46.8,26.9,4.5
E00037500,10.6,43.2,34.1,12.1
E00037501,13.8,42.8,35.5,8
E00037578,30.6,41.4,25.5,2.5
E00037579,42.1,41.4,12.8,3.8
E00037599,8.2,25.3,46.6,19.9
E00037604,5.3,31.8,51.5,11.4
E00037606,12.2,27.5,39.2,21.2
E00037607,7,53,26.1,13.9
E00037608,12.6,41.7,29.1,16.5
E00037613,7.1,31,39.4,22.6
E00037614,12.6,49.6,26,11.8
E00037615,5.6,23.7,53.5,17.2
E00037616,18.8,47,29.1,5.1
E00037617,22,47.2,26,4.7
E00037618,12.2,27.6,40.8,19.4
E00037619,4.4,32.3,48.1,15.2
E00037620,19.1,38.7,32.2,10.1
E00037621,4.1,36.7,42.9,16.3
E00037622,4.6,34.2,41.3,19.9
E00037623,12.5,43.3,30.8,13.5
E00037624,9.5,41.7,38.1,10.7
E00037625,6.8,30.1,42.1,21.1
E00037626,5,35.6,38.1,21.3
E00037627,7.5,21.8,44.4,26.3
E00037739,38.5,42.3,15.9,3.3
E00037743,45.4,39.2,14.6,0.8
E00037744,16.4,46.3,30.6,6.7
E00037745,25.6,44.6,21.4,8.3
E00037746,20.5,52.8,21.7,5
E00037747,18,38.1,30.2,13.7
E00037748,18.4,47.1,25,9.6
E00037749,33.7,37.8,23.3,5.2
