geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00037088,0.5,0,2.9,95.3,1.3
E00037090,0.4,0,0,99.3,0.4
E00037091,0.4,0.4,0,99.1,0
E00037092,0,0,0,100,0
E00037108,1.2,0,0.6,97.1,1.2
E00037396,0,0.5,0.9,98.6,0
E00037405,0,0.3,0.8,99,0
E00037406,1.6,0,2.3,96.1,0
E00037407,0.6,0.6,2.2,95.5,1.1
E00037408,0.7,0,2.2,95.9,1.1
E00037409,0,0,1.7,97.9,0.4
E00037410,0,0,0,100,0
E00037440,0.5,0.3,1.5,97.4,0.3
E00037441,0,0,0.3,99.3,0.3
E00037442,0,0,0,99.7,0.3
E00037443,0,1.5,0.3,98.3,0
E00037444,0,0.4,0,99.3,0.4
E00037445,0,0,1.8,97.8,0.4
E00037446,0.3,0,0,99.4,0.3
E00037447,0,0,0,99,1
E00037448,1.5,0,1.1,97.5,0
E00037449,0.5,1,0,97.5,1
E00037450,2.3,0.3,0.3,94.6,2.6
E00037451,1.9,0,0.6,97.5,0
E00037452,0.3,0,3.6,96.1,0
E00037453,0.2,0,1.6,98.2,0
E00037454,0,0,0.3,99.3,0.3
E00037455,0.7,0.3,1,97,1
E00037456,2.1,0,0,97.9,0
E00037457,0.9,0,1.5,97.5,0
E00037458,0,0.3,1.3,98,0.3
E00037459,0,0,1.3,98.7,0
E00037460,0,0,0.5,99.5,0
E00037461,1.2,1.2,2.2,95.4,0
E00037462,0,1.4,2.1,96.5,0
E00037463,0.6,0,0.6,98.4,0.3
E00037464,0.7,0,0,99.3,0
E00037465,0.4,0,1.1,98.6,0
E00037466,0,0,1.1,98.9,0
E00037467,0,0.4,1.5,97.8,0.4
E00037468,0.3,2,1.5,95.3,0.9
E00037469,0,0.9,0,98.7,0.4
E00037470,0.4,0.4,0,99.3,0
E00037471,0,0,0,100,0
E00037472,0.4,0,0,99.6,0
E00037473,0,1.1,1.8,96.5,0.7
E00037474,0,1.4,0,98.6,0
E00037475,1.5,0,0.9,97.3,0.3
E00037476,1.4,0,0.9,97.4,0.2
E00037477,0,0.4,2.9,96.7,0
E00037478,0,0,0,100,0
E00037479,0,0,0.8,99.2,0
E00037480,0,0,0,100,0
E00037481,0,0,0,100,0
E00037482,0.2,1.6,0.7,97.4,0.2
E00037483,1.1,0,0,98.9,0
E00037484,0,0,1.7,98.3,0
E00037485,0.3,0.3,1,98.4,0
E00037486,0,0,0.4,99.6,0
E00037487,0,0.3,1.6,97,1.1
E00037488,0.3,2.6,0,96.7,0.5
E00037489,0.3,0,0,99.7,0
E00037490,0.4,0,1.4,98.2,0
E00037491,0,0,1.6,98.4,0
E00037492,0,1,0,99,0
E00037493,1.5,0.8,0.4,97.3,0
E00037494,0.3,0,0.5,99.2,0
E00037495,0.4,0,2.6,97,0
E00037496,0,0,1.8,98.2,0
E00037497,0,0.6,0.3,98.7,0.3
E00037498,2.1,0,0.4,97.5,0
E00037499,0,0,0.3,98.3,1.4
E00037500,0.4,0,0,99.6,0
E00037501,0.9,0,0.6,98.2,0.3
E00037578,1.3,1.3,1.3,96.1,0
E00037579,0,1.6,0.4,98,0
E00037599,0,1.2,1.2,97.4,0.3
E00037604,0.3,0,0.7,98.7,0.3
E00037606,0.2,0.2,0.8,98.7,0
E00037607,0.4,0,0.4,99.1,0
E00037608,0,0.4,1.8,97.5,0.4
E00037613,0.3,0,0.6,98.6,0.6
E00037614,3.8,0,1,94.9,0.3
E00037615,1.8,1.2,2,94.9,0.2
E00037616,0.9,0.5,0.9,97.7,0
E00037617,1.5,0.7,1.9,95.9,0
E00037618,0,3,1.7,95.4,0
E00037619,0,0.2,1,98.8,0
E00037620,2.1,0,1.1,95.4,1.4
E00037621,0.6,0.9,1.2,97.4,0
E00037622,0,0,0.7,98.9,0.4
E00037623,0.4,0,0,99.6,0
E00037624,2.5,0,2,95.6,0
E00037625,0,0.3,1.7,96.6,1.4
E00037626,0.3,0,0,99.2,0.5
E00037627,0.3,0.3,0.6,98.7,0
E00037739,0.3,0.3,0.3,99.1,0
E00037743,0,0,1.2,98.8,0
E00037744,0,1.1,0,98.5,0.4
E00037745,0.2,2.4,0.2,97.2,0
E00037746,1.8,0,1.8,95.5,0.9
E00037747,0,0.8,1,98.2,0
E00037748,0,0,0,100,0
E00037749,1.7,0,0,98,0.3
E00037751,1.2,0.8,0,97.6,0.4
E00037752,0.4,0.4,1.1,96.2,1.9
E00037758,0.9,0.9,1.2,97.1,0
E00037759,0.9,3.2,0,94.1,1.8
E00037760,1.7,0,1.4,96.9,0
E00037763,0,0,2.3,97.7,0
