geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00037088,25.2,30.8,31.5,12.6,0
E00037090,38.5,29.5,22.1,9.8,0
E00037091,27.2,32.8,32,8,0
E00037092,44.1,37.8,15.7,2.4,0
E00037108,53.4,34.2,11,1.4,0
E00037396,35.7,46.8,17.5,0,0
E00037405,31.1,39.1,24.5,5.3,0
E00037406,33.1,33.8,24.5,7.9,0.7
E00037407,23.3,26.7,36.7,13.3,0
E00037408,27.5,35.9,29,7.6,0
E00037409,33.6,42.9,20.2,3.4,0
E00037410,41.7,34.6,17.3,6.3,0
E00037440,38.4,31.3,22.7,7.1,0.5
E00037441,29.6,40,23.7,6.7,0
E00037442,26.7,41.7,17.5,13.3,0.8
E00037443,29.1,42.5,20.5,7.9,0
E00037444,46.6,31,15.5,6.9,0
E00037445,31.4,33.9,27.1,7.6,0
E00037446,37.2,29.7,27,6.1,0
E00037447,49.7,29,14.5,6.2,0.7
E00037448,32.3,36.8,24.8,6,0
E00037449,37.1,29.3,25.7,6,1.8
E00037450,42.3,28,24.3,5.3,0
E00037451,54.3,25.6,12.8,7.3,0
E00037452,33.6,39,17.1,10.3,0
E00037453,56.2,32,11.8,0,0
E00037454,52.1,33.6,12.1,2.1,0
E00037455,44.7,36.2,16.3,2.8,0
E00037456,40.9,33.1,22.7,3.2,0
E00037457,42.9,38.3,16.2,2.6,0
E00037458,31.6,40.4,22.8,5.1,0
E00037459,31.3,36.6,24.6,6.7,0.7
E00037460,42.1,38,16.5,3.3,0
E00037461,42.9,37.6,15.3,4.2,0
E00037462,29,32.8,29,9.2,0
E00037463,43.1,38.5,14.6,3.8,0
E00037464,45,35.7,15.7,3.6,0
E00037465,50.4,44.4,5.3,0,0
E00037466,48.9,31.3,17.6,2.3,0
E00037467,46.3,30.6,15.7,6.6,0.8
E00037468,28.1,37.8,24.4,9.6,0
E00037469,23.2,31.3,34.8,10.7,0
E00037470,44.3,40.5,13.7,1.5,0
E00037471,41,35.8,19.4,3.7,0
E00037472,51.2,36.4,11.6,0.8,0
E00037473,53.6,32.1,11.4,2.9,0
E00037474,54.5,29.4,13.3,2.8,0
E00037475,33.3,32.6,24.3,8.3,1.4
E00037476,57.2,27.2,10.4,5.2,0
E00037477,36.2,29.3,24.1,10.3,0
E00037478,43.6,31.6,18.8,4.3,1.7
E00037479,40.2,33.6,19.7,6.6,0
E00037480,50,37.1,12.1,0.8,0
E00037481,41.2,44.3,13,1.5,0
E00037482,61,32.6,5.5,0.8,0
E00037483,54.7,28.1,14.4,2.9,0
E00037484,37.7,37,20.8,4.5,0
E00037485,50,32.6,13,4.3,0
E00037486,35,35.9,23.9,4.3,0.9
E00037487,47.9,33.6,15.8,2.7,0
E00037488,25.4,38.1,26.1,10.4,0
E00037489,56.8,30.2,11.1,1.9,0
E00037490,42.8,34.5,19.3,3.4,0
E00037491,37.5,40,18.3,4.2,0
E00037492,38.4,33.6,24,3.4,0.7
E00037493,28.1,39.3,28.9,3.7,0
E00037494,44.1,39.5,13,3.4,0
E00037495,39.4,38.7,16.9,4.9,0
E00037496,21.8,26.6,46,5.6,0
E00037497,44.6,30.6,19.7,5.1,0
E00037498,33.3,32.5,28.5,4.9,0.8
E00037499,49.4,32.9,13.3,3.8,0.6
E00037500,58.5,33.1,8.5,0,0
E00037501,47.1,37.7,13,2.2,0
E00037578,39.9,31,21.5,6.3,1.3
E00037579,24.1,31.6,33.8,10.5,0
E00037599,62.3,28.8,7.5,1.4,0
E00037604,63.6,30.3,6.1,0,0
E00037606,60.3,32.3,7.4,0,0
E00037607,56,30.2,13.8,0,0
E00037608,55.9,33.9,8.7,0.8,0.8
E00037613,51.6,34.4,13.4,0.6,0
E00037614,56.7,30.7,11,1.6,0
E00037615,64,29.4,6.6,0,0
E00037616,45.8,31.4,19.5,3.4,0
