geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00037088,95.3,4.7
E00037090,96.1,3.9
E00037091,95.2,4.8
E00037092,99.6,0.4
E00037108,97.1,2.9
E00037396,99.1,0.9
E00037405,95.9,4.1
E00037406,93.9,6.1
E00037407,96.1,3.9
E00037408,96.6,3.4
E00037409,99.2,0.8
E00037410,96.1,3.9
E00037440,96.2,3.8
E00037441,97.7,2.3
E00037442,99,1
E00037443,97.7,2.3
E00037444,97.2,2.8
E00037445,98.2,1.8
E00037446,94.2,5.8
E00037447,94.1,5.9
E00037448,98.9,1.1
E00037449,95,5
E00037450,92.9,7.1
E00037451,96.2,3.8
E00037452,97.7,2.3
E00037453,96.7,3.3
E00037454,98.4,1.6
E00037455,98.3,1.7
E00037456,94.6,5.4
E00037457,96,4
E00037458,96.3,3.7
E00037459,95.1,4.9
E00037460,97.2,2.8
E00037461,96.6,3.4
E00037462,95.8,4.2
E00037463,98.7,1.3
E00037464,97.2,2.8
E00037465,97.9,2.1
E00037466,97.9,2.1
E00037467,97.5,2.5
E00037468,96.5,3.5
E00037469,97.8,2.2
E00037470,96.3,3.7
E00037471,100,0
E00037472,99.6,0.4
E00037473,98.9,1.1
E00037474,95.7,4.3
E00037475,97.6,2.4
E00037476,96.5,3.5
E00037477,97.1,2.9
E00037478,99.6,0.4
E00037479,99.6,0.4
E00037480,98,2
E00037481,97.6,2.4
E00037482,97.4,2.6
E00037483,97,3
E00037484,98.9,1.1
E00037485,94.2,5.8
E00037486,99.1,0.9
E00037487,98.6,1.4
E00037488,94.1,5.9
E00037489,98,2
E00037490,99.3,0.7
E00037491,97.4,2.6
E00037492,96.5,3.5
E00037493,95.4,4.6
E00037494,97.5,2.5
E00037495,97.8,2.2
E00037496,99.1,0.9
E00037497,97.1,2.9
E00037498,99.2,0.8
E00037499,98.9,1.1
E00037500,99.3,0.7
E00037501,98.2,1.8
E00037578,89.3,10.7
E00037579,91.2,8.8
E00037599,98.8,1.2
E00037604,97.4,2.6
E00037606,97.7,2.3
E00037607,98.7,1.3
E00037608,96,4
E00037613,95.2,4.8
E00037614,94.9,5.1
E00037615,95.3,4.7
E00037616,95.4,4.6
E00037617,96.3,3.7
E00037618,97.9,2.1
E00037619,98,2
E00037620,96.1,3.9
E00037621,96.8,3.2
E00037622,98.5,1.5
E00037623,96.6,3.4
E00037624,96.6,3.4
E00037625,96,4
E00037626,96.6,3.4
E00037627,99,1
E00037739,97.4,2.6
E00037743,90.6,9.4
E00037744,95.9,4.1
E00037745,96.5,3.5
E00037746,88,12
E00037747,97.2,2.8
E00037748,99.7,0.3
E00037749,91,9
E00037751,96.8,3.2
E00037752,77.9,22.1
E00037758,93.2,6.8
E00037759,87.2,12.8
E00037760,95.3,4.7
E00037763,97.4,2.6
E00037764,97.6,2.4
E00037765,97.4,2.6
E00037767,97.5,2.5
E00037769,92.7,7.3
E00037775,97,3
E00037779,98.5,1.5
E00037780,97.2,2.8
E00037782,95.2,4.8
E00037783,95.8,4.2
E00037784,97.4,2.6
E00037785,99,1
E00037788,91.5,8.5
E00037789,96.8,3.2
E00037790,97.6,2.4
E00037792,98.2,1.8
E00037796,99.4,0.6
E00037797,97.1,2.9
E00037798,95.7,4.3
E00037799,94.9,5.1
E00037800,93.3,6.7
E00037801,88.2,11.8
E00037802,88,12
E00037803,87.7,12.3
E00037804,90.7,9.3
E00037805,98.9,1.1
E00037806,97.3,2.7
E00037807,95,5
E00037808,87,13
E00037809,96.1,3.9
E00037810,96.5,3.5
E00037811,92.2,7.8
E00037812,97.3,2.7
E00037813,97.9,2.1
E00037814,95.9,4.1
E00037815,95.8,4.2
E00037816,97.8,2.2
E00037817,100,0
E00037818,97.5,2.5
E00037819,95.5,4.5
E00037820,94,6
E00037821,85.7,14.3
E00037822,97,3
E00037823,95.7,4.3
E00037824,96.7,3.3
E00037825,87.4,12.6
E00037826,98.6,1.4
E00037827,96.3,3.7
E00037828,89.8,10.2
E00038993,98.4,1.6
E00038994,99,1
E00038995,97.2,2.8
E00038996,96.9,3.1
E00039510,98.7,1.3
E00039511,98.3,1.7
E00039515,98.8,1.2
E00039516,99.6,0.4
E00039517,99.1,0.9
E00039518,97.9,2.1
E00039521,98.3,1.7
E00039529,98,2
E00039537,98.4,1.6
E00039538,98.1,1.9
E00039539,99.1,0.9
E00039540,99.6,0.4
E00039541,96.9,3.1
E00039542,99.1,0.9
E00039543,98.7,1.3
E00039544,95.1,4.9
E00039545,98.1,1.9
E00039947,98.1,1.9
E00039948,98.6,1.4
E00039949,98.8,1.2
E00039950,98.3,1.7
E00039951,99.2,0.8
E00039952,98.6,1.4
E00039953,95.7,4.3
E00039954,95.7,4.3
E00039955,96.3,3.7
E00039956,96.6,3.4
E00039957,98,2
E00039958,96.7,3.3
E00039961,94.2,5.8
E00039962,97.9,2.1
E00039963,99,1
E00039964,97.2,2.8
E00039965,99.2,0.8
E00039966,95.4,4.6
E00039967,96,4
E00039968,98.8,1.2
E00039969,95.1,4.9
E00039970,95.6,4.4
E00039971,98.1,1.9
E00039972,98.4,1.6
E00039973,94.7,5.3
E00039974,90.6,9.4
E00039975,99.6,0.4
E00039976,97.1,2.9
E00039977,96,4
E00039978,94.4,5.6
E00039979,94.8,5.2
E00039980,97.8,2.2
E00039981,98.5,1.5
E00039982,96.8,3.2
E00039983,98.3,1.7
E00039984,98.9,1.1
E00039985,97.4,2.6
E00039986,97.7,2.3
E00039987,95.3,4.7
E00039988,98,2
E00039989,97.3,2.7
E00039990,97.1,2.9
E00039991,96.8,3.2
E00039992,97.1,2.9
E00039993,95.2,4.8
E00039994,96.2,3.8
E00039995,96.8,3.2
E00039996,95.5,4.5
E00039997,98.5,1.5
E00039998,98,2
E00039999,97.8,2.2
E00040000,89.9,10.1
E00040001,96.8,3.2
E00040002,97.7,2.3
E00040003,91.3,8.7
E00040004,97.3,2.7
E00040005,99.7,0.3
E00040006,93.7,6.3
E00040007,98,2
E00040008,96.1,3.9
E00040009,95.8,4.2
E00040010,89.1,10.9
E00040011,98,2
E00040012,94.8,5.2
E00040013,91,9
E00040014,97.2,2.8
E00040015,99.4,0.6
E00040016,97.2,2.8
E00040017,97.9,2.1
E00040018,97.9,2.1
E00040019,98.5,1.5
E00040020,94.1,5.9
E00040021,98.3,1.7
E00040812,90,10
E00040813,87.1,12.9
E00040814,81.4,18.6
E00040815,98.3,1.7
E00040816,97.6,2.4
E00040817,93.3,6.7
E00040818,94.3,5.7
E00040820,88.5,11.5
E00041137,97.3,2.7
E00041174,93.4,6.6
E00041183,99,1
E00041215,97.5,2.5
E00041216,93.7,6.3
E00041217,97.7,2.3
E00041218,97.4,2.6
E00041219,97.3,2.7
E00041220,96.6,3.4
E00041221,96,4
E00041222,95.4,4.6
E00041223,94.9,5.1
E00041224,94,6
E00041225,91.8,8.2
E00041226,97.4,2.6
E00041227,98.1,1.9
E00041228,97.3,2.7
E00041230,95.2,4.8
E00041231,96.2,3.8
E00041233,96.6,3.4
E00041234,95.3,4.7
E00041235,96.9,3.1
E00041236,99.5,0.5
E00041237,98.5,1.5
E00041238,98.4,1.6
E00041239,96,4
E00041240,97.6,2.4
E00041241,96.6,3.4
E00041242,96.8,3.2
E00041243,94.9,5.1
E00041244,93.9,6.1
E00041245,91.2,8.8
E00041246,94.6,5.4
E00041247,95.3,4.7
E00041248,95.1,4.9
E00041249,96.8,3.2
E00041250,95.6,4.4
E00041251,96.8,3.2
E00041252,96.4,3.6
E00041253,98,2
E00041255,99.7,0.3
E00041257,97.9,2.1
E00041265,97.8,2.2
E00041266,99.3,0.7
E00041268,96.9,3.1
E00041271,98.5,1.5
E00041277,99.2,0.8
E00041278,97.2,2.8
E00041280,97.3,2.7
E00041281,98.4,1.6
E00041282,98.6,1.4
E00041294,95.2,4.8
E00041295,97.4,2.6
E00168785,99,1
E00168787,96.5,3.5
E00168788,97.5,2.5
E00172516,92.9,7.1
E00172517,93,7
E00172527,98.3,1.7
E00172530,95.3,4.7
E00172536,96.5,3.5
E00172538,95.9,4.1
E00172543,99.5,0.5
E00172544,97.7,2.3
E00179983,91.1,8.9
E00180037,97,3
E00180052,79,21
E00180096,98.8,1.2
