geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00037088,17.5,35,21.2,26.3
E00037090,28.1,38,16.5,17.4
E00037091,47.2,35.8,12.2,4.9
E00037092,29.1,40.9,18.1,11.8
E00037108,17.1,50,19.2,13.7
E00037396,38.9,51.6,4,5.6
E00037405,35.6,29.5,17.4,17.4
E00037406,43.7,32.5,9.3,14.6
E00037407,65.3,23.1,7.4,4.1
E00037408,43.8,29.2,14.6,12.3
E00037409,32.5,47,10.3,10.3
E00037410,28.7,32,18,21.3
E00037440,48.6,33.8,7.1,10.5
E00037441,33.6,35.8,13.1,17.5
E00037442,21.8,36.3,23.4,18.5
E00037443,23.6,35.4,18.1,22.8
E00037444,25.6,38.5,13.7,22.2
E00037445,26.3,39.8,15.3,18.6
E00037446,37.8,31.1,13.5,17.6
E00037447,35.4,32.6,22.2,9.7
E00037448,36.1,37.6,14.3,12
E00037449,27.9,32.7,17,22.4
E00037450,41.1,39.5,12.1,7.4
E00037451,36.1,33.3,14.8,15.7
E00037452,40.1,30.6,14.3,15
E00037453,21.1,35.6,21.7,21.7
E00037454,30.4,38.4,19.6,11.6
E00037455,35.3,31.7,21.6,11.5
E00037456,25.7,33.6,22.4,18.4
E00037457,34,35.3,17.6,13.1
E00037458,24.3,44.9,20.6,10.3
E00037459,28.6,37.6,16.5,17.3
E00037460,36.4,52.9,7.4,3.3
E00037461,32.6,38.9,15.3,13.2
E00037462,35.3,32.3,18,14.3
E00037463,19.2,45.4,19.2,16.2
E00037464,31.3,46.9,12.2,9.5
E00037465,27.8,43.6,18,10.5
E00037466,24.8,45,18.6,11.6
E00037467,29.8,33.1,21.5,15.7
E00037468,30.1,27.2,16.2,26.5
E00037469,45.5,28.2,13.6,12.7
E00037470,28.3,49.6,10.2,11.8
E00037471,26.9,58.2,11.2,3.7
E00037472,23.3,45.1,18,13.5
E00037473,40.3,33.1,11.5,15.1
E00037474,39,32.6,18.4,9.9
E00037475,31.8,27.7,19.6,20.9
E00037476,27.5,29.2,21.6,21.6
E00037477,26.7,37.9,17.2,18.1
E00037478,30.5,35.6,18.6,15.3
E00037479,35,41.7,13.3,10
E00037480,37.3,47.8,6.7,8.2
E00037481,32.8,51.6,7.8,7.8
E00037482,17.4,37.4,19.6,25.5
E00037483,41.3,32.6,16.7,9.4
E00037484,26.8,37.3,18.3,17.6
E00037485,30.1,33.1,17.6,19.1
E00037486,42.2,31.9,17.2,8.6
E00037487,25.9,41.5,15,17.7
E00037488,25.2,22.2,23.7,28.9
E00037489,39.5,39.5,14.2,6.8
E00037490,38.1,38.8,15,8.2
E00037491,22.5,31.7,21.7,24.2
E00037492,18.5,32.9,20.5,28.1
E00037493,45.6,40.4,8.1,5.9
E00037494,33.9,29.9,15.3,20.9
E00037495,41.7,36.1,11.8,10.4
E00037496,47.6,33.1,10.5,8.9
E00037497,37.6,38.9,14.6,8.9
E00037498,44.4,31.5,12.9,11.3
E00037499,31.2,33.8,21,14
E00037500,33.6,38.2,19.1,9.2
E00037501,22.7,41.1,12.8,23.4
E00037578,28,31.8,19.7,20.4
E00037579,48.9,30.8,9,11.3
E00037599,21.8,40.8,19,18.4
E00037604,21.5,50,15.4,13.1
E00037606,23.3,34.4,17.5,24.9
E00037607,29.1,54.7,10.3,6
E00037608,26.2,45.2,17.5,11.1
E00037613,23.6,47.8,14,14.6
E00037614,27,35.7,21.4,15.9
E00037615,13.3,45.1,20.5,21
E00037616,47,29.9,15.4,7.7
E00037617,33.1,37,17.3,12.6
E00037618,19.4,39.8,23.5,17.3
E00037619,17.6,37.7,15.7,28.9
E00037620,37.2,30.2,14.1,18.6
E00037621,19,47.6,19,14.3
E00037622,22.3,48.2,13.2,16.2
E00037623,18.1,38.1,25.7,18.1
E00037624,26.2,33.3,20.2,20.2
E00037625,27.7,45.4,8.5,18.5
E00037626,20,46.3,16.9,16.9
E00037627,21.2,43.9,21.2,13.6
E00037739,49.7,26.5,15.5,8.3
E00037743,39.5,37.2,12.4,10.9
E00037744,34.8,41.7,10.6,12.9
E00037745,26.2,31,19.6,23.2
E00037746,34.6,38.3,16,11.1
E00037747,23.4,19,23.4,34.3
E00037748,32.6,34.8,18.1,14.5
E00037749,40.5,31.8,11.6,16.2
E00037751,42.7,33.6,10.7,13
E00037752,38,38,18.6,5.4
E00037758,38.8,36.7,10.9,13.6
E00037759,25.7,31,16.4,26.9
E00037760,28,37.6,15.9,18.5
E00037763,25.8,36.4,22.5,15.2
E00037764,46.9,30,13.8,9.2
E00037765,25.7,39.7,17.9,16.8
E00037767,36.1,31.9,12.6,19.3
E00037769,27.1,49.3,11.4,12.1
E00037775,24.1,35.5,20.5,20
E00037779,19,43.8,19,18.2
E00037780,32.1,41.8,12.1,13.9
E00037782,25.2,35.6,19.3,20
E00037783,29.1,34.4,15.2,21.2
E00037784,20,31.3,19.1,29.6
E00037785,29.2,46.5,14.6,9.7
E00037788,41.4,28.1,14.1,16.4
E00037789,27.1,33.2,22.6,17.1
E00037790,19.2,35.4,23.1,22.3
E00037792,28.5,31.4,19,21.2
E00037796,26.8,47.8,13,12.3
E00037797,22.2,38.9,23.6,15.3
E00037798,33.1,34.7,21,11.3
E00037799,29,35.8,12.3,22.8
E00037800,20.5,35.4,13.4,30.7
E00037801,64.9,23.4,7.2,4.5
E00037802,19.1,37.2,26.8,16.9
E00037803,24.6,26.2,27,22.1
E00037804,39.5,35.7,13.2,11.6
E00037805,32.8,50,7.5,9.7
E00037806,34.3,34.3,19,12.4
E00037807,37.1,27.2,19.2,16.6
E00037808,38.9,34.1,11.1,15.9
E00037809,42.3,27.7,13.8,16.2
E00037810,22,59.3,10.6,8.1
E00037811,25.6,33.6,20,20.8
E00037812,26.7,53.4,13,6.9
E00037813,38.1,34.7,13.6,13.6
E00037814,39.7,27.8,18.3,14.3
E00037815,36.4,24.8,18.6,20.2
E00037816,34.6,39.8,13.5,12
E00037817,27.5,46.6,15.3,10.7
E00037818,22.4,45.6,19.2,12.8
E00037819,29.4,35.8,22,12.8
E00037820,41.4,32.8,18.8,7
E00037821,73.1,13.5,8.7,4.8
E00037822,34.8,45.2,11.1,8.9
E00037823,37.5,24.2,12.5,25.8
E00037824,35.5,28.9,17.4,18.2
E00037825,34.9,25.4,22.2,17.5
E00037826,38.5,48.7,10.3,2.6
E00037827,32.8,39.1,15.6,12.5
E00037828,22.2,41.9,17.1,18.8
E00038993,36.5,44.9,7.7,10.9
E00038994,42.6,41.7,7.4,8.3
E00038995,31,32.9,17.7,18.4
E00038996,25.5,46.2,17,11.3
E00039510,18.4,50,17.6,14
E00039511,27,34.9,19.8,18.3
E00039515,19.6,49.1,17,14.3
E00039516,21.2,48.3,16.1,14.4
E00039517,23.2,46.5,13.4,16.9
E00039518,37.3,35.9,16.2,10.6
E00039521,26.9,42.6,18.5,12
E00039529,54.2,27.8,9.7,8.3
E00039537,17,50.9,13.2,18.9
E00039538,32.3,40.2,13.4,14.2
E00039539,23.1,43.5,17,16.3
E00039540,23.4,48.4,15.3,12.9
E00039541,25.5,48.9,13.9,11.7
E00039542,26.1,45.2,11.5,17.2
E00039543,26.3,42.3,11.7,19.7
E00039544,28.5,33.6,21.9,16.1
E00039545,28.2,31.3,20.6,19.8
E00039947,27.1,42.9,15.7,14.3
E00039948,20,46,16.7,17.3
E00039949,25.2,56.9,8.9,8.9
E00039950,27.8,40.6,20.3,11.3
E00039951,35.5,42,14.5,8
E00039952,21.4,46.8,8.7,23.1
E00039953,24.7,45.5,15.6,14.3
E00039954,34.1,40.7,12,13.2
E00039955,36.2,34.2,13.2,16.4
E00039956,29.5,33.7,22.1,14.7
E00039957,25.6,47.7,13.6,13.1
E00039958,33.9,23.4,21.8,21
E00039961,27.4,31.5,16.9,24.2
E00039962,23.1,41.3,16.3,19.4
E00039963,15.5,45.8,18.7,20
E00039964,17.7,51.6,14.5,16.1
E00039965,21.7,47.2,16,15.1
E00039966,17.2,39.1,23,20.7
E00039967,36,32.5,20.2,11.4
E00039968,12.9,47.5,20.9,18.7
E00039969,20.8,40,16.8,22.4
E00039970,23.5,36.8,20.6,19.1
E00039971,23.3,39.7,20.7,16.4
E00039972,29.2,42.5,18.6,9.7
E00039973,19.7,51.3,17.1,12
E00039974,39,34,12.1,14.9
E00039975,25.4,49.2,10.8,14.6
E00039976,15.4,53.8,12.8,17.9
E00039977,42.6,36.4,10.1,10.9
E00039978,29.1,44.1,15.7,11
E00039979,45.9,32.3,12.8,9
E00039980,43.8,36.4,11.6,8.3
E00039981,29,47.6,12.1,11.3
E00039982,23.4,37.5,18.8,20.3
E00039983,27.5,47.8,13,11.6
E00039984,24.6,47.7,16.2,11.5
E00039985,41.9,41.9,9.7,6.5
E00039986,33.9,53,7,6.1
E00039987,22.8,48.8,12.2,16.3
E00039988,22.7,49.2,12.9,15.2
E00039989,15.8,39.5,21.1,23.7
E00039990,21.9,33.8,16.6,27.8
E00039991,29,42,11.6,17.4
E00039992,34.5,37,16,12.6
E00039993,33.1,37.6,18,11.3
E00039994,16.1,31.4,20.4,32.1
E00039995,35.1,45.4,9.2,10.3
E00039996,41.1,35.6,14.1,9.2
E00039997,33.9,37,17.3,11.8
E00039998,30.8,42.8,11.9,14.4
E00039999,35.4,35.4,16.3,12.9
E00040000,30.2,32.6,17.1,20.2
E00040001,21.9,40,22.9,15.2
E00040002,23.8,35.7,23,17.5
E00040003,59.7,26.1,10.1,4.2
E00040004,24.8,38.4,15.2,21.6
E00040005,34.4,32,18,15.6
E00040006,57.8,22,5.5,14.7
E00040007,34.4,29,19.1,17.6
E00040008,38.9,32.4,13,15.7
E00040009,32.8,36,11.2,20
E00040010,54.8,21.9,9.6,13.7
E00040011,21.3,43.4,18,17.2
E00040012,30.3,36.1,9.8,23.8
E00040013,19,35.2,22.9,22.9
E00040014,18.8,39.6,21.8,19.8
E00040015,37,36.4,9.7,16.9
E00040016,13.3,47.8,24.4,14.4
E00040017,17.6,39.2,21.6,21.6
E00040018,37.2,33.6,18.6,10.6
E00040019,25.7,38.1,17.7,18.6
E00040020,31.7,41.5,13.8,13
E00040021,28.5,36.6,11.4,23.6
E00040812,27.1,29.7,22,21.2
E00040813,26.9,28.7,17.6,26.9
E00040814,22.9,23.8,25.7,27.6
E00040815,21.4,35.4,21.4,21.8
E00040816,40.2,28,15.2,16.7
E00040817,29.2,28.3,20.8,21.7
