geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00025149,2.5,73.6,16.5,7.4
E00025150,7.4,51.4,27,14.2
E00025153,0,4.4,92.1,3.5
E00025154,0,25.9,66.7,7.4
E00025155,2.6,17.4,40.9,39.1
E00025158,2.8,27.4,65.1,4.7
E00025159,0,27.8,67.8,4.3
E00025160,0,4.9,64.2,30.9
E00025161,0,4.7,55.8,39.5
E00025162,10.2,18.1,54.3,17.3
E00025163,9.6,9.6,43,37.7
E00025164,3.8,3,64.4,28.8
E00025165,50,42.9,4,3.2
E00025166,0.7,50,46.5,2.8
E00025167,3,22.4,63.4,11.2
E00025168,3.2,4.8,87.1,4.8
E00025169,22.6,42.9,31.6,3
E00025170,0,21.3,73.8,4.9
E00025171,0,2.6,88.8,8.6
E00025172,0.8,9.8,63.4,26
E00025173,2.5,49.6,43.7,4.2
E00025460,10.9,5,45.5,38.6
E00025461,23.2,22.5,31.2,23.2
E00025462,18.2,37,28.6,16.2
E00025467,4,9.6,39.2,47.2
E00025469,4.8,4.8,59.5,31
E00025471,66.7,31.6,1.7,0
E00025472,63.3,25.3,4,7.3
E00025476,0.7,19,29.6,50.7
E00025480,15.4,40.9,13.4,30.2
E00025486,1.6,14.8,24.6,59
E00025487,0.8,8.9,40.3,50
E00025489,18.7,28.5,35.8,17.1
E00025492,0.9,4.3,42.2,52.6
E00025493,0.8,7.6,54.6,37
E00025498,23.4,19,38,19.7
E00025499,21.3,15.7,59.1,3.9
E00025500,0,6.2,79.2,14.6
E00025501,30.4,39.1,25.5,4.9
E00025502,17,8,57.1,17.9
E00025503,2.4,3.9,37.8,55.9
E00025504,0.8,27,42.1,30.2
E00025505,1.6,5.6,31.7,61.1
E00025506,0,2.2,50.4,47.5
E00025507,0.8,1.6,73.2,24.4
E00025508,1.9,1.9,45.2,51
E00025509,3,3.8,51.5,41.7
E00025510,0,3.2,47.6,49.2
E00025511,1.5,3.8,12.2,82.4
E00025512,16.8,6.7,45.4,31.1
E00025513,2.5,4.1,44.6,48.8
E00025514,5,15,19.2,60.8
E00025515,6.3,10.7,42.9,40.2
E00025516,7.5,1.7,44.2,46.7
E00025517,5,3.3,59.5,32.2
E00025518,42.2,6,31,20.7
E00025519,4.5,3,50,42.4
E00025520,18.9,30.3,41.7,9.1
E00025521,17.8,28.9,42.1,11.2
E00025522,15,10.2,61.2,13.6
E00025523,0,34.1,55.8,10.1
E00025524,43.1,47.7,6.2,3.1
E00025525,9.3,13,50.9,26.9
E00025526,4,14.3,78.6,3.2
E00025527,4.9,12.2,74,8.9
E00025528,1.6,2.4,70.7,25.2
E00025529,2,26,66,6
E00025530,12.1,5.5,54.9,27.5
E00025794,1.4,49.3,47.1,2.2
E00025795,0,8.3,89.5,2.3
E00025796,15.6,54,27,3.3
E00025797,8.3,8.3,80.2,3.3
