geography_code,heating_type_3a-001,heating_type_3a-002
E00025149,0,100
E00025150,1.4,98.6
E00025153,2.6,97.4
E00025154,0,100
E00025155,0,100
E00025158,0,100
E00025159,0.9,99.1
E00025160,0,100
E00025161,0.8,99.2
E00025162,0,100
E00025163,0.9,99.1
E00025164,0,100
E00025165,0.8,99.2
E00025166,3.5,96.5
E00025167,3,97
E00025168,0.8,99.2
E00025169,0.7,99.3
E00025170,0,100
E00025171,1.7,98.3
E00025172,0,100
E00025173,0.9,99.1
E00025460,2,98
E00025461,3.7,96.3
E00025462,0.6,99.4
E00025467,0.8,99.2
E00025469,1.6,98.4
E00025471,2.5,97.5
E00025472,0.7,99.3
E00025476,0.7,99.3
E00025480,2.7,97.3
E00025486,0.8,99.2
E00025487,0,100
E00025489,1.6,98.4
E00025492,0,100
E00025493,1.7,98.3
E00025498,0.7,99.3
E00025499,0.8,99.2
E00025500,0.8,99.2
E00025501,0,100
E00025502,0,100
E00025503,2.4,97.6
E00025504,0,100
E00025505,0,100
E00025506,0.7,99.3
E00025507,0.8,99.2
E00025508,0,100
E00025509,0,100
E00025510,1.6,98.4
E00025511,2.2,97.8
E00025512,0.8,99.2
E00025513,0.8,99.2
E00025514,2.5,97.5
E00025515,0.9,99.1
E00025516,1.7,98.3
E00025517,1.6,98.4
E00025518,5.1,94.9
E00025519,0.8,99.2
E00025520,1.6,98.4
E00025521,1.3,98.7
E00025522,0.7,99.3
E00025523,0,100
E00025524,0.8,99.2
E00025525,0,100
E00025526,0.8,99.2
E00025527,0,100
E00025528,0,100
E00025529,0.7,99.3
E00025530,2.2,97.8
E00025794,2.2,97.8
E00025795,1.5,98.5
E00025796,1.4,98.6
E00025797,0,100
E00025798,0.7,99.3
E00025799,1.2,98.8
E00025800,2.4,97.6
E00025801,0.7,99.3
E00025802,0.9,99.1
E00025803,0,100
E00025804,2.8,97.2
E00025805,1,99
E00025806,2.5,97.5
E00025807,1.4,98.6
E00025808,0.8,99.2
E00025809,2.1,97.9
E00025810,1.7,98.3
E00025811,0.8,99.2
E00025812,0,100
E00025813,0.8,99.2
E00025814,1.2,98.8
E00025815,2.3,97.7
E00025816,3.1,96.9
E00025817,1.4,98.6
E00025818,2,98
E00025819,1.2,98.8
E00025820,3.2,96.8
E00025821,0.7,99.3
E00025822,2.9,97.1
E00025823,2,98
E00025825,0,100
E00025826,0.8,99.2
E00025827,0.8,99.2
E00025828,3.1,96.9
E00025829,0.9,99.1
E00025830,2.2,97.8
E00025951,8.1,91.9
E00025953,2.2,97.8
E00025954,5.1,94.9
E00025955,0,100
E00025957,0,100
E00025958,0,100
E00025959,3,97
E00025961,1,99
E00025962,0.8,99.2
E00025964,1.9,98.1
E00025994,0,100
E00025995,2.1,97.9
E00025996,3.7,96.3
E00026000,0.7,99.3
E00026001,0,100
E00026002,0.8,99.2
E00026003,5.6,94.4
E00026004,0,100
E00026005,1.6,98.4
E00026007,0.5,99.5
E00026008,2.9,97.1
E00026010,3.4,96.6
E00026011,0.8,99.2
E00026014,1.4,98.6
E00026015,1.4,98.6
E00026018,1.6,98.4
E00026022,0,100
E00026026,1.5,98.5
E00026027,3.3,96.7
E00026030,0.7,99.3
E00026031,0.8,99.2
E00026033,0.8,99.2
E00026035,0,100
E00026036,0.6,99.4
E00026038,2.8,97.2
E00026039,2.8,97.2
E00026040,0.8,99.2
E00026041,1.7,98.3
E00026042,3.9,96.1
E00026043,1.9,98.1
E00026045,4.3,95.7
E00026046,1.8,98.2
E00026047,2.1,97.9
E00026048,1.7,98.3
E00026049,0,100
E00026053,0,100
E00026054,1.4,98.6
E00026055,0,100
E00026056,2.7,97.3
E00026058,3.4,96.6
E00026059,0,100
E00026060,2.1,97.9
E00026065,0,100
E00026066,2.9,97.1
E00026067,1.2,98.8
E00026068,1.7,98.3
E00026070,0.8,99.2
E00026071,0.8,99.2
E00026072,1.4,98.6
E00026073,0,100
E00026128,1.8,98.2
E00026129,2.6,97.4
E00026130,1,99
E00026131,1.5,98.5
E00026132,2.1,97.9
E00026133,0,100
E00026134,2.9,97.1
E00026136,2.4,97.6
E00026137,2.3,97.7
E00026138,1.1,98.9
E00026139,0.8,99.2
E00026140,0,100
