geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00025149,83.7,8.6,7.7
E00025150,88.6,5.4,6
E00025153,72.1,7.4,20.6
E00025154,76,7.3,16.7
E00025155,81.9,8.7,9.4
E00025158,72.2,11.4,16.4
E00025159,73.9,5.7,20.4
E00025160,91.5,2,6.6
E00025161,89.9,3.9,6.3
E00025162,80.2,11,8.8
E00025163,87.7,5.8,6.5
E00025164,87,5.2,7.8
E00025165,70.8,9.4,19.8
E00025166,75.6,9.9,14.5
E00025167,85,3.7,11.3
E00025168,79.7,14,6.3
E00025169,79.3,7.1,13.7
E00025170,80.4,5.2,14.3
E00025171,83.6,8.2,8.2
E00025172,85.7,8.3,6
E00025173,85,6,9
E00025460,80.1,11.2,8.7
E00025461,75.4,17.1,7.4
E00025462,75.1,2.8,22.2
E00025467,91.4,3.1,5.5
E00025469,89.8,2.5,7.6
E00025471,82.6,5.4,12.1
E00025472,67.6,9.9,22.5
E00025476,93.1,3.6,3.3
E00025480,81.3,12.7,6
E00025486,96.1,1.9,1.9
E00025487,88.3,5.5,6.2
E00025489,82,11.9,6.1
E00025492,91.3,2.9,5.8
E00025493,86.2,6.9,6.9
E00025498,77.5,4.3,18.2
E00025499,76.1,13.3,10.6
E00025500,86.6,7,6.4
E00025501,80,6.1,13.9
E00025502,85,8.8,6.2
E00025503,86.3,9.6,4.1
E00025504,83.7,7.9,8.5
E00025505,89.3,8.2,2.5
E00025506,87.3,7,5.7
E00025507,80.7,12.4,6.9
E00025508,86.6,5.9,7.5
E00025509,85.9,7.1,7.1
E00025510,91.5,4.4,4
E00025511,88.7,6.6,4.7
E00025512,70.1,21,8.8
E00025513,79.9,11.7,8.3
E00025514,89,6.9,4.1
E00025515,82.3,8.6,9
E00025516,81.5,8,10.5
E00025517,80.8,8.6,10.6
E00025518,68,19.2,12.8
E00025519,82.8,8.9,8.3
E00025520,83.5,5.2,11.2
E00025521,76,8,16
E00025522,83,6.9,10.1
E00025523,87.7,5.2,7.1
E00025524,69.3,8.5,22.2
E00025525,87.1,7.1,5.7
E00025526,81.3,8,10.7
E00025527,75.7,5.6,18.7
E00025528,89.3,5.7,4.9
E00025529,73.5,7,19.5
E00025530,78.5,16.9,4.5
E00025794,62.5,20.1,17.4
E00025795,64.1,10.2,25.7
E00025796,63.2,16,20.8
E00025797,75.1,10.8,14.1
E00025798,63.1,11.8,25.1
E00025799,56.1,25,18.9
E00025800,66.2,12.7,21.1
E00025801,59.4,20,20.5
E00025802,78.6,10.9,10.5
E00025803,87.7,5.3,7
E00025804,68.1,11.6,20.3
E00025805,60.8,6.7,32.5
E00025806,74.5,13.6,11.9
E00025807,74.5,12.5,13.1
E00025808,78.4,8.7,12.9
E00025809,68.8,12.5,18.7
E00025810,77.2,9.7,13.1
E00025811,65.4,16.8,17.8
E00025812,83,5.9,11.1
E00025813,57.5,20.7,21.8
E00025814,67.7,16,16.3
E00025815,70.6,16.3,13.1
E00025816,72.9,11.3,15.8
E00025817,73.3,13.9,12.8
E00025818,77.4,8,14.6
E00025819,70.1,10.7,19.2
E00025820,73,11.3,15.6
E00025821,61.8,26.3,11.9
E00025822,66.2,19.1,14.7
E00025823,65.4,20.2,14.4
E00025825,85.9,7.9,6.2
E00025826,74.7,9.1,16.2
E00025827,81.3,4.5,14.2
E00025828,75.9,7,17.1
E00025829,68.8,16.4,14.8
E00025830,63.7,18.9,17.4
E00025951,82.1,10.5,7.4
E00025953,64.7,17.9,17.4
E00025954,66.4,17,16.6
E00025955,72.1,16.9,11
E00025957,67.8,23,9.2
E00025958,63,26,11
E00025959,60.1,14.4,25.5
E00025961,77.8,9,13.2
E00025962,75.2,14.7,10
E00025964,65.5,15.5,19
E00025994,48.2,17.5,34.3
E00025995,64.9,16.9,18.2
E00025996,73.6,13.5,12.9
E00026000,60.6,23.6,15.8
E00026001,76.7,9.6,13.7
E00026002,63.9,15,21.2
E00026003,67,17.8,15.3
E00026004,72.8,11.1,16
E00026005,83.2,4.6,12.2
E00026007,69,18.2,12.8
E00026008,58.4,28.4,13.2
E00026010,51.5,24,24.5
E00026011,73.5,13.9,12.6
E00026014,59.1,25.7,15.1
E00026015,75.6,8.1,16.3
E00026018,81.5,8.6,9.9
E00026022,75.6,13.4,10.9
E00026026,66.2,20.2,13.6
E00026027,74.2,12.5,13.3
E00026030,57.7,25.5,16.8
E00026031,71.2,14.5,14.2
E00026033,66.4,19.6,14
E00026035,85.4,5.8,8.8
E00026036,72.6,17.8,9.6
E00026038,65.1,30.7,4.2
E00026039,66.1,28.5,5.4
E00026040,75.2,15.3,9.5
E00026041,69.9,18,12.1
E00026042,63.4,31.6,5.1
E00026043,65.3,31.7,3
E00026045,72.7,15.9,11.3
E00026046,71,26.4,2.7
E00026047,82.3,12.4,5.4
E00026048,71.6,18.8,9.5
E00026049,73.5,19.8,6.8
E00026053,55.9,33.2,10.8
E00026054,69.6,18.1,12.3
E00026055,72.8,8.4,18.8
E00026056,68.4,25.6,6
E00026058,55.5,42.2,2.4
E00026059,68.2,17.8,14.1
E00026060,56,30.5,13.5
E00026065,75.9,22.8,1.2
E00026066,55.6,39.8,4.6
E00026067,71.1,20.4,8.5
E00026068,65.3,29.5,5.2
E00026070,67.3,29.7,3
E00026071,65.6,25.4,9
E00026072,52.8,42.5,4.6
E00026073,71.1,22.6,6.3
E00026128,52.3,30.3,17.4
E00026129,53.1,38.8,8.1
E00026130,60.2,32.3,7.5
E00026131,69.3,22.1,8.6
E00026132,70.8,15.6,13.6
E00026133,67.3,21.9,10.8
E00026134,74.3,16.7,9
E00026136,76.9,15.5,7.6
E00026137,78.2,12.8,9
E00026138,66.4,17.9,15.7
E00026139,80.2,14.9,4.8
E00026140,77,13.4,9.6
E00026141,72.7,14.6,12.6
E00026143,79.5,14.7,5.8
E00026144,74.2,19,6.8
E00026145,69.8,14.4,15.8
E00026146,54.1,35,10.9
E00026147,81.9,14.3,3.8
E00026148,70.4,25,4.6
E00026149,79.9,14,6.1
E00026150,59,25,16
E00026151,69.6,24.4,6
E00026152,75.5,14.7,9.8
E00026153,43.3,38.6,18
E00026154,71.6,19,9.4
E00026155,78.5,17.2,4.3
E00026156,58.1,26.1,15.8
E00026157,63.7,24.3,12
E00026158,56.2,29.1,14.7
E00026159,64,30,6
E00026160,75.3,18.5,6.2
E00026161,67.1,24.8,8
E00026162,74.6,17.4,8
E00026163,61.3,31.6,7.1
E00026164,61.7,30.8,7.5
E00026165,71.6,21.1,7.3
E00026166,57.9,22.8,19.3
E00026167,62.6,31.6,5.9
E00026343,56.6,29.7,13.7
E00026344,63.3,17.6,19.1
E00026345,64.1,10.1,25.7
E00026346,48.3,37.1,14.6
E00026348,33.2,48.7,18.1
E00026349,65.5,13.1,21.4
E00026350,52.4,32.7,14.9
E00026351,62.6,19.9,17.4
E00026352,67.9,19.9,12.2
E00026353,53.6,28.9,17.5
E00026354,57.1,30.3,12.6
E00026355,55.9,31.3,12.8
E00026356,69.3,8.6,22.1
E00026357,51.4,31.8,16.8
E00026358,31.1,52.7,16.2
E00026359,50.3,26.6,23.1
E00026360,60.6,15.7,23.7
E00026361,44.4,32.4,23.1
E00026362,54,20.7,25.3
E00026363,56.1,28.2,15.8
E00026364,56.4,17.2,26.5
E00026365,55.1,24,20.9
E00026366,52.8,26.9,20.3
E00026367,68,6,26.1
E00026369,66.6,14,19.4
