geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00025149,85.1,10.4,4.5
E00025150,86,11.3,2.7
E00025153,79.4,14.4,6.2
E00025154,75.7,14.9,9.4
E00025155,85.3,12.5,2.2
E00025158,74,17.4,8.5
E00025159,77.1,15.4,7.5
E00025160,87.9,8.5,3.6
E00025161,86,11.3,2.7
E00025162,80,15,5
E00025163,88,9.5,2.5
E00025164,85.2,11.1,3.6
E00025165,62.4,25.2,12.4
E00025166,81.6,14.8,3.6
E00025167,87.4,7.3,5.3
E00025168,82.9,11.7,5.4
E00025169,83,10.4,6.6
E00025170,83.3,13.2,3.5
E00025171,81.6,13.9,4.5
E00025172,86.3,8.7,5
E00025173,79.5,12.8,7.7
E00025460,89.4,6.9,3.7
E00025461,92.3,6.7,1
E00025462,61.4,27.9,10.6
E00025467,87.6,9,3.4
E00025469,87.6,10.2,2.2
E00025471,57,23.5,19.5
E00025472,66.8,23.4,9.8
E00025476,85.8,10.4,3.8
E00025480,80.1,14.2,5.7
E00025486,86.5,10.5,3
E00025487,82.1,13.1,4.7
E00025489,79.8,14.8,5.3
E00025492,88.8,7.7,3.5
E00025493,86.8,9.1,4.1
E00025498,81.1,13,5.9
E00025499,83.3,9.9,6.8
E00025500,84.8,10.7,4.5
E00025501,66.7,25.8,7.6
E00025502,79.5,15.6,4.9
E00025503,86.1,9.6,4.3
E00025504,80.5,13.2,6.3
E00025505,88.4,8.9,2.7
E00025506,87.4,9.7,2.9
E00025507,85.3,10,4.8
E00025508,90.4,7.8,1.8
E00025509,88.3,9.8,1.9
E00025510,91.4,6.9,1.7
E00025511,88.9,8.8,2.3
E00025512,86.9,8.8,4.3
E00025513,91.1,7.3,1.6
E00025514,93.4,4.1,2.5
E00025515,91.4,6.3,2.3
E00025516,92.7,5.6,1.7
E00025517,91.6,5.9,2.5
E00025518,86.2,10.2,3.6
E00025519,88.8,8.9,2.3
E00025520,80.8,13.6,5.7
E00025521,71.9,17.1,11
E00025522,83.7,11.2,5.2
E00025523,87.3,9.9,2.8
E00025524,68,21.1,10.8
E00025525,82.9,13.2,3.9
E00025526,74.6,14.2,11.2
E00025527,73.7,16.8,9.5
E00025528,81,13.3,5.7
E00025529,76.6,14.5,8.8
E00025530,87.6,7.9,4.6
E00025794,80.2,11.2,8.6
E00025795,74.2,16.3,9.5
E00025796,70.5,17.8,11.7
E00025797,76,14.4,9.6
E00025798,71.9,16.4,11.7
E00025799,79.2,12,8.8
E00025800,79,12.6,8.4
E00025801,82.5,10,7.5
E00025802,83.1,10.2,6.8
E00025803,78.5,13.4,8.1
E00025804,60,19,21
E00025805,66.3,18.9,14.7
E00025806,68.1,19.1,12.8
E00025807,81.7,16.2,2.1
E00025808,73.4,18.3,8.4
E00025809,77.3,12.3,10.4
E00025810,72,16.1,11.9
E00025811,79.5,14.3,6.2
E00025812,83.2,12.8,4
E00025813,77.2,12.8,9.9
E00025814,78.6,13.7,7.8
E00025815,76.2,13.5,10.3
E00025816,76.3,17.6,6.1
E00025817,77.3,17.2,5.5
E00025818,75.6,13,11.4
E00025819,71.5,17.1,11.5
E00025820,79.8,15.3,4.8
E00025821,79.7,14.1,6.1
E00025822,80.9,9.9,9.2
E00025823,80.4,13.7,5.9
E00025825,81.3,10.5,8.2
E00025826,73.6,14.2,12.2
E00025827,80.6,15.9,3.5
E00025828,78.5,13.9,7.6
E00025829,78,13.2,8.8
E00025830,79,12.4,8.6
E00025951,91,4.8,4.3
E00025953,68.4,20.3,11.2
E00025954,76.7,13.8,9.6
E00025955,83.8,10.1,6.2
E00025957,77.8,14,8.2
E00025958,77.2,17.4,5.4
E00025959,68,19.5,12.4
E00025961,77.9,13.6,8.5
E00025962,79.6,11.9,8.5
E00025964,75.1,14.2,10.7
E00025994,72.3,13.9,13.9
E00025995,81,12.7,6.3
E00025996,77.6,17.1,5.3
E00026000,80.1,14,5.9
E00026001,78.6,14.2,7.1
E00026002,66.3,23.1,10.6
E00026003,78.1,15,6.9
E00026004,83.3,10.8,5.8
E00026005,74.4,19,6.6
E00026007,85.1,9.3,5.6
E00026008,80.8,13.1,6.1
E00026010,79.2,12.8,8
E00026011,78.2,16,5.9
E00026014,76.9,13.6,9.5
E00026015,68.3,15.8,15.8
E00026018,79.8,15,5.2
E00026022,76.7,16.6,6.7
E00026026,82,12.6,5.4
E00026027,80.9,10.6,8.5
E00026030,80,13.1,6.8
E00026031,78.7,14.2,7.1
E00026033,79.4,13.6,6.9
E00026035,78.5,16.3,5.2
E00026036,80.7,13.7,5.6
E00026038,83.2,11.1,5.7
E00026039,77.3,14.7,7.9
E00026040,78.9,15.2,5.9
E00026041,74,16.6,9.3
E00026042,78.1,14.7,7.2
E00026043,86.9,8.7,4.4
E00026045,79.4,13.5,7.1
E00026046,85.4,10.3,4.3
E00026047,83.2,13,3.8
E00026048,68.2,19.6,12.2
E00026049,83.4,11.7,4.9
E00026053,77.2,15.6,7.1
E00026054,81.5,11.8,6.7
E00026055,65.8,15.8,18.4
E00026056,80.9,12.2,6.9
E00026058,85.9,9.4,4.7
E00026059,73.5,14.6,11.9
E00026060,82.7,13.7,3.6
E00026065,77,16.5,6.6
E00026066,83.4,11.6,5
E00026067,81.5,10,8.5
E00026068,83.5,11,5.5
E00026070,83.9,9.9,6.3
E00026071,76.5,16.3,7.3
E00026072,85.3,9,5.6
E00026073,79.6,10,10.4
E00026128,79.4,12.9,7.7
E00026129,83,12.6,4.4
E00026130,86.4,9.9,3.7
E00026131,82.7,12.4,4.9
E00026132,73,17.8,9.2
E00026133,83.8,12.1,4.1
E00026134,77.2,14.5,8.4
E00026136,80.6,13.5,5.9
E00026137,81.6,12.5,5.9
E00026138,56.4,25,18.6
E00026139,84.3,12.5,3.2
E00026140,75.3,15.4,9.3
E00026141,76.8,15.4,7.9
E00026143,82.9,11,6.1
E00026144,83.3,11.9,4.8
E00026145,65.2,20.8,14
E00026146,83.9,11.9,4.2
E00026147,87.3,9.1,3.6
E00026148,86.2,8.5,5.3
E00026149,81.7,14.2,4.2
E00026150,82.7,12.1,5.2
E00026151,85.9,11.3,2.9
E00026152,82.1,12.4,5.5
E00026153,78.3,13.8,7.9
E00026154,82.8,12.5,4.7
E00026155,84.9,11.2,3.9
E00026156,60.2,27.4,12.4
E00026157,76.4,14.9,8.8
E00026158,79.7,13.6,6.6
E00026159,85,11.1,3.9
E00026160,79.4,12.3,8.4
E00026161,81.6,12.2,6.2
E00026162,76.9,13.6,9.5
E00026163,86.7,10.8,2.5
E00026164,80,12.7,7.3
E00026165,73.6,16.4,10
E00026166,60.4,22.8,16.8
E00026167,85.7,9.9,4.4
E00026343,80.3,13.2,6.5
E00026344,73.3,16.5,10.1
E00026345,71.6,12.6,15.8
E00026346,84.9,9.8,5.3
E00026348,86.8,9.2,4.1
