geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00025149,2.4,35.4,62.2
E00025150,7.3,35.3,57.3
E00025153,11.2,17.2,71.6
E00025154,9.3,27.1,63.6
E00025155,7.8,31.9,60.3
E00025158,8.6,24.8,66.7
E00025159,9.4,32.5,58.1
E00025160,1.7,22.7,75.6
E00025161,4.9,21.3,73.8
E00025162,4.7,32.8,62.5
E00025163,3.6,29.5,67
E00025164,6,23.3,70.7
E00025165,4,62.4,33.6
E00025166,2.1,36.4,61.5
E00025167,3.8,28.8,67.4
E00025168,5.5,28.3,66.1
E00025169,0.7,48.1,51.1
E00025170,8.2,26.2,65.6
E00025171,5.9,27.1,66.9
E00025172,10.6,31.7,57.7
E00025173,4.2,36.1,59.7
E00025460,9.8,24.5,65.7
E00025461,5.9,35.6,58.5
E00025462,3.2,48.7,48.1
E00025467,8.7,20.6,70.6
E00025469,6.3,22.7,71.1
E00025471,0.9,75,24.1
E00025472,1.3,68.5,30.2
E00025476,5.6,21.1,73.2
E00025480,2.8,39.7,57.4
E00025486,2.5,25.8,71.7
E00025487,4.8,29.8,65.3
E00025489,2.5,38.1,59.3
E00025492,5,19.3,75.6
E00025493,5.1,19.7,75.2
E00025498,4.4,40.4,55.1
E00025499,4,34.1,61.9
E00025500,7.7,20.8,71.5
E00025501,0.6,61.3,38.1
E00025502,8.1,25.2,66.7
E00025503,9.4,10.2,80.3
E00025504,7.1,26.8,66.1
E00025505,7.1,9.5,83.3
E00025506,11.5,14.4,74.1
E00025507,10.9,13.3,75.8
E00025508,5,16,79
E00025509,5.3,15.8,78.9
E00025510,4.8,12.8,82.4
E00025511,9.8,9,81.2
E00025512,12.3,23,64.8
E00025513,10.7,13.1,76.2
E00025514,9.6,17.6,72.8
E00025515,8.1,13.5,78.4
E00025516,6.8,13.6,79.7
E00025517,10.8,10.8,78.3
E00025518,6.9,42.2,50.9
E00025519,6.1,23.5,70.5
E00025520,3,40.9,56.1
E00025521,4,40.4,55.6
E00025522,9.5,32.4,58.1
E00025523,3.6,19,77.4
E00025524,1.6,63.6,34.9
E00025525,9.3,25.9,64.8
E00025526,4.7,25.2,70.1
E00025527,8,25.6,66.4
E00025528,14.5,24.2,61.3
E00025529,8.7,19.3,72
E00025530,6.5,31.5,62
E00025794,10,27.9,62.1
E00025795,9,21.1,69.9
E00025796,3.8,47.2,49.1
E00025797,5,33.6,61.3
E00025798,6.6,24.1,69.3
